Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8d 5h 3d,6c5c,1.000,58.67,3.11093,88.375,56.73,3.11,43.27,3.12
8d 5h 3d,7c6c,1.000,42.29,4.2731,168.424,74.83,4.27,25.17,4.28
8d 5h 3d,8c7c,1.000,63.42,3.99194,104.907,69.68,3.87,30.32,4.28
8d 5h 3d,9c8c,1.000,64.38,4.07959,105.604,71.70,3.97,28.30,4.36
8d 5h 3d,Tc8c,1.000,64.95,4.12375,105.819,61.45,3.96,38.55,4.39
8d 5h 3d,Tc9c,1.000,19.73,0.80843,68.3085,11.92,1.50,88.08,0.72
8d 5h 3d,Jc8c,1.000,65.03,4.20766,107.834,72.46,4.12,27.54,4.43
8d 5h 3d,Jc9c,1.000,20.41,1.2199,99.5944,55.80,1.59,44.20,0.76
8d 5h 3d,JcTc,1.000,18.88,0.53717,47.4113,1.31,0.99,98.69,0.53
8d 5h 3d,JcTd,1.000,21.90,1.52145,115.796,82.08,1.67,17.92,0.83
8d 5h 3d,JcTh,1.000,18.71,0.59649,53.128,5.00,1.40,95.00,0.55
8d 5h 3d,JcTs,1.000,18.62,0.53927,48.2644,1.00,1.18,99.00,0.53
8d 5h 3d,Qc8c,1.000,65.52,4.14945,105.555,75.46,4.04,24.54,4.50
8d 5h 3d,Qc9c,1.000,20.50,0.81498,66.2448,23.41,1.30,76.59,0.67
8d 5h 3d,QcTc,1.000,19.06,0.49728,43.4737,1.65,0.91,98.35,0.49
8d 5h 3d,QcJc,1.000,21.37,0.75824,59.1269,54.41,0.95,45.59,0.53
8d 5h 3d,QcTd,1.000,22.29,1.35307,101.189,84.36,1.47,15.64,0.72
8d 5h 3d,QcJd,1.000,24.77,1.29595,87.1939,80.06,1.38,19.94,0.96
8d 5h 3d,QcTh,1.000,18.92,0.52808,46.5221,1.99,1.24,98.01,0.51
8d 5h 3d,QcJh,1.000,21.25,0.86043,67.4942,45.61,1.22,54.39,0.56
8d 5h 3d,QcTs,1.000,18.80,0.49559,43.9405,0.88,0.86,99.12,0.49
8d 5h 3d,QcJs,1.000,21.13,0.56595,44.6483,6.19,1.14,93.81,0.53
8d 5h 3d,Kc8c,1.000,64.66,4.13006,106.451,59.91,3.97,40.09,4.37
8d 5h 3d,Kc9c,1.000,22.55,0.62107,45.9067,1.52,1.45,98.48,0.61
8d 5h 3d,KcTc,1.000,21.34,0.48166,37.6253,0.53,1.28,99.47,0.48
8d 5h 3d,KcJc,1.000,23.59,0.51108,36.1138,1.66,1.29,98.34,0.50
8d 5h 3d,KcQc,1.000,27.97,0.66038,39.3481,17.63,1.05,82.37,0.58
8d 5h 3d,KcTd,1.000,24.69,0.96289,65.0035,33.75,1.61,66.25,0.63
8d 5h 3d,KcJd,1.000,27.11,1.42686,87.7183,80.39,1.58,19.61,0.82
8d 5h 3d,KcQd,1.000,31.88,1.21406,63.4634,79.40,1.26,20.60,1.06
8d 5h 3d,KcTh,1.000,21.24,0.49726,39.0177,0.66,1.39,99.34,0.49
8d 5h 3d,KcJh,1.000,23.51,0.52903,37.5035,1.96,1.37,98.04,0.51
