Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
8d 5h 3d,6c5c,0.433,53.56,1.7491,54.428,0.24,-0.74,99.69,1.76,0.07,0.00
8d 5h 3d,7c6c,0.252,39.97,3.1796,132.57,92.68,3.11,7.30,4.10,0.03,0.00
8d 5h 3d,8c7c,0.303,59.37,5.1129,143.539,86.89,5.33,13.07,3.66,0.03,0.00
8d 5h 3d,9c8c,0.283,60.66,6.33409,174.024,88.90,6.65,11.06,3.80,0.03,0.00
8d 5h 3d,Tc8c,0.386,60.82,3.92962,107.686,15.08,5.28,84.88,3.69,0.04,0.00
8d 5h 3d,Tc9c,0.881,18.00,-0.01115,-1.03257,0.45,-2.47,0.07,-0.09,99.48,0.00
8d 5h 3d,Jc8c,0.275,60.85,4.51742,123.723,34.34,5.96,65.63,3.77,0.03,0.00
8d 5h 3d,Jc9c,0.442,19.01,-0.17676,-15.4967,7.38,-2.40,8.30,0.00,84.32,0.00
8d 5h 3d,JcTc,0.987,17.90,-0.00759,-0.70636,0.29,-2.60,0.04,-0.13,99.67,0.00
8d 5h 3d,JcTd,0.179,20.86,-1.1763,-93.994,61.65,-2.02,37.26,0.19,1.09,0.00
8d 5h 3d,JcTh,0.950,17.69,-0.00722,-0.67991,0.27,-2.67,0.04,-0.10,99.69,0.00
8d 5h 3d,JcTs,0.990,17.58,-0.00659,-0.6249,0.24,-2.71,0.04,-0.16,99.72,0.00
8d 5h 3d,Qc8c,0.245,61.41,4.63025,125.656,29.92,6.37,70.05,3.89,0.03,0.00
8d 5h 3d,Qc9c,0.766,19.30,-0.03366,-2.90751,1.38,-2.42,0.17,-0.22,98.46,0.00
8d 5h 3d,QcTc,0.983,18.40,-0.00783,-0.70892,0.30,-2.60,0.04,-0.26,99.66,0.00
8d 5h 3d,QcJc,0.456,21.49,-0.04834,-3.74964,2.00,-2.42,2.56,0.00,95.44,0.00
8d 5h 3d,QcTd,0.156,21.54,-1.4686,-113.638,66.63,-2.22,25.27,0.04,8.10,0.00
8d 5h 3d,QcJd,0.199,24.87,-1.56331,-104.753,78.15,-2.08,21.32,0.31,0.53,0.00
8d 5h 3d,QcTh,0.980,18.23,-0.00669,-0.61173,0.24,-2.74,0.04,-0.26,99.72,0.00
8d 5h 3d,QcJh,0.544,21.39,-0.01775,-1.38321,0.69,-2.57,0.23,-0.01,99.08,0.00
8d 5h 3d,QcTs,0.991,18.03,-0.00655,-0.60545,0.24,-2.74,0.04,-0.31,99.73,0.00
