Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8d 5h 3d,6c5c,1.000,58.67,3.11961,88.6216,56.73,3.12,43.27,3.12
8d 5h 3d,7c6c,1.000,42.29,4.49263,177.076,74.83,4.28,25.17,5.13
8d 5h 3d,8c7c,1.000,63.42,4.71525,123.916,69.68,4.28,30.32,5.71
8d 5h 3d,9c8c,1.000,64.38,4.83879,125.257,71.70,4.36,28.30,6.05
8d 5h 3d,Tc8c,1.000,64.95,4.59895,118.014,61.45,4.39,38.55,4.93
8d 5h 3d,Tc9c,1.000,19.73,0.08867,7.49236,11.92,0.72,88.08,0.00
8d 5h 3d,Jc8c,1.000,65.03,4.66655,119.595,72.46,4.43,27.54,5.28
8d 5h 3d,Jc9c,1.000,20.41,0.46255,37.7629,55.80,0.76,44.20,0.09
8d 5h 3d,JcTc,1.000,18.88,0.00855,0.75497,1.31,0.47,98.69,0.00
8d 5h 3d,JcTd,1.000,21.90,0.82521,62.8063,82.08,0.83,17.92,0.81
8d 5h 3d,JcTh,1.000,18.71,0.02893,2.57652,5.00,0.54,95.00,0.00
8d 5h 3d,JcTs,1.000,18.62,0.00637,0.57053,1.00,0.45,99.00,0.00
8d 5h 3d,Qc8c,1.000,65.52,4.74662,120.746,75.46,4.50,24.54,5.51
8d 5h 3d,Qc9c,1.000,20.50,0.17134,13.927,23.41,0.67,76.59,0.02
8d 5h 3d,QcTc,1.000,19.06,0.01034,0.90406,1.65,0.43,98.35,0.00
8d 5h 3d,QcJc,1.000,21.37,0.30558,23.8291,54.41,0.53,45.59,0.03
8d 5h 3d,QcTd,1.000,22.29,0.72404,54.1474,84.36,0.73,15.64,0.72
8d 5h 3d,QcJd,1.000,24.77,1.00853,67.856,80.06,0.96,19.94,1.21
8d 5h 3d,QcTh,1.000,18.92,0.01155,1.01719,1.99,0.46,98.01,0.00
8d 5h 3d,QcJh,1.000,21.25,0.25968,20.3703,45.61,0.56,54.39,0.01
8d 5h 3d,QcTs,1.000,18.80,0.00575,0.51007,0.88,0.39,99.12,0.00
8d 5h 3d,QcJs,1.000,21.13,0.04092,3.22794,6.19,0.50,93.81,0.01
8d 5h 3d,Kc8c,1.000,64.66,4.67988,120.622,59.91,4.37,40.09,5.15
8d 5h 3d,Kc9c,1.000,22.55,0.00987,0.72989,1.52,0.55,98.48,0.00
8d 5h 3d,KcTc,1.000,21.34,0.00218,0.17027,0.53,0.32,99.47,0.00
8d 5h 3d,KcJc,1.000,23.59,0.00913,0.64538,1.66,0.46,98.34,0.00
8d 5h 3d,KcQc,1.000,27.97,0.10546,6.28356,17.63,0.58,82.37,0.00
8d 5h 3d,KcTd,1.000,24.69,0.21825,14.7339,33.75,0.63,66.25,0.01
8d 5h 3d,KcJd,1.000,27.11,0.69528,42.7434,80.39,0.82,19.61,0.20
8d 5h 3d,KcQd,1.000,31.88,1.05906,55.3612,79.40,1.06,20.60,1.07
8d 5h 3d,KcTh,1.000,21.24,0.00254,0.19955,0.66,0.35,99.34,0.00
8d 5h 3d,KcJh,1.000,23.51,0.01012,0.71744,1.96,0.46,98.04,0.00
8d 5h 3d,KcQh,1.000,28.12,0.24255,14.3756,40.26,0.59,59.74,0.01
8d 5h 3d,KcTs,1.000,21.09,0.00145,0.11477,0.40,0.27,99.60,0.00
8d 5h 3d,KcJs,1.000,23.36,0.00488,0.34788,0.90,0.41,99.10,0.00
8d 5h 3d,KcQs,1.000,27.97,0.10498,6.25512,17.55,0.58,82.45,0.00
8d 5h 3d,Ac2c,1.000,39.81,2.16033,90.4541,68.14,2.03,31.86,2.44
8d 5h 3d,Ac3c,1.000,58.30,2.58774,73.9745,85.26,2.65,14.74,2.22
8d 5h 3d,Ac4c,1.000,40.89,2.50508,102.098,77.92,2.33,22.08,3.11
8d 5h 3d,Ac5c,1.000,58.58,2.52877,71.9463,88.16,2.58,11.84,2.12
8d 5h 3d,Ac6c,1.000,32.26,0.01359,0.70229,2.77,0.48,97.23,0.00
8d 5h 3d,Ac7c,1.000,32.34,0.02036,1.04922,4.06,0.49,95.94,0.00
8d 5h 3d,Ac8c,1.000,66.27,5.08412,127.862,50.85,4.44,49.15,5.75
8d 5h 3d,Ac9c,1.000,31.90,0.0033,0.17236,0.90,0.31,99.10,0.00
8d 5h 3d,AcTc,1.000,34.33,0.00049,0.02381,0.40,0.21,99.60,0.00
8d 5h 3d,AcJc,1.000,42.08,0.01212,0.48001,2.09,0.60,97.91,0.00
8d 5h 3d,AcQc,1.000,50.01,0.66556,22.1825,19.77,1.18,80.23,0.54
8d 5h 3d,AcKc,1.000,56.76,1.85642,54.5115,46.94,2.05,53.06,1.68
8d 5h 3d,Ac9d,1.000,34.37,0.13249,6.42517,24.53,0.53,75.47,0.00
8d 5h 3d,AcTd,1.000,37.85,0.30246,13.317,42.24,0.59,57.76,0.09
8d 5h 3d,AcJd,1.000,45.60,0.68578,25.0639,30.20,1.08,69.80,0.52
8d 5h 3d,AcQd,1.000,53.67,1.72622,53.6092,35.21,1.88,64.79,1.64
8d 5h 3d,AcKd,1.000,60.47,3.02911,83.4817,39.52,2.91,60.48,3.11
8d 5h 3d,Ac9h,1.000,31.97,0.00228,0.11884,0.79,0.30,99.21,0.00
8d 5h 3d,AcTh,1.000,34.52,0.00196,0.09445,0.67,0.29,99.33,0.00
