Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,Ac8d,1.000,44.17,1.49643,56.4699,3.90,1.67,96.10,1.49
Jh 7d 2h,Ac9d,1.000,47.40,1.76121,61.921,13.82,2.01,86.18,1.72
Jh 7d 2h,AcTd,1.000,51.94,2.39226,76.7622,48.49,2.64,51.51,2.16
Jh 7d 2h,AcJd,1.000,83.12,8.43215,169.082,99.60,8.43,0.40,8.54
Jh 7d 2h,AcQd,1.000,54.67,2.71266,82.6909,17.50,2.86,82.50,2.68
Jh 7d 2h,AcKd,1.000,54.80,2.62293,79.7693,2.99,2.78,97.01,2.62
Jh 7d 2h,Ac3h,1.000,38.32,1.68437,73.2533,88.93,1.73,11.07,1.35
Jh 7d 2h,Ac4h,1.000,38.40,1.67395,72.647,85.60,1.73,14.40,1.35
Jh 7d 2h,Ac5h,1.000,39.30,1.69886,72.0467,79.05,1.78,20.95,1.39
Jh 7d 2h,Ac6h,1.000,40.15,1.39824,58.0411,22.25,1.67,77.75,1.32
Jh 7d 2h,Ac7h,1.000,65.45,3.95513,100.72,97.64,3.95,2.36,4.24
Jh 7d 2h,Ac8h,1.000,46.84,1.81737,64.6603,29.83,1.92,70.17,1.77
Jh 7d 2h,Ac9h,1.000,49.93,2.05742,68.6799,21.20,2.22,78.80,2.01
Jh 7d 2h,AcTh,1.000,54.67,2.62112,79.9045,21.87,2.95,78.13,2.53
Jh 7d 2h,AcQh,1.000,57.58,3.34252,96.7441,68.23,3.42,31.77,3.18
Jh 7d 2h,AcKh,1.000,58.31,3.36574,96.2003,76.51,3.39,23.49,3.28
Jh 7d 2h,Ac2s,1.000,54.25,2.82156,86.6789,83.98,2.83,16.02,2.78
Jh 7d 2h,Ac3s,1.000,35.93,1.35391,62.8087,54.93,1.52,45.07,1.15
Jh 7d 2h,Ac4s,1.000,35.98,1.3489,62.483,52.93,1.52,47.07,1.16
Jh 7d 2h,Ac5s,1.000,36.77,1.25894,57.0701,25.40,1.51,74.60,1.17
Jh 7d 2h,Ac6s,1.000,37.52,1.12173,49.8286,1.52,1.25,98.48,1.12
Jh 7d 2h,Ac7s,1.000,63.27,3.61333,95.1859,76.70,3.56,23.30,3.78
Jh 7d 2h,Ac8s,1.000,44.15,1.48598,56.1003,3.28,1.65,96.72,1.48
Jh 7d 2h,Ac9s,1.000,47.28,1.71944,60.6167,5.73,1.98,94.27,1.70
Jh 7d 2h,AcTs,1.000,51.81,2.17964,70.1187,15.12,2.47,84.88,2.13
Jh 7d 2h,AcJs,1.000,82.97,8.28618,166.451,99.54,8.29,0.46,8.43
Jh 7d 2h,AcQs,1.000,54.53,2.68212,81.9791,30.54,2.77,69.46,2.64
Jh 7d 2h,AcKs,1.000,54.75,2.60498,79.3043,7.46,2.71,92.54,2.60
Jh 7d 2h,2d2c,1.000,92.49,13.9238,250.902,99.94,13.92,0.06,13.49
Jh 7d 2h,3d3c,1.000,49.57,2.56443,86.216,75.28,2.63,24.72,2.36
Jh 7d 2h,4d4c,1.000,50.28,2.53749,84.1124,61.51,2.63,38.49,2.39
Jh 7d 2h,5d5c,1.000,50.91,2.45741,80.4448,24.77,2.65,75.23,2.39
Jh 7d 2h,6d6c,1.000,52.54,2.51495,79.7838,3.77,2.66,96.23,2.51
Jh 7d 2h,6d5d,1.000,21.21,1.82734,143.579,69.90,1.93,30.10,1.58
Jh 7d 2h,8d8c,1.000,61.45,3.55924,96.535,16.93,3.70,83.07,3.53
Jh 7d 2h,8d6d,1.000,22.13,1.75677,132.312,34.63,2.04,65.37,1.61
Jh 7d 2h,9d8c,1.000,30.53,2.85163,155.661,68.70,2.95,31.30,2.63
Jh 7d 2h,9d9c,1.000,64.24,3.99478,103.639,30.34,4.08,69.66,3.96
