Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
6h 4d 2h,2c,6c5c,0.988,70.69,10.2012,120.251,4.20,10.16,95.30,10.20,0.50,9.99
6h 4d 2h,2c,7c5c,0.821,26.75,5.45568,169.951,74.32,5.46,16.62,5.45,9.06,5.43
6h 4d 2h,2c,7c6c,0.531,69.38,9.3595,112.422,0.62,8.97,96.86,9.36,2.52,9.35
6h 4d 2h,2c,8c6c,0.423,69.49,9.39853,112.701,0.62,9.00,13.81,9.40,85.57,9.40
6h 4d 2h,2c,8c7c,0.570,19.52,3.68289,157.238,96.44,3.69,1.06,3.57,2.50,3.60
6h 4d 2h,2c,9c6c,0.579,69.69,9.4528,113.034,0.58,9.05,43.66,9.46,55.75,9.45
6h 4d 2h,2c,9c7c,0.229,10.73,1.58185,122.815,1.91,1.49,4.39,1.57,93.71,1.58
6h 4d 2h,2c,9c8c,0.474,10.80,1.54165,118.974,4.38,1.52,14.44,1.54,81.18,1.54
6h 4d 2h,2c,9c8d,0.633,10.81,1.54248,118.858,2.81,1.52,4.98,1.54,92.21,1.54
6h 4d 2h,2c,9c8h,0.790,10.99,1.60426,121.608,9.53,1.60,38.73,1.61,51.74,1.60
6h 4d 2h,2c,9c8s,0.475,10.80,1.54188,118.992,4.37,1.52,14.26,1.54,81.36,1.54
6h 4d 2h,2c,Tc7c,0.286,10.82,1.59465,122.855,2.36,1.49,11.19,1.59,86.45,1.60
6h 4d 2h,2c,Tc8c,0.556,10.88,1.55987,119.453,4.83,1.51,19.75,1.56,75.42,1.56
6h 4d 2h,2c,Tc9c,0.586,11.03,1.5998,120.827,12.90,1.59,41.67,1.60,45.43,1.60
6h 4d 2h,2c,Tc8d,0.754,10.90,1.5593,119.226,3.08,1.52,6.16,1.56,90.76,1.56
6h 4d 2h,2c,Tc9d,0.807,10.96,1.59336,121.17,7.24,1.58,15.36,1.59,77.40,1.60
6h 4d 2h,2c,Tc8h,0.861,11.08,1.62295,122.078,11.38,1.61,62.12,1.62,26.50,1.62
6h 4d 2h,2c,Tc9h,0.922,11.16,1.65447,123.508,13.61,1.65,37.68,1.66,48.71,1.66
6h 4d 2h,2c,Tc8s,0.557,10.88,1.56015,119.474,4.84,1.51,19.87,1.56,75.30,1.56
6h 4d 2h,2c,Tc9s,0.586,11.03,1.59987,120.832,12.90,1.59,41.53,1.60,45.57,1.60
6h 4d 2h,2c,Jc7c,0.604,11.50,1.6329,118.367,3.94,1.57,35.70,1.64,60.37,1.64
6h 4d 2h,2c,Jc8c,0.724,11.77,1.58719,112.35,17.48,1.58,35.41,1.59,47.11,1.59
6h 4d 2h,2c,Jc9c,0.108,12.04,1.68102,116.38,62.66,1.69,22.40,1.68,14.94,1.66
6h 4d 2h,2c,JcTc,0.134,12.53,1.7136,113.949,79.75,1.72,9.85,1.71,10.39,1.69
6h 4d 2h,2c,Jc8d,0.698,11.77,1.5863,112.278,8.25,1.58,20.04,1.58,71.71,1.59
6h 4d 2h,2c,Jc9d,0.267,11.84,1.66066,116.885,28.83,1.67,39.06,1.66,32.11,1.65
6h 4d 2h,2c,JcTd,0.490,12.36,1.6933,114.189,57.93,1.69,26.12,1.70,15.94,1.69
6h 4d 2h,2c,Jc8h,0.922,11.91,1.67196,117.025,22.50,1.68,65.93,1.67,11.56,1.65
6h 4d 2h,2c,Jc9h,0.885,11.92,1.71727,120.063,41.74,1.72,41.78,1.72,16.48,1.71
6h 4d 2h,2c,JcTh,0.825,12.58,1.7408,115.324,45.77,1.74,28.99,1.74,25.24,1.74
6h 4d 2h,2c,Jc8s,0.504,11.77,1.5878,112.393,17.23,1.58,35.22,1.59,47.55,1.59
6h 4d 2h,2c,Jc9s,0.108,12.04,1.68104,116.382,62.70,1.69,22.37,1.68,14.93,1.66
6h 4d 2h,2c,JcTs,0.274,12.53,1.71314,113.918,79.74,1.72,9.85,1.71,10.41,1.69
6h 4d 2h,2c,Qc7c,0.773,14.21,1.61944,94.9868,5.92,1.59,14.04,1.62,80.04,1.62
6h 4d 2h,2c,Qc8c,0.434,14.60,1.60365,91.5452,48.14,1.61,31.34,1.61,20.52,1.59
6h 4d 2h,2c,Qc9c,0.049,15.22,1.69538,92.8085,42.70,1.70,45.99,1.70,11.31,1.66
6h 4d 2h,2c,QcTc,0.072,16.03,1.74184,90.5694,81.37,1.75,10.02,1.74,8.61,1.71
6h 4d 2h,2c,QcJc,0.141,17.17,1.89108,91.7973,95.84,1.89,1.00,1.84,3.16,1.81
6h 4d 2h,2c,Qc8d,0.659,14.52,1.58976,91.2089,22.92,1.60,30.61,1.59,46.47,1.58
6h 4d 2h,2c,Qc9d,0.127,14.97,1.67262,93.109,31.80,1.68,47.67,1.68,20.53,1.65
6h 4d 2h,2c,QcTd,0.322,15.88,1.72368,90.4396,66.76,1.73,22.52,1.72,10.72,1.70
6h 4d 2h,2c,QcJd,0.443,17.04,1.82169,89.0983,90.81,1.83,1.29,1.79,7.89,1.79
6h 4d 2h,2c,Qc8h,0.900,14.63,1.67442,95.3894,16.86,1.67,73.13,1.68,10.01,1.65
6h 4d 2h,2c,Qc9h,0.654,14.94,1.71511,95.6833,26.05,1.71,59.24,1.72,14.71,1.70
6h 4d 2h,2c,QcTh,0.684,15.80,1.76891,93.3148,42.32,1.77,44.44,1.77,13.24,1.75
6h 4d 2h,2c,QcJh,0.876,16.68,1.84631,92.2494,56.06,1.85,22.83,1.84,21.11,1.84
6h 4d 2h,2c,Qc8s,0.433,14.60,1.60376,91.5513,47.96,1.61,31.44,1.61,20.60,1.59
6h 4d 2h,2c,Qc9s,0.049,15.22,1.69517,92.7967,43.08,1.70,45.57,1.70,11.35,1.66
6h 4d 2h,2c,QcTs,0.116,16.03,1.74126,90.5386,81.25,1.75,10.20,1.74,8.54,1.70
6h 4d 2h,2c,QcJs,0.140,17.17,1.89149,91.8168,95.85,1.89,0.99,1.84,3.15,1.81
6h 4d 2h,2c,Kc3c,0.705,26.49,3.05863,96.2104,42.80,3.06,8.75,3.04,48.45,3.06
6h 4d 2h,2c,Kc4c,0.349,65.78,8.54452,108.254,0.12,7.59,0.83,8.45,99.05,8.55
6h 4d 2h,2c,Kc5c,0.574,27.01,3.18787,98.3679,47.97,3.19,1.03,3.06,51.00,3.19
6h 4d 2h,2c,Kc6c,0.988,71.84,10.0896,117.039,0.95,9.80,9.02,10.09,90.03,10.09
6h 4d 2h,2c,Kc7c,0.427,22.90,1.85447,67.4886,0.83,1.67,1.53,1.83,97.63,1.86
6h 4d 2h,2c,Kc8c,0.192,23.91,1.90422,66.3569,1.06,1.77,0.67,1.88,98.27,1.91
6h 4d 2h,2c,Kc9c,0.043,25.28,2.12939,70.1797,0.52,1.87,0.26,1.93,99.22,2.13
6h 4d 2h,2c,KcTc,0.077,26.63,2.2867,71.5542,0.38,1.93,0.18,1.99,99.45,2.29
6h 4d 2h,2c,KcJc,0.114,28.29,2.53557,74.688,0.27,2.06,0.14,2.13,99.59,2.54
6h 4d 2h,2c,KcQc,0.169,30.17,2.85962,78.9861,0.19,2.23,0.09,2.17,99.72,2.86
6h 4d 2h,2c,Kc7d,0.895,22.52,1.83951,68.0725,0.63,1.61,0.36,1.78,99.01,1.84
6h 4d 2h,2c,Kc8d,0.424,23.69,1.89102,66.5322,0.89,1.75,0.46,1.86,98.65,1.89
6h 4d 2h,2c,Kc9d,0.095,24.91,2.11246,70.6793,0.48,1.84,0.23,1.90,99.30,2.11
6h 4d 2h,2c,KcTd,0.332,26.54,2.27981,71.5745,0.37,1.92,0.17,1.98,99.46,2.28
6h 4d 2h,2c,KcJd,0.237,27.97,2.51002,74.7809,0.26,2.02,0.13,2.07,99.61,2.51
6h 4d 2h,2c,KcQd,0.212,29.58,2.80714,79.0811,0.17,2.16,0.09,2.07,99.74,2.81
6h 4d 2h,2c,Kc7h,0.849,22.86,1.89578,69.1009,1.86,1.81,28.50,1.90,69.64,1.90
6h 4d 2h,2c,Kc8h,0.757,23.96,1.9564,68.0397,1.49,1.86,4.43,1.95,94.08,1.96
6h 4d 2h,2c,Kc9h,0.395,24.96,2.1617,72.1652,0.65,1.96,0.31,1.99,99.04,2.16
6h 4d 2h,2c,KcTh,0.266,26.13,2.32332,74.1062,0.48,2.05,0.19,2.07,99.33,2.33
6h 4d 2h,2c,KcJh,0.329,27.29,2.54679,77.7699,0.24,2.06,0.13,2.11,99.63,2.55
6h 4d 2h,2c,KcQh,0.524,28.71,2.82387,81.9744,0.16,2.10,0.08,2.07,99.76,2.83
6h 4d 2h,2c,Kc7s,0.428,22.90,1.85393,67.4688,0.83,1.67,1.53,1.84,97.64,1.86
6h 4d 2h,2c,Kc8s,0.192,23.91,1.90474,66.3749,1.06,1.77,0.67,1.88,98.27,1.91
6h 4d 2h,2c,Kc9s,0.043,25.28,2.1303,70.2096,0.52,1.87,0.26,1.92,99.22,2.13
6h 4d 2h,2c,KcTs,0.117,26.63,2.28581,71.5257,0.38,1.93,0.18,1.99,99.45,2.29
6h 4d 2h,2c,KcJs,0.114,28.29,2.53507,74.6733,0.27,2.06,0.14,2.13,99.59,2.54
6h 4d 2h,2c,KcQs,0.164,30.17,2.85846,78.9449,0.19,2.24,0.09,2.18,99.72,2.86
6h 4d 2h,2c,Ac3c,0.303,42.32,4.56083,89.813,0.68,4.39,0.54,4.43,98.79,4.56
6h 4d 2h,2c,Ac4c,0.656,67.88,8.83828,108.51,0.36,8.29,36.45,8.84,63.19,8.84
6h 4d 2h,2c,Ac5c,0.352,42.88,4.70432,91.4166,0.59,4.56,0.42,4.45,98.99,4.71
6h 4d 2h,2c,Ac6c,0.995,73.98,10.4955,118.221,47.14,10.50,50.05,10.50,2.80,10.47
6h 4d 2h,2c,Ac7c,0.241,41.09,3.773,76.5154,24.26,3.77,6.00,3.76,69.73,3.77
6h 4d 2h,2c,Ac8c,0.327,43.42,4.02152,77.1751,0.68,3.89,0.45,3.87,98.87,4.02
6h 4d 2h,2c,Ac9c,0.366,46.23,4.45422,80.2874,0.21,4.02,0.17,4.00,99.61,4.46
6h 4d 2h,2c,AcTc,0.651,49.37,4.87343,82.266,0.15,4.17,0.13,4.32,99.72,4.88
6h 4d 2h,2c,AcJc,0.607,52.87,5.41427,85.3449,0.16,4.54,0.14,5.07,99.70,5.42
6h 4d 2h,2c,AcQc,0.384,56.45,6.04046,89.1701,0.14,5.08,0.65,5.94,99.21,6.04
6h 4d 2h,2c,AcKc,0.585,60.18,6.74129,93.3467,0.15,5.76,1.20,6.70,98.66,6.74
6h 4d 2h,2c,Ac2d,0.461,95.17,23.0972,202.24,89.61,23.10,10.31,23.10,0.07,21.55
6h 4d 2h,2c,Ac3d,0.172,42.37,4.56046,89.7014,0.70,4.38,0.53,4.44,98.78,4.56
6h 4d 2h,2c,Ac5d,0.185,42.99,4.71496,91.3942,0.62,4.56,0.41,4.47,98.96,4.72
6h 4d 2h,2c,Ac6d,0.994,73.97,10.4997,118.282,55.28,10.50,42.12,10.50,2.60,10.47
6h 4d 2h,2c,Ac7d,0.439,40.74,3.69966,75.6847,37.93,3.71,14.20,3.70,47.88,3.69
6h 4d 2h,2c,Ac8d,0.232,43.15,3.96715,76.6075,0.75,3.86,0.49,3.82,98.76,3.97
6h 4d 2h,2c,Ac9d,0.331,45.88,4.39908,79.8943,0.22,3.99,0.18,3.95,99.60,4.40
6h 4d 2h,2c,AcTd,0.729,49.31,4.85854,82.1102,0.15,4.16,0.13,4.31,99.72,4.86
6h 4d 2h,2c,AcJd,0.623,52.55,5.35361,84.9008,0.16,4.48,0.14,5.02,99.70,5.36
6h 4d 2h,2c,AcQd,0.461,55.92,5.92386,88.2734,0.15,4.97,0.90,5.86,98.95,5.93
6h 4d 2h,2c,AcKd,0.375,59.98,6.73703,93.6057,0.16,5.75,1.65,6.72,98.19,6.74
6h 4d 2h,2c,Ac3h,0.533,42.78,4.63428,90.2682,0.98,4.52,1.22,4.58,97.80,4.64
6h 4d 2h,2c,Ac4h,0.748,68.05,8.88105,108.751,0.39,8.36,55.48,8.88,44.13,8.88
6h 4d 2h,2c,Ac5h,0.581,43.27,4.77467,91.9516,1.17,4.69,0.62,4.62,98.21,4.78
6h 4d 2h,2c,Ac7h,0.480,41.03,3.80566,77.2908,6.14,3.79,82.03,3.81,11.83,3.76
6h 4d 2h,2c,Ac8h,0.343,43.44,4.03992,77.4918,0.66,3.88,0.46,3.91,98.87,4.04
6h 4d 2h,2c,Ac9h,0.148,45.87,4.44477,80.7538,0.20,3.96,0.17,3.99,99.63,4.45
6h 4d 2h,2c,AcTh,0.178,48.83,4.8625,82.9809,0.16,4.16,0.14,4.34,99.71,4.86
6h 4d 2h,2c,AcJh,0.373,52.05,5.3472,85.6153,0.14,4.41,0.18,5.06,99.67,5.35
6h 4d 2h,2c,AcQh,0.646,55.42,5.89149,88.589,0.18,4.87,21.91,5.89,77.92,5.89
6h 4d 2h,2c,AcKh,0.643,58.61,6.54463,93.0464,0.15,5.37,28.34,6.55,71.52,6.55
6h 4d 2h,2c,Ac2s,0.730,95.19,23.0876,202.126,83.67,23.09,16.26,23.09,0.08,21.54
6h 4d 2h,2c,Ac3s,0.303,42.32,4.55994,89.7956,0.65,4.38,0.51,4.43,98.84,4.56
6h 4d 2h,2c,Ac4s,0.656,67.88,8.83817,108.509,0.36,8.29,35.54,8.84,64.09,8.84
6h 4d 2h,2c,Ac5s,0.352,42.88,4.70353,91.4033,0.58,4.54,0.41,4.45,99.02,4.71
6h 4d 2h,2c,Ac6s,0.995,73.98,10.4952,118.217,48.26,10.50,48.91,10.50,2.83,10.47
6h 4d 2h,2c,Ac7s,0.240,41.09,3.77224,76.5001,25.56,3.77,6.03,3.76,68.41,3.77
6h 4d 2h,2c,Ac8s,0.326,43.42,4.02109,77.1668,0.68,3.89,0.45,3.87,98.87,4.02
6h 4d 2h,2c,Ac9s,0.366,46.23,4.45421,80.2872,0.21,4.02,0.17,4.00,99.62,4.46
6h 4d 2h,2c,AcTs,0.651,49.37,4.87148,82.2332,0.15,4.17,0.13,4.32,99.72,4.87
6h 4d 2h,2c,AcJs,0.607,52.87,5.41391,85.3392,0.16,4.54,0.14,5.07,99.70,5.42
6h 4d 2h,2c,AcQs,0.385,56.45,6.04002,89.1637,0.14,5.08,0.65,5.94,99.21,6.04
6h 4d 2h,2c,AcKs,0.586,60.42,6.78273,93.5447,0.17,5.84,1.74,6.77,98.09,6.78
6h 4d 2h,2c,3d3c,0.434,63.53,8.54963,112.154,0.21,7.67,82.46,8.55,17.33,8.55
6h 4d 2h,2c,5d5c,0.545,69.49,9.98957,119.797,7.69,9.95,81.26,9.99,11.05,9.99
6h 4d 2h,2c,6d6c,0.999,99.33,29.077,243.95,62.27,29.08,37.68,29.08,0.05,26.14
6h 4d 2h,2c,6d5d,0.994,70.68,10.1883,120.126,6.46,10.19,92.82,10.19,0.72,9.99
6h 4d 2h,2c,7d7c,0.843,73.08,10.6814,121.795,64.10,10.68,32.36,10.68,3.55,10.63
6h 4d 2h,2c,7d5d,0.921,26.76,5.41183,168.547,63.02,5.41,21.79,5.41,15.19,5.41
6h 4d 2h,2c,7d6d,0.908,69.16,9.31672,112.264,0.61,8.92,97.93,9.32,1.46,9.29
6h 4d 2h,2c,8d8c,0.942,75.00,11.2919,125.463,88.55,11.29,9.91,11.28,1.54,11.21
6h 4d 2h,2c,8d6d,0.875,69.33,9.35712,112.478,0.64,8.96,40.44,9.36,58.92,9.36
6h 4d 2h,2c,8d7d,0.937,19.55,3.5856,152.802,65.14,3.59,2.53,3.53,32.33,3.58
6h 4d 2h,2c,9d8c,0.709,10.82,1.53786,118.465,2.35,1.50,3.15,1.53,94.50,1.54
6h 4d 2h,2c,9d9c,0.447,77.04,12.0078,129.895,86.83,12.01,12.38,12.00,0.80,11.90
6h 4d 2h,2c,9d6d,0.958,69.51,9.40069,112.707,0.65,9.04,55.85,9.40,43.49,9.40
6h 4d 2h,2c,9d7d,0.537,10.78,1.55581,120.305,0.95,1.41,0.97,1.52,98.08,1.56
6h 4d 2h,2c,9d8d,0.743,10.83,1.53876,118.354,1.68,1.50,5.18,1.53,93.14,1.54
6h 4d 2h,2c,9d8h,0.806,11.01,1.59803,120.905,4.68,1.59,12.47,1.60,82.84,1.60
6h 4d 2h,2c,9d8s,0.709,10.82,1.53798,118.475,2.34,1.50,3.22,1.53,94.44,1.54
6h 4d 2h,2c,Td8c,0.696,10.87,1.55634,119.297,3.69,1.50,8.00,1.55,88.31,1.56
6h 4d 2h,2c,Td9c,0.728,10.95,1.59328,121.238,8.86,1.58,22.27,1.59,68.88,1.60
6h 4d 2h,2c,TdTc,0.494,79.37,12.9186,135.643,27.12,12.92,71.83,12.92,1.06,12.87
6h 4d 2h,2c,Td7d,0.581,10.83,1.57797,121.412,1.09,1.43,1.67,1.54,97.24,1.58
6h 4d 2h,2c,Td8d,0.713,10.89,1.55727,119.185,2.51,1.51,2.07,1.55,95.42,1.56
6h 4d 2h,2c,Td9d,0.673,10.97,1.59533,121.222,8.82,1.60,45.22,1.60,45.95,1.59
6h 4d 2h,2c,Td8h,0.886,11.07,1.62011,121.978,10.89,1.62,48.57,1.62,40.54,1.62
6h 4d 2h,2c,Td9h,0.930,11.07,1.65164,124.382,9.74,1.65,20.83,1.65,69.43,1.65
6h 4d 2h,2c,Td8s,0.696,10.87,1.5567,119.324,3.69,1.50,7.85,1.55,88.46,1.56
6h 4d 2h,2c,Td9s,0.728,10.95,1.59351,121.256,8.83,1.58,22.16,1.59,69.01,1.60
6h 4d 2h,2c,Jd8c,0.780,11.59,1.58408,113.885,5.09,1.54,6.03,1.58,88.88,1.59
6h 4d 2h,2c,Jd9c,0.242,11.85,1.64433,115.675,35.11,1.65,27.09,1.64,37.80,1.64
6h 4d 2h,2c,JdTc,0.537,12.42,1.67353,112.304,44.54,1.67,28.39,1.68,27.07,1.67
6h 4d 2h,2c,JdJc,0.645,81.75,14.0344,143.065,10.31,14.01,89.29,14.04,0.41,13.98
6h 4d 2h,2c,Jd7d,0.696,11.44,1.60685,117.046,2.00,1.52,18.01,1.60,79.99,1.61
6h 4d 2h,2c,Jd8d,0.718,11.61,1.58556,113.818,3.43,1.55,4.97,1.58,91.60,1.59
6h 4d 2h,2c,Jd9d,0.418,11.68,1.63504,116.634,17.93,1.64,40.54,1.64,41.52,1.63
6h 4d 2h,2c,JdTd,0.182,12.24,1.6613,113.085,29.20,1.65,33.04,1.66,37.77,1.66
6h 4d 2h,2c,Jd8h,0.939,11.72,1.65229,117.445,27.42,1.66,39.42,1.65,33.16,1.65
6h 4d 2h,2c,Jd9h,0.924,11.68,1.68663,120.316,17.06,1.68,18.98,1.67,63.96,1.69
6h 4d 2h,2c,JdTh,0.904,12.39,1.71123,115.066,13.29,1.70,10.91,1.69,75.80,1.72
6h 4d 2h,2c,Jd8s,0.780,11.59,1.58443,113.91,5.08,1.54,5.99,1.58,88.93,1.59
6h 4d 2h,2c,Jd9s,0.242,11.85,1.64444,115.683,35.08,1.65,27.14,1.64,37.78,1.64
6h 4d 2h,2c,JdTs,0.537,12.42,1.67331,112.289,44.59,1.67,28.28,1.68,27.13,1.67
6h 4d 2h,2c,Qd8c,0.861,14.43,1.56432,90.3429,7.44,1.56,8.38,1.56,84.17,1.57
6h 4d 2h,2c,Qd9c,0.211,14.87,1.64092,91.9444,26.21,1.65,34.98,1.65,38.81,1.63
6h 4d 2h,2c,QdTc,0.442,15.63,1.68201,89.6946,52.79,1.69,19.02,1.68,28.19,1.67
6h 4d 2h,2c,QdJc,0.440,16.74,1.82807,91.0044,91.48,1.83,1.13,1.80,7.39,1.77
6h 4d 2h,2c,QdQc,0.871,84.28,15.4755,153.012,24.65,15.48,74.92,15.48,0.43,15.27
6h 4d 2h,2c,Qd7d,0.801,14.00,1.57703,93.8998,2.22,1.50,8.65,1.58,89.13,1.58
6h 4d 2h,2c,Qd8d,0.604,14.43,1.56653,90.4654,6.62,1.57,19.53,1.57,73.85,1.56
6h 4d 2h,2c,Qd9d,0.274,14.72,1.65093,93.4386,31.02,1.66,47.56,1.66,21.42,1.62
6h 4d 2h,2c,QdTd,0.273,15.48,1.66728,89.7437,37.41,1.67,24.25,1.67,38.35,1.66
6h 4d 2h,2c,QdJd,0.720,16.71,1.78912,89.2072,84.15,1.80,2.07,1.79,13.78,1.75
6h 4d 2h,2c,Qd8h,0.939,14.46,1.62608,93.7246,24.63,1.63,28.00,1.63,47.37,1.62
6h 4d 2h,2c,Qd9h,0.885,14.58,1.67013,95.4742,16.35,1.67,16.19,1.67,67.46,1.67
6h 4d 2h,2c,QdTh,0.889,15.34,1.71701,93.2898,15.81,1.71,22.52,1.71,61.67,1.72
6h 4d 2h,2c,QdJh,0.851,16.21,1.80831,92.9467,15.99,1.80,6.08,1.80,77.93,1.81
6h 4d 2h,2c,Qd8s,0.861,14.43,1.56451,90.3542,7.45,1.56,8.32,1.56,84.22,1.57
6h 4d 2h,2c,Qd9s,0.211,14.87,1.64094,91.9451,26.28,1.64,34.87,1.65,38.85,1.63
6h 4d 2h,2c,QdTs,0.442,15.63,1.68134,89.6589,52.82,1.69,19.19,1.68,28.00,1.67
6h 4d 2h,2c,QdJs,0.440,16.74,1.82844,91.0226,91.50,1.83,1.13,1.80,7.37,1.77
6h 4d 2h,2c,Kd7c,0.864,22.99,1.84965,67.0367,1.30,1.75,0.68,1.82,98.02,1.85
6h 4d 2h,2c,Kd8c,0.576,23.79,1.8655,65.3593,2.00,1.84,1.00,1.85,96.99,1.87
6h 4d 2h,2c,Kd9c,0.102,25.01,2.08176,69.3507,0.79,1.95,0.35,1.92,98.86,2.08
6h 4d 2h,2c,KdTc,0.241,26.34,2.24611,71.0569,0.48,2.00,0.21,1.97,99.31,2.25
6h 4d 2h,2c,KdJc,0.137,27.91,2.49322,74.4445,0.32,2.13,0.16,2.08,99.52,2.50
6h 4d 2h,2c,KdQc,0.097,29.67,2.76219,77.5694,0.22,2.28,0.11,2.12,99.67,2.76
6h 4d 2h,2c,KdKc,0.993,87.68,17.133,162.829,54.74,17.13,42.47,17.13,2.79,17.11
6h 4d 2h,2c,Kd2d,0.939,94.60,22.2941,196.396,91.64,22.30,8.29,22.29,0.08,20.83
6h 4d 2h,2c,Kd3d,0.952,26.64,3.03151,94.8256,47.20,3.03,9.98,3.01,42.82,3.03
6h 4d 2h,2c,Kd5d,0.882,27.17,3.16729,97.1471,63.47,3.17,0.94,3.07,35.59,3.17
6h 4d 2h,2c,Kd6d,0.992,71.86,10.1332,117.504,1.00,9.86,16.74,10.13,82.26,10.14
6h 4d 2h,2c,Kd7d,0.620,22.70,1.84084,67.5754,0.99,1.71,0.54,1.81,98.48,1.84
6h 4d 2h,2c,Kd8d,0.583,23.65,1.86107,65.5814,2.21,1.86,3.51,1.86,94.28,1.86
6h 4d 2h,2c,Kd9d,0.164,24.72,2.07322,69.8816,0.86,1.97,0.38,1.94,98.76,2.07
6h 4d 2h,2c,KdTd,0.287,26.25,2.2398,71.0989,0.46,1.99,0.20,1.96,99.34,2.24
6h 4d 2h,2c,KdJd,0.470,27.66,2.47443,74.5374,0.32,2.11,0.15,2.07,99.53,2.48
6h 4d 2h,2c,KdQd,0.652,29.18,2.74167,78.2952,0.21,2.26,0.10,2.06,99.69,2.74
6h 4d 2h,2c,Kd7h,0.893,22.96,1.89178,68.6701,16.73,1.89,20.49,1.90,62.79,1.89
6h 4d 2h,2c,Kd8h,0.823,23.82,1.92218,67.2468,15.36,1.93,5.63,1.93,79.01,1.92
6h 4d 2h,2c,Kd9h,0.697,24.62,2.10672,71.3032,1.07,2.02,0.45,1.95,98.48,2.11
6h 4d 2h,2c,KdTh,0.487,25.82,2.28215,73.6494,0.65,2.11,0.25,2.05,99.10,2.28
6h 4d 2h,2c,KdJh,0.304,26.88,2.49363,77.3082,0.30,2.14,0.15,2.07,99.55,2.50
6h 4d 2h,2c,KdQh,0.308,28.22,2.75157,81.2593,0.19,2.17,0.09,2.05,99.72,2.75
6h 4d 2h,2c,Kd7s,0.864,22.99,1.84851,66.9955,1.30,1.75,0.68,1.82,98.02,1.85
6h 4d 2h,2c,Kd8s,0.576,23.79,1.86536,65.3544,2.00,1.84,1.00,1.85,97.00,1.87
6h 4d 2h,2c,Kd9s,0.102,25.01,2.08274,69.3835,0.79,1.95,0.35,1.92,98.86,2.08
6h 4d 2h,2c,KdTs,0.241,26.34,2.2446,71.0092,0.48,2.00,0.21,1.97,99.31,2.25
6h 4d 2h,2c,KdJs,0.137,27.91,2.49298,74.4374,0.32,2.13,0.16,2.08,99.52,2.49
6h 4d 2h,2c,KdQs,0.097,29.67,2.76229,77.5721,0.22,2.28,0.11,2.12,99.67,2.76
6h 4d 2h,2c,Ad3c,0.227,42.50,4.54088,89.045,0.63,4.38,0.45,4.38,98.92,4.54
6h 4d 2h,2c,Ad4c,0.603,67.67,8.81604,108.563,0.34,8.23,34.84,8.82,64.83,8.82
6h 4d 2h,2c,Ad5c,0.265,43.07,4.68302,90.6192,0.59,4.56,0.42,4.45,99.00,4.68
6h 4d 2h,2c,Ad6c,0.994,73.81,10.4661,118.161,45.51,10.47,51.21,10.47,3.29,10.45
6h 4d 2h,2c,Ad7c,0.551,41.20,3.73967,75.6437,17.26,3.73,4.45,3.72,78.29,3.74
6h 4d 2h,2c,Ad8c,0.390,43.23,3.95514,76.2491,0.73,3.83,0.50,3.81,98.77,3.96
6h 4d 2h,2c,Ad9c,0.453,45.94,4.37883,79.4322,0.22,3.96,0.18,3.92,99.60,4.38
6h 4d 2h,2c,AdTc,0.662,49.10,4.80998,81.6398,0.15,4.10,0.13,4.26,99.71,4.81
6h 4d 2h,2c,AdJc,0.614,52.62,5.35783,84.8471,0.16,4.51,0.15,5.03,99.69,5.36
6h 4d 2h,2c,AdQc,0.349,56.23,5.98631,88.7188,0.15,5.10,0.71,5.90,99.14,5.99
6h 4d 2h,2c,AdKc,0.372,59.98,6.71529,93.3018,0.14,5.72,1.18,6.67,98.68,6.72
6h 4d 2h,2c,AdAc,0.998,92.76,19.6991,176.975,52.65,19.70,44.16,19.70,3.19,19.68
6h 4d 2h,2c,Ad2d,0.958,95.14,22.9627,201.14,79.17,22.96,20.75,22.96,0.08,21.54
6h 4d 2h,2c,Ad3d,0.972,42.55,4.53805,88.8774,0.65,4.37,0.46,4.39,98.89,4.54
6h 4d 2h,2c,Ad5d,0.974,43.18,4.69025,90.5267,0.60,4.55,0.43,4.47,98.97,4.69
6h 4d 2h,2c,Ad6d,0.996,73.89,10.4869,118.266,53.13,10.49,43.94,10.49,2.93,10.47
6h 4d 2h,2c,Ad7d,0.761,40.85,3.67209,74.9088,30.33,3.67,12.47,3.67,57.20,3.67
6h 4d 2h,2c,Ad8d,0.755,42.98,3.91002,75.8189,0.87,3.83,0.59,3.78,98.54,3.91
6h 4d 2h,2c,Ad9d,0.427,45.60,4.33139,79.1636,0.23,3.94,0.18,3.89,99.59,4.33
6h 4d 2h,2c,AdTd,0.588,49.04,4.79541,81.4892,0.16,4.10,0.13,4.25,99.71,4.80
6h 4d 2h,2c,AdJd,0.630,52.30,5.30443,84.5203,0.16,4.46,0.15,4.98,99.69,5.31
6h 4d 2h,2c,AdQd,0.804,55.70,5.87242,87.862,0.16,4.99,0.98,5.82,98.86,5.87
6h 4d 2h,2c,AdKd,0.681,59.76,6.7019,93.452,0.16,5.73,2.76,6.69,97.08,6.70
6h 4d 2h,2c,Ad3h,0.575,42.97,4.61466,89.5006,0.96,4.51,1.00,4.56,98.04,4.62
6h 4d 2h,2c,Ad4h,0.715,67.85,8.85556,108.76,0.37,8.32,59.22,8.86,40.41,8.86
