Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 8d 2h,6c5c,0.990,15.87,-0.00146,-0.15308,0.11,-1.18,0.01,-1.00,99.87,0.00
Jh 8d 2h,7c5c,0.993,16.03,-0.00145,-0.15039,0.11,-1.22,0.01,-1.00,99.88,0.00
Jh 8d 2h,7c6c,0.993,16.43,-0.00145,-0.1468,0.11,-1.22,0.01,-0.99,99.88,0.00
Jh 8d 2h,8c6c,0.641,52.29,1.10251,35.1402,47.64,1.10,52.24,1.10,0.13,0.00
Jh 8d 2h,8c7c,0.878,53.30,1.01179,31.6382,18.23,1.01,81.63,1.01,0.14,0.00
Jh 8d 2h,9c6c,0.991,16.52,-0.00147,-0.14804,0.12,-1.16,0.01,-0.95,99.87,0.00
Jh 8d 2h,9c7c,0.108,27.13,0.83013,51.0017,94.17,0.83,5.66,0.80,0.16,0.00
Jh 8d 2h,9c8c,0.779,55.09,1.0927,33.0578,3.83,1.09,96.04,1.09,0.13,0.00
Jh 8d 2h,9c8h,0.534,57.87,1.7656,50.8487,45.66,1.77,54.26,1.77,0.08,0.00
Jh 8d 2h,9c8s,0.802,55.09,1.09204,33.0373,3.74,1.09,96.13,1.09,0.13,0.00
Jh 8d 2h,Tc7c,0.042,25.27,0.24321,16.0412,0.09,0.10,99.00,0.25,0.91,0.00
Jh 8d 2h,Tc8c,0.714,55.41,1.1093,33.3686,6.95,1.11,92.93,1.11,0.13,0.00
Jh 8d 2h,Tc9c,0.566,38.63,2.92138,126.028,49.52,2.92,50.43,2.92,0.05,0.00
Jh 8d 2h,Tc9d,0.335,38.69,2.98358,128.527,42.58,2.98,57.37,2.99,0.05,0.00
Jh 8d 2h,Tc8h,0.812,58.15,1.73068,49.6012,16.24,1.73,83.68,1.73,0.08,0.00
Jh 8d 2h,Tc9h,0.272,41.04,3.39401,137.833,60.70,3.40,39.26,3.40,0.04,0.00
Jh 8d 2h,Tc8s,0.762,55.41,1.10863,33.3472,9.37,1.11,90.50,1.11,0.13,0.00
Jh 8d 2h,Tc9s,0.424,38.56,2.91297,125.892,51.89,2.91,48.06,2.91,0.05,0.00
Jh 8d 2h,Jc7c,0.955,61.54,2.87303,77.8127,0.18,2.80,99.78,2.87,0.04,0.00
Jh 8d 2h,Jc8c,0.402,82.10,12.1678,247.014,75.42,12.17,24.57,12.17,0.01,0.00
Jh 8d 2h,Jc9c,0.560,62.74,3.01247,80.0301,0.35,3.01,99.61,3.01,0.04,0.00
Jh 8d 2h,JcTc,0.538,63.85,3.33491,87.0539,10.24,3.34,89.72,3.34,0.04,0.00
Jh 8d 2h,Jc9d,0.748,62.99,3.07296,81.3023,1.07,3.07,98.89,3.07,0.04,0.00
Jh 8d 2h,JcTd,0.592,63.96,3.37102,87.8383,5.35,3.37,94.62,3.37,0.04,0.00
Jh 8d 2h,Jc8h,0.438,83.43,12.3225,246.151,99.11,12.32,0.88,12.31,0.01,0.00
Jh 8d 2h,Jc9h,0.793,65.02,3.64709,93.4827,2.75,3.65,97.21,3.65,0.03,0.00
Jh 8d 2h,JcTh,0.626,66.35,4.0174,100.914,10.27,4.02,89.70,4.02,0.03,0.00
Jh 8d 2h,Jc8s,0.384,82.40,12.2515,247.795,86.77,12.25,13.22,12.25,0.01,0.00
Jh 8d 2h,Jc9s,0.559,62.78,3.01372,80.0115,6.08,3.01,93.87,3.02,0.04,0.00
Jh 8d 2h,JcTs,0.539,63.85,3.33502,87.0567,11.15,3.34,88.81,3.34,0.04,0.00
Jh 8d 2h,Qc7c,0.984,17.23,-0.00147,-0.14219,0.13,-1.07,0.01,-0.83,99.86,0.00
Jh 8d 2h,Qc8c,0.604,55.12,1.20609,36.4662,1.91,1.21,97.98,1.21,0.12,0.00
Jh 8d 2h,Qc9c,0.395,29.24,1.06967,60.972,28.95,1.07,70.90,1.07,0.15,0.00
Jh 8d 2h,QcTc,0.490,32.77,1.09914,55.9069,17.86,1.10,82.00,1.10,0.14,0.00
Jh 8d 2h,QcJc,0.480,67.55,4.60911,113.723,0.93,4.58,99.06,4.61,0.01,0.00
Jh 8d 2h,Qc9d,0.185,29.19,1.10449,63.056,1.39,1.09,98.47,1.11,0.13,0.00
Jh 8d 2h,QcTd,0.412,32.82,1.13691,57.7362,1.85,1.14,98.02,1.14,0.13,0.00
Jh 8d 2h,QcJd,0.562,67.41,4.55616,112.647,0.75,4.50,99.24,4.56,0.01,0.00
Jh 8d 2h,Qc8h,0.695,57.82,1.81626,52.3546,8.37,1.82,91.55,1.82,0.08,0.00
Jh 8d 2h,Qc9h,0.523,31.76,1.41665,74.3324,57.98,1.42,41.92,1.42,0.10,0.00
Jh 8d 2h,QcTh,0.532,35.58,1.55601,72.8929,69.11,1.56,30.80,1.56,0.09,0.00
Jh 8d 2h,Qc8s,0.631,55.12,1.20563,36.4522,2.71,1.21,97.18,1.21,0.12,0.00
Jh 8d 2h,Qc9s,0.328,29.13,1.05901,60.5949,1.72,1.06,98.13,1.06,0.15,0.00
Jh 8d 2h,QcTs,0.486,32.77,1.09911,55.9063,17.97,1.10,81.89,1.10,0.14,0.00
Jh 8d 2h,QcJs,0.482,67.55,4.6091,113.722,0.93,4.58,99.06,4.61,0.01,0.00
Jh 8d 2h,Kc2c,0.323,45.89,0.63904,23.2068,0.25,0.63,99.53,0.64,0.21,0.00
Jh 8d 2h,Kc3c,0.990,20.66,-0.00146,-0.11809,0.11,-1.20,0.01,-0.73,99.87,0.00
Jh 8d 2h,Kc4c,0.990,20.78,-0.00146,-0.11729,0.12,-1.19,0.01,-0.74,99.87,0.00
Jh 8d 2h,Kc5c,0.990,21.02,-0.00146,-0.11559,0.12,-1.19,0.01,-0.72,99.87,0.00
Jh 8d 2h,Kc6c,0.990,21.64,-0.00146,-0.11262,0.12,-1.19,0.01,-0.71,99.87,0.00
Jh 8d 2h,Kc7c,0.986,23.26,-0.00143,-0.10277,0.13,-1.02,0.01,-0.63,99.85,0.00
Jh 8d 2h,Kc8c,0.738,55.02,1.33753,40.5148,6.64,1.34,93.25,1.34,0.10,0.00
Jh 8d 2h,Kc9c,0.906,26.61,-0.00144,-0.0904,0.23,-0.57,0.03,-0.43,99.74,0.00
Jh 8d 2h,KcTc,0.534,29.80,-0.00146,-0.08157,0.40,-0.34,0.09,-0.13,99.51,0.00
Jh 8d 2h,KcJc,0.622,69.95,5.71886,136.252,2.27,5.72,97.72,5.72,0.01,0.00
Jh 8d 2h,KcQc,0.146,34.81,0.21137,10.1192,0.12,0.09,98.83,0.21,1.05,0.00
Jh 8d 2h,Kc7d,0.988,23.16,-0.00145,-0.10451,0.13,-1.09,0.01,-0.66,99.86,0.00
Jh 8d 2h,Kc9d,0.896,26.57,-0.00144,-0.09062,0.22,-0.60,0.03,-0.42,99.75,0.00
Jh 8d 2h,KcTd,0.379,29.75,-0.00148,-0.08311,0.38,-0.36,0.09,-0.14,99.53,0.00
Jh 8d 2h,KcJd,0.754,69.63,5.59206,133.849,0.96,5.51,99.03,5.59,0.01,0.00
Jh 8d 2h,KcQd,0.117,34.91,0.24622,11.7559,0.11,0.07,99.07,0.25,0.82,0.00
Jh 8d 2h,Kc7h,0.939,25.55,-0.00143,-0.09318,0.20,-0.67,0.02,-0.41,99.78,0.00
Jh 8d 2h,Kc8h,0.599,57.54,1.85915,53.8476,17.23,1.86,82.70,1.86,0.07,0.00
Jh 8d 2h,Kc9h,0.197,29.30,-0.00151,-0.08594,0.65,-0.20,0.14,-0.17,99.22,0.00
Jh 8d 2h,KcTh,0.230,32.52,0.15002,7.68935,34.23,0.15,64.05,0.15,1.72,0.00
Jh 8d 2h,KcQh,0.483,37.97,0.69303,30.4182,25.76,0.69,74.00,0.69,0.24,0.00
Jh 8d 2h,Kc7s,0.988,23.25,-0.00143,-0.10243,0.13,-1.02,0.01,-0.64,99.86,0.00
Jh 8d 2h,Kc8s,0.757,55.03,1.33582,40.4584,0.52,1.33,99.38,1.34,0.10,0.00
Jh 8d 2h,Kc9s,0.949,26.51,-0.00144,-0.09084,0.22,-0.61,0.03,-0.44,99.75,0.00
Jh 8d 2h,KcTs,0.531,29.80,-0.00146,-0.08157,0.40,-0.34,0.09,-0.13,99.51,0.00
Jh 8d 2h,KcJs,0.622,69.95,5.71866,136.248,2.28,5.72,97.71,5.72,0.01,0.00
Jh 8d 2h,KcQs,0.147,34.81,0.21134,10.1183,0.12,0.09,98.83,0.21,1.05,0.00
Jh 8d 2h,Ac2c,0.689,48.58,0.6855,23.5191,15.59,0.69,84.19,0.69,0.22,0.00
Jh 8d 2h,Ac3c,0.983,36.32,-0.00142,-0.06513,0.16,-0.80,0.03,-0.56,99.81,0.00
Jh 8d 2h,Ac4c,0.984,36.39,-0.00142,-0.06485,0.16,-0.79,0.03,-0.54,99.81,0.00
Jh 8d 2h,Ac5c,0.986,37.36,-0.0014,-0.0626,0.16,-0.77,0.04,-0.52,99.81,0.00
Jh 8d 2h,Ac6c,0.995,37.89,-0.00142,-0.06249,0.13,-0.98,0.02,-0.64,99.85,0.00
Jh 8d 2h,Ac7c,0.995,40.31,-0.00138,-0.05715,0.13,-0.78,0.07,-0.55,99.80,0.00
Jh 8d 2h,Ac8c,0.643,57.55,1.75572,50.8463,12.77,1.76,87.14,1.76,0.08,0.00
Jh 8d 2h,Ac9c,0.987,45.45,-0.00152,-0.05583,0.12,-0.33,0.54,-0.21,99.35,0.00
Jh 8d 2h,AcTc,0.938,47.38,-0.00038,-0.01352,0.68,-0.12,62.44,0.00,36.88,0.00
