Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 8d 2h,6c5c,1.000,16.96,0.00773,0.75941,0.98,0.61,99.02,0.00
Jh 8d 2h,7c5c,1.000,17.31,0.00502,0.48299,0.66,0.53,99.34,0.00
Jh 8d 2h,7c6c,1.000,17.62,0.00533,0.50411,0.73,0.53,99.27,0.00
Jh 8d 2h,8c6c,1.000,59.56,2.9045,81.2712,35.88,2.65,64.12,3.05
Jh 8d 2h,8c7c,1.000,60.35,2.8254,78.0262,12.19,2.60,87.81,2.86
Jh 8d 2h,9c6c,1.000,18.40,0.00751,0.68034,0.87,0.67,99.13,0.00
Jh 8d 2h,9c7c,1.000,29.55,1.94304,109.595,89.20,1.80,10.80,3.09
Jh 8d 2h,9c8c,1.000,62.96,2.98198,78.9427,22.14,2.81,77.86,3.03
Jh 8d 2h,9c8h,1.000,64.96,3.72336,95.5317,46.63,3.23,53.37,4.16
Jh 8d 2h,9c8s,1.000,63.00,2.98641,79.0049,19.79,2.81,80.21,3.03
Jh 8d 2h,Tc7c,1.000,28.05,1.44729,85.9979,95.77,1.47,4.23,0.98
Jh 8d 2h,Tc8c,1.000,63.63,2.97675,77.9714,28.61,2.89,71.39,3.01
Jh 8d 2h,Tc9c,1.000,42.00,4.2245,167.648,43.38,3.55,56.62,4.74
Jh 8d 2h,Tc9d,1.000,42.06,3.86931,153.342,66.51,3.60,33.49,4.39
Jh 8d 2h,Tc8h,1.000,65.68,3.86596,98.1073,18.76,3.28,81.24,4.00
Jh 8d 2h,Tc9h,1.000,44.52,4.24577,158.96,72.77,3.93,27.23,5.09
Jh 8d 2h,Tc8s,1.000,63.68,2.98998,78.2595,23.77,2.89,76.23,3.02
Jh 8d 2h,Tc9s,1.000,41.97,3.90777,155.182,57.60,3.55,42.40,4.39
Jh 8d 2h,Jc7c,1.000,70.81,5.4425,128.11,4.50,4.46,95.50,5.49
Jh 8d 2h,Jc8c,1.000,86.75,10.6057,203.771,59.81,9.75,40.19,11.87
Jh 8d 2h,Jc9c,1.000,71.88,5.20577,120.712,44.04,4.55,55.96,5.72
Jh 8d 2h,JcTc,1.000,72.95,5.44505,124.396,46.17,4.79,53.83,6.00
Jh 8d 2h,Jc9d,1.000,72.12,5.48228,126.685,25.22,4.59,74.78,5.78
Jh 8d 2h,JcTd,1.000,73.13,5.56891,126.924,40.76,4.83,59.24,6.08
Jh 8d 2h,Jc8h,1.000,88.08,10.882,205.92,56.24,9.93,43.76,12.10
Jh 8d 2h,Jc9h,1.000,74.14,6.14099,138.056,20.72,4.98,79.28,6.45
Jh 8d 2h,JcTh,1.000,75.38,6.26517,138.532,37.42,5.27,62.58,6.86
Jh 8d 2h,Jc8s,1.000,86.87,10.5519,202.44,61.56,9.78,38.44,11.79
Jh 8d 2h,Jc9s,1.000,71.95,5.20645,120.601,44.08,4.55,55.92,5.72
Jh 8d 2h,JcTs,1.000,72.95,5.44424,124.378,46.14,4.79,53.86,6.00
Jh 8d 2h,Qc7c,1.000,18.54,0.0137,1.23143,1.58,0.74,98.42,0.00
Jh 8d 2h,Qc8c,1.000,63.34,3.05138,80.2894,39.64,2.94,60.36,3.12
