Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 8d 2h,6c5c,0.990,15.87,-0.00416,-0.43729,0.11,-3.55,0.01,-1.00,99.87,0.00
Jh 8d 2h,7c5c,0.993,16.03,-0.00399,-0.41438,0.11,-3.52,0.01,-1.00,99.88,0.00
Jh 8d 2h,7c6c,0.993,16.43,-0.00402,-0.40761,0.11,-3.55,0.01,-0.99,99.88,0.00
Jh 8d 2h,8c6c,0.641,52.29,-0.00178,-0.05658,47.64,-1.21,52.24,1.10,0.13,0.00
Jh 8d 2h,8c7c,0.878,53.30,0.63345,19.8076,18.23,-1.06,81.63,1.01,0.14,0.00
Jh 8d 2h,9c6c,0.991,16.52,-0.00411,-0.41514,0.12,-3.43,0.01,-0.95,99.87,0.00
Jh 8d 2h,9c7c,0.108,27.13,-1.26529,-77.7367,94.17,-1.39,5.66,0.80,0.16,0.00
Jh 8d 2h,9c8c,0.779,55.09,1.05773,31.9999,3.83,0.18,96.04,1.09,0.13,0.00
Jh 8d 2h,9c8h,0.534,57.87,0.81392,23.4405,45.66,-0.32,54.26,1.77,0.08,0.00
Jh 8d 2h,9c8s,0.802,55.09,1.01626,30.7448,3.74,-0.93,96.13,1.09,0.13,0.00
Jh 8d 2h,Tc7c,0.042,25.27,0.2414,15.9221,0.09,-1.89,99.00,0.25,0.91,0.00
Jh 8d 2h,Tc8c,0.714,55.41,0.98067,29.4994,6.95,-0.74,92.93,1.11,0.13,0.00
Jh 8d 2h,Tc9c,0.566,38.63,2.00523,86.5051,49.52,1.07,50.43,2.92,0.05,0.00
Jh 8d 2h,Tc9d,0.335,38.69,2.29838,99.0104,42.58,1.38,57.37,2.99,0.05,0.00
Jh 8d 2h,Tc8h,0.812,58.15,1.40181,40.1758,16.24,-0.29,83.68,1.73,0.08,0.00
Jh 8d 2h,Tc9h,0.272,41.04,2.55376,103.71,60.70,2.01,39.26,3.40,0.04,0.00
Jh 8d 2h,Tc8s,0.762,55.41,0.93264,28.0532,9.37,-0.77,90.50,1.11,0.13,0.00
Jh 8d 2h,Tc9s,0.424,38.56,1.94775,84.1776,51.89,1.05,48.06,2.91,0.05,0.00
Jh 8d 2h,Jc7c,0.955,61.54,2.86821,77.6821,0.18,0.07,99.78,2.87,0.04,0.00
Jh 8d 2h,Jc8c,0.402,82.10,14.5263,294.892,75.42,15.30,24.57,12.17,0.01,0.00
Jh 8d 2h,Jc9c,0.560,62.74,3.00375,79.7985,0.35,0.52,99.61,3.01,0.04,0.00
Jh 8d 2h,JcTc,0.538,63.85,3.10723,81.1106,10.24,1.11,89.72,3.34,0.04,0.00
Jh 8d 2h,Jc9d,0.748,62.99,3.04743,80.6269,1.07,0.68,98.89,3.07,0.04,0.00
Jh 8d 2h,JcTd,0.592,63.96,3.25559,84.8306,5.35,1.21,94.62,3.37,0.04,0.00
Jh 8d 2h,Jc8h,0.438,83.43,15.8936,317.486,99.11,15.93,0.88,12.31,0.01,0.00
Jh 8d 2h,Jc9h,0.793,65.02,3.57679,91.6807,2.75,1.09,97.21,3.65,0.03,0.00
Jh 8d 2h,JcTh,0.626,66.35,3.76912,94.6773,10.27,1.60,89.70,4.02,0.03,0.00
Jh 8d 2h,Jc8s,0.384,82.40,14.9466,302.306,86.77,15.36,13.22,12.25,0.01,0.00
Jh 8d 2h,Jc9s,0.559,62.78,2.86164,75.974,6.08,0.51,93.87,3.02,0.04,0.00
Jh 8d 2h,JcTs,0.539,63.85,3.08629,80.5639,11.15,1.11,88.81,3.34,0.04,0.00
Jh 8d 2h,Qc7c,0.984,17.23,-0.00418,-0.40459,0.13,-3.19,0.01,-0.83,99.86,0.00
Jh 8d 2h,Qc8c,0.604,55.12,1.16835,35.3252,1.91,-0.77,97.98,1.21,0.12,0.00
Jh 8d 2h,Qc9c,0.395,29.24,0.45084,25.6985,28.95,-1.07,70.90,1.07,0.15,0.00
Jh 8d 2h,QcTc,0.490,32.77,0.74221,37.7523,17.86,-0.90,82.00,1.10,0.14,0.00
Jh 8d 2h,QcJc,0.480,67.55,4.58748,113.189,0.93,2.25,99.06,4.61,0.01,0.00
Jh 8d 2h,Qc9d,0.185,29.19,1.07608,61.4345,1.39,-0.95,98.47,1.11,0.13,0.00
Jh 8d 2h,QcTd,0.412,32.82,1.10102,55.9133,1.85,-0.80,98.02,1.14,0.13,0.00
Jh 8d 2h,QcJd,0.562,67.41,4.53882,112.218,0.75,2.19,99.24,4.56,0.01,0.00
Jh 8d 2h,Qc8h,0.695,57.82,2.01989,58.2245,8.37,4.25,91.55,1.82,0.08,0.00
Jh 8d 2h,Qc9h,0.523,31.76,0.16024,8.40788,57.98,-0.75,41.92,1.42,0.10,0.00
Jh 8d 2h,QcTh,0.532,35.58,0.21646,10.1403,69.11,-0.38,30.80,1.56,0.09,0.00
Jh 8d 2h,Qc8s,0.631,55.12,1.15242,34.8433,2.71,-0.76,97.18,1.21,0.12,0.00
Jh 8d 2h,Qc9s,0.328,29.13,1.02138,58.4421,1.72,-1.13,98.13,1.06,0.15,0.00
Jh 8d 2h,QcTs,0.486,32.77,0.74041,37.6607,17.97,-0.90,81.89,1.10,0.14,0.00
Jh 8d 2h,QcJs,0.482,67.55,4.58749,113.189,0.93,2.24,99.06,4.61,0.01,0.00
Jh 8d 2h,Kc2c,0.323,45.89,0.63424,23.0325,0.25,-1.27,99.53,0.64,0.21,0.00
Jh 8d 2h,Kc3c,0.990,20.66,-0.0039,-0.31472,0.11,-3.33,0.01,-0.73,99.87,0.00
Jh 8d 2h,Kc4c,0.990,20.78,-0.00391,-0.31376,0.12,-3.32,0.01,-0.74,99.87,0.00
Jh 8d 2h,Kc5c,0.990,21.02,-0.00392,-0.31061,0.12,-3.32,0.01,-0.72,99.87,0.00
Jh 8d 2h,Kc6c,0.990,21.64,-0.00397,-0.30593,0.12,-3.34,0.01,-0.71,99.87,0.00
Jh 8d 2h,Kc7c,0.986,23.26,-0.00418,-0.29946,0.13,-3.10,0.01,-0.63,99.85,0.00
Jh 8d 2h,Kc8c,0.738,55.02,1.34296,40.6792,6.64,1.42,93.25,1.34,0.10,0.00
Jh 8d 2h,Kc9c,0.906,26.61,-0.00625,-0.39131,0.23,-2.65,0.03,-0.43,99.74,0.00
Jh 8d 2h,KcTc,0.534,29.80,-0.00881,-0.49305,0.40,-2.19,0.09,-0.13,99.51,0.00
Jh 8d 2h,KcJc,0.622,69.95,5.66981,135.083,2.27,3.56,97.72,5.72,0.01,0.00
Jh 8d 2h,KcQc,0.146,34.81,0.20921,10.0161,0.12,-1.74,98.83,0.21,1.05,0.00
Jh 8d 2h,Kc7d,0.988,23.16,-0.00404,-0.2906,0.13,-3.16,0.01,-0.66,99.86,0.00
Jh 8d 2h,Kc9d,0.896,26.57,-0.00592,-0.37103,0.22,-2.61,0.03,-0.42,99.75,0.00
Jh 8d 2h,KcTd,0.379,29.75,-0.00831,-0.46575,0.38,-2.13,0.09,-0.14,99.53,0.00
Jh 8d 2h,KcJd,0.754,69.63,5.56998,133.32,0.96,3.22,99.03,5.59,0.01,0.00
Jh 8d 2h,KcQd,0.117,34.91,0.24439,11.6688,0.11,-1.62,99.07,0.25,0.82,0.00
Jh 8d 2h,Kc7h,0.939,25.55,-0.00586,-0.38209,0.20,-2.88,0.02,-0.41,99.78,0.00
Jh 8d 2h,Kc8h,0.599,57.54,1.73713,50.3134,17.23,1.15,82.70,1.86,0.07,0.00
Jh 8d 2h,Kc9h,0.197,29.30,-0.01593,-0.90606,0.65,-2.43,0.14,-0.17,99.22,0.00
Jh 8d 2h,KcTh,0.230,32.52,-0.50378,-25.8219,34.23,-1.76,64.05,0.15,1.72,0.00
Jh 8d 2h,KcQh,0.483,37.97,0.20628,9.0538,25.76,-1.20,74.00,0.69,0.24,0.00
Jh 8d 2h,Kc7s,0.988,23.25,-0.00415,-0.29778,0.13,-3.10,0.01,-0.64,99.86,0.00
Jh 8d 2h,Kc8s,0.757,55.03,1.33619,40.4696,0.52,1.40,99.38,1.34,0.10,0.00
Jh 8d 2h,Kc9s,0.949,26.51,-0.00598,-0.37579,0.22,-2.70,0.03,-0.44,99.75,0.00
Jh 8d 2h,KcTs,0.531,29.80,-0.00881,-0.49296,0.40,-2.19,0.09,-0.13,99.51,0.00
Jh 8d 2h,KcJs,0.622,69.95,5.66941,135.075,2.28,3.56,97.71,5.72,0.01,0.00
Jh 8d 2h,KcQs,0.147,34.81,0.20919,10.0152,0.12,-1.74,98.83,0.21,1.05,0.00
Jh 8d 2h,Ac2c,0.689,48.58,0.33783,11.5907,15.59,-1.54,84.19,0.69,0.22,0.00
Jh 8d 2h,Ac3c,0.983,36.32,-0.00514,-0.23611,0.16,-3.14,0.03,-0.56,99.81,0.00
Jh 8d 2h,Ac4c,0.984,36.39,-0.0052,-0.23815,0.16,-3.12,0.03,-0.54,99.81,0.00
Jh 8d 2h,Ac5c,0.986,37.36,-0.00508,-0.22654,0.16,-3.11,0.04,-0.52,99.81,0.00
Jh 8d 2h,Ac6c,0.995,37.89,-0.00444,-0.19524,0.13,-3.28,0.02,-0.64,99.85,0.00
Jh 8d 2h,Ac7c,0.995,40.31,-0.00428,-0.17712,0.13,-3.00,0.07,-0.55,99.80,0.00
Jh 8d 2h,Ac8c,0.643,57.55,1.88108,54.4769,12.77,2.74,87.14,1.76,0.08,0.00
Jh 8d 2h,Ac9c,0.987,45.45,-0.00391,-0.14344,0.12,-2.40,0.54,-0.21,99.35,0.00
Jh 8d 2h,AcTc,0.938,47.38,-0.0133,-0.46789,0.68,-2.02,62.44,0.00,36.88,0.00
Jh 8d 2h,AcJc,0.423,74.61,7.54932,168.629,44.83,7.54,55.15,7.56,0.02,0.00
Jh 8d 2h,AcQc,0.803,49.03,0.33651,11.4393,0.23,-1.73,99.43,0.34,0.34,0.00
Jh 8d 2h,AcKc,0.979,48.41,0.37275,12.8319,0.15,-1.94,99.59,0.38,0.26,0.00
Jh 8d 2h,Ac2d,0.745,48.55,0.52727,18.1022,8.49,-1.50,91.30,0.72,0.21,0.00
Jh 8d 2h,Ac3d,0.984,36.15,-0.00508,-0.23429,0.15,-3.21,0.03,-0.57,99.82,0.00
Jh 8d 2h,Ac4d,0.984,36.23,-0.00513,-0.23603,0.16,-3.19,0.03,-0.55,99.82,0.00
Jh 8d 2h,Ac5d,0.986,37.27,-0.00479,-0.2143,0.15,-3.03,0.04,-0.53,99.81,0.00
Jh 8d 2h,Ac6d,0.995,37.80,-0.00439,-0.19345,0.13,-3.33,0.02,-0.64,99.85,0.00
Jh 8d 2h,Ac7d,0.995,40.16,-0.00412,-0.17088,0.12,-3.04,0.06,-0.58,99.81,0.00
Jh 8d 2h,Ac9d,0.981,45.57,-0.00406,-0.14859,0.13,-2.31,0.58,-0.20,99.29,0.00
Jh 8d 2h,AcTd,0.834,47.25,-0.01266,-0.44651,0.61,-2.04,33.35,0.00,66.04,0.00
Jh 8d 2h,AcJd,0.406,73.97,7.18857,161.973,16.34,6.57,83.65,7.31,0.01,0.00
Jh 8d 2h,AcQd,0.701,49.10,0.37303,12.6609,0.21,-1.61,99.50,0.38,0.30,0.00
Jh 8d 2h,AcKd,0.971,48.24,0.3701,12.7875,0.14,-2.03,99.62,0.37,0.24,0.00
Jh 8d 2h,Ac3h,0.806,38.28,-0.00605,-0.26358,0.19,-2.91,0.12,-0.35,99.68,0.00
Jh 8d 2h,Ac4h,0.849,38.39,-0.00602,-0.26119,0.19,-2.88,0.15,-0.32,99.66,0.00
Jh 8d 2h,Ac5h,0.732,39.45,-0.00603,-0.25466,0.19,-2.87,0.18,-0.30,99.63,0.00
Jh 8d 2h,Ac6h,0.983,40.12,-0.00532,-0.22112,0.16,-2.98,0.12,-0.39,99.72,0.00
Jh 8d 2h,Ac7h,0.989,42.40,-0.00463,-0.18188,0.14,-2.79,0.25,-0.33,99.62,0.00
Jh 8d 2h,Ac8h,0.366,59.54,2.26911,63.5126,10.87,2.77,89.07,2.21,0.06,0.00
Jh 8d 2h,Ac9h,0.785,48.09,-0.0997,-3.45555,7.59,-2.13,84.97,0.07,7.44,0.00
Jh 8d 2h,AcTh,0.895,50.07,0.40871,13.6043,0.23,-1.51,99.42,0.41,0.35,0.00
Jh 8d 2h,AcQh,0.894,52.34,1.04843,33.3858,0.14,-1.10,99.74,1.05,0.11,0.00
Jh 8d 2h,AcKh,0.919,51.96,1.34616,43.1755,0.10,-1.10,99.82,1.35,0.08,0.00
Jh 8d 2h,Ac2s,0.689,48.58,0.33624,11.5361,15.66,-1.54,84.12,0.69,0.22,0.00
Jh 8d 2h,Ac3s,0.983,36.32,-0.00514,-0.23611,0.16,-3.14,0.03,-0.56,99.81,0.00
Jh 8d 2h,Ac4s,0.984,36.39,-0.0052,-0.23815,0.16,-3.12,0.03,-0.54,99.81,0.00
Jh 8d 2h,Ac5s,0.986,37.36,-0.00508,-0.22654,0.16,-3.11,0.04,-0.52,99.81,0.00
Jh 8d 2h,Ac6s,0.995,37.89,-0.00444,-0.19525,0.13,-3.28,0.02,-0.64,99.85,0.00
Jh 8d 2h,Ac7s,0.995,40.31,-0.00428,-0.17709,0.13,-3.00,0.07,-0.55,99.80,0.00
Jh 8d 2h,Ac8s,0.642,57.55,1.90939,55.2972,15.32,2.76,84.60,1.76,0.08,0.00
Jh 8d 2h,Ac9s,0.987,45.45,-0.00391,-0.14342,0.12,-2.40,0.54,-0.21,99.35,0.00
Jh 8d 2h,AcTs,0.938,47.38,-0.01331,-0.46807,0.68,-2.02,62.41,0.00,36.91,0.00
Jh 8d 2h,AcJs,0.440,74.44,7.55618,169.181,35.91,7.63,64.07,7.52,0.02,0.00
Jh 8d 2h,AcQs,0.803,49.03,0.33652,11.4396,0.23,-1.73,99.43,0.34,0.34,0.00
Jh 8d 2h,AcKs,0.979,48.41,0.37277,12.8324,0.15,-1.94,99.59,0.38,0.26,0.00
Jh 8d 2h,2d2c,0.190,87.56,21.8196,415.312,99.97,21.82,0.02,17.57,0.01,0.00
Jh 8d 2h,3d3c,0.723,43.18,-0.01034,-0.39915,0.38,-2.73,70.05,0.00,29.57,0.00
Jh 8d 2h,4d4c,0.779,44.03,-0.01073,-0.40612,0.40,-2.70,68.82,0.00,30.78,0.00
Jh 8d 2h,5d5c,0.936,44.99,0.01286,0.47656,0.36,-2.50,98.03,0.02,1.61,0.00
Jh 8d 2h,6d6c,0.982,45.62,0.04628,1.69085,0.31,-2.64,99.01,0.06,0.68,0.00
Jh 8d 2h,6d5d,0.736,19.50,-0.00634,-0.54161,0.21,-2.88,0.03,-0.55,99.76,0.00
Jh 8d 2h,7d7c,0.990,47.63,0.07925,2.77323,0.30,-2.38,99.02,0.09,0.68,0.00
Jh 8d 2h,7d5d,0.967,19.60,-0.00566,-0.48115,0.19,-2.90,0.02,-0.60,99.79,0.00
Jh 8d 2h,7d6d,0.954,19.98,-0.00602,-0.50203,0.20,-2.98,0.02,-0.58,99.78,0.00
Jh 8d 2h,9d8c,0.789,55.27,1.09957,33.1549,12.16,0.66,87.72,1.16,0.12,0.00
Jh 8d 2h,9d9c,0.834,55.15,1.30717,39.5053,0.11,-0.88,99.78,1.31,0.10,0.00
Jh 8d 2h,9d6d,0.654,20.11,-0.00676,-0.56058,0.24,-2.76,0.03,-0.49,99.73,0.00
Jh 8d 2h,9d7d,0.233,30.20,-0.65737,-36.2832,98.69,-0.68,1.22,1.45,0.08,0.00
Jh 8d 2h,9d8h,0.744,58.05,3.25421,93.4307,59.95,4.20,39.98,1.84,0.07,0.00
Jh 8d 2h,9d8s,0.789,55.27,1.09911,33.1412,12.12,0.65,87.75,1.16,0.12,0.00
Jh 8d 2h,Td8c,0.729,55.38,0.92434,27.8173,11.74,-0.57,88.14,1.12,0.12,0.00
Jh 8d 2h,Td9c,0.434,38.68,2.21291,95.3628,44.19,1.23,55.77,3.00,0.05,0.00
Jh 8d 2h,TdTc,0.676,56.79,1.71789,50.4192,0.06,0.04,99.86,1.72,0.08,0.00
