Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 8d 2h,6c5c,1.000,16.96,0.68438,67.2573,0.98,-1.56,99.02,0.71
Jh 8d 2h,7c5c,1.000,17.31,0.66536,64.0735,0.66,-1.72,99.34,0.68
Jh 8d 2h,7c6c,1.000,17.62,0.64057,60.596,0.73,-1.65,99.27,0.66
Jh 8d 2h,8c6c,1.000,59.56,3.43245,96.0437,35.88,4.83,64.12,2.65
Jh 8d 2h,8c7c,1.000,60.35,2.88232,79.5981,12.19,4.89,87.81,2.60
Jh 8d 2h,9c6c,1.000,18.40,0.75923,68.7795,0.87,-1.65,99.13,0.78
Jh 8d 2h,9c7c,1.000,29.55,0.10953,6.17773,89.20,-0.09,10.80,1.80
Jh 8d 2h,9c8c,1.000,62.96,3.32963,88.1462,22.14,5.14,77.86,2.81
Jh 8d 2h,9c8h,1.000,64.96,4.67056,119.834,46.63,6.32,53.37,3.23
Jh 8d 2h,9c8s,1.000,63.00,3.21937,85.1679,19.79,4.86,80.21,2.81
Jh 8d 2h,Tc7c,1.000,28.05,-0.71887,-42.7154,95.77,-0.81,4.23,1.44
Jh 8d 2h,Tc8c,1.000,63.63,3.21183,84.1291,28.61,4.02,71.39,2.89
Jh 8d 2h,Tc9c,1.000,42.00,3.92864,155.907,43.38,4.43,56.62,3.55
Jh 8d 2h,Tc9d,1.000,42.06,3.28444,130.163,66.51,3.12,33.49,3.60
Jh 8d 2h,Tc8h,1.000,65.68,3.72779,94.601,18.76,5.65,81.24,3.28
Jh 8d 2h,Tc9h,1.000,44.52,4.59415,172.003,72.77,4.84,27.23,3.93
Jh 8d 2h,Tc8s,1.000,63.68,3.12999,81.9244,23.77,3.91,76.23,2.89
Jh 8d 2h,Tc9s,1.000,41.97,3.64888,144.901,57.60,3.72,42.40,3.55
Jh 8d 2h,Jc7c,1.000,70.81,4.57904,107.785,4.50,6.70,95.50,4.48
Jh 8d 2h,Jc8c,1.000,86.75,11.6253,223.36,59.81,12.88,40.19,9.75
Jh 8d 2h,Jc9c,1.000,71.88,5.88169,136.385,44.04,7.58,55.96,4.55
Jh 8d 2h,JcTc,1.000,72.95,6.0198,137.527,46.17,7.45,53.83,4.79
Jh 8d 2h,Jc9d,1.000,72.12,5.32937,123.152,25.22,7.52,74.78,4.59
Jh 8d 2h,JcTd,1.000,73.13,5.8541,133.424,40.76,7.34,59.24,4.83
Jh 8d 2h,Jc8h,1.000,88.08,12.2298,231.427,56.24,14.02,43.76,9.93
Jh 8d 2h,Jc9h,1.000,74.14,5.80159,130.426,20.72,8.97,79.28,4.97
Jh 8d 2h,JcTh,1.000,75.38,6.83117,151.047,37.42,9.44,62.58,5.27
Jh 8d 2h,Jc8s,1.000,86.87,11.6962,224.395,61.56,12.89,38.44,9.78
Jh 8d 2h,Jc9s,1.000,71.95,5.89643,136.584,44.08,7.60,55.92,4.55
Jh 8d 2h,JcTs,1.000,72.95,6.01921,137.513,46.14,7.45,53.86,4.79
Jh 8d 2h,Qc7c,1.000,18.54,0.77812,69.9651,1.58,-1.74,98.42,0.82
Jh 8d 2h,Qc8c,1.000,63.34,3.12269,82.1659,39.64,3.40,60.36,2.94
Jh 8d 2h,Qc9c,1.000,31.59,0.91434,48.2369,60.55,0.14,39.45,2.11
Jh 8d 2h,QcTc,1.000,34.41,1.41365,68.4643,51.02,0.59,48.98,2.27
Jh 8d 2h,QcJc,1.000,75.85,7.05612,155.055,51.95,8.36,48.05,5.64
Jh 8d 2h,Qc9d,1.000,31.60,0.24979,13.1728,81.54,-0.18,18.46,2.15
Jh 8d 2h,QcTd,1.000,34.48,1.11864,54.064,58.76,0.28,41.24,2.32
Jh 8d 2h,QcJd,1.000,75.74,6.51721,143.417,43.79,7.67,56.21,5.62
Jh 8d 2h,Qc8h,1.000,65.52,3.91246,99.5185,30.53,5.19,69.47,3.35
Jh 8d 2h,Qc9h,1.000,34.41,2.43041,117.723,47.71,2.42,52.29,2.44
Jh 8d 2h,QcTh,1.000,37.41,2.98591,133.026,46.85,3.34,53.15,2.68
Jh 8d 2h,Qc8s,1.000,63.39,3.11184,81.8218,36.91,3.40,63.09,2.94
Jh 8d 2h,Qc9s,1.000,31.53,0.62477,33.0257,67.19,-0.10,32.81,2.11
Jh 8d 2h,QcTs,1.000,34.41,1.41143,68.3569,51.37,0.60,48.63,2.27
Jh 8d 2h,QcJs,1.000,75.85,7.05385,155.005,51.83,8.37,48.17,5.64
Jh 8d 2h,Kc2c,1.000,50.70,0.85296,28.0379,67.66,0.31,32.34,1.98
Jh 8d 2h,Kc3c,1.000,20.67,0.68358,55.1082,0.98,-1.70,99.02,0.71
Jh 8d 2h,Kc4c,1.000,20.74,0.68168,54.7817,1.02,-1.70,98.98,0.71
Jh 8d 2h,Kc5c,1.000,20.89,0.66955,53.4221,0.99,-1.70,99.01,0.69
Jh 8d 2h,Kc6c,1.000,21.38,0.65666,51.1931,0.99,-1.74,99.01,0.68
Jh 8d 2h,Kc7c,1.000,23.12,0.65085,46.9149,1.41,-1.76,98.59,0.69
Jh 8d 2h,Kc8c,1.000,63.07,3.17142,83.8045,26.17,3.64,73.83,3.00
Jh 8d 2h,Kc9c,1.000,26.68,0.70044,43.7506,9.38,-1.30,90.62,0.91
Jh 8d 2h,KcTc,1.000,29.32,0.01977,1.12371,46.61,-1.18,53.39,1.07
Jh 8d 2h,KcJc,1.000,77.50,7.17011,154.198,37.85,8.46,62.15,6.38
Jh 8d 2h,KcQc,1.000,32.82,-0.55712,-28.29,85.41,-0.89,14.59,1.37
Jh 8d 2h,Kc7d,1.000,23.08,0.6606,47.7125,1.22,-1.85,98.78,0.69
Jh 8d 2h,Kc9d,1.000,26.65,0.68406,42.7777,10.36,-1.40,89.64,0.93
Jh 8d 2h,KcTd,1.000,29.37,-0.35322,-20.0439,62.06,-1.25,37.94,1.11
Jh 8d 2h,KcJd,1.000,77.39,6.75095,145.387,24.59,7.94,75.41,6.36
Jh 8d 2h,KcQd,1.000,32.86,-0.63033,-31.9657,88.32,-0.90,11.68,1.38
Jh 8d 2h,Kc7h,1.000,25.97,0.7019,45.0444,6.12,-1.49,93.88,0.84
Jh 8d 2h,Kc8h,1.000,65.34,4.0812,104.108,40.09,5.08,59.91,3.41
Jh 8d 2h,Kc9h,1.000,29.65,-0.67839,-38.1329,80.33,-1.12,19.67,1.13
Jh 8d 2h,KcTh,1.000,32.54,-0.28674,-14.6884,76.97,-0.79,23.03,1.41
Jh 8d 2h,KcQh,1.000,36.17,0.74807,34.4669,51.74,-0.22,48.26,1.78
Jh 8d 2h,Kc7s,1.000,23.03,0.6459,46.7454,1.24,-1.76,98.76,0.68
Jh 8d 2h,Kc8s,1.000,63.12,3.15939,83.4266,24.28,3.64,75.72,3.00
Jh 8d 2h,Kc9s,1.000,26.60,0.79248,49.6506,5.11,-1.31,94.89,0.91
Jh 8d 2h,KcTs,1.000,29.32,0.01253,0.71244,46.92,-1.18,53.08,1.07
Jh 8d 2h,KcJs,1.000,77.50,7.17139,154.225,37.83,8.46,62.17,6.38
Jh 8d 2h,KcQs,1.000,32.82,-0.55419,-28.1412,85.35,-0.88,14.65,1.37
Jh 8d 2h,Ac2c,1.000,52.47,1.3021,41.3641,31.14,0.03,68.86,1.88
