Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 8d 2h,Qh9c,1.000,34.76,2.6477,126.938,42.46,2.79,57.54,2.55
Jh 8d 2h,QhTc,1.000,37.64,2.81594,124.674,50.09,2.90,49.91,2.73
Jh 8d 2h,QhJc,1.000,78.22,6.01119,128.082,48.97,5.84,51.03,6.17
Jh 8d 2h,QhQc,1.000,81.38,8.39572,171.943,61.67,8.39,38.33,8.41
Jh 8d 2h,Qh9d,1.000,34.84,2.73054,130.627,55.42,2.84,44.58,2.59
Jh 8d 2h,QhTd,1.000,37.72,2.87179,126.903,51.26,2.97,48.74,2.77
Jh 8d 2h,QhJd,1.000,78.12,5.97955,127.578,52.88,5.83,47.12,6.15
Jh 8d 2h,QhQd,1.000,81.52,8.50613,173.907,64.80,8.51,35.20,8.49
Jh 8d 2h,Qh7h,1.000,47.96,4.31933,150.1,39.31,4.28,60.69,4.35
Jh 8d 2h,Qh8h,1.000,77.58,6.72504,144.474,40.18,6.48,59.82,6.89
Jh 8d 2h,Qh9h,1.000,56.24,5.8305,172.786,50.70,5.74,49.30,5.93
Jh 8d 2h,QhTh,1.000,58.09,5.97924,171.562,48.20,5.89,51.80,6.06
Jh 8d 2h,Qh8s,1.000,65.95,3.46974,87.6908,19.73,3.48,80.27,3.47
Jh 8d 2h,Qh9s,1.000,34.76,2.6477,126.938,42.45,2.79,57.55,2.55
Jh 8d 2h,QhTs,1.000,37.64,2.81595,124.674,50.09,2.90,49.91,2.73
Jh 8d 2h,QhJs,1.000,78.22,6.01119,128.082,48.97,5.84,51.03,6.17
Jh 8d 2h,Kh7c,1.000,27.08,1.78165,109.639,96.66,1.80,3.34,1.17
Jh 8d 2h,Kh8c,1.000,66.56,3.71024,92.9055,22.06,3.67,77.94,3.72
Jh 8d 2h,Kh9c,1.000,30.68,2.0554,111.657,92.17,2.10,7.83,1.50
Jh 8d 2h,KhTc,1.000,33.40,2.07758,103.686,70.82,2.24,29.18,1.68
Jh 8d 2h,KhJc,1.000,80.64,6.98757,144.412,25.45,6.77,74.55,7.06
Jh 8d 2h,KhQc,1.000,36.86,2.15656,97.51,48.30,2.32,51.70,2.01
Jh 8d 2h,KhKc,1.000,82.32,8.64486,175.031,68.28,8.56,31.72,8.83
Jh 8d 2h,Kh7d,1.000,27.13,1.8089,111.12,97.08,1.83,2.92,1.18
Jh 8d 2h,Kh9d,1.000,30.73,2.11678,114.804,94.54,2.15,5.46,1.52
Jh 8d 2h,KhTd,1.000,33.44,2.11476,105.392,75.12,2.24,24.88,1.72
Jh 8d 2h,KhJd,1.000,80.54,6.9956,144.768,17.05,6.77,82.95,7.04
