Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 8d 2h,6c5c,0.990,16.96,0.00174,0.17079,0.11,1.53,0.01,-0.09,99.87,0.00
Jh 8d 2h,7c5c,0.993,17.31,0.00151,0.1453,0.11,1.39,0.01,-0.24,99.88,0.00
Jh 8d 2h,7c6c,0.993,17.62,0.0015,0.14153,0.11,1.38,0.01,-0.20,99.88,0.00
Jh 8d 2h,8c6c,0.641,59.56,3.0471,85.2612,47.64,3.54,52.24,2.61,0.13,0.00
Jh 8d 2h,8c7c,0.878,60.35,2.85666,78.8896,18.23,3.34,81.63,2.75,0.14,0.00
Jh 8d 2h,9c6c,0.991,18.40,0.0017,0.15366,0.12,1.48,0.01,-0.24,99.87,0.00
Jh 8d 2h,9c7c,0.108,29.55,3.08883,174.223,94.17,3.18,5.66,1.66,0.16,0.00
Jh 8d 2h,9c8c,0.779,62.96,3.02983,80.2094,3.83,3.62,96.04,3.01,0.13,0.00
Jh 8d 2h,9c8h,0.534,64.96,4.15739,106.668,45.66,4.47,54.26,3.90,0.08,0.00
Jh 8d 2h,9c8s,0.802,63.00,3.0298,80.1528,3.74,3.61,96.13,3.01,0.13,0.00
Jh 8d 2h,Tc7c,0.042,28.05,0.98002,58.2329,0.09,2.57,99.00,0.99,0.91,0.00
Jh 8d 2h,Tc8c,0.714,63.63,3.01153,78.8826,6.95,3.48,92.93,2.98,0.13,0.00
Jh 8d 2h,Tc9c,0.566,42.00,4.74478,188.295,49.52,5.37,50.43,4.13,0.05,0.00
Jh 8d 2h,Tc9d,0.335,42.06,4.39456,174.157,42.58,5.24,57.37,3.77,0.05,0.00
Jh 8d 2h,Tc8h,0.812,65.68,4.00163,101.55,16.24,4.13,83.68,3.98,0.08,0.00
Jh 8d 2h,Tc9h,0.272,44.52,5.08542,190.396,60.70,5.63,39.26,4.25,0.04,0.00
Jh 8d 2h,Tc8s,0.762,63.68,3.02202,79.0982,9.37,3.47,90.50,2.98,0.13,0.00
Jh 8d 2h,Tc9s,0.424,41.97,4.39296,174.449,51.89,5.10,48.06,3.63,0.05,0.00
Jh 8d 2h,Jc7c,0.955,70.81,5.48897,129.204,0.18,5.25,99.78,5.49,0.04,0.00
Jh 8d 2h,Jc8c,0.402,86.75,11.8741,228.14,75.42,11.67,24.57,12.52,0.01,0.00
Jh 8d 2h,Jc9c,0.560,71.88,5.72249,132.694,0.35,5.61,99.61,5.73,0.04,0.00
Jh 8d 2h,JcTc,0.538,72.95,6.00465,137.181,10.24,5.87,89.72,6.02,0.04,0.00
Jh 8d 2h,Jc9d,0.748,72.12,5.78317,133.638,1.07,5.67,98.89,5.79,0.04,0.00
Jh 8d 2h,JcTd,0.592,73.13,6.07825,138.533,5.35,5.97,94.62,6.09,0.04,0.00
Jh 8d 2h,Jc8h,0.438,88.08,12.105,229.063,99.11,12.10,0.88,12.88,0.01,0.00
Jh 8d 2h,Jc9h,0.793,74.14,6.44563,144.905,2.75,6.41,97.21,6.45,0.03,0.00
Jh 8d 2h,JcTh,0.626,75.38,6.85961,151.676,10.27,6.69,89.70,6.88,0.03,0.00
Jh 8d 2h,Jc8s,0.384,86.87,11.7939,226.27,86.77,11.68,13.22,12.55,0.01,0.00
Jh 8d 2h,Jc9s,0.559,71.95,5.72052,132.509,6.08,5.61,93.87,5.73,0.04,0.00
Jh 8d 2h,JcTs,0.539,72.95,6.00221,137.125,11.15,5.87,88.81,6.02,0.04,0.00
Jh 8d 2h,Qc7c,0.984,18.54,0.00202,0.18165,0.13,1.59,0.01,-0.07,99.86,0.00
Jh 8d 2h,Qc8c,0.604,63.34,3.12253,82.1615,1.91,3.66,97.98,3.12,0.12,0.00
Jh 8d 2h,Qc9c,0.395,31.59,2.3409,123.496,28.95,3.83,70.90,1.74,0.15,0.00
Jh 8d 2h,QcTc,0.490,34.41,2.21869,107.453,17.86,3.64,82.00,1.91,0.14,0.00
Jh 8d 2h,QcJc,0.480,75.85,7.05585,155.049,0.93,6.92,99.06,7.06,0.01,0.00
Jh 8d 2h,Qc9d,0.185,31.60,1.84447,97.2711,1.39,3.66,98.47,1.82,0.13,0.00
Jh 8d 2h,QcTd,0.412,34.48,2.03676,98.4372,1.85,3.78,98.02,2.01,0.13,0.00
Jh 8d 2h,QcJd,0.562,75.74,6.95255,152.997,0.75,6.87,99.24,6.95,0.01,0.00
Jh 8d 2h,Qc8h,0.695,65.52,4.00195,101.795,8.37,4.35,91.55,3.97,0.08,0.00
Jh 8d 2h,Qc9h,0.523,34.41,3.0484,147.657,57.98,3.71,41.92,2.14,0.10,0.00
Jh 8d 2h,QcTh,0.532,37.41,3.54961,158.14,69.11,4.01,30.80,2.53,0.09,0.00
Jh 8d 2h,Qc8s,0.631,63.39,3.12513,82.1712,2.71,3.67,97.18,3.11,0.12,0.00
