Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Ah Qd Jc,Qs,AdKh,0.509,73.61,10.1602,115.03,0.24,9.56,19.30,10.16,80.45,10.16
Ah Qd Jc,Qs,Ad2s,0.423,49.56,5.16164,86.7932,0.77,5.00,11.32,5.15,87.91,5.16
Ah Qd Jc,Qs,Ad3s,0.419,49.56,5.1617,86.7943,0.76,5.00,11.01,5.15,88.23,5.16
Ah Qd Jc,Qs,Ad4s,0.407,49.56,5.16173,86.7948,0.75,5.00,10.88,5.15,88.37,5.16
Ah Qd Jc,Qs,Ad5s,0.487,49.56,5.16181,86.7963,0.85,5.01,12.57,5.16,86.57,5.16
Ah Qd Jc,Qs,Ad6s,0.613,49.56,5.16383,86.83,0.98,5.04,31.01,5.17,68.01,5.16
Ah Qd Jc,Qs,Ad7s,0.549,49.56,5.16068,86.7776,0.76,4.99,10.84,5.16,88.40,5.16
Ah Qd Jc,Qs,Ad8s,0.427,49.41,5.12789,86.4786,0.77,4.93,30.64,5.13,68.58,5.13
Ah Qd Jc,Qs,Ad9s,0.368,49.41,5.12792,86.4802,0.78,4.93,32.36,5.13,66.87,5.13
Ah Qd Jc,Qs,AdTs,0.284,53.44,6.03055,94.0405,63.62,6.03,7.49,6.01,28.89,6.03
Ah Qd Jc,Qs,AdJs,0.694,50.18,5.3563,88.9584,1.00,5.25,16.07,5.36,82.92,5.36
Ah Qd Jc,Qs,AdKs,0.629,74.33,10.2888,115.345,0.16,9.69,2.69,10.23,97.15,10.29
Ah Qd Jc,Qs,2h2c,0.378,10.70,1.00705,78.4332,21.37,1.01,14.78,1.00,63.85,1.01
Ah Qd Jc,Qs,2h2d,0.364,10.68,1.00939,78.73,21.46,1.01,15.57,1.00,62.97,1.01
Ah Qd Jc,Qs,3h3c,0.390,10.77,1.00605,77.8594,19.14,1.01,14.83,0.99,66.03,1.01
Ah Qd Jc,Qs,3h3d,0.375,10.75,1.00667,78.0093,20.21,1.01,15.61,1.00,64.18,1.01
Ah Qd Jc,Qs,4h4c,0.402,10.84,1.00567,77.3364,18.23,1.01,14.65,0.99,67.12,1.01
Ah Qd Jc,Qs,4h4d,0.387,10.82,1.00686,77.5412,18.93,1.01,15.34,1.00,65.73,1.01
Ah Qd Jc,Qs,5h5c,0.273,10.85,1.03262,79.2872,9.98,1.02,20.25,1.02,69.77,1.04
Ah Qd Jc,Qs,5h5d,0.293,10.85,1.03064,79.1655,10.48,1.01,19.85,1.02,69.67,1.04
Ah Qd Jc,Qs,6h6c,0.019,10.92,1.27112,97.0396,3.91,1.08,7.73,1.17,88.36,1.29
Ah Qd Jc,Qs,6h6d,0.019,10.91,1.2704,97,4.20,1.07,8.48,1.17,87.32,1.29
Ah Qd Jc,Qs,6h5h,0.013,2.07,0.20544,82.828,0.54,-0.20,0.69,-0.03,98.77,0.21
Ah Qd Jc,Qs,7h7c,0.009,11.23,1.26879,94.1488,0.74,1.07,94.94,1.27,4.32,1.17
Ah Qd Jc,Qs,7h7d,0.009,11.27,1.23041,90.9657,1.22,1.07,87.30,1.24,11.49,1.17
Ah Qd Jc,Qs,7h5h,0.007,2.12,0.14307,56.154,0.58,-0.21,1.32,0.07,98.10,0.15
Ah Qd Jc,Qs,7h6h,0.006,2.12,0.23084,90.7411,0.63,-0.17,1.68,0.15,97.69,0.23
Ah Qd Jc,Qs,8h8c,0.006,11.35,1.25258,91.9654,0.45,0.93,96.33,1.26,3.22,1.18
Ah Qd Jc,Qs,8h8d,0.005,11.30,1.21274,89.4439,0.49,0.89,93.11,1.22,6.41,1.17
Ah Qd Jc,Qs,8h6h,0.005,1.89,0.27632,122.006,0.43,-0.23,1.20,0.13,98.37,0.28
Ah Qd Jc,Qs,8h7h,0.004,1.94,0.21288,91.2356,0.51,-0.24,21.58,0.21,77.91,0.22
Ah Qd Jc,Qs,9h8c,0.008,7.37,0.97372,110.05,0.55,0.58,97.91,0.98,1.53,0.91
Ah Qd Jc,Qs,9h9c,0.004,11.48,1.24746,90.5716,0.40,0.92,96.07,1.25,3.53,1.18
Ah Qd Jc,Qs,9h8d,0.007,7.38,0.96868,109.368,0.49,0.56,97.22,0.97,2.29,0.91
Ah Qd Jc,Qs,9h9d,0.004,11.41,1.21046,88.3864,0.47,0.89,92.06,1.22,7.46,1.17
Ah Qd Jc,Qs,9h6h,0.005,1.89,0.27659,122.249,0.44,-0.23,1.15,0.13,98.41,0.28
Ah Qd Jc,Qs,9h7h,0.004,1.94,0.21348,91.5851,0.51,-0.24,21.10,0.21,78.39,0.22
Ah Qd Jc,Qs,9h8h,0.063,7.37,0.98253,111.077,0.52,0.59,97.95,0.99,1.53,0.92
