Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah Qd Jc,6c5c,1.000,9.84,0.37155,62.9514,1.09,-1.81,98.91,0.40
Ah Qd Jc,7c5c,1.000,10.32,0.37476,60.4993,0.67,-1.75,99.33,0.39
Ah Qd Jc,7c6c,1.000,10.27,0.34863,56.5534,0.63,-1.62,99.37,0.36
Ah Qd Jc,8c6c,1.000,11.66,0.41063,58.7006,0.48,-1.75,99.52,0.42
Ah Qd Jc,8c7c,1.000,12.17,0.4224,57.8405,0.44,-1.63,99.56,0.43
Ah Qd Jc,9c6c,1.000,12.61,0.43574,57.573,0.47,-1.75,99.53,0.45
Ah Qd Jc,9c7c,1.000,12.93,0.44158,56.9378,0.41,-1.59,99.59,0.45
Ah Qd Jc,9c8c,1.000,21.52,0.71035,55.0206,13.25,-0.88,86.75,0.95
Ah Qd Jc,9c8d,1.000,18.15,0.51758,47.5321,0.80,-1.32,99.20,0.53
Ah Qd Jc,9c8h,1.000,18.15,0.51607,47.3846,0.79,-1.36,99.21,0.53
Ah Qd Jc,9c8s,1.000,18.09,0.51062,47.0508,0.72,-1.36,99.28,0.52
Ah Qd Jc,Tc7c,1.000,25.08,-0.12067,-8.01892,98.00,-0.16,2.00,1.72
Ah Qd Jc,Tc8c,1.000,36.34,3.916,179.591,94.91,3.95,5.09,3.27
Ah Qd Jc,Tc9c,1.000,37.08,4.04515,181.806,93.41,4.10,6.59,3.30
Ah Qd Jc,Tc8d,1.000,33.88,2.71817,133.724,90.39,2.71,9.61,2.82
Ah Qd Jc,Tc9d,1.000,34.62,2.74367,132.069,89.34,2.73,10.66,2.85
Ah Qd Jc,Tc8h,1.000,33.88,2.4929,122.633,88.98,2.45,11.02,2.82
Ah Qd Jc,Tc9h,1.000,34.63,2.65804,127.928,88.80,2.64,11.20,2.84
Ah Qd Jc,Tc8s,1.000,33.79,2.88695,142.411,89.28,2.90,10.72,2.78
Ah Qd Jc,Tc9s,1.000,34.55,2.9544,142.509,84.50,2.98,15.50,2.80
Ah Qd Jc,Qc7c,1.000,44.36,1.53281,57.5866,66.41,1.17,33.59,2.24
Ah Qd Jc,Qc8c,1.000,45.26,1.27611,46.9906,79.88,1.05,20.12,2.17
Ah Qd Jc,Qc9c,1.000,45.64,1.37423,50.1807,73.38,1.08,26.62,2.19
Ah Qd Jc,QcTc,1.000,56.66,3.85065,113.266,37.41,4.29,62.59,3.59
Ah Qd Jc,Qc8d,1.000,42.56,0.59733,23.3913,53.48,-0.30,46.52,1.63
Ah Qd Jc,Qc9d,1.000,42.94,0.52678,20.4459,57.40,-0.31,42.60,1.65
Ah Qd Jc,QcTd,1.000,54.85,3.20262,97.3228,15.80,3.61,84.20,3.13
Ah Qd Jc,QcJd,1.000,72.36,7.65891,176.399,86.03,7.81,13.97,6.71
Ah Qd Jc,Qc8h,1.000,42.53,0.82356,32.2755,40.42,-0.37,59.58,1.63
Ah Qd Jc,Qc9h,1.000,42.91,0.71156,27.6399,46.37,-0.37,53.63,1.64
Ah Qd Jc,QcTh,1.000,54.83,3.19573,97.1393,9.60,3.79,90.40,3.13
Ah Qd Jc,QcJh,1.000,72.55,7.53004,172.976,74.31,7.80,25.69,6.75
Ah Qd Jc,Qc8s,1.000,42.36,0.70695,27.814,46.12,-0.34,53.88,1.61
Ah Qd Jc,Qc9s,1.000,42.77,0.685,26.6937,48.12,-0.33,51.88,1.63
Ah Qd Jc,QcTs,1.000,54.72,3.21662,97.9649,13.28,3.90,86.72,3.11
Ah Qd Jc,QcJs,1.000,72.27,7.55954,174.332,85.83,7.70,14.17,6.71
Ah Qd Jc,Kc2c,1.000,27.69,0.92233,55.5141,81.47,0.78,18.53,1.53
Ah Qd Jc,Kc3c,1.000,27.70,0.92664,55.7529,81.58,0.79,18.42,1.53
Ah Qd Jc,Kc4c,1.000,27.71,0.93049,55.9638,82.51,0.80,17.49,1.53
Ah Qd Jc,Kc5c,1.000,27.65,0.60937,36.7274,86.68,0.47,13.32,1.51
Ah Qd Jc,Kc6c,1.000,27.59,0.7757,46.8523,59.96,0.32,40.04,1.46
Ah Qd Jc,Kc7c,1.000,28.08,0.40946,24.3059,89.36,0.29,10.64,1.43
Ah Qd Jc,Kc8c,1.000,28.72,-0.05963,-3.46008,92.82,-0.17,7.18,1.42
Ah Qd Jc,Kc9c,1.000,29.63,0.30459,17.1331,91.18,0.19,8.82,1.46
Ah Qd Jc,KcTc,1.000,92.24,17.7484,320.678,97.39,17.85,2.61,14.14
Ah Qd Jc,KcQc,1.000,57.89,4.21474,121.344,56.95,4.58,43.05,3.73
Ah Qd Jc,Kc7d,1.000,25.04,0.73677,49.0312,13.01,-0.68,86.99,0.95
Ah Qd Jc,Kc8d,1.000,25.72,0.52776,34.1998,25.16,-0.66,74.84,0.93
Ah Qd Jc,Kc9d,1.000,26.64,0.47995,30.0228,29.64,-0.63,70.36,0.95
Ah Qd Jc,KcTd,1.000,92.10,17.6476,319.356,95.85,17.80,4.15,14.06
Ah Qd Jc,KcJd,1.000,49.40,2.49957,84.3244,28.16,2.49,71.84,2.50
