Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2c,6c5c,1.000,18.22,0.71162,65.1021,1.17,1.30,98.83,0.70
Ah 8d 2c,7c6c,1.000,18.70,0.65903,58.7301,0.97,1.19,99.03,0.65
Ah 8d 2c,8c7c,1.000,49.64,2.23896,75.1718,1.21,1.93,98.79,2.24
Ah 8d 2c,9c7c,1.000,18.94,0.6673,58.7154,0.96,1.17,99.04,0.66
Ah 8d 2c,9c8c,1.000,50.56,2.21533,73.0227,0.94,2.36,99.06,2.21
Ah 8d 2c,Tc7c,1.000,16.84,0.53004,52.4529,0.53,1.31,99.47,0.53
Ah 8d 2c,Tc8c,1.000,50.90,2.22149,72.7468,0.88,2.58,99.12,2.22
Ah 8d 2c,Tc9c,1.000,18.56,0.64801,58.1957,0.96,1.39,99.04,0.64
Ah 8d 2c,Jc8c,1.000,51.05,2.30193,75.1495,0.64,2.65,99.36,2.30
Ah 8d 2c,Jc9c,1.000,17.71,0.52468,49.3675,0.57,1.30,99.43,0.52
Ah 8d 2c,JcTc,1.000,19.67,0.50987,43.2059,0.71,1.31,99.29,0.50
Ah 8d 2c,JcTd,1.000,16.12,0.32843,33.9585,0.37,1.15,99.63,0.33
Ah 8d 2c,JcTh,1.000,16.12,0.32999,34.1237,0.37,1.16,99.63,0.33
Ah 8d 2c,JcTs,1.000,16.06,0.31774,32.9684,0.34,1.11,99.66,0.32
Ah 8d 2c,Qc6c,1.000,17.65,0.36041,34.0359,0.30,1.21,99.70,0.36
Ah 8d 2c,Qc7c,1.000,17.99,0.36341,33.6711,0.32,1.23,99.68,0.36
Ah 8d 2c,Qc8c,1.000,51.12,2.34298,76.39,0.58,2.66,99.42,2.34
Ah 8d 2c,Qc9c,1.000,19.66,0.40333,34.1961,0.45,1.30,99.55,0.40
Ah 8d 2c,QcTc,1.000,21.73,0.43484,33.349,0.55,1.38,99.45,0.43
Ah 8d 2c,QcJc,1.000,24.77,0.43658,29.3807,0.53,1.32,99.47,0.43
Ah 8d 2c,QcTd,1.000,18.24,0.25752,23.5339,0.33,1.26,99.67,0.25
Ah 8d 2c,QcJd,1.000,21.51,0.2583,20.0137,0.33,1.30,99.67,0.25
Ah 8d 2c,QcTh,1.000,18.24,0.25801,23.5699,0.33,1.24,99.67,0.25
