Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2c,6c5c,1.000,18.22,0.70348,64.3577,1.17,0.61,98.83,0.70
Ah 8d 2c,7c6c,1.000,18.70,0.65279,58.1741,0.97,0.54,99.03,0.65
Ah 8d 2c,8c7c,1.000,49.64,2.24163,75.2615,1.21,2.15,98.79,2.24
Ah 8d 2c,9c7c,1.000,18.94,0.66137,58.1933,0.96,0.55,99.04,0.66
Ah 8d 2c,9c8c,1.000,50.56,2.21282,72.9401,0.94,2.10,99.06,2.21
Ah 8d 2c,Tc7c,1.000,16.84,0.5249,51.9439,0.53,0.33,99.47,0.53
Ah 8d 2c,Tc8c,1.000,50.90,2.21715,72.6048,0.88,2.09,99.12,2.22
Ah 8d 2c,Tc9c,1.000,18.56,0.63968,57.4478,0.96,0.52,99.04,0.64
Ah 8d 2c,Jc8c,1.000,51.05,2.29872,75.045,0.64,2.15,99.36,2.30
Ah 8d 2c,Jc9c,1.000,17.71,0.51918,48.8497,0.57,0.33,99.43,0.52
Ah 8d 2c,JcTc,1.000,19.67,0.50306,42.6289,0.71,0.35,99.29,0.50
Ah 8d 2c,JcTd,1.000,16.12,0.32436,33.5372,0.37,0.06,99.63,0.33
Ah 8d 2c,JcTh,1.000,16.12,0.32588,33.6992,0.37,0.06,99.63,0.33
Ah 8d 2c,JcTs,1.000,16.06,0.31407,32.5877,0.34,0.03,99.66,0.32
Ah 8d 2c,Qc6c,1.000,17.65,0.35686,33.7007,0.30,0.03,99.70,0.36
Ah 8d 2c,Qc7c,1.000,17.99,0.35965,33.3233,0.32,0.05,99.68,0.36
Ah 8d 2c,Qc8c,1.000,51.12,2.34013,76.2972,0.58,2.17,99.42,2.34
Ah 8d 2c,Qc9c,1.000,19.66,0.39827,33.7677,0.45,0.17,99.55,0.40
Ah 8d 2c,QcTc,1.000,21.73,0.42859,32.8699,0.55,0.23,99.45,0.43
