Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah 8d 2c,6c5c,0.988,17.63,-0.00134,-0.12687,5.41,-0.02,2.60,0.00,91.99,0.00
Ah 8d 2c,7c6c,0.990,18.38,-0.00041,-0.03676,5.40,-0.01,3.03,0.00,91.57,0.00
Ah 8d 2c,8c7c,0.988,49.77,1.66823,55.8697,77.57,1.67,22.34,1.67,0.09,0.00
Ah 8d 2c,9c7c,0.990,18.72,0.00709,0.6311,35.89,0.01,48.52,0.01,15.59,0.00
Ah 8d 2c,9c8c,0.991,50.78,1.61905,53.1384,33.26,1.62,66.65,1.62,0.09,0.00
Ah 8d 2c,Tc7c,0.995,16.50,-0.00143,-0.14475,0.43,-0.27,0.19,-0.13,99.38,0.00
Ah 8d 2c,Tc8c,0.991,51.09,1.5857,51.7302,11.02,1.59,88.88,1.59,0.10,0.00
Ah 8d 2c,Tc9c,0.990,18.32,-0.00068,-0.06186,14.74,0.00,52.25,0.00,33.01,0.00
Ah 8d 2c,Jc8c,0.994,51.32,1.70068,55.2258,4.21,1.70,95.71,1.70,0.09,0.00
Ah 8d 2c,Jc9c,0.994,17.98,-0.00123,-0.11384,0.79,-0.10,1.11,-0.04,98.09,0.00
Ah 8d 2c,JcTc,0.993,20.67,0.00087,0.07024,5.61,0.00,54.11,0.00,40.28,0.00
Ah 8d 2c,JcTd,0.996,17.12,-0.0015,-0.14616,0.17,-0.54,0.20,-0.30,99.64,0.00
Ah 8d 2c,JcTh,0.996,17.12,-0.0015,-0.14555,0.18,-0.60,0.13,-0.32,99.69,0.00
Ah 8d 2c,JcTs,0.997,17.22,-0.00142,-0.1377,0.21,-0.62,0.07,-0.17,99.72,0.00
Ah 8d 2c,Qc6c,0.997,19.33,-0.00149,-0.12819,0.16,-0.83,0.04,-0.49,99.81,0.00
Ah 8d 2c,Qc7c,0.997,19.76,-0.00147,-0.12417,0.17,-0.76,0.04,-0.47,99.79,0.00
Ah 8d 2c,Qc8c,0.994,51.33,1.77881,57.7592,1.84,1.78,98.07,1.78,0.08,0.00
Ah 8d 2c,Qc9c,0.996,21.71,-0.00145,-0.11104,0.29,-0.43,0.08,-0.25,99.63,0.00
Ah 8d 2c,QcTc,0.995,24.30,-0.00161,-0.11011,0.33,-0.09,5.59,-0.02,94.08,0.00
Ah 8d 2c,QcJc,0.995,28.38,-0.00087,-0.05096,0.59,-0.13,36.02,0.00,63.39,0.00
Ah 8d 2c,QcTd,0.997,20.88,-0.00145,-0.11599,0.15,-0.87,0.04,-0.33,99.81,0.00
Ah 8d 2c,QcJd,0.997,25.34,-0.00142,-0.09331,0.16,-0.81,0.04,-0.28,99.80,0.00
Ah 8d 2c,QcTh,0.997,20.85,-0.00147,-0.11751,0.15,-0.89,0.04,-0.36,99.81,0.00
Ah 8d 2c,QcJh,0.997,25.16,-0.00147,-0.09715,0.16,-0.82,0.04,-0.29,99.79,0.00
Ah 8d 2c,QcTs,0.997,21.03,-0.00145,-0.11516,0.15,-0.93,0.04,-0.21,99.81,0.00
Ah 8d 2c,QcJs,0.997,25.37,-0.00142,-0.09334,0.15,-0.91,0.04,-0.11,99.81,0.00
Ah 8d 2c,Kc3c,0.995,27.68,-0.00129,-0.07752,0.39,-0.25,0.20,-0.15,99.41,0.00
Ah 8d 2c,Kc4c,0.994,28.11,-0.00125,-0.07437,0.42,-0.23,0.22,-0.13,99.35,0.00
Ah 8d 2c,Kc5c,0.995,28.54,-0.00126,-0.07347,0.40,-0.24,0.22,-0.13,99.38,0.00
Ah 8d 2c,Kc6c,0.996,28.03,-0.00142,-0.08417,0.21,-0.59,0.06,-0.30,99.73,0.00
Ah 8d 2c,Kc7c,0.996,28.47,-0.00138,-0.08099,0.23,-0.50,0.07,-0.29,99.69,0.00
Ah 8d 2c,Kc8c,0.993,51.39,1.70099,55.1644,15.39,1.70,84.52,1.70,0.09,0.00
Ah 8d 2c,Kc9c,0.996,29.11,-0.00146,-0.08375,0.25,-0.48,0.12,-0.24,99.64,0.00
Ah 8d 2c,KcTc,0.995,31.04,-0.00107,-0.05749,0.38,-0.27,0.39,-0.01,99.22,0.00
Ah 8d 2c,KcJc,0.996,32.55,-0.00109,-0.05606,0.46,-0.19,27.50,0.00,72.04,0.00
Ah 8d 2c,KcQc,0.998,33.57,-0.00068,-0.03355,0.47,-0.19,46.78,0.00,52.76,0.00
Ah 8d 2c,Kc9d,0.997,25.87,-0.00149,-0.09617,0.12,-1.07,0.03,-0.56,99.85,0.00
Ah 8d 2c,KcTd,0.997,27.93,-0.00146,-0.08705,0.14,-0.98,0.04,-0.35,99.83,0.00
Ah 8d 2c,KcJd,0.997,29.69,-0.00142,-0.07958,0.14,-0.92,0.04,-0.27,99.82,0.00
Ah 8d 2c,KcQd,0.998,30.76,-0.00141,-0.07649,0.13,-0.90,0.09,-0.25,99.77,0.00
Ah 8d 2c,Kc8h,0.995,48.60,0.87859,30.1298,0.30,0.82,99.55,0.88,0.15,0.00
Ah 8d 2c,Kc9h,0.997,25.97,-0.00152,-0.0973,0.12,-1.11,0.03,-0.55,99.85,0.00
Ah 8d 2c,KcTh,0.997,27.95,-0.00148,-0.08809,0.13,-1.01,0.04,-0.38,99.83,0.00
Ah 8d 2c,KcJh,0.997,29.33,-0.00144,-0.08178,0.14,-0.91,0.04,-0.31,99.81,0.00
Ah 8d 2c,KcQh,0.998,30.65,-0.0014,-0.07588,0.14,-0.78,0.10,-0.31,99.76,0.00
Ah 8d 2c,Kc8s,0.994,48.93,0.92968,31.6682,6.53,0.93,93.31,0.93,0.16,0.00
Ah 8d 2c,Kc9s,0.997,26.08,-0.00145,-0.09282,0.13,-1.00,0.03,-0.42,99.84,0.00
Ah 8d 2c,KcTs,0.997,28.09,-0.00145,-0.08579,0.13,-1.02,0.04,-0.24,99.83,0.00
Ah 8d 2c,KcJs,0.997,29.76,-0.00141,-0.0789,0.13,-1.02,0.04,-0.12,99.83,0.00
Ah 8d 2c,KcQs,0.998,30.41,-0.00144,-0.07916,0.13,-1.00,0.09,-0.12,99.78,0.00
Ah 8d 2c,Ac3c,0.994,65.26,3.28345,83.8605,0.82,3.28,99.13,3.28,0.04,0.00
Ah 8d 2c,Ac4c,0.994,65.26,3.28592,83.9145,1.13,3.28,98.82,3.29,0.04,0.00
Ah 8d 2c,Ac5c,0.994,65.30,3.29086,83.9958,1.07,3.29,98.89,3.29,0.04,0.00
Ah 8d 2c,Ac6c,0.994,64.78,3.07147,79.0205,0.11,3.05,99.84,3.07,0.05,0.00
Ah 8d 2c,Ac7c,0.993,64.92,3.08771,79.2679,0.10,3.04,99.86,3.09,0.05,0.00
Ah 8d 2c,Ac8c,0.987,87.18,11.795,225.497,33.89,11.80,66.10,11.80,0.01,0.00
Ah 8d 2c,Ac9c,0.992,66.10,3.35166,84.5036,0.09,3.34,99.87,3.35,0.04,0.00
Ah 8d 2c,AcTc,0.991,68.09,3.79723,92.9469,0.18,3.75,99.79,3.80,0.03,0.00
Ah 8d 2c,Ac2d,0.990,81.81,8.82035,179.692,8.24,8.82,91.75,8.82,0.01,0.00
Ah 8d 2c,Ac3d,0.996,63.47,2.47738,65.0526,1.02,2.48,98.92,2.48,0.06,0.00
Ah 8d 2c,Ac4d,0.996,63.48,2.47946,65.0994,1.50,2.48,98.44,2.48,0.06,0.00
Ah 8d 2c,Ac5d,0.996,63.50,2.48262,65.1562,0.19,2.48,99.75,2.48,0.06,0.00
Ah 8d 2c,Ac6d,0.996,62.90,2.23537,59.2293,0.28,2.23,99.66,2.24,0.07,0.00
Ah 8d 2c,Ac7d,0.995,63.24,2.29853,60.5816,0.08,2.27,99.86,2.30,0.06,0.00
Ah 8d 2c,Ac9d,0.994,64.51,2.59739,67.11,0.10,2.57,99.84,2.60,0.05,0.00
Ah 8d 2c,AcTd,0.994,66.64,3.09575,77.4211,0.19,3.02,99.77,3.10,0.04,0.00
Ah 8d 2c,AcJd,0.993,70.26,4.29461,101.875,0.34,4.15,99.65,4.30,0.01,0.00
Ah 8d 2c,Ac2h,0.989,81.64,8.7856,179.367,11.80,8.79,88.20,8.79,0.01,0.00
Ah 8d 2c,Ac3h,0.996,63.44,2.46827,64.8483,0.16,2.47,99.77,2.47,0.06,0.00
Ah 8d 2c,Ac4h,0.996,63.44,2.47017,64.8917,0.14,2.47,99.80,2.47,0.06,0.00
Ah 8d 2c,Ac5h,0.996,63.47,2.47584,65.0082,0.64,2.47,99.31,2.48,0.06,0.00
Ah 8d 2c,Ac6h,0.996,62.84,2.21886,58.85,0.34,2.22,99.59,2.22,0.07,0.00
Ah 8d 2c,Ac7h,0.995,63.03,2.25078,59.5149,0.58,2.25,99.36,2.25,0.07,0.00
Ah 8d 2c,Ac8h,0.989,86.42,11.2139,216.274,18.15,11.21,81.85,11.21,0.01,0.00
Ah 8d 2c,Ac9h,0.995,64.42,2.57567,66.6348,0.10,2.55,99.84,2.58,0.05,0.00
Ah 8d 2c,AcTh,0.994,66.47,3.06245,76.7835,0.17,3.00,99.79,3.06,0.04,0.00
Ah 8d 2c,AcJh,0.993,69.96,4.1628,99.1643,0.34,4.05,99.65,4.16,0.01,0.00
Ah 8d 2c,Ac2s,0.989,81.74,8.81457,179.72,15.27,8.82,84.73,8.82,0.01,0.00
Ah 8d 2c,Ac3s,0.996,63.38,2.44127,64.1948,0.99,2.44,98.95,2.44,0.06,0.00
Ah 8d 2c,Ac4s,0.996,63.39,2.4434,64.2424,1.34,2.44,98.60,2.44,0.06,0.00
Ah 8d 2c,Ac5s,0.996,63.43,2.44759,64.3171,1.69,2.45,98.25,2.45,0.06,0.00
Ah 8d 2c,Ac6s,0.996,62.84,2.19929,58.3291,1.90,2.20,98.04,2.20,0.07,0.00
Ah 8d 2c,Ac7s,0.995,63.08,2.24133,59.2186,1.45,2.24,98.48,2.24,0.07,0.00
Ah 8d 2c,Ac8s,0.990,86.69,11.2994,217.233,28.60,11.30,71.39,11.30,0.01,0.00
Ah 8d 2c,Ac9s,0.994,64.55,2.56175,66.145,0.89,2.56,99.05,2.56,0.06,0.00
Ah 8d 2c,AcTs,0.993,66.58,3.03504,75.9739,0.55,3.03,99.41,3.04,0.04,0.00
Ah 8d 2c,AcJs,0.993,70.30,4.25456,100.874,0.62,4.25,99.36,4.26,0.02,0.00
Ah 8d 2c,6d6c,0.995,37.96,0.03934,1.72747,0.51,-0.13,98.31,0.04,1.18,0.00
Ah 8d 2c,6d5d,0.988,17.70,-0.00017,-0.01578,26.56,0.00,4.97,0.00,68.47,0.00
Ah 8d 2c,7d7c,0.995,40.53,0.14712,6.05021,0.23,-0.17,99.21,0.15,0.56,0.00
Ah 8d 2c,7d6d,0.989,18.39,-0.00015,-0.01347,19.05,0.00,14.57,0.00,66.38,0.00
Ah 8d 2c,9d9c,0.994,45.14,0.59792,22.0788,0.08,0.27,99.69,0.60,0.22,0.00
Ah 8d 2c,9d7d,0.991,18.74,0.01981,1.76202,28.89,0.02,62.76,0.02,8.34,0.00
Ah 8d 2c,TdTc,0.994,46.74,0.73027,26.043,0.06,0.32,99.76,0.73,0.19,0.00
Ah 8d 2c,Td7d,0.995,16.50,-0.00157,-0.15807,0.39,-0.32,0.28,-0.12,99.33,0.00
Ah 8d 2c,Td9d,0.990,18.35,0.00221,0.20104,18.95,0.00,67.94,0.00,13.11,0.00
Ah 8d 2c,JdTc,0.996,17.16,-0.00148,-0.14365,0.17,-0.55,0.19,-0.29,99.64,0.00
Ah 8d 2c,Jd9d,0.994,18.00,-0.00192,-0.1774,0.70,-0.09,3.37,-0.04,95.93,0.00
Ah 8d 2c,JdTd,0.993,20.69,-0.00225,-0.18136,5.00,0.00,65.31,0.00,29.70,0.00
Ah 8d 2c,JdTh,0.996,17.14,-0.00152,-0.14793,0.16,-0.62,0.16,-0.32,99.68,0.00
Ah 8d 2c,JdTs,0.997,17.23,-0.00143,-0.13806,0.19,-0.63,0.12,-0.17,99.68,0.00
Ah 8d 2c,QdTc,0.997,20.90,-0.00144,-0.1147,0.15,-0.87,0.04,-0.30,99.81,0.00
Ah 8d 2c,QdJc,0.997,25.31,-0.00142,-0.09336,0.16,-0.82,0.04,-0.26,99.80,0.00
Ah 8d 2c,Qd6d,0.997,19.36,-0.0015,-0.12899,0.15,-0.85,0.04,-0.48,99.81,0.00
Ah 8d 2c,Qd7d,0.997,19.76,-0.00149,-0.12526,0.16,-0.80,0.04,-0.44,99.80,0.00
Ah 8d 2c,Qd9d,0.995,21.70,-0.00145,-0.11123,0.27,-0.43,0.13,-0.23,99.60,0.00
Ah 8d 2c,QdTd,0.994,24.31,-0.00135,-0.09234,0.40,-0.12,10.12,-0.01,89.48,0.00
Ah 8d 2c,QdJd,0.994,28.51,-0.0003,-0.01757,0.63,-0.10,65.41,0.00,33.96,0.00
Ah 8d 2c,QdTh,0.997,20.85,-0.00146,-0.11707,0.15,-0.91,0.04,-0.33,99.82,0.00
Ah 8d 2c,QdJh,0.997,25.17,-0.00147,-0.09708,0.16,-0.85,0.04,-0.27,99.80,0.00
Ah 8d 2c,QdTs,0.997,21.03,-0.00142,-0.11276,0.15,-0.92,0.04,-0.18,99.82,0.00
Ah 8d 2c,QdJs,0.997,25.39,-0.00139,-0.09147,0.15,-0.91,0.04,-0.09,99.81,0.00
Ah 8d 2c,Kd8c,0.994,48.81,0.9297,31.745,13.49,0.93,86.35,0.93,0.16,0.00
Ah 8d 2c,Kd9c,0.997,25.99,-0.00153,-0.09796,0.12,-1.12,0.03,-0.59,99.85,0.00
Ah 8d 2c,KdTc,0.997,27.96,-0.00147,-0.08753,0.13,-1.01,0.04,-0.39,99.83,0.00
Ah 8d 2c,KdJc,0.997,29.44,-0.00143,-0.08105,0.14,-0.95,0.04,-0.34,99.82,0.00
Ah 8d 2c,KdQc,0.998,30.41,-0.00146,-0.08016,0.12,-0.95,0.09,-0.33,99.79,0.00
Ah 8d 2c,Kd2d,0.993,37.39,1.31077,58.432,63.22,1.31,36.67,1.31,0.11,0.00
Ah 8d 2c,Kd3d,0.995,27.74,-0.00145,-0.08737,0.30,-0.36,0.18,-0.21,99.52,0.00
Ah 8d 2c,Kd4d,0.994,28.18,-0.00145,-0.08547,0.31,-0.35,0.19,-0.19,99.49,0.00
Ah 8d 2c,Kd5d,0.995,28.61,-0.00147,-0.08579,0.29,-0.38,0.19,-0.19,99.52,0.00
Ah 8d 2c,Kd6d,0.996,28.13,-0.00151,-0.08962,0.17,-0.68,0.09,-0.37,99.74,0.00
Ah 8d 2c,Kd7d,0.996,28.49,-0.00151,-0.08807,0.18,-0.64,0.10,-0.35,99.72,0.00
Ah 8d 2c,Kd9d,0.996,29.10,-0.00151,-0.08664,0.21,-0.53,0.14,-0.28,99.65,0.00
Ah 8d 2c,KdTd,0.995,30.99,-0.00127,-0.06842,0.30,-0.35,0.60,-0.04,99.10,0.00
Ah 8d 2c,KdJd,0.996,32.51,-0.0012,-0.06142,0.39,-0.28,22.84,0.00,76.78,0.00
Ah 8d 2c,KdQd,0.998,33.43,-0.00096,-0.04775,0.39,-0.27,50.78,0.00,48.84,0.00
Ah 8d 2c,Kd8h,0.994,48.43,0.84779,29.1774,0.30,0.77,99.55,0.85,0.15,0.00
Ah 8d 2c,Kd9h,0.997,26.00,-0.00154,-0.09893,0.12,-1.17,0.03,-0.59,99.85,0.00
Ah 8d 2c,KdTh,0.997,27.92,-0.00151,-0.09002,0.13,-1.06,0.03,-0.42,99.84,0.00
Ah 8d 2c,KdJh,0.997,29.15,-0.00146,-0.08324,0.14,-0.95,0.04,-0.34,99.82,0.00
Ah 8d 2c,KdQh,0.998,30.38,-0.00144,-0.07896,0.13,-0.84,0.10,-0.36,99.77,0.00
Ah 8d 2c,Kd8s,0.994,48.76,0.90149,30.8169,11.92,0.90,87.91,0.90,0.16,0.00
Ah 8d 2c,Kd9s,0.998,26.11,-0.00148,-0.09469,0.12,-1.07,0.03,-0.46,99.84,0.00
Ah 8d 2c,KdTs,0.997,28.05,-0.00147,-0.08752,0.13,-1.08,0.03,-0.28,99.84,0.00
Ah 8d 2c,KdJs,0.997,29.58,-0.00144,-0.08111,0.13,-1.08,0.04,-0.16,99.84,0.00
Ah 8d 2c,KdQs,0.998,30.14,-0.00149,-0.08222,0.12,-1.08,0.09,-0.17,99.79,0.00
Ah 8d 2c,Ad3c,0.996,63.42,2.44721,64.3125,0.47,2.44,99.47,2.45,0.06,0.00
Ah 8d 2c,Ad4c,0.996,63.42,2.44911,64.358,1.20,2.45,98.74,2.45,0.06,0.00
Ah 8d 2c,Ad5c,0.996,63.46,2.4536,64.4399,0.57,2.45,99.37,2.46,0.06,0.00
Ah 8d 2c,Ad6c,0.996,62.90,2.20429,58.4083,0.11,2.20,99.83,2.21,0.07,0.00
Ah 8d 2c,Ad7c,0.995,63.08,2.2334,59.0061,0.08,2.23,99.86,2.23,0.07,0.00
Ah 8d 2c,Ad8c,0.988,86.50,11.194,215.679,31.12,11.19,68.87,11.19,0.01,0.00
Ah 8d 2c,Ad9c,0.994,64.48,2.58617,66.8517,0.10,2.57,99.84,2.59,0.05,0.00
Ah 8d 2c,AdTc,0.994,66.52,3.06609,76.8188,0.18,3.01,99.78,3.07,0.04,0.00
Ah 8d 2c,AdJc,0.993,70.17,4.27625,101.574,0.32,4.13,99.66,4.28,0.01,0.00
Ah 8d 2c,Ad2d,0.988,82.14,9.17506,186.176,21.44,9.18,78.55,9.18,0.01,0.00
Ah 8d 2c,Ad3d,0.994,65.17,3.24309,82.9412,1.42,3.24,98.54,3.24,0.05,0.00
Ah 8d 2c,Ad4d,0.994,65.17,3.24472,82.9764,1.44,3.24,98.52,3.25,0.05,0.00
Ah 8d 2c,Ad5d,0.994,65.19,3.24768,83.0265,1.09,3.25,98.86,3.25,0.04,0.00
Ah 8d 2c,Ad6d,0.994,64.64,3.02161,77.9106,0.20,3.02,99.75,3.02,0.05,0.00
Ah 8d 2c,Ad7d,0.993,64.95,3.07646,78.9475,0.10,3.06,99.86,3.08,0.05,0.00
Ah 8d 2c,Ad9d,0.992,66.09,3.36287,84.8001,0.39,3.36,99.56,3.36,0.04,0.00
Ah 8d 2c,AdTd,0.991,68.03,3.79421,92.9569,0.18,3.77,99.78,3.80,0.03,0.00
Ah 8d 2c,Ad2h,0.990,81.31,8.59144,176.111,3.51,8.59,96.49,8.59,0.00,0.00
Ah 8d 2c,Ad3h,0.996,63.39,2.43837,64.1105,0.27,2.44,99.67,2.44,0.06,0.00
Ah 8d 2c,Ad4h,0.996,63.39,2.43965,64.1407,0.21,2.44,99.73,2.44,0.06,0.00
Ah 8d 2c,Ad5h,0.996,63.42,2.44467,64.2428,0.51,2.44,99.43,2.45,0.06,0.00
Ah 8d 2c,Ad6h,0.996,62.79,2.18268,57.9404,0.41,2.18,99.53,2.18,0.07,0.00
Ah 8d 2c,Ad7h,0.995,62.98,2.213,58.5602,0.08,2.21,99.86,2.21,0.07,0.00
Ah 8d 2c,Ad8h,0.988,86.20,11.112,214.844,21.91,11.11,78.09,11.11,0.01,0.00
Ah 8d 2c,Ad9h,0.994,64.42,2.57415,66.5957,0.10,2.54,99.84,2.58,0.05,0.00
Ah 8d 2c,AdTh,0.994,66.40,3.04145,76.3459,0.16,2.96,99.80,3.04,0.04,0.00
Ah 8d 2c,AdJh,0.993,69.86,4.1258,98.4269,0.33,4.02,99.66,4.13,0.01,0.00
Ah 8d 2c,Ad2s,0.990,81.41,8.62068,176.478,5.17,8.62,94.83,8.62,0.00,0.00
Ah 8d 2c,Ad3s,0.996,63.33,2.41205,63.4736,0.63,2.41,99.31,2.41,0.06,0.00
Ah 8d 2c,Ad4s,0.996,63.34,2.4136,63.5094,0.89,2.41,99.05,2.42,0.06,0.00
Ah 8d 2c,Ad5s,0.996,63.37,2.41773,63.5861,1.25,2.41,98.69,2.42,0.06,0.00
Ah 8d 2c,Ad6s,0.996,62.79,2.16433,57.4511,1.53,2.16,98.40,2.17,0.07,0.00
Ah 8d 2c,Ad7s,0.995,63.03,2.20458,58.2915,0.30,2.20,99.63,2.21,0.07,0.00
Ah 8d 2c,Ad8s,0.989,86.47,11.1992,215.847,29.07,11.20,70.92,11.20,0.01,0.00
Ah 8d 2c,Ad9s,0.994,64.55,2.56274,66.173,0.32,2.56,99.62,2.56,0.05,0.00
Ah 8d 2c,AdTs,0.993,66.50,3.01675,75.6103,0.58,3.02,99.38,3.02,0.04,0.00
Ah 8d 2c,AdJs,0.993,70.19,4.21954,100.191,0.52,4.22,99.47,4.22,0.02,0.00
Ah 8d 2c,6h6c,0.995,37.92,0.01919,0.84363,0.55,-0.15,98.07,0.02,1.38,0.00
Ah 8d 2c,6h6d,0.995,37.90,0.01101,0.48397,0.57,-0.17,98.01,0.01,1.42,0.00
Ah 8d 2c,6h5h,0.986,17.89,-0.00015,-0.01405,26.13,0.00,12.46,0.00,61.41,0.00
Ah 8d 2c,7h7c,0.994,40.61,0.1103,4.5271,0.27,-0.15,99.02,0.11,0.71,0.00
Ah 8d 2c,7h7d,0.995,40.44,0.11611,4.78591,0.24,-0.21,99.13,0.12,0.63,0.00
Ah 8d 2c,7h6h,0.988,18.63,0.00074,0.06616,43.19,0.00,14.85,0.00,41.96,0.00
Ah 8d 2c,8h8c,0.984,94.36,19.9706,352.726,91.93,19.97,8.07,19.97,0.00,0.00
Ah 8d 2c,8h7h,0.988,49.50,1.66991,56.2274,45.06,1.67,54.85,1.67,0.09,0.00
Ah 8d 2c,9h9c,0.994,45.05,0.56322,20.8355,0.09,0.23,99.67,0.56,0.24,0.00
Ah 8d 2c,9h9d,0.994,45.09,0.57871,21.3918,0.09,0.21,99.69,0.58,0.23,0.00
Ah 8d 2c,9h7h,0.990,18.94,0.04563,4.01492,44.53,0.05,50.69,0.05,4.78,0.00
Ah 8d 2c,9h8h,0.989,50.61,1.64218,54.0797,6.61,1.64,93.30,1.64,0.09,0.00
Ah 8d 2c,ThTc,0.994,46.53,0.66291,23.7442,0.06,0.25,99.74,0.66,0.20,0.00
Ah 8d 2c,ThTd,0.994,46.64,0.6854,24.4943,0.06,0.22,99.75,0.69,0.19,0.00
Ah 8d 2c,Th7h,0.994,16.74,-0.00168,-0.16759,0.42,-0.23,0.57,-0.13,99.01,0.00
Ah 8d 2c,Th8h,0.990,50.89,1.60465,52.5579,3.83,1.60,96.07,1.61,0.10,0.00
