Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Jh 4d 2h,2c,6c5c,0.960,17.37,4.8013,230.32,94.52,4.88,0.35,4.67,5.13,3.44
Jh 4d 2h,2c,7c5c,0.363,8.63,1.49839,144.694,1.26,3.14,0.58,3.13,98.16,1.47
Jh 4d 2h,2c,7c6c,0.562,8.98,1.47077,136.417,1.09,3.15,0.55,3.10,98.36,1.44
Jh 4d 2h,2c,8c6c,0.351,8.98,1.36932,127.09,0.92,3.13,0.56,3.09,98.52,1.34
Jh 4d 2h,2c,8c7c,0.614,9.06,1.29064,118.767,1.03,3.19,0.87,3.13,98.10,1.25
Jh 4d 2h,2c,9c6c,0.104,8.96,1.40451,130.595,1.22,3.13,0.80,3.10,97.99,1.37
Jh 4d 2h,2c,9c7c,0.340,9.04,1.3421,123.712,1.49,3.19,1.95,3.15,96.56,1.28
Jh 4d 2h,2c,9c8c,0.479,9.03,1.28588,118.625,1.18,3.18,2.26,3.13,96.56,1.22
Jh 4d 2h,2c,9c8d,0.559,9.04,1.20987,111.573,1.13,3.20,0.81,3.12,98.06,1.17
Jh 4d 2h,2c,9c8h,0.900,9.15,1.27548,116.138,0.79,3.16,0.87,3.20,98.34,1.24
Jh 4d 2h,2c,9c8s,0.480,9.03,1.2861,118.645,1.18,3.18,2.26,3.13,96.56,1.22
Jh 4d 2h,2c,Tc7c,0.289,9.58,1.33954,116.574,1.16,3.27,0.72,3.19,98.12,1.30
Jh 4d 2h,2c,Tc8c,0.581,9.57,1.25694,109.439,0.99,3.26,0.76,3.16,98.25,1.22
Jh 4d 2h,2c,Tc9c,0.525,9.86,1.43758,121.538,7.62,3.28,1.62,3.19,90.76,1.25
Jh 4d 2h,2c,Tc8d,0.728,9.58,1.20812,105.143,0.77,3.28,0.56,3.15,98.67,1.18
Jh 4d 2h,2c,Tc9d,0.807,9.86,1.2121,102.492,0.81,3.34,0.59,3.21,98.60,1.18
Jh 4d 2h,2c,Tc8h,0.926,9.69,1.26477,108.759,0.64,3.25,0.50,3.23,98.85,1.24
Jh 4d 2h,2c,Tc9h,0.914,9.98,1.25005,104.393,0.63,3.43,0.50,3.36,98.87,1.23
Jh 4d 2h,2c,Tc8s,0.590,9.57,1.25691,109.436,0.99,3.26,0.77,3.16,98.24,1.22
Jh 4d 2h,2c,Tc9s,0.525,9.86,1.43849,121.615,7.67,3.28,1.62,3.19,90.71,1.25
Jh 4d 2h,2c,Jc7c,0.070,77.51,11.1749,120.144,0.35,9.93,1.39,10.14,98.26,11.19
Jh 4d 2h,2c,Jc8c,0.293,77.65,11.1697,119.877,0.43,9.98,1.82,10.15,97.75,11.19
Jh 4d 2h,2c,Jc9c,0.495,78.29,11.2202,119.435,0.96,10.24,2.26,10.32,96.78,11.25
Jh 4d 2h,2c,JcTc,0.710,79.46,11.4102,119.666,9.63,10.61,4.80,10.60,85.57,11.54
Jh 4d 2h,2c,Jc8d,0.238,77.71,11.1272,119.323,0.49,9.97,2.10,10.15,97.41,11.15
Jh 4d 2h,2c,Jc9d,0.299,78.27,11.0626,117.779,1.90,10.23,4.75,10.31,93.35,11.12
Jh 4d 2h,2c,JcTd,0.671,79.37,11.305,118.694,15.88,10.59,5.96,10.59,78.17,11.51
Jh 4d 2h,2c,Jc8h,0.870,77.83,11.1853,119.765,0.44,10.04,2.74,10.19,96.82,11.22
Jh 4d 2h,2c,Jc9h,0.794,78.56,11.0753,117.485,2.62,10.32,9.46,10.35,87.93,11.18
Jh 4d 2h,2c,JcTh,0.911,79.67,10.9052,114.065,61.71,10.66,10.02,10.65,28.26,11.52
Jh 4d 2h,2c,Jc8s,0.307,77.73,11.1853,119.909,0.43,10.00,1.83,10.16,97.74,11.21
Jh 4d 2h,2c,Jc9s,0.496,78.29,11.2205,119.439,0.96,10.24,2.26,10.32,96.78,11.25
Jh 4d 2h,2c,JcTs,0.699,79.37,11.4024,119.715,9.37,10.60,4.74,10.59,85.89,11.53
Jh 4d 2h,2c,Qc7c,0.197,13.90,3.43702,206.112,88.73,3.59,2.09,3.51,9.18,1.95
Jh 4d 2h,2c,Qc8c,0.492,14.23,2.33376,136.694,39.92,3.53,2.96,3.46,57.12,1.44
Jh 4d 2h,2c,Qc9c,0.490,14.81,2.59042,145.771,47.80,3.51,6.77,3.48,45.43,1.49
Jh 4d 2h,2c,QcTc,0.504,15.87,2.00187,105.15,23.06,3.60,2.03,3.50,74.91,1.47
Jh 4d 2h,2c,QcJc,0.540,82.42,11.9111,120.435,48.41,11.46,3.57,11.42,48.02,12.41
Jh 4d 2h,2c,Qc8d,0.678,14.24,1.69552,99.2217,12.30,3.56,1.44,3.45,86.26,1.40
Jh 4d 2h,2c,Qc9d,0.790,14.81,1.56755,88.1999,5.93,3.60,1.28,3.49,92.79,1.41
Jh 4d 2h,2c,QcTd,0.687,15.92,1.79621,94.018,13.89,3.63,1.61,3.52,84.49,1.46
Jh 4d 2h,2c,QcJd,0.334,82.37,11.9666,121.062,42.03,11.45,3.57,11.41,54.40,12.40
Jh 4d 2h,2c,Qc8h,0.925,14.38,1.5717,91.0935,3.95,3.59,1.17,3.54,94.88,1.46
Jh 4d 2h,2c,Qc9h,0.800,14.95,1.60054,89.1999,3.46,3.73,1.42,3.66,95.12,1.49
Jh 4d 2h,2c,QcTh,0.653,16.06,1.68269,87.3183,7.10,3.80,1.22,3.69,91.68,1.49
Jh 4d 2h,2c,Qc8s,0.493,14.23,2.3335,136.679,39.90,3.53,2.96,3.46,57.15,1.44
Jh 4d 2h,2c,Qc9s,0.490,14.81,2.59137,145.825,47.85,3.51,6.77,3.48,45.38,1.49
Jh 4d 2h,2c,QcTs,0.688,15.92,2.04789,107.198,25.02,3.61,2.08,3.51,72.91,1.47
Jh 4d 2h,2c,QcJs,0.542,82.42,11.908,120.404,48.61,11.46,3.57,11.42,47.82,12.40
Jh 4d 2h,2c,Kc3c,0.764,21.58,2.46559,95.2244,42.22,3.39,2.44,3.32,55.34,1.72
Jh 4d 2h,2c,Kc4c,0.483,60.32,6.70914,92.6872,0.14,6.40,0.14,6.71,99.73,6.71
Jh 4d 2h,2c,Kc5c,0.832,22.01,3.16434,119.82,79.87,3.45,2.58,3.41,17.54,1.81
Jh 4d 2h,2c,Kc6c,0.741,22.70,3.21273,117.959,83.93,3.48,1.61,3.41,14.47,1.65
Jh 4d 2h,2c,Kc7c,0.142,23.36,3.05252,108.904,73.64,3.49,3.93,3.45,22.42,1.55
Jh 4d 2h,2c,Kc8c,0.030,24.06,3.01891,104.561,71.79,3.49,4.00,3.47,24.21,1.55
Jh 4d 2h,2c,Kc9c,0.047,25.11,3.31272,109.957,86.92,3.53,2.11,3.49,10.97,1.57
Jh 4d 2h,2c,KcTc,0.089,26.48,1.75383,55.1861,6.75,3.61,1.51,3.52,91.73,1.59
Jh 4d 2h,2c,KcJc,0.680,84.56,13.0093,128.2,21.50,12.21,3.16,12.17,75.33,13.27
Jh 4d 2h,2c,KcQc,0.220,29.93,3.95823,110.202,86.60,4.09,0.67,3.89,12.73,3.10
Jh 4d 2h,2c,Kc7d,0.167,23.39,2.32815,82.9602,37.47,3.50,2.89,3.45,59.64,1.54
Jh 4d 2h,2c,Kc8d,0.046,24.09,2.43991,84.3985,43.56,3.52,2.33,3.45,54.11,1.53
Jh 4d 2h,2c,Kc9d,0.137,25.11,1.63177,54.1559,4.18,3.57,1.51,3.48,94.31,1.52
Jh 4d 2h,2c,KcTd,0.184,26.52,1.71625,53.9228,5.60,3.64,1.22,3.53,93.18,1.58
Jh 4d 2h,2c,KcJd,0.499,84.54,13.1141,129.262,14.64,12.22,3.03,12.17,82.33,13.31
Jh 4d 2h,2c,KcQd,0.080,29.87,3.98404,111.166,92.46,4.08,0.70,3.90,6.84,2.71
Jh 4d 2h,2c,Kc7h,0.744,23.46,2.10052,74.6073,18.86,3.53,4.49,3.48,76.64,1.67
Jh 4d 2h,2c,Kc8h,0.438,24.22,1.66721,57.3639,3.09,3.51,1.41,3.51,95.50,1.58
Jh 4d 2h,2c,Kc9h,0.753,25.28,1.72216,56.7765,4.21,3.69,1.31,3.63,94.48,1.61
Jh 4d 2h,2c,KcTh,0.459,26.70,1.80398,56.297,7.79,3.80,0.99,3.67,91.22,1.61
Jh 4d 2h,2c,KcQh,0.660,30.05,2.22225,61.6276,6.55,4.24,0.60,4.10,92.85,2.07
Jh 4d 2h,2c,Kc7s,0.142,23.36,3.05398,108.956,73.75,3.49,3.92,3.45,22.32,1.54
Jh 4d 2h,2c,Kc8s,0.030,24.06,3.01543,104.44,71.58,3.49,4.03,3.47,24.39,1.55
Jh 4d 2h,2c,Kc9s,0.047,25.11,3.31287,109.962,86.93,3.53,2.11,3.49,10.96,1.57
Jh 4d 2h,2c,KcTs,0.125,26.52,1.81035,56.8815,9.49,3.62,1.54,3.53,88.97,1.59
Jh 4d 2h,2c,KcJs,0.681,84.56,13.0097,128.203,21.28,12.21,3.17,12.17,75.55,13.27
Jh 4d 2h,2c,KcQs,0.219,29.93,3.96492,110.388,87.25,4.09,0.67,3.89,12.08,3.10
Jh 4d 2h,2c,Ac3c,0.662,44.90,5.49412,101.973,79.33,5.72,0.76,5.51,19.91,4.60
Jh 4d 2h,2c,Ac4c,0.884,62.38,7.86739,105.092,0.46,7.03,0.21,7.20,99.33,7.87
Jh 4d 2h,2c,Ac5c,0.617,45.35,5.61054,103.107,83.58,5.80,0.79,5.60,15.64,4.61
Jh 4d 2h,2c,Ac6c,0.480,39.71,3.50524,73.5567,0.96,4.37,0.53,4.14,98.51,3.49
Jh 4d 2h,2c,Ac7c,0.350,40.66,4.26718,87.4626,1.07,4.47,0.43,4.24,98.51,4.27
Jh 4d 2h,2c,Ac8c,0.111,41.85,4.27065,85.0331,0.86,4.53,0.32,4.31,98.82,4.27
Jh 4d 2h,2c,Ac9c,0.059,43.81,4.75051,90.3583,0.51,4.63,0.20,4.41,99.29,4.75
Jh 4d 2h,2c,AcTc,0.336,46.33,4.9252,88.5965,0.28,4.80,0.15,4.52,99.57,4.93
Jh 4d 2h,2c,AcJc,0.990,87.68,13.3773,127.142,92.49,13.36,6.06,13.33,1.45,14.50
Jh 4d 2h,2c,AcQc,0.150,52.63,5.32109,84.2496,0.24,5.54,0.11,5.32,99.65,5.32
Jh 4d 2h,2c,AcKc,0.235,55.34,5.33519,80.3326,0.19,5.59,0.09,5.63,99.72,5.33
Jh 4d 2h,2c,Ac2d,0.834,96.29,20.5481,177.835,99.62,20.55,0.33,20.31,0.05,20.55
Jh 4d 2h,2c,Ac3d,0.528,44.90,5.2068,96.6336,62.28,5.73,0.77,5.51,36.95,4.33
Jh 4d 2h,2c,Ac5d,0.444,45.35,4.90517,90.1261,39.77,5.80,0.77,5.60,59.46,4.30
Jh 4d 2h,2c,Ac6d,0.585,39.72,3.00386,63.029,0.77,4.39,0.45,4.14,98.78,2.99
Jh 4d 2h,2c,Ac7d,0.529,40.65,4.2621,87.3831,0.96,4.48,0.41,4.24,98.63,4.26
Jh 4d 2h,2c,Ac8d,0.158,41.84,3.85937,76.8644,0.82,4.57,0.32,4.30,98.86,3.85
Jh 4d 2h,2c,Ac9d,0.166,43.80,2.97709,56.6364,0.46,4.71,0.20,4.41,99.34,2.97
Jh 4d 2h,2c,AcTd,0.443,46.32,4.657,83.7743,0.27,4.83,0.15,4.52,99.57,4.66
Jh 4d 2h,2c,AcJd,0.989,87.68,13.3844,127.213,92.69,13.37,5.96,13.33,1.35,14.51
Jh 4d 2h,2c,AcQd,0.093,52.47,4.62714,73.4852,0.24,5.55,0.11,5.30,99.66,4.62
Jh 4d 2h,2c,AcKd,0.128,55.51,5.01455,75.2797,0.22,5.67,0.08,5.74,99.71,5.01
Jh 4d 2h,2c,Ac3h,0.786,45.07,4.75418,87.9037,31.96,5.76,0.79,5.58,67.25,4.26
Jh 4d 2h,2c,Ac4h,0.970,62.58,7.8925,105.103,0.46,7.05,0.24,7.24,99.30,7.90
Jh 4d 2h,2c,Ac5h,0.822,45.52,5.77087,105.64,93.70,5.86,0.58,5.64,5.72,4.34
Jh 4d 2h,2c,Ac6h,0.557,39.90,3.35514,70.0663,28.01,4.44,0.68,4.23,71.31,2.92
Jh 4d 2h,2c,Ac7h,0.351,40.69,3.10537,63.5983,0.82,4.46,0.43,4.25,98.75,3.09
Jh 4d 2h,2c,Ac8h,0.105,41.88,3.44588,68.5625,0.59,4.49,0.25,4.32,99.15,3.44
Jh 4d 2h,2c,Ac9h,0.191,44.01,3.37123,63.8302,0.35,4.72,0.15,4.50,99.50,3.36
Jh 4d 2h,2c,AcTh,0.060,46.61,3.49948,62.5638,0.26,4.92,0.12,4.63,99.62,3.49
Jh 4d 2h,2c,AcQh,0.668,52.76,4.37088,69.038,0.18,5.65,0.10,5.46,99.72,4.37
Jh 4d 2h,2c,AcKh,0.785,55.40,4.78846,72.0233,0.14,5.57,0.07,5.57,99.79,4.79
Jh 4d 2h,2c,Ac2s,0.920,96.29,20.548,177.838,99.62,20.55,0.33,20.31,0.05,20.55
Jh 4d 2h,2c,Ac3s,0.662,44.90,5.43168,100.814,73.72,5.72,0.77,5.51,25.51,4.60
Jh 4d 2h,2c,Ac4s,0.884,62.38,7.86734,105.092,0.46,7.03,0.21,7.20,99.33,7.87
Jh 4d 2h,2c,Ac5s,0.617,45.35,5.60303,102.969,82.95,5.80,0.80,5.60,16.25,4.61
Jh 4d 2h,2c,Ac6s,0.480,39.71,3.50203,73.4893,0.97,4.38,0.53,4.14,98.50,3.49
Jh 4d 2h,2c,Ac7s,0.350,40.66,4.26705,87.4598,1.07,4.47,0.43,4.24,98.50,4.26
Jh 4d 2h,2c,Ac8s,0.111,41.85,4.27103,85.0406,0.86,4.53,0.32,4.31,98.82,4.27
Jh 4d 2h,2c,Ac9s,0.059,43.81,4.75059,90.3598,0.51,4.63,0.20,4.41,99.29,4.75
Jh 4d 2h,2c,AcTs,0.336,46.33,4.92342,88.5644,0.28,4.80,0.15,4.52,99.57,4.92
Jh 4d 2h,2c,AcJs,0.990,87.68,13.3771,127.14,92.49,13.36,6.06,13.33,1.45,14.49
Jh 4d 2h,2c,AcQs,0.150,52.63,5.32316,84.2825,0.24,5.54,0.11,5.32,99.65,5.32
Jh 4d 2h,2c,AcKs,0.235,55.54,5.58957,83.8746,0.22,5.66,0.08,5.77,99.70,5.59
Jh 4d 2h,2c,3d3c,0.438,54.97,6.06054,91.8787,0.09,5.32,0.09,5.56,99.83,6.06
Jh 4d 2h,2c,5d5c,0.476,61.09,6.87098,93.7211,0.43,6.97,0.31,7.02,99.27,6.87
Jh 4d 2h,2c,6d6c,0.380,62.15,7.37807,98.9206,0.33,6.97,0.33,7.17,99.35,7.38
Jh 4d 2h,2c,6d5d,0.989,17.37,4.7401,227.396,91.10,4.88,0.52,4.68,8.37,3.23
Jh 4d 2h,2c,7d7c,0.130,64.40,8.26271,106.923,0.30,7.23,0.30,7.58,99.41,8.27
Jh 4d 2h,2c,7d5d,0.571,8.63,1.38226,133.447,1.01,3.14,0.47,3.13,98.53,1.36
Jh 4d 2h,2c,7d6d,0.649,8.99,1.2965,120.21,0.72,3.16,0.38,3.09,98.90,1.28
Jh 4d 2h,2c,8d8c,0.043,66.39,8.45591,106.14,0.14,7.43,1.32,7.96,98.55,8.46
Jh 4d 2h,2c,8d6d,0.598,8.98,1.22168,113.349,0.58,3.16,0.40,3.08,99.03,1.20
Jh 4d 2h,2c,8d7d,0.690,9.06,1.17685,108.219,0.72,3.22,0.49,3.12,98.79,1.15
Jh 4d 2h,2c,9d8c,0.781,9.03,1.17295,108.23,0.81,3.25,0.58,3.14,98.61,1.14
Jh 4d 2h,2c,9d9c,0.016,69.14,8.98181,108.257,0.11,7.82,1.08,8.45,98.80,8.99
Jh 4d 2h,2c,9d6d,0.533,8.96,1.15287,107.221,0.61,3.21,0.37,3.10,99.02,1.13
Jh 4d 2h,2c,9d7d,0.837,9.04,1.15085,106.067,0.81,3.27,0.49,3.16,98.70,1.12
Jh 4d 2h,2c,9d8d,0.858,9.03,1.14701,105.799,0.64,3.27,0.46,3.13,98.90,1.12
Jh 4d 2h,2c,9d8h,0.928,9.15,1.1825,107.695,0.55,3.25,0.42,3.20,99.03,1.16
Jh 4d 2h,2c,9d8s,0.781,9.03,1.17296,108.232,0.81,3.25,0.58,3.14,98.61,1.14
Jh 4d 2h,2c,Td8c,0.687,9.57,1.24085,108.041,0.90,3.28,0.66,3.16,98.43,1.21
Jh 4d 2h,2c,Td9c,0.662,9.86,1.32661,112.158,3.59,3.30,1.15,3.20,95.27,1.23
Jh 4d 2h,2c,TdTc,0.010,71.31,9.53063,111.371,0.11,8.20,0.43,8.85,99.46,9.54
Jh 4d 2h,2c,Td7d,0.462,9.58,1.23869,107.756,0.82,3.30,0.55,3.19,98.63,1.21
Jh 4d 2h,2c,Td8d,0.702,9.57,1.19324,103.852,0.70,3.30,0.51,3.16,98.78,1.17
Jh 4d 2h,2c,Td9d,0.639,9.85,1.23286,104.253,0.83,3.36,0.61,3.21,98.57,1.20
Jh 4d 2h,2c,Td8h,0.930,9.69,1.25069,107.552,0.59,3.27,0.47,3.23,98.94,1.23
Jh 4d 2h,2c,Td9h,0.925,9.98,1.24815,104.237,0.59,3.45,0.47,3.37,98.94,1.22
Jh 4d 2h,2c,Td8s,0.687,9.57,1.24094,108.049,0.90,3.28,0.66,3.16,98.43,1.21
Jh 4d 2h,2c,Td9s,0.662,9.86,1.32567,112.079,3.55,3.30,1.15,3.20,95.31,1.23
Jh 4d 2h,2c,Jd8c,0.141,77.67,11.1549,119.677,0.48,9.99,2.09,10.15,97.43,11.18
Jh 4d 2h,2c,Jd9c,0.278,78.23,11.1927,119.227,1.07,10.23,2.54,10.31,96.39,11.23
Jh 4d 2h,2c,JdTc,0.530,79.33,11.3416,119.146,13.10,10.59,5.53,10.58,81.36,11.51
Jh 4d 2h,2c,JdJc,0.999,99.79,23.2663,194.288,88.32,23.27,11.57,23.26,0.11,23.90
Jh 4d 2h,2c,Jd7d,0.645,77.43,11.1182,119.665,0.41,9.90,1.75,10.11,97.84,11.14
Jh 4d 2h,2c,Jd8d,0.962,77.56,11.1055,119.318,0.56,9.95,2.45,10.13,96.99,11.14
Jh 4d 2h,2c,Jd9d,0.975,78.24,11.0196,117.37,2.27,10.23,6.79,10.30,90.94,11.09
Jh 4d 2h,2c,JdTd,0.985,79.41,11.2298,117.844,21.88,10.59,6.89,10.59,71.23,11.49
Jh 4d 2h,2c,Jd8h,0.689,77.77,11.1429,119.405,0.49,10.03,3.10,10.18,96.41,11.18
Jh 4d 2h,2c,Jd9h,0.579,78.50,11.0186,116.972,3.23,10.31,13.13,10.34,83.65,11.15
Jh 4d 2h,2c,JdTh,0.875,79.63,10.8439,113.488,66.51,10.65,10.84,10.64,22.65,11.50
Jh 4d 2h,2c,Jd8s,0.141,77.67,11.1553,119.682,0.48,9.99,2.09,10.15,97.43,11.18
Jh 4d 2h,2c,Jd9s,0.278,78.23,11.1929,119.23,1.07,10.23,2.54,10.31,96.39,11.23
Jh 4d 2h,2c,JdTs,0.530,79.33,11.3418,119.148,13.12,10.59,5.52,10.58,81.36,11.52
Jh 4d 2h,2c,Qd8c,0.659,14.21,1.67677,98.3335,10.90,3.54,2.26,3.48,86.84,1.40
Jh 4d 2h,2c,Qd9c,0.646,14.79,1.9356,109.058,18.12,3.52,5.67,3.50,76.21,1.44
Jh 4d 2h,2c,QdTc,0.647,15.90,1.6837,88.2499,9.62,3.62,1.50,3.53,88.88,1.44
Jh 4d 2h,2c,QdJc,0.325,82.45,11.7809,119.066,60.35,11.47,3.46,11.41,36.19,12.34
Jh 4d 2h,2c,QdQc,0.995,87.00,15.0742,144.388,99.23,15.07,0.58,15.03,0.19,15.35
Jh 4d 2h,2c,Qd7d,0.386,13.89,2.74824,164.886,53.38,3.59,2.42,3.51,44.19,1.69
Jh 4d 2h,2c,Qd8d,0.683,14.22,1.77998,104.298,17.08,3.57,1.31,3.47,81.61,1.38
Jh 4d 2h,2c,Qd9d,0.580,14.79,2.32872,131.196,40.44,3.61,1.64,3.51,57.92,1.40
Jh 4d 2h,2c,QdTd,0.859,15.85,1.59685,83.9789,6.09,3.62,1.17,3.52,92.75,1.44
Jh 4d 2h,2c,QdJd,0.973,82.44,11.8031,119.317,56.11,11.45,3.67,11.40,40.22,12.34
Jh 4d 2h,2c,Qd8h,0.933,14.36,1.52625,88.571,3.36,3.60,0.81,3.55,95.83,1.44
Jh 4d 2h,2c,Qd9h,0.863,14.93,1.54294,86.0999,2.73,3.74,1.01,3.68,96.25,1.46
Jh 4d 2h,2c,QdTh,0.562,16.04,1.58299,82.2545,3.75,3.82,1.02,3.70,95.23,1.47
Jh 4d 2h,2c,Qd8s,0.659,14.21,1.67918,98.4749,11.03,3.54,2.26,3.48,86.72,1.40
Jh 4d 2h,2c,Qd9s,0.646,14.79,1.93508,109.028,18.10,3.52,5.67,3.50,76.24,1.44
Jh 4d 2h,2c,QdTs,0.647,15.90,1.68306,88.2162,9.58,3.62,1.50,3.53,88.91,1.44
Jh 4d 2h,2c,QdJs,0.325,82.45,11.7809,119.067,60.23,11.47,3.46,11.41,36.31,12.34
Jh 4d 2h,2c,Kd7c,0.377,23.42,2.85676,101.629,65.11,3.54,2.40,3.47,32.49,1.44
Jh 4d 2h,2c,Kd8c,0.067,24.13,3.13618,108.306,78.32,3.55,1.79,3.49,19.89,1.47
Jh 4d 2h,2c,Kd9c,0.100,25.18,3.41766,113.101,90.75,3.59,1.03,3.52,8.22,1.51
Jh 4d 2h,2c,KdTc,0.181,26.60,2.69754,84.5033,52.66,3.68,1.25,3.56,46.09,1.55
Jh 4d 2h,2c,KdJc,0.472,84.75,12.5496,123.397,77.21,12.34,3.73,12.28,19.06,13.47
Jh 4d 2h,2c,KdQc,0.083,30.03,4.09065,113.519,95.70,4.14,0.53,3.92,3.77,2.90
Jh 4d 2h,2c,KdKc,0.997,89.69,16.4372,152.716,98.32,16.44,1.58,16.35,0.10,16.94
Jh 4d 2h,2c,Kd2d,0.979,95.60,19.8958,173.438,99.67,19.90,0.28,19.57,0.05,19.81
Jh 4d 2h,2c,Kd3d,0.828,21.65,2.25716,86.8748,38.64,3.45,2.02,3.37,59.34,1.44
Jh 4d 2h,2c,Kd5d,0.880,22.07,3.30065,124.617,88.29,3.51,1.37,3.47,10.34,1.48
Jh 4d 2h,2c,Kd6d,0.764,22.77,2.31557,84.7619,40.26,3.54,1.47,3.43,58.27,1.44
Jh 4d 2h,2c,Kd7d,0.483,23.45,1.77554,63.0892,14.18,3.55,1.59,3.47,84.23,1.44
Jh 4d 2h,2c,Kd8d,0.102,24.16,2.97279,102.533,70.16,3.58,1.13,3.48,28.71,1.47
Jh 4d 2h,2c,Kd9d,0.140,25.18,3.08485,102.075,73.58,3.63,1.10,3.51,25.32,1.48
Jh 4d 2h,2c,KdTd,0.565,26.56,2.37126,74.387,37.67,3.69,1.02,3.54,61.32,1.54
Jh 4d 2h,2c,KdJd,0.961,84.79,12.6351,124.178,70.98,12.34,3.99,12.28,25.03,13.53
Jh 4d 2h,2c,KdQd,0.957,29.96,3.97907,110.667,90.16,4.13,0.65,3.92,9.19,2.49
Jh 4d 2h,2c,Kd7h,0.861,23.53,2.46371,87.2576,43.41,3.58,2.34,3.51,54.25,1.52
Jh 4d 2h,2c,Kd8h,0.757,24.29,1.60331,55.0043,4.12,3.57,0.93,3.54,94.95,1.50
Jh 4d 2h,2c,Kd9h,0.885,25.35,1.66147,54.6119,4.81,3.76,0.84,3.66,94.35,1.54
Jh 4d 2h,2c,KdTh,0.548,26.78,2.72136,84.6708,49.08,3.86,0.97,3.70,49.96,1.58
Jh 4d 2h,2c,KdQh,0.451,30.15,2.54109,70.2409,21.49,4.31,0.74,4.12,77.77,2.04
Jh 4d 2h,2c,Kd7s,0.377,23.42,2.86516,101.928,65.53,3.54,2.39,3.47,32.08,1.44
Jh 4d 2h,2c,Kd8s,0.067,24.13,3.13641,108.314,78.32,3.55,1.79,3.49,19.89,1.48
Jh 4d 2h,2c,Kd9s,0.100,25.18,3.41771,113.102,90.75,3.59,1.03,3.52,8.22,1.51
Jh 4d 2h,2c,KdTs,0.181,26.60,2.75767,86.3871,55.48,3.68,1.24,3.56,43.28,1.55
Jh 4d 2h,2c,KdJs,0.471,84.75,12.5485,123.387,77.17,12.34,3.74,12.28,19.09,13.46
Jh 4d 2h,2c,KdQs,0.083,30.03,4.09086,113.524,95.70,4.14,0.53,3.92,3.77,2.91
Jh 4d 2h,2c,Ad3c,0.690,44.91,5.27777,97.9427,60.31,5.74,0.67,5.52,39.01,4.56
Jh 4d 2h,2c,Ad4c,0.807,62.33,7.9502,106.284,0.43,7.00,0.18,7.19,99.39,7.96
Jh 4d 2h,2c,Ad5c,0.645,45.35,5.31525,97.6716,59.45,5.81,0.73,5.61,39.82,4.57
Jh 4d 2h,2c,Ad6c,0.893,39.72,3.32732,69.7996,0.59,4.40,0.36,4.15,99.05,3.32
Jh 4d 2h,2c,Ad7c,0.772,40.67,4.18375,85.7166,0.63,4.49,0.32,4.25,99.05,4.18
Jh 4d 2h,2c,Ad8c,0.192,41.85,4.01458,79.9391,0.62,4.55,0.26,4.32,99.13,4.01
Jh 4d 2h,2c,Ad9c,0.070,43.78,4.6884,89.2431,0.43,4.65,0.18,4.42,99.39,4.69
Jh 4d 2h,2c,AdTc,0.251,46.29,4.84215,87.1774,0.24,4.81,0.15,4.53,99.61,4.84
Jh 4d 2h,2c,AdJc,0.975,87.62,13.3251,126.727,92.48,13.31,6.13,13.27,1.39,14.40
Jh 4d 2h,2c,AdQc,0.062,52.58,5.21994,82.7257,0.24,5.54,0.10,5.32,99.66,5.22
Jh 4d 2h,2c,AdKc,0.094,55.31,5.46167,82.296,0.19,5.59,0.08,5.63,99.73,5.46
Jh 4d 2h,2c,AdAc,0.999,94.51,18.3993,162.228,96.30,18.40,3.57,18.38,0.13,19.56
Jh 4d 2h,2c,Ad2d,0.985,96.28,20.5014,177.455,99.63,20.50,0.33,20.27,0.05,20.51
Jh 4d 2h,2c,Ad3d,0.988,44.91,4.82137,89.4648,37.96,5.74,0.67,5.52,61.37,4.24
Jh 4d 2h,2c,Ad5d,0.988,45.36,4.48383,82.3784,16.61,5.81,0.68,5.61,82.71,4.21
Jh 4d 2h,2c,Ad6d,0.514,39.73,3.00436,63.0185,0.57,4.42,0.35,4.15,99.08,2.99
Jh 4d 2h,2c,Ad7d,0.280,40.68,4.17942,85.6194,0.67,4.52,0.34,4.26,98.99,4.18
Jh 4d 2h,2c,Ad8d,0.094,41.85,3.68692,73.41,0.66,4.60,0.28,4.32,99.06,3.68
Jh 4d 2h,2c,Ad9d,0.051,43.77,2.95411,56.2394,0.42,4.73,0.19,4.43,99.39,2.94
Jh 4d 2h,2c,AdTd,0.132,46.29,4.60186,82.8534,0.25,4.84,0.15,4.53,99.60,4.60
Jh 4d 2h,2c,AdJd,0.992,87.68,13.3679,127.058,89.99,13.33,6.27,13.28,3.74,14.40
Jh 4d 2h,2c,AdQd,0.943,52.42,4.65859,74.0545,0.24,5.55,0.10,5.30,99.66,4.66
Jh 4d 2h,2c,AdKd,0.935,55.47,4.88441,73.3813,0.22,5.68,0.07,5.72,99.71,4.88
Jh 4d 2h,2c,Ad3h,0.741,45.08,4.55986,84.2955,22.59,5.79,0.69,5.59,76.72,4.19
Jh 4d 2h,2c,Ad4h,0.962,62.53,7.98691,106.448,0.44,7.02,0.20,7.23,99.36,7.99
Jh 4d 2h,2c,Ad5h,0.777,45.53,5.73947,105.049,90.96,5.88,0.55,5.65,8.49,4.27
