Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,QdJd,1.000,77.95,6.50333,139.054,97.34,6.50,2.66,6.77
Jh 4d 2h,Qd8h,1.000,24.85,1.89504,127.079,93.33,1.92,6.67,1.52
Jh 4d 2h,Qd9h,1.000,27.92,2.06876,123.485,86.29,2.12,13.71,1.76
Jh 4d 2h,QdTh,1.000,30.84,2.16739,117.144,56.19,2.31,43.81,1.99
Jh 4d 2h,Qd8s,1.000,21.96,1.50469,114.188,65.89,1.64,34.11,1.24
Jh 4d 2h,Qd9s,1.000,24.89,1.62735,108.952,64.65,1.75,35.35,1.41
Jh 4d 2h,QdTs,1.000,27.79,1.87217,112.266,64.67,1.99,35.33,1.65
Jh 4d 2h,QdJs,1.000,76.90,6.27045,135.908,32.47,6.06,67.53,6.37
Jh 4d 2h,Kd7c,1.000,30.13,1.21517,67.2089,37.66,1.43,62.34,1.08
Jh 4d 2h,Kd8c,1.000,31.98,1.1257,58.6587,6.71,1.42,93.29,1.10
Jh 4d 2h,Kd9c,1.000,35.09,1.29221,61.3724,9.97,1.54,90.03,1.27
Jh 4d 2h,KdTc,1.000,38.00,1.58334,69.4516,18.06,1.84,81.94,1.53
Jh 4d 2h,KdJc,1.000,79.14,6.76795,142.532,47.15,6.56,52.85,6.95
Jh 4d 2h,KdQc,1.000,41.37,1.95237,78.6556,8.32,1.87,91.68,1.96
Jh 4d 2h,KdKc,1.000,82.25,8.78258,177.97,99.71,8.78,0.29,9.04
Jh 4d 2h,Kd2d,1.000,57.75,4.06306,117.253,97.87,4.07,2.13,3.89
Jh 4d 2h,Kd3d,1.000,30.06,2.00149,110.963,82.80,2.05,17.20,1.78
Jh 4d 2h,Kd5d,1.000,31.89,2.03829,106.54,87.96,2.07,12.04,1.84
Jh 4d 2h,Kd6d,1.000,32.97,1.96645,99.4206,76.38,2.04,23.62,1.72
Jh 4d 2h,Kd7d,1.000,33.51,1.74958,87.0219,48.27,1.94,51.73,1.57
Jh 4d 2h,Kd8d,1.000,35.26,1.62249,76.6901,10.22,1.91,89.78,1.59
Jh 4d 2h,Kd9d,1.000,38.21,1.7991,78.4676,14.05,1.96,85.95,1.77
Jh 4d 2h,KdTd,1.000,40.93,2.12994,86.7247,56.45,2.20,43.55,2.04
Jh 4d 2h,KdJd,1.000,80.12,6.99865,145.58,96.07,6.98,3.93,7.39
Jh 4d 2h,KdQd,1.000,44.20,2.5088,94.5948,95.67,2.51,4.33,2.49
Jh 4d 2h,Kd7h,1.000,32.78,1.60579,81.638,86.10,1.65,13.90,1.33
Jh 4d 2h,Kd8h,1.000,34.67,1.60345,77.0896,75.65,1.69,24.35,1.35
Jh 4d 2h,Kd9h,1.000,37.94,1.88036,82.5954,88.46,1.92,11.54,1.58
Jh 4d 2h,KdTh,1.000,40.83,1.98932,81.1963,54.76,2.10,45.24,1.85
Jh 4d 2h,KdQh,1.000,44.75,2.46343,91.7559,45.10,2.44,54.90,2.48
Jh 4d 2h,Kd7s,1.000,30.13,1.21517,67.2089,37.66,1.43,62.34,1.08
Jh 4d 2h,Kd8s,1.000,31.98,1.1257,58.6587,6.71,1.42,93.29,1.10
Jh 4d 2h,Kd9s,1.000,35.09,1.29221,61.3724,9.97,1.54,90.03,1.27
Jh 4d 2h,KdTs,1.000,38.00,1.58334,69.4516,18.06,1.84,81.94,1.53
Jh 4d 2h,KdJs,1.000,79.14,6.76792,142.531,47.15,6.56,52.85,6.95
Jh 4d 2h,KdQs,1.000,41.37,1.95237,78.6556,8.32,1.87,91.68,1.96
Jh 4d 2h,Ad2c,1.000,57.57,3.34568,96.8624,83.73,3.35,16.27,3.35
Jh 4d 2h,Ad3c,1.000,48.66,3.14482,107.72,68.98,3.16,31.02,3.11
Jh 4d 2h,Ad4c,1.000,61.71,3.72702,100.658,80.72,3.71,19.28,3.78
Jh 4d 2h,Ad5c,1.000,50.52,3.24133,106.94,64.47,3.24,35.53,3.24
Jh 4d 2h,Ad6c,1.000,43.23,1.81386,69.9251,89.34,1.84,10.66,1.61
Jh 4d 2h,Ad7c,1.000,44.74,1.74115,64.8628,77.15,1.78,22.85,1.62
Jh 4d 2h,Ad8c,1.000,46.67,1.7572,62.755,19.23,1.89,80.77,1.73
Jh 4d 2h,Ad9c,1.000,48.95,1.91387,65.1597,7.03,2.04,92.97,1.90
Jh 4d 2h,AdTc,1.000,51.92,2.24937,72.2003,25.11,2.38,74.89,2.21
Jh 4d 2h,AdJc,1.000,81.33,7.48144,153.315,97.48,7.47,2.52,7.74
Jh 4d 2h,AdQc,1.000,55.91,2.84408,84.7755,6.24,2.94,93.76,2.84
Jh 4d 2h,AdKc,1.000,58.38,3.07848,87.8914,9.41,3.06,90.59,3.08
Jh 4d 2h,AdAc,1.000,88.09,10.0814,190.733,99.87,10.08,0.13,10.34
Jh 4d 2h,Ad2d,1.000,59.74,3.96438,110.599,98.54,3.96,1.46,3.98
Jh 4d 2h,Ad3d,1.000,51.06,3.80282,124.141,98.77,3.80,1.23,3.68
Jh 4d 2h,Ad5d,1.000,52.84,3.89194,122.758,98.78,3.89,1.22,3.81
Jh 4d 2h,Ad6d,1.000,46.00,2.25684,81.7719,51.39,2.35,48.61,2.16
Jh 4d 2h,Ad7d,1.000,47.44,2.15865,75.8333,27.98,2.13,72.02,2.17
Jh 4d 2h,Ad8d,1.000,49.27,2.25934,76.4288,9.42,2.22,90.58,2.26
Jh 4d 2h,Ad9d,1.000,51.45,2.4403,79.0563,5.14,2.53,94.86,2.44
Jh 4d 2h,AdTd,1.000,54.25,2.7412,84.2112,13.18,2.69,86.82,2.75
Jh 4d 2h,AdJd,1.000,82.27,7.88025,159.648,99.19,7.88,0.81,8.18
Jh 4d 2h,AdQd,1.000,58.05,3.52787,101.293,94.31,3.54,5.69,3.40
Jh 4d 2h,AdKd,1.000,60.48,3.74042,103.082,93.49,3.75,6.51,3.64
Jh 4d 2h,Ad3h,1.000,50.57,3.31261,109.176,74.08,3.31,25.92,3.33
Jh 4d 2h,Ad4h,1.000,63.56,4.01586,105.299,96.18,4.01,3.82,4.14
Jh 4d 2h,Ad5h,1.000,52.50,3.4234,108.673,77.70,3.40,22.30,3.49
Jh 4d 2h,Ad6h,1.000,45.59,2.04225,74.6661,82.89,2.08,17.11,1.84
Jh 4d 2h,Ad7h,1.000,47.07,2.00525,70.9948,64.09,2.09,35.91,1.85
Jh 4d 2h,Ad8h,1.000,49.04,1.98886,67.5995,13.46,2.14,86.54,1.97
Jh 4d 2h,Ad9h,1.000,51.55,2.23741,72.3312,13.95,2.50,86.05,2.19
Jh 4d 2h,AdTh,1.000,54.51,2.55617,78.1527,5.00,2.88,95.00,2.54
Jh 4d 2h,AdQh,1.000,59.02,3.39718,95.9345,27.48,3.46,72.52,3.37
Jh 4d 2h,AdKh,1.000,61.69,3.75159,101.352,48.07,3.80,51.93,3.71
Jh 4d 2h,Ad2s,1.000,57.57,3.34568,96.8624,83.73,3.35,16.27,3.35
Jh 4d 2h,Ad3s,1.000,48.66,3.14482,107.72,68.98,3.16,31.02,3.11
Jh 4d 2h,Ad4s,1.000,61.71,3.72702,100.658,80.72,3.71,19.28,3.78
Jh 4d 2h,Ad5s,1.000,50.52,3.24133,106.94,64.47,3.24,35.53,3.24
Jh 4d 2h,Ad6s,1.000,43.23,1.81386,69.9251,89.34,1.84,10.66,1.61
Jh 4d 2h,Ad7s,1.000,44.74,1.74115,64.8628,77.15,1.78,22.85,1.62
Jh 4d 2h,Ad8s,1.000,46.67,1.7572,62.755,19.23,1.89,80.77,1.73
Jh 4d 2h,Ad9s,1.000,48.95,1.91387,65.1597,7.03,2.04,92.97,1.90
Jh 4d 2h,AdTs,1.000,51.92,2.24937,72.2004,25.11,2.38,74.89,2.21
Jh 4d 2h,AdJs,1.000,81.33,7.48134,153.313,97.48,7.47,2.52,7.74
Jh 4d 2h,AdQs,1.000,55.91,2.84408,84.7754,6.24,2.94,93.76,2.84
Jh 4d 2h,AdKs,1.000,58.38,3.07848,87.8913,9.41,3.06,90.59,3.08
Jh 4d 2h,3h3c,1.000,55.40,3.25665,97.9671,64.33,3.32,35.67,3.14
Jh 4d 2h,3h3d,1.000,55.47,3.30611,99.333,66.04,3.38,33.96,3.17
Jh 4d 2h,4h4c,1.000,93.42,14.5677,259.902,99.94,14.57,0.06,13.93
Jh 4d 2h,5h5c,1.000,60.31,3.77949,104.447,81.47,3.80,18.53,3.71
Jh 4d 2h,5h5d,1.000,60.38,3.86183,106.598,83.02,3.89,16.98,3.73
Jh 4d 2h,6h6c,1.000,60.69,3.88001,106.555,85.83,3.89,14.17,3.81
Jh 4d 2h,6h6d,1.000,60.76,3.95805,108.566,84.50,3.98,15.50,3.84
Jh 4d 2h,6h5h,1.000,54.60,6.73061,205.454,99.52,6.73,0.48,6.90
Jh 4d 2h,7h7c,1.000,61.74,3.83325,103.486,82.29,3.84,17.71,3.79
Jh 4d 2h,7h7d,1.000,61.81,3.85078,103.838,74.18,3.86,25.82,3.82
Jh 4d 2h,7h5h,1.000,47.22,5.10435,180.174,75.14,5.05,24.86,5.27
Jh 4d 2h,7h6h,1.000,47.03,5.01923,177.866,90.77,5.00,9.23,5.21
Jh 4d 2h,8h8c,1.000,63.68,4.00448,104.802,54.26,4.03,45.74,3.97
Jh 4d 2h,8h8d,1.000,63.75,4.04125,105.646,59.25,4.07,40.75,3.99
Jh 4d 2h,8h6h,1.000,46.99,5.03098,178.46,82.13,4.99,17.87,5.22
Jh 4d 2h,8h7h,1.000,47.17,4.93028,174.189,91.29,4.90,8.71,5.20
Jh 4d 2h,9h8c,1.000,21.04,1.86289,147.595,95.51,1.88,4.49,1.46
Jh 4d 2h,9h9c,1.000,66.66,4.34893,108.739,21.78,4.40,78.22,4.34
Jh 4d 2h,9h8d,1.000,21.09,1.88642,149.105,95.49,1.91,4.51,1.48
Jh 4d 2h,9h9d,1.000,66.74,4.38723,109.566,34.94,4.45,65.06,4.36
Jh 4d 2h,9h6h,1.000,46.31,4.90183,176.414,71.94,4.84,28.06,5.05
Jh 4d 2h,9h7h,1.000,46.52,4.87618,174.7,81.10,4.84,18.90,5.04
Jh 4d 2h,9h8h,1.000,47.26,5.03814,177.669,92.39,5.02,7.61,5.22
Jh 4d 2h,9h8s,1.000,21.04,1.86289,147.595,95.51,1.88,4.49,1.46
Jh 4d 2h,Th8c,1.000,21.55,1.94945,150.763,94.70,1.97,5.30,1.52
Jh 4d 2h,Th9c,1.000,23.64,2.05366,144.796,87.29,2.11,12.71,1.67
Jh 4d 2h,ThTc,1.000,69.04,4.67556,112.866,4.10,4.66,95.90,4.68
Jh 4d 2h,Th8d,1.000,21.60,1.96979,151.985,94.90,1.99,5.10,1.54
Jh 4d 2h,Th9d,1.000,23.69,2.10796,148.29,90.87,2.15,9.13,1.72
Jh 4d 2h,ThTd,1.000,69.11,4.69487,113.226,4.95,4.70,95.05,4.69
Jh 4d 2h,Th7h,1.000,46.76,4.89159,174.351,43.23,4.78,56.77,4.98
Jh 4d 2h,Th8h,1.000,47.54,5.0211,176.041,85.42,4.99,14.58,5.18
Jh 4d 2h,Th9h,1.000,48.91,5.11789,174.406,93.20,5.10,6.80,5.30
Jh 4d 2h,Th8s,1.000,21.55,1.94945,150.763,94.70,1.97,5.30,1.52
Jh 4d 2h,Th9s,1.000,23.64,2.05366,144.796,87.29,2.11,12.71,1.67
Jh 4d 2h,Qh8c,1.000,25.60,2.04571,133.165,96.24,2.06,3.76,1.72
Jh 4d 2h,Qh9c,1.000,28.49,2.10125,122.911,83.18,2.14,16.82,1.89
Jh 4d 2h,QhTc,1.000,31.34,2.21555,117.829,64.64,2.26,35.36,2.13
Jh 4d 2h,QhJc,1.000,79.39,6.62818,139.153,52.93,6.49,47.07,6.79
Jh 4d 2h,QhQc,1.000,80.74,8.07231,166.632,99.38,8.07,0.62,8.18
Jh 4d 2h,Qh8d,1.000,25.66,2.10335,136.614,96.34,2.12,3.66,1.74
Jh 4d 2h,Qh9d,1.000,28.56,2.21621,129.338,86.37,2.26,13.63,1.93
Jh 4d 2h,QhTd,1.000,31.40,2.22571,118.151,55.96,2.29,44.04,2.14
Jh 4d 2h,QhJd,1.000,79.46,6.72674,141.085,32.83,6.53,67.17,6.82
Jh 4d 2h,QhQd,1.000,80.89,8.12677,167.437,99.35,8.13,0.65,8.22
Jh 4d 2h,Qh7h,1.000,49.31,5.3212,179.846,88.91,5.31,11.09,5.45
Jh 4d 2h,Qh8h,1.000,50.72,5.45002,179.094,91.15,5.43,8.85,5.61
Jh 4d 2h,Qh9h,1.000,52.62,5.6302,178.345,95.14,5.62,4.86,5.73
Jh 4d 2h,QhTh,1.000,54.36,5.69631,174.64,95.30,5.69,4.70,5.84
Jh 4d 2h,Qh8s,1.000,25.60,2.04571,133.164,96.24,2.06,3.76,1.72
Jh 4d 2h,Qh9s,1.000,28.49,2.10125,122.911,83.18,2.14,16.82,1.89
Jh 4d 2h,QhTs,1.000,31.34,2.21557,117.831,64.64,2.26,35.36,2.13
Jh 4d 2h,QhJs,1.000,79.39,6.62816,139.152,52.93,6.49,47.07,6.79
Jh 4d 2h,Kh7c,1.000,33.85,1.939,95.4689,95.96,1.95,4.04,1.70
Jh 4d 2h,Kh8c,1.000,35.70,1.86593,87.1086,81.93,1.90,18.07,1.70
Jh 4d 2h,Kh9c,1.000,38.76,1.93187,83.0732,58.35,2.00,41.65,1.83
Jh 4d 2h,KhTc,1.000,41.60,2.13064,85.3635,37.48,2.18,62.52,2.10
Jh 4d 2h,KhJc,1.000,81.94,7.21798,146.814,62.38,7.10,37.62,7.41
Jh 4d 2h,KhQc,1.000,44.90,2.50394,92.9403,50.19,2.47,49.81,2.54
Jh 4d 2h,KhKc,1.000,84.89,9.25915,181.786,99.58,9.26,0.42,9.55
Jh 4d 2h,Kh7d,1.000,33.92,1.96209,96.417,95.71,1.97,4.29,1.72
