Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 7%,BET 7 EV,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,8h,As8d,0.842,77.35,5.11725,110.262,1.22,5.06,59.55,5.12,39.23,5.12
Jh 4d 2h,8h,As9d,0.834,43.13,2.05459,79.3967,0.27,1.71,0.17,1.99,99.56,2.06
Jh 4d 2h,8h,AsTd,0.557,47.44,2.33271,81.9592,0.32,2.11,0.18,2.24,99.50,2.33
Jh 4d 2h,8h,AsJd,0.011,81.73,5.99091,122.172,18.28,5.98,80.78,5.99,0.94,5.91
Jh 4d 2h,8h,AsQd,0.907,51.86,2.6487,85.1231,0.35,2.48,0.20,2.55,99.45,2.65
Jh 4d 2h,8h,AsKd,0.872,54.57,2.86447,87.4824,0.19,2.45,0.09,2.55,99.73,2.87
Jh 4d 2h,8h,AsAd,0.001,86.12,6.82067,132.003,4.03,6.77,95.67,6.82,0.30,6.64
Jh 4d 2h,8h,As3h,0.214,47.57,2.83333,99.262,0.88,2.80,3.18,2.83,95.94,2.83
Jh 4d 2h,8h,As4h,0.030,69.38,4.25282,102.163,0.24,3.84,0.40,4.18,99.37,4.25
Jh 4d 2h,8h,As5h,0.178,49.24,2.95689,100.085,0.48,2.76,0.35,2.89,99.17,2.96
Jh 4d 2h,8h,As6h,0.443,46.79,2.58442,92.0496,0.30,2.30,0.19,2.44,99.50,2.59
Jh 4d 2h,8h,As7h,0.649,50.13,2.82397,93.8976,0.26,2.52,0.16,2.64,99.58,2.83
Jh 4d 2h,8h,As9h,0.809,54.61,3.11765,95.1574,0.27,2.81,0.14,2.98,99.60,3.12
Jh 4d 2h,8h,AsTh,0.940,58.14,3.3646,96.4572,0.29,3.13,0.15,3.19,99.56,3.37
Jh 4d 2h,8h,AsQh,0.332,62.67,3.7561,99.8843,0.41,3.62,0.22,3.64,99.37,3.76
Jh 4d 2h,8h,AsKh,0.215,66.81,4.21698,105.192,0.30,4.05,0.49,4.08,99.21,4.22
