Flop,Turn,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 14%,BET 14 EV,BET 7%,BET 7 EV,CHECK%,CHECK EV
Jh 4d 2h,2c,6c5c,0.960,16.27,2.90124,148.594,94.52,2.90,0.35,2.65,5.13,2.85
Jh 4d 2h,2c,7c5c,0.363,7.57,0.80521,88.6105,1.26,0.68,0.58,0.66,98.16,0.81
Jh 4d 2h,2c,7c6c,0.562,8.15,0.86177,88.0707,1.09,0.75,0.55,0.68,98.36,0.86
Jh 4d 2h,2c,8c6c,0.351,8.18,0.85974,87.6125,0.92,0.73,0.56,0.68,98.52,0.86
Jh 4d 2h,2c,8c7c,0.614,8.30,0.86474,86.816,1.03,0.79,0.87,0.72,98.10,0.87
Jh 4d 2h,2c,9c6c,0.104,8.17,0.87162,88.9191,1.22,0.78,0.80,0.74,97.99,0.87
Jh 4d 2h,2c,9c7c,0.340,8.29,0.87421,87.8469,1.49,0.85,1.95,0.79,96.56,0.88
Jh 4d 2h,2c,9c8c,0.479,8.32,0.86878,87.0648,1.18,0.84,2.26,0.78,96.56,0.87
Jh 4d 2h,2c,9c8d,0.559,8.32,0.86717,86.8308,1.13,0.83,0.81,0.73,98.06,0.87
Jh 4d 2h,2c,9c8h,0.900,8.47,0.89421,87.9415,0.79,0.74,0.87,0.79,98.34,0.90
Jh 4d 2h,2c,9c8s,0.480,8.32,0.86883,87.0702,1.18,0.84,2.26,0.78,96.56,0.87
Jh 4d 2h,2c,Tc7c,0.289,8.39,0.88841,88.2851,1.16,0.83,0.72,0.72,98.12,0.89
Jh 4d 2h,2c,Tc8c,0.581,8.41,0.87843,87.0543,0.99,0.82,0.76,0.70,98.25,0.88
Jh 4d 2h,2c,Tc9c,0.525,8.50,0.88694,86.9741,7.62,0.89,1.62,0.77,90.76,0.89
Jh 4d 2h,2c,Tc8d,0.728,8.42,0.87719,86.8546,0.77,0.81,0.56,0.65,98.67,0.88
Jh 4d 2h,2c,Tc9d,0.807,8.44,0.88568,87.4864,0.81,0.83,0.59,0.65,98.60,0.89
Jh 4d 2h,2c,Tc8h,0.926,8.57,0.90564,88.0765,0.64,0.73,0.50,0.71,98.85,0.91
Jh 4d 2h,2c,Tc9h,0.914,8.61,0.92378,89.4265,0.63,0.78,0.50,0.70,98.87,0.93
Jh 4d 2h,2c,Tc8s,0.590,8.41,0.87831,87.0425,0.99,0.82,0.77,0.70,98.24,0.88
Jh 4d 2h,2c,Tc9s,0.525,8.50,0.88698,86.9784,7.67,0.89,1.62,0.77,90.71,0.89
Jh 4d 2h,2c,Jc7c,0.070,72.45,9.68292,111.38,0.35,9.30,1.39,9.57,98.26,9.69
Jh 4d 2h,2c,Jc8c,0.293,72.64,9.68006,111.049,0.43,9.38,1.82,9.59,97.75,9.68
Jh 4d 2h,2c,Jc9c,0.495,73.61,9.88058,111.85,0.96,9.72,2.26,9.82,96.78,9.88
Jh 4d 2h,2c,JcTc,0.710,74.92,10.2029,113.484,9.63,10.18,4.80,10.17,85.57,10.21
Jh 4d 2h,2c,Jc8d,0.238,72.63,9.66096,110.841,0.49,9.35,2.10,9.59,97.41,9.66
Jh 4d 2h,2c,Jc9d,0.299,73.34,9.79994,111.359,1.90,9.68,4.75,9.78,93.35,9.80
Jh 4d 2h,2c,JcTd,0.671,74.77,10.165,113.297,15.88,10.15,5.96,10.15,78.17,10.17
Jh 4d 2h,2c,Jc8h,0.870,72.70,9.69115,111.081,0.44,9.42,2.74,9.62,96.82,9.69
Jh 4d 2h,2c,Jc9h,0.794,73.43,9.81798,111.427,2.62,9.77,9.46,9.80,87.93,9.82
Jh 4d 2h,2c,JcTh,0.911,74.80,10.2094,113.746,61.71,10.21,10.02,10.19,28.26,10.21
Jh 4d 2h,2c,Jc8s,0.307,72.73,9.69432,111.07,0.43,9.39,1.83,9.60,97.74,9.70
Jh 4d 2h,2c,Jc9s,0.496,73.61,9.88084,111.853,0.96,9.72,2.26,9.82,96.78,9.88
Jh 4d 2h,2c,JcTs,0.699,74.83,10.1866,113.449,9.37,10.17,4.74,10.15,85.89,10.19
Jh 4d 2h,2c,Qc7c,0.197,10.94,1.19045,90.7064,88.73,1.20,2.09,1.09,9.18,1.16
Jh 4d 2h,2c,Qc8c,0.492,11.09,1.13296,85.1607,39.92,1.13,2.96,1.04,57.12,1.14
Jh 4d 2h,2c,Qc9c,0.490,11.66,1.15572,82.5757,47.80,1.16,6.77,1.12,45.43,1.16
Jh 4d 2h,2c,QcTc,0.504,12.65,1.17019,77.06,23.06,1.17,2.03,1.04,74.91,1.17
Jh 4d 2h,2c,QcJc,0.540,78.55,11.2867,119.737,48.41,11.29,3.57,11.22,48.02,11.29
Jh 4d 2h,2c,Qc8d,0.678,11.08,1.13642,85.435,12.30,1.13,1.44,0.99,86.26,1.14
Jh 4d 2h,2c,Qc9d,0.790,11.44,1.15409,84.0903,5.93,1.14,1.28,1.00,92.79,1.16
Jh 4d 2h,2c,QcTd,0.687,12.52,1.16779,77.7151,13.89,1.16,1.61,1.02,84.49,1.17
Jh 4d 2h,2c,QcJd,0.334,78.50,11.2741,119.681,42.03,11.28,3.57,11.21,54.40,11.28
Jh 4d 2h,2c,Qc8h,0.925,11.25,1.1731,86.8963,3.95,1.12,1.17,1.06,94.88,1.18
Jh 4d 2h,2c,Qc9h,0.800,11.56,1.19905,86.4638,3.46,1.19,1.42,1.10,95.12,1.20
Jh 4d 2h,2c,QcTh,0.653,12.56,1.21935,80.8718,7.10,1.22,1.22,1.07,91.68,1.22
Jh 4d 2h,2c,Qc8s,0.493,11.09,1.13311,85.1718,39.90,1.13,2.96,1.04,57.15,1.14
Jh 4d 2h,2c,Qc9s,0.490,11.66,1.1557,82.5749,47.85,1.16,6.77,1.12,45.38,1.16
Jh 4d 2h,2c,QcTs,0.688,12.66,1.1701,77.0459,25.02,1.17,2.08,1.04,72.91,1.17
Jh 4d 2h,2c,QcJs,0.542,78.55,11.2867,119.737,48.61,11.29,3.57,11.22,47.82,11.29
Jh 4d 2h,2c,Kc3c,0.764,14.51,1.10958,63.7059,42.22,1.11,2.44,1.03,55.34,1.11
Jh 4d 2h,2c,Kc4c,0.483,52.29,5.85685,93.3321,0.14,4.85,0.14,5.23,99.73,5.86
Jh 4d 2h,2c,Kc5c,0.832,15.04,1.18483,65.6345,79.87,1.19,2.58,1.13,17.54,1.19
Jh 4d 2h,2c,Kc6c,0.741,15.69,1.26898,67.3773,83.93,1.27,1.61,1.18,14.47,1.27
Jh 4d 2h,2c,Kc7c,0.142,15.94,1.26584,66.1907,73.64,1.27,3.93,1.22,22.42,1.25
Jh 4d 2h,2c,Kc8c,0.030,16.12,1.28145,66.2426,71.79,1.29,4.00,1.25,24.21,1.27
Jh 4d 2h,2c,Kc9c,0.047,16.93,1.37927,67.8762,86.92,1.39,2.11,1.34,10.97,1.32
Jh 4d 2h,2c,KcTc,0.089,18.04,1.39231,64.3027,6.75,1.39,1.51,1.27,91.73,1.39
Jh 4d 2h,2c,KcJc,0.680,81.16,12.2677,125.963,21.50,12.27,3.16,12.21,75.33,12.27
Jh 4d 2h,2c,KcQc,0.220,21.81,1.98758,75.9339,86.60,1.99,0.67,1.74,12.73,1.98
Jh 4d 2h,2c,Kc7d,0.167,15.97,1.25282,65.3623,37.47,1.26,2.89,1.19,59.64,1.25
Jh 4d 2h,2c,Kc8d,0.046,16.11,1.28003,66.2164,43.56,1.29,2.33,1.20,54.11,1.28
Jh 4d 2h,2c,Kc9d,0.137,16.48,1.31048,66.2859,4.18,1.30,1.51,1.20,94.31,1.31
Jh 4d 2h,2c,KcTd,0.184,17.95,1.3906,64.568,5.60,1.39,1.22,1.24,93.18,1.39
Jh 4d 2h,2c,KcJd,0.499,81.14,12.2777,126.095,14.64,12.28,3.03,12.21,82.33,12.28
Jh 4d 2h,2c,KcQd,0.080,21.49,1.9577,75.906,92.46,1.96,0.70,1.73,6.84,1.95
Jh 4d 2h,2c,Kc7h,0.744,15.83,1.27648,67.2014,18.86,1.28,4.49,1.22,76.64,1.28
Jh 4d 2h,2c,Kc8h,0.438,16.29,1.31084,67.0707,3.09,1.23,1.41,1.24,95.50,1.31
Jh 4d 2h,2c,Kc9h,0.753,16.39,1.3513,68.7167,4.21,1.34,1.31,1.26,94.48,1.35
Jh 4d 2h,2c,KcTh,0.459,17.39,1.43652,68.8431,7.79,1.43,0.99,1.26,91.22,1.44
Jh 4d 2h,2c,KcQh,0.660,19.99,1.97007,82.1255,6.55,1.94,0.60,1.75,92.85,1.97
Jh 4d 2h,2c,Kc7s,0.142,15.94,1.26568,66.1826,73.75,1.27,3.92,1.22,22.32,1.25
Jh 4d 2h,2c,Kc8s,0.030,16.12,1.28152,66.2462,71.58,1.29,4.03,1.25,24.39,1.27
Jh 4d 2h,2c,Kc9s,0.047,16.93,1.37932,67.8788,86.93,1.39,2.11,1.34,10.96,1.32
Jh 4d 2h,2c,KcTs,0.125,18.04,1.39135,64.2544,9.49,1.39,1.54,1.27,88.97,1.39
Jh 4d 2h,2c,KcJs,0.681,81.16,12.268,125.967,21.28,12.27,3.17,12.21,75.55,12.27
Jh 4d 2h,2c,KcQs,0.219,21.81,1.98788,75.9453,87.25,1.99,0.67,1.74,12.08,1.99
Jh 4d 2h,2c,Ac3c,0.662,35.28,3.93962,93.0468,79.33,3.94,0.76,3.67,19.91,3.94
Jh 4d 2h,2c,Ac4c,0.884,54.48,5.95463,91.0745,0.46,5.54,0.21,5.77,99.33,5.96
Jh 4d 2h,2c,Ac5c,0.617,35.83,4.0361,93.8714,83.58,4.04,0.79,3.78,15.64,4.03
Jh 4d 2h,2c,Ac6c,0.480,29.38,2.2605,64.1181,0.96,2.24,0.53,1.94,98.51,2.26
Jh 4d 2h,2c,Ac7c,0.350,30.26,2.39817,66.0435,1.07,2.35,0.43,2.05,98.51,2.40
Jh 4d 2h,2c,Ac8c,0.111,31.38,2.55155,67.7653,0.86,2.43,0.32,2.16,98.82,2.55
Jh 4d 2h,2c,Ac9c,0.059,33.35,2.84526,71.1006,0.51,2.60,0.20,2.32,99.29,2.85
Jh 4d 2h,2c,AcTc,0.336,35.64,3.12752,73.129,0.28,2.74,0.15,2.38,99.57,3.13
Jh 4d 2h,2c,AcJc,0.990,85.16,13.7832,134.874,92.49,13.79,6.06,13.74,1.45,13.76
Jh 4d 2h,2c,AcQc,0.150,42.68,4.24643,82.913,0.24,3.68,0.11,3.39,99.65,4.25
Jh 4d 2h,2c,AcKc,0.235,46.54,4.7419,84.9073,0.19,3.91,0.09,3.96,99.72,4.74
Jh 4d 2h,2c,Ac2d,0.834,95.19,23.0577,201.854,99.62,23.06,0.33,22.76,0.05,20.84
Jh 4d 2h,2c,Ac3d,0.528,35.21,3.93687,93.1772,62.28,3.94,0.77,3.66,36.95,3.94
Jh 4d 2h,2c,Ac5d,0.444,35.72,4.02773,93.9544,39.77,4.03,0.77,3.77,59.46,4.03
Jh 4d 2h,2c,Ac6d,0.585,29.18,2.23857,63.929,0.77,2.20,0.45,1.88,98.78,2.24
Jh 4d 2h,2c,Ac7d,0.529,30.18,2.38248,65.7952,0.96,2.34,0.41,2.02,98.63,2.38
Jh 4d 2h,2c,Ac8d,0.158,31.25,2.52873,67.443,0.82,2.45,0.32,2.11,98.86,2.53
Jh 4d 2h,2c,Ac9d,0.166,32.71,2.79181,71.1217,0.46,2.58,0.20,2.19,99.34,2.79
Jh 4d 2h,2c,AcTd,0.443,35.54,3.11287,72.9959,0.27,2.75,0.15,2.35,99.57,3.12
Jh 4d 2h,2c,AcJd,0.989,85.16,13.793,134.966,92.69,13.80,5.96,13.74,1.35,13.77
Jh 4d 2h,2c,AcQd,0.093,42.33,4.21209,82.9252,0.24,3.66,0.11,3.35,99.66,4.21
Jh 4d 2h,2c,AcKd,0.128,46.33,4.75765,85.5694,0.22,3.94,0.08,4.02,99.71,4.76
Jh 4d 2h,2c,Ac3h,0.786,35.26,3.96359,93.6693,31.96,3.97,0.79,3.72,67.25,3.96
Jh 4d 2h,2c,Ac4h,0.970,54.79,6.00053,91.2646,0.46,5.58,0.24,5.83,99.30,6.00
Jh 4d 2h,2c,Ac5h,0.822,35.85,4.08594,94.9886,93.70,4.09,0.58,3.80,5.72,4.07
Jh 4d 2h,2c,Ac6h,0.557,29.34,2.27242,64.5342,28.01,2.28,0.68,2.01,71.31,2.27
Jh 4d 2h,2c,Ac7h,0.351,30.04,2.38614,66.197,0.82,2.30,0.43,2.03,98.75,2.39
Jh 4d 2h,2c,Ac8h,0.105,31.29,2.55403,68.0249,0.59,2.34,0.25,2.12,99.15,2.56
Jh 4d 2h,2c,Ac9h,0.191,32.51,2.85133,73.0848,0.35,2.48,0.15,2.20,99.50,2.85
Jh 4d 2h,2c,AcTh,0.060,34.82,3.16316,75.6994,0.26,2.69,0.12,2.30,99.62,3.17
Jh 4d 2h,2c,AcQh,0.668,41.56,4.33706,86.9574,0.18,3.62,0.10,3.36,99.72,4.34
Jh 4d 2h,2c,AcKh,0.785,44.85,4.64149,86.2495,0.14,3.58,0.07,3.58,99.79,4.64
Jh 4d 2h,2c,Ac2s,0.920,95.19,23.0576,201.859,99.62,23.06,0.33,22.76,0.05,20.84
Jh 4d 2h,2c,Ac3s,0.662,35.28,3.93962,93.0469,73.72,3.94,0.77,3.67,25.51,3.94
Jh 4d 2h,2c,Ac4s,0.884,54.48,5.95415,91.0671,0.46,5.54,0.21,5.77,99.33,5.96
Jh 4d 2h,2c,Ac5s,0.617,35.83,4.03595,93.868,82.95,4.04,0.80,3.79,16.25,4.03
Jh 4d 2h,2c,Ac6s,0.480,29.38,2.26023,64.1102,0.97,2.24,0.53,1.94,98.50,2.26
Jh 4d 2h,2c,Ac7s,0.350,30.26,2.39788,66.0355,1.07,2.35,0.43,2.05,98.50,2.40
Jh 4d 2h,2c,Ac8s,0.111,31.38,2.55178,67.7714,0.86,2.43,0.32,2.16,98.82,2.55
Jh 4d 2h,2c,Ac9s,0.059,33.35,2.84546,71.1055,0.51,2.60,0.20,2.32,99.29,2.85
Jh 4d 2h,2c,AcTs,0.336,35.64,3.12742,73.1265,0.28,2.74,0.15,2.38,99.57,3.13
Jh 4d 2h,2c,AcJs,0.990,85.16,13.783,134.873,92.49,13.79,6.06,13.74,1.45,13.76
Jh 4d 2h,2c,AcQs,0.150,42.68,4.24673,82.9188,0.24,3.68,0.11,3.40,99.65,4.25
Jh 4d 2h,2c,AcKs,0.235,46.74,4.78697,85.3439,0.22,3.99,0.08,4.12,99.70,4.79
Jh 4d 2h,2c,3d3c,0.438,45.96,4.85636,88.0631,0.09,3.42,0.09,3.73,99.83,4.86
Jh 4d 2h,2c,5d5c,0.476,53.54,5.8686,91.3379,0.43,5.53,0.31,5.59,99.27,5.87
Jh 4d 2h,2c,6d6c,0.380,54.83,6.04219,91.8391,0.33,5.58,0.33,5.83,99.35,6.04
Jh 4d 2h,2c,6d5d,0.989,16.27,2.83945,145.411,91.10,2.84,0.52,2.58,8.37,2.82
Jh 4d 2h,2c,7d7c,0.130,57.34,6.49898,94.4561,0.30,5.91,0.30,6.36,99.41,6.50
Jh 4d 2h,2c,7d5d,0.571,7.58,0.77433,85.1654,1.01,0.63,0.47,0.62,98.53,0.78
Jh 4d 2h,2c,7d6d,0.649,8.17,0.83243,84.9401,0.72,0.66,0.38,0.58,98.90,0.83
Jh 4d 2h,2c,8d8c,0.043,59.49,6.99566,97.9885,0.14,6.18,1.32,6.85,98.55,7.00
Jh 4d 2h,2c,8d6d,0.598,8.19,0.83196,84.6395,0.58,0.67,0.40,0.56,99.03,0.83
Jh 4d 2h,2c,8d7d,0.690,8.31,0.85357,85.5655,0.72,0.76,0.49,0.64,98.79,0.86
Jh 4d 2h,2c,9d8c,0.781,8.32,0.864,86.53,0.81,0.80,0.58,0.65,98.61,0.87
Jh 4d 2h,2c,9d9c,0.016,62.53,7.64878,101.935,0.11,6.67,1.08,7.48,98.80,7.65
Jh 4d 2h,2c,9d6d,0.533,8.18,0.83887,85.4608,0.61,0.68,0.37,0.54,99.02,0.84
Jh 4d 2h,2c,9d7d,0.837,8.30,0.86223,86.5281,0.81,0.78,0.49,0.64,98.70,0.86
Jh 4d 2h,2c,9d8d,0.858,8.33,0.86331,86.3872,0.64,0.78,0.46,0.60,98.90,0.87
Jh 4d 2h,2c,9d8h,0.928,8.48,0.89109,87.5583,0.55,0.72,0.42,0.65,99.03,0.89
Jh 4d 2h,2c,9d8s,0.781,8.32,0.86409,86.5389,0.81,0.80,0.58,0.65,98.61,0.87
Jh 4d 2h,2c,Td8c,0.687,8.37,0.87768,87.4289,0.90,0.82,0.66,0.68,98.43,0.88
Jh 4d 2h,2c,Td9c,0.662,8.42,0.88786,87.8637,3.59,0.89,1.15,0.76,95.27,0.89
Jh 4d 2h,2c,TdTc,0.010,64.80,8.25831,106.197,0.11,7.10,0.43,7.94,99.46,8.26
Jh 4d 2h,2c,Td7d,0.462,8.35,0.87907,87.7437,0.82,0.81,0.55,0.67,98.63,0.88
Jh 4d 2h,2c,Td8d,0.702,8.37,0.87631,87.2165,0.70,0.81,0.51,0.63,98.78,0.88
Jh 4d 2h,2c,Td9d,0.639,8.44,0.88594,87.5125,0.83,0.85,0.61,0.66,98.57,0.89
Jh 4d 2h,2c,Td8h,0.930,8.53,0.90494,88.4542,0.59,0.73,0.47,0.69,98.94,0.91
Jh 4d 2h,2c,Td9h,0.925,8.53,0.92485,90.3618,0.59,0.79,0.47,0.69,98.94,0.93
Jh 4d 2h,2c,Td8s,0.687,8.37,0.87755,87.4155,0.90,0.82,0.66,0.68,98.43,0.88
Jh 4d 2h,2c,Td9s,0.662,8.42,0.88791,87.8686,3.55,0.89,1.15,0.76,95.31,0.89
Jh 4d 2h,2c,Jd8c,0.141,72.66,9.66295,110.82,0.48,9.38,2.09,9.59,97.43,9.67
Jh 4d 2h,2c,Jd9c,0.278,73.55,9.85939,111.708,1.07,9.70,2.54,9.81,96.39,9.86
Jh 4d 2h,2c,JdTc,0.530,74.77,10.1669,113.311,13.10,10.15,5.53,10.14,81.36,10.17
Jh 4d 2h,2c,JdJc,0.999,99.72,27.0683,226.197,88.32,27.07,11.57,27.06,0.11,25.32
Jh 4d 2h,2c,Jd7d,0.645,72.29,9.61826,110.876,0.41,9.26,1.75,9.53,97.84,9.62
Jh 4d 2h,2c,Jd8d,0.962,72.47,9.60862,110.492,0.56,9.32,2.45,9.55,96.99,9.61
Jh 4d 2h,2c,Jd9d,0.975,73.30,9.77944,111.187,2.27,9.67,6.79,9.77,90.94,9.78
Jh 4d 2h,2c,JdTd,0.985,74.81,10.1596,113.173,21.88,10.14,6.89,10.15,71.23,10.17
Jh 4d 2h,2c,Jd8h,0.689,72.63,9.66492,110.891,0.49,9.41,3.10,9.60,96.41,9.67
Jh 4d 2h,2c,Jd9h,0.579,73.36,9.79622,111.286,3.23,9.76,13.13,9.79,83.65,9.80
Jh 4d 2h,2c,JdTh,0.875,74.74,10.1937,113.652,66.51,10.20,10.84,10.18,22.65,10.19
Jh 4d 2h,2c,Jd8s,0.141,72.66,9.66299,110.821,0.48,9.38,2.09,9.58,97.43,9.67
Jh 4d 2h,2c,Jd9s,0.278,73.55,9.85952,111.71,1.07,9.70,2.54,9.81,96.39,9.86
Jh 4d 2h,2c,JdTs,0.530,74.77,10.1669,113.311,13.12,10.15,5.52,10.14,81.36,10.17
Jh 4d 2h,2c,Qd8c,0.659,10.95,1.12944,85.9662,10.90,1.12,2.26,1.04,86.84,1.13
Jh 4d 2h,2c,Qd9c,0.646,11.45,1.15065,83.7419,18.12,1.15,5.67,1.11,76.21,1.15
Jh 4d 2h,2c,QdTc,0.647,12.38,1.16392,78.3518,9.62,1.15,1.50,1.03,88.88,1.17
Jh 4d 2h,2c,QdJc,0.325,78.54,11.2954,119.855,60.35,11.30,3.46,11.22,36.19,11.30
Jh 4d 2h,2c,QdQc,0.995,84.84,15.9728,156.886,99.23,15.97,0.58,15.92,0.19,15.13
Jh 4d 2h,2c,Qd7d,0.386,10.83,1.1342,87.233,53.38,1.14,2.42,1.04,44.19,1.13
Jh 4d 2h,2c,Qd8d,0.683,11.00,1.13158,85.739,17.08,1.13,1.31,1.00,81.61,1.13
Jh 4d 2h,2c,Qd9d,0.580,11.35,1.15242,84.6227,40.44,1.16,1.64,1.03,57.92,1.15
Jh 4d 2h,2c,QdTd,0.859,12.24,1.16187,79.0818,6.09,1.14,1.17,1.02,92.75,1.16
Jh 4d 2h,2c,QdJd,0.973,78.51,11.2709,119.628,56.11,11.27,3.67,11.21,40.22,11.27
Jh 4d 2h,2c,Qd8h,0.933,11.11,1.16859,87.6498,3.36,1.11,0.81,1.06,95.83,1.17
Jh 4d 2h,2c,Qd9h,0.863,11.31,1.19572,88.0876,2.73,1.17,1.01,1.09,96.25,1.20
Jh 4d 2h,2c,QdTh,0.562,12.27,1.21323,82.3685,3.75,1.21,1.02,1.06,95.23,1.22
Jh 4d 2h,2c,Qd8s,0.659,10.95,1.12944,85.966,11.03,1.12,2.26,1.04,86.72,1.13
Jh 4d 2h,2c,Qd9s,0.646,11.45,1.15064,83.7415,18.10,1.15,5.67,1.11,76.24,1.15
Jh 4d 2h,2c,QdTs,0.647,12.38,1.16384,78.3466,9.58,1.15,1.50,1.03,88.91,1.17
Jh 4d 2h,2c,QdJs,0.325,78.54,11.2954,119.855,60.23,11.30,3.46,11.22,36.31,11.30
Jh 4d 2h,2c,Kd7c,0.377,15.72,1.24436,65.9441,65.11,1.25,2.40,1.16,32.49,1.24
Jh 4d 2h,2c,Kd8c,0.067,15.86,1.26738,66.5856,78.32,1.27,1.79,1.20,19.89,1.25
Jh 4d 2h,2c,Kd9c,0.100,16.59,1.37025,68.8218,90.75,1.38,1.03,1.28,8.22,1.31
Jh 4d 2h,2c,KdTc,0.181,17.64,1.37481,64.9302,52.66,1.38,1.25,1.22,46.09,1.38
Jh 4d 2h,2c,KdJc,0.472,81.24,12.4232,127.439,77.21,12.43,3.73,12.35,19.06,12.42
Jh 4d 2h,2c,KdQc,0.083,21.39,1.97611,76.9892,95.70,1.98,0.53,1.70,3.77,1.97
Jh 4d 2h,2c,KdKc,0.997,87.79,17.5489,166.574,98.32,17.55,1.58,17.44,0.10,16.76
Jh 4d 2h,2c,Kd2d,0.979,94.35,22.1234,195.412,99.67,22.13,0.28,21.71,0.05,20.07
Jh 4d 2h,2c,Kd3d,0.828,14.34,1.08829,63.2419,38.64,1.09,2.02,0.99,59.34,1.09
Jh 4d 2h,2c,Kd5d,0.880,14.86,1.16656,65.4076,88.29,1.17,1.37,1.11,10.34,1.15
Jh 4d 2h,2c,Kd6d,0.764,15.55,1.21523,65.1447,40.26,1.21,1.47,1.08,58.27,1.22
Jh 4d 2h,2c,Kd7d,0.483,15.76,1.23644,65.3742,14.18,1.24,1.59,1.13,84.23,1.24
Jh 4d 2h,2c,Kd8d,0.102,15.92,1.28335,67.1835,70.16,1.30,1.13,1.17,28.71,1.25
Jh 4d 2h,2c,Kd9d,0.140,16.26,1.32812,68.0488,73.58,1.34,1.10,1.19,25.32,1.30
Jh 4d 2h,2c,KdTd,0.565,17.54,1.37476,65.2989,37.67,1.38,1.02,1.19,61.32,1.37
Jh 4d 2h,2c,KdJd,0.961,81.29,12.4287,127.413,70.98,12.43,3.99,12.36,25.03,12.43
Jh 4d 2h,2c,KdQd,0.957,21.01,1.92556,76.3826,90.16,1.93,0.65,1.66,9.19,1.92
Jh 4d 2h,2c,Kd7h,0.861,15.61,1.25834,67.1546,43.41,1.26,2.34,1.17,54.25,1.26
Jh 4d 2h,2c,Kd8h,0.757,16.03,1.28327,66.7249,4.12,1.22,0.93,1.19,94.95,1.29
Jh 4d 2h,2c,Kd9h,0.885,15.95,1.33847,69.9514,4.81,1.31,0.84,1.18,94.35,1.34
Jh 4d 2h,2c,KdTh,0.548,16.97,1.41956,69.6975,49.08,1.42,0.97,1.21,49.96,1.42
Jh 4d 2h,2c,KdQh,0.451,19.50,1.94585,83.1535,21.49,1.94,0.74,1.69,77.77,1.95
Jh 4d 2h,2c,Kd7s,0.377,15.72,1.24418,65.9346,65.53,1.25,2.39,1.16,32.08,1.24
Jh 4d 2h,2c,Kd8s,0.067,15.86,1.26745,66.5889,78.32,1.27,1.79,1.20,19.89,1.25
Jh 4d 2h,2c,Kd9s,0.100,16.59,1.37034,68.8263,90.75,1.38,1.03,1.28,8.22,1.31
Jh 4d 2h,2c,KdTs,0.181,17.64,1.37518,64.9477,55.48,1.38,1.24,1.22,43.28,1.38
Jh 4d 2h,2c,KdJs,0.471,81.24,12.4233,127.44,77.17,12.43,3.74,12.35,19.09,12.42
Jh 4d 2h,2c,KdQs,0.083,21.39,1.97641,77.0009,95.70,1.98,0.53,1.70,3.77,1.97
Jh 4d 2h,2c,Ad3c,0.690,35.10,3.85446,91.5106,60.31,3.86,0.67,3.57,39.01,3.86
Jh 4d 2h,2c,Ad4c,0.807,53.88,5.87731,90.9064,0.43,5.41,0.18,5.66,99.39,5.88
Jh 4d 2h,2c,Ad5c,0.645,35.65,3.94717,92.2665,59.45,3.95,0.73,3.68,39.82,3.95
Jh 4d 2h,2c,Ad6c,0.893,29.23,2.21023,63.0177,0.59,2.14,0.36,1.81,99.05,2.21
Jh 4d 2h,2c,Ad7c,0.772,30.06,2.33646,64.7824,0.63,2.24,0.32,1.92,99.05,2.34
Jh 4d 2h,2c,Ad8c,0.192,31.07,2.48025,66.5277,0.62,2.32,0.26,2.03,99.13,2.48
Jh 4d 2h,2c,Ad9c,0.070,32.87,2.75549,69.8496,0.43,2.49,0.18,2.20,99.39,2.76
Jh 4d 2h,2c,AdTc,0.251,35.04,3.03322,72.128,0.24,2.62,0.15,2.25,99.61,3.04
Jh 4d 2h,2c,AdJc,0.975,84.87,13.7426,134.937,92.48,13.75,6.13,13.69,1.39,13.74
Jh 4d 2h,2c,AdQc,0.062,41.98,4.13059,81.9888,0.24,3.56,0.10,3.27,99.66,4.13
Jh 4d 2h,2c,AdKc,0.094,45.91,4.63553,84.144,0.19,3.80,0.08,3.84,99.73,4.64
Jh 4d 2h,2c,AdAc,0.999,92.83,20.3475,182.651,96.30,20.35,3.57,20.32,0.13,19.44
Jh 4d 2h,2c,Ad2d,0.985,95.11,23.1485,202.826,99.63,23.15,0.33,22.86,0.05,20.89
Jh 4d 2h,2c,Ad3d,0.988,35.03,3.85254,91.6515,37.96,3.85,0.67,3.56,61.37,3.85
Jh 4d 2h,2c,Ad5d,0.988,35.54,3.93994,92.3853,16.61,3.93,0.68,3.66,82.71,3.94
Jh 4d 2h,2c,Ad6d,0.514,29.11,2.2053,63.1215,0.57,2.14,0.35,1.80,99.08,2.21
Jh 4d 2h,2c,Ad7d,0.280,30.06,2.33671,64.789,0.67,2.28,0.34,1.94,98.99,2.34
Jh 4d 2h,2c,Ad8d,0.094,31.02,2.47473,66.4921,0.66,2.38,0.28,2.03,99.06,2.48
Jh 4d 2h,2c,Ad9d,0.051,32.30,2.71745,70.1092,0.42,2.51,0.19,2.11,99.39,2.72
Jh 4d 2h,2c,AdTd,0.132,34.96,3.02326,72.0571,0.25,2.64,0.15,2.24,99.60,3.03
Jh 4d 2h,2c,AdJd,0.992,84.94,13.7663,135.055,89.99,13.77,6.27,13.70,3.74,13.76
Jh 4d 2h,2c,AdQd,0.943,41.63,4.08057,81.6888,0.24,3.55,0.10,3.22,99.66,4.08
Jh 4d 2h,2c,AdKd,0.935,45.69,4.62537,84.3555,0.22,3.83,0.07,3.88,99.71,4.63
Jh 4d 2h,2c,Ad3h,0.741,35.08,3.88015,92.1674,22.59,3.88,0.69,3.63,76.72,3.88
Jh 4d 2h,2c,Ad4h,0.962,54.19,5.91832,91.0108,0.44,5.45,0.20,5.72,99.36,5.92
