Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2s,6c5c,1.000,15.47,0.66567,71.7217,20.13,0.67,79.87,0.67
Ah 8d 2s,7c5c,1.000,16.19,0.65723,67.6644,12.94,0.65,87.06,0.66
Ah 8d 2s,7c6c,1.000,16.19,0.61864,63.6808,23.18,0.62,76.82,0.62
Ah 8d 2s,8c6c,1.000,48.81,1.84333,62.9427,54.23,1.84,45.77,1.84
Ah 8d 2s,8c7c,1.000,49.13,1.86316,63.2046,52.45,1.86,47.55,1.86
Ah 8d 2s,9c6c,1.000,15.44,0.49464,53.3987,3.69,0.48,96.31,0.50
Ah 8d 2s,9c7c,1.000,17.11,0.58949,57.4255,47.59,0.59,52.41,0.59
Ah 8d 2s,9c8c,1.000,50.46,1.90713,62.9886,38.53,1.91,61.47,1.91
Ah 8d 2s,9c8h,1.000,50.55,1.93213,63.699,39.23,1.93,60.77,1.93
Ah 8d 2s,9c8s,1.000,50.57,1.9364,63.8225,42.26,1.94,57.74,1.94
Ah 8d 2s,Tc7c,1.000,14.77,0.41903,47.2793,2.05,0.37,97.95,0.42
Ah 8d 2s,Tc8c,1.000,51.01,1.92936,63.0433,22.48,1.93,77.52,1.93
Ah 8d 2s,Tc9c,1.000,17.09,0.49981,48.7435,18.79,0.50,81.21,0.50
Ah 8d 2s,Tc9d,1.000,17.04,0.51989,50.8563,21.22,0.52,78.78,0.52
Ah 8d 2s,Tc8h,1.000,51.11,1.94955,63.5704,22.88,1.95,77.12,1.95
Ah 8d 2s,Tc9h,1.000,17.05,0.522,51.0153,31.28,0.52,68.72,0.52
Ah 8d 2s,Tc8s,1.000,51.13,1.95418,63.7011,24.36,1.95,75.64,1.95
Ah 8d 2s,Tc9s,1.000,17.05,0.52069,50.8904,29.19,0.52,70.81,0.52
Ah 8d 2s,Jc7c,1.000,14.41,0.31077,35.9509,1.12,0.21,98.88,0.31
Ah 8d 2s,Jc8c,1.000,51.15,1.98945,64.8274,35.08,1.99,64.92,1.99
Ah 8d 2s,Jc9c,1.000,16.70,0.37833,37.762,11.92,0.38,88.08,0.38
Ah 8d 2s,JcTc,1.000,18.97,0.47152,41.4214,37.13,0.47,62.87,0.47
Ah 8d 2s,Jc9d,1.000,16.65,0.38967,38.9992,8.73,0.39,91.27,0.39
Ah 8d 2s,JcTd,1.000,19.05,0.48702,42.6131,18.30,0.49,81.70,0.49
Ah 8d 2s,Jc8h,1.000,51.26,2.00922,65.3233,32.61,2.01,67.39,2.01
Ah 8d 2s,Jc9h,1.000,16.67,0.39287,39.2738,17.80,0.39,82.20,0.39
Ah 8d 2s,JcTh,1.000,19.07,0.48859,42.6986,28.87,0.49,71.13,0.49
Ah 8d 2s,Jc8s,1.000,51.28,2.01477,65.4805,36.44,2.01,63.56,2.01
Ah 8d 2s,Jc9s,1.000,16.67,0.39216,39.204,13.17,0.39,86.83,0.39
Ah 8d 2s,JcTs,1.000,19.07,0.48719,42.5769,21.68,0.49,78.32,0.49
Ah 8d 2s,Qc7c,1.000,16.96,0.26454,26.0038,0.64,0.11,99.36,0.27
Ah 8d 2s,Qc8c,1.000,51.56,2.08187,67.2915,40.38,2.08,59.62,2.08
Ah 8d 2s,Qc9c,1.000,19.19,0.31052,26.9722,1.32,0.24,98.68,0.31
Ah 8d 2s,QcTc,1.000,21.59,0.38169,29.4657,2.28,0.35,97.72,0.38
Ah 8d 2s,QcJc,1.000,24.79,0.39301,26.4233,3.96,0.38,96.04,0.39
Ah 8d 2s,Qc9d,1.000,19.15,0.31447,27.3711,1.35,0.24,98.65,0.32
Ah 8d 2s,QcTd,1.000,21.66,0.39341,30.2697,2.25,0.35,97.75,0.39
Ah 8d 2s,QcJd,1.000,24.85,0.40646,27.2627,3.23,0.38,96.77,0.41
Ah 8d 2s,Qc8h,1.000,51.69,2.10394,67.8371,47.20,2.10,52.80,2.10
Ah 8d 2s,Qc9h,1.000,19.18,0.31701,27.5432,1.48,0.25,98.52,0.32
Ah 8d 2s,QcTh,1.000,21.70,0.39537,30.3673,2.49,0.36,97.51,0.40
Ah 8d 2s,QcJh,1.000,24.98,0.41191,27.4855,5.02,0.41,94.98,0.41
Ah 8d 2s,Qc8s,1.000,51.71,2.11024,68.012,45.16,2.11,54.84,2.11
Ah 8d 2s,Qc9s,1.000,19.18,0.31674,27.5207,1.47,0.25,98.53,0.32
Ah 8d 2s,QcTs,1.000,21.70,0.39376,30.2437,2.45,0.36,97.55,0.39
Ah 8d 2s,QcJs,1.000,24.90,0.40688,27.2373,3.55,0.39,96.45,0.41
Ah 8d 2s,Kc2c,1.000,43.82,1.77349,67.4582,15.35,1.77,84.65,1.77
Ah 8d 2s,Kc3c,1.000,25.37,0.32452,21.3214,0.96,0.24,99.04,0.33
Ah 8d 2s,Kc4c,1.000,25.39,0.338,22.1884,1.10,0.27,98.90,0.34
Ah 8d 2s,Kc5c,1.000,25.52,0.31843,20.7939,0.80,0.21,99.20,0.32
Ah 8d 2s,Kc6c,1.000,24.82,0.22302,14.9773,0.58,0.08,99.42,0.22
Ah 8d 2s,Kc7c,1.000,25.76,0.20976,13.5692,0.58,0.06,99.42,0.21
Ah 8d 2s,Kc8c,1.000,51.86,2.14909,69.0701,16.34,2.15,83.66,2.15
Ah 8d 2s,Kc9c,1.000,27.82,0.24021,14.3912,0.72,0.13,99.28,0.24
