Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah 8d 2s,6c5c,0.799,15.46,-0.00167,-0.18032,0.43,-0.37,0.02,-0.26,99.54,0.00
Ah 8d 2s,7c5c,0.871,16.62,-0.00155,-0.15581,0.51,-0.29,0.03,-0.22,99.46,0.00
Ah 8d 2s,7c6c,0.768,16.81,-0.0015,-0.14921,0.51,-0.28,0.03,-0.19,99.46,0.00
Ah 8d 2s,8c6c,0.458,48.63,0.85688,29.3685,78.39,0.86,21.41,0.86,0.21,0.00
Ah 8d 2s,8c7c,0.476,49.17,0.84804,28.7481,69.23,0.85,30.56,0.85,0.21,0.00
Ah 8d 2s,9c6c,0.963,16.17,-0.00157,-0.1622,0.34,-0.46,0.02,-0.23,99.65,0.00
Ah 8d 2s,9c7c,0.524,17.94,-0.00019,-0.01787,1.38,-0.02,12.34,0.00,86.28,0.00
Ah 8d 2s,9c8c,0.615,49.97,0.78357,26.1358,7.69,0.78,92.08,0.79,0.22,0.00
Ah 8d 2s,9c8h,0.608,50.24,0.81476,27.0267,34.34,0.82,65.44,0.82,0.22,0.00
Ah 8d 2s,9c8s,0.577,50.23,0.81812,27.1483,20.92,0.82,78.87,0.82,0.22,0.00
Ah 8d 2s,Tc7c,0.979,15.22,-0.0016,-0.17569,0.22,-0.72,0.01,-0.25,99.77,0.00
Ah 8d 2s,Tc8c,0.775,50.48,0.79834,26.3566,1.14,0.80,98.65,0.80,0.21,0.00
Ah 8d 2s,Tc9c,0.812,17.49,-0.00138,-0.13162,0.57,-0.19,18.64,0.00,80.78,0.00
Ah 8d 2s,Tc9d,0.788,17.48,-0.00148,-0.14123,0.43,-0.33,0.14,-0.04,99.43,0.00
Ah 8d 2s,Tc8h,0.771,50.68,0.81527,26.8118,6.51,0.81,93.28,0.82,0.21,0.00
Ah 8d 2s,Tc9h,0.687,17.43,-0.00149,-0.14251,0.41,-0.35,0.13,-0.04,99.45,0.00
Ah 8d 2s,Tc8s,0.756,50.69,0.8196,26.9496,2.11,0.82,97.68,0.82,0.20,0.00
Ah 8d 2s,Tc9s,0.708,17.47,-0.00145,-0.13807,0.46,-0.31,0.15,-0.03,99.39,0.00
Ah 8d 2s,Jc7c,0.989,15.08,-0.00169,-0.18666,0.15,-1.13,0.01,-0.44,99.85,0.00
Ah 8d 2s,Jc8c,0.649,50.80,0.88544,29.049,2.04,0.88,97.77,0.89,0.19,0.00
Ah 8d 2s,Jc9c,0.881,17.40,-0.00153,-0.14664,0.29,-0.53,0.02,-0.07,99.70,0.00
Ah 8d 2s,JcTc,0.629,20.24,-0.00126,-0.10369,0.31,-0.39,50.73,0.00,48.95,0.00
Ah 8d 2s,Jc9d,0.913,17.25,-0.00163,-0.15794,0.25,-0.66,0.01,-0.12,99.74,0.00
Ah 8d 2s,JcTd,0.817,20.07,-0.0015,-0.12437,0.32,-0.44,0.14,-0.05,99.54,0.00
Ah 8d 2s,Jc8h,0.674,50.86,0.88577,29.0254,3.75,0.88,96.06,0.89,0.19,0.00
Ah 8d 2s,Jc9h,0.822,17.17,-0.00163,-0.15834,0.24,-0.67,0.01,-0.12,99.75,0.00
Ah 8d 2s,JcTh,0.711,19.96,-0.00154,-0.12842,0.32,-0.45,0.14,-0.07,99.54,0.00
Ah 8d 2s,Jc8s,0.636,50.89,0.89211,29.2148,2.71,0.89,97.10,0.89,0.19,0.00
Ah 8d 2s,Jc9s,0.868,17.21,-0.00163,-0.1583,0.25,-0.64,0.01,-0.10,99.73,0.00
Ah 8d 2s,JcTs,0.783,20.06,-0.0015,-0.1248,0.34,-0.42,0.15,-0.06,99.51,0.00
Ah 8d 2s,Qc7c,0.994,19.25,-0.00171,-0.14799,0.12,-1.43,0.01,-0.57,99.88,0.00
Ah 8d 2s,Qc8c,0.596,51.21,1.01751,33.1178,17.51,1.02,82.32,1.02,0.18,0.00
Ah 8d 2s,Qc9c,0.987,21.67,-0.00172,-0.13194,0.16,-1.07,0.01,-0.33,99.83,0.00
Ah 8d 2s,QcTc,0.977,24.90,-0.00162,-0.10835,0.17,-0.92,0.03,-0.09,99.79,0.00
Ah 8d 2s,QcJc,0.960,29.54,-0.00158,-0.08937,0.17,-0.91,0.10,-0.01,99.73,0.00
Ah 8d 2s,Qc9d,0.987,21.40,-0.00175,-0.13607,0.14,-1.18,0.01,-0.36,99.85,0.00
Ah 8d 2s,QcTd,0.978,24.41,-0.00166,-0.11304,0.17,-0.91,0.04,-0.19,99.79,0.00
Ah 8d 2s,QcJd,0.968,29.09,-0.00163,-0.0934,0.17,-0.90,0.10,-0.14,99.74,0.00
Ah 8d 2s,Qc8h,0.528,51.18,1.00557,32.7453,6.24,1.00,93.59,1.01,0.17,0.00
Ah 8d 2s,Qc9h,0.985,21.34,-0.00174,-0.13619,0.14,-1.20,0.01,-0.37,99.85,0.00
Ah 8d 2s,QcTh,0.975,24.26,-0.00167,-0.11448,0.17,-0.91,0.04,-0.21,99.79,0.00
Ah 8d 2s,QcJh,0.950,29.31,-0.00162,-0.09193,0.18,-0.84,0.11,-0.10,99.71,0.00
Ah 8d 2s,Qc8s,0.548,51.23,1.017,33.0872,5.39,1.01,94.44,1.02,0.17,0.00
Ah 8d 2s,Qc9s,0.985,21.36,-0.00174,-0.13612,0.15,-1.16,0.01,-0.36,99.84,0.00
Ah 8d 2s,QcTs,0.976,24.40,-0.00167,-0.11418,0.18,-0.89,0.04,-0.19,99.78,0.00
Ah 8d 2s,QcJs,0.965,29.11,-0.00163,-0.09357,0.17,-0.88,0.10,-0.15,99.73,0.00
Ah 8d 2s,Kc2c,0.846,43.66,0.84972,32.4351,2.30,0.85,97.49,0.85,0.21,0.00
Ah 8d 2s,Kc3c,0.990,31.70,-0.00173,-0.09087,0.15,-1.11,0.01,-0.45,99.84,0.00
Ah 8d 2s,Kc4c,0.989,31.77,-0.00172,-0.09036,0.15,-1.07,0.01,-0.44,99.83,0.00
Ah 8d 2s,Kc5c,0.992,32.41,-0.00171,-0.08791,0.14,-1.15,0.01,-0.41,99.84,0.00
Ah 8d 2s,Kc6c,0.994,32.39,-0.00172,-0.08848,0.12,-1.43,0.01,-0.42,99.87,0.00
Ah 8d 2s,Kc7c,0.994,33.71,-0.00169,-0.08365,0.12,-1.32,0.01,-0.40,99.86,0.00
Ah 8d 2s,Kc8c,0.837,51.89,1.17825,37.8468,16.21,1.18,83.64,1.18,0.15,0.00
Ah 8d 2s,Kc9c,0.993,36.57,-0.0017,-0.0773,0.13,-1.24,0.02,-0.24,99.85,0.00
Ah 8d 2s,KcTc,0.992,37.93,-0.0016,-0.07011,0.12,-1.23,0.10,-0.09,99.78,0.00
Ah 8d 2s,KcJc,0.995,38.32,-0.00157,-0.06838,0.12,-1.19,0.16,-0.06,99.72,0.00
Ah 8d 2s,KcQc,0.997,38.22,-0.00162,-0.07059,0.09,-1.36,0.43,-0.11,99.48,0.00
Ah 8d 2s,Kc7d,0.995,33.44,-0.00174,-0.08654,0.12,-1.42,0.01,-0.43,99.87,0.00
Ah 8d 2s,Kc9d,0.992,36.38,-0.00172,-0.07873,0.13,-1.31,0.01,-0.27,99.86,0.00
Ah 8d 2s,KcTd,0.992,37.44,-0.00165,-0.07345,0.12,-1.24,0.10,-0.22,99.79,0.00
Ah 8d 2s,KcJd,0.995,37.76,-0.00164,-0.07244,0.11,-1.19,0.14,-0.21,99.74,0.00
Ah 8d 2s,KcQd,0.997,37.61,-0.00182,-0.08049,0.06,-1.42,0.37,-0.25,99.57,0.00
Ah 8d 2s,Kc7h,0.994,33.55,-0.00173,-0.08612,0.12,-1.43,0.01,-0.45,99.87,0.00
Ah 8d 2s,Kc8h,0.791,51.81,1.16327,37.4179,8.26,1.16,91.58,1.17,0.16,0.00
Ah 8d 2s,Kc9h,0.992,36.32,-0.00171,-0.07841,0.13,-1.31,0.01,-0.27,99.86,0.00
Ah 8d 2s,KcTh,0.992,37.34,-0.00166,-0.07407,0.12,-1.22,0.10,-0.23,99.79,0.00
Ah 8d 2s,KcJh,0.994,38.06,-0.00163,-0.07139,0.12,-1.12,0.17,-0.17,99.71,0.00
Ah 8d 2s,KcQh,0.997,37.66,-0.00182,-0.08074,0.06,-1.38,0.38,-0.24,99.55,0.00
Ah 8d 2s,Kc7s,0.995,33.63,-0.00173,-0.08583,0.12,-1.38,0.01,-0.43,99.87,0.00
Ah 8d 2s,Kc8s,0.776,51.88,1.17538,37.7565,11.25,1.17,88.60,1.18,0.15,0.00
Ah 8d 2s,Kc9s,0.992,36.35,-0.00172,-0.07871,0.13,-1.29,0.01,-0.26,99.86,0.00
Ah 8d 2s,KcTs,0.992,37.47,-0.00165,-0.07361,0.12,-1.21,0.10,-0.21,99.78,0.00
Ah 8d 2s,KcJs,0.995,37.82,-0.00164,-0.07233,0.12,-1.16,0.15,-0.20,99.74,0.00
Ah 8d 2s,KcQs,0.997,37.77,-0.00179,-0.07907,0.07,-1.37,0.39,-0.22,99.54,0.00
Ah 8d 2s,Ac2c,0.837,79.64,7.69458,161.021,4.42,7.69,95.57,7.70,0.01,0.00
Ah 8d 2s,Ac3c,0.784,65.40,3.05315,77.805,0.20,2.70,99.78,3.05,0.02,0.00
Ah 8d 2s,Ac4c,0.687,65.50,3.10843,79.0957,0.19,2.73,99.78,3.11,0.02,0.00
Ah 8d 2s,Ac5c,0.744,65.77,3.11592,78.9652,0.20,2.79,99.78,3.12,0.03,0.00
Ah 8d 2s,Ac6c,0.895,65.52,2.99189,76.1114,0.17,2.51,99.81,2.99,0.02,0.00
Ah 8d 2s,Ac7c,0.901,66.68,3.28284,82.0494,0.17,2.83,99.81,3.28,0.02,0.00
Ah 8d 2s,Ac8c,0.464,89.49,13.4355,250.235,60.47,13.44,39.53,13.44,0.01,0.00
Ah 8d 2s,Ac9c,0.489,71.46,4.68168,109.191,0.25,4.25,99.74,4.68,0.01,0.00
Ah 8d 2s,AcTc,0.749,74.44,5.50128,123.166,0.44,5.28,99.55,5.50,0.01,0.00
Ah 8d 2s,AcJc,0.712,77.80,6.53196,139.939,1.31,6.50,98.68,6.53,0.01,0.00
Ah 8d 2s,AcQc,0.624,79.05,7.09258,149.529,20.62,7.09,79.37,7.09,0.01,0.00
Ah 8d 2s,AcKc,0.568,79.76,7.29938,152.534,18.31,7.30,81.67,7.30,0.02,0.00
Ah 8d 2s,Ac2d,0.772,79.73,7.6839,160.624,0.92,7.53,99.08,7.69,0.00,0.00
Ah 8d 2s,Ac3d,0.959,65.47,3.08478,78.5318,0.19,2.72,99.78,3.09,0.02,0.00
Ah 8d 2s,Ac4d,0.953,65.54,3.13207,79.6446,0.19,2.74,99.79,3.13,0.02,0.00
Ah 8d 2s,Ac5d,0.928,65.59,3.0909,78.537,0.20,2.77,99.78,3.09,0.03,0.00
Ah 8d 2s,Ac6d,0.925,65.07,2.91237,74.5947,0.17,2.45,99.80,2.91,0.02,0.00
Ah 8d 2s,Ac7d,0.911,66.80,3.32227,82.8867,0.16,2.80,99.82,3.32,0.02,0.00
Ah 8d 2s,Ac9d,0.663,71.46,4.6811,109.176,0.24,4.22,99.75,4.68,0.01,0.00
Ah 8d 2s,AcTd,0.677,74.41,5.53851,124.057,0.34,5.20,99.65,5.54,0.01,0.00
Ah 8d 2s,AcJd,0.660,77.51,6.58109,141.502,0.71,6.40,99.28,6.58,0.01,0.00
Ah 8d 2s,AcQd,0.564,78.99,7.16755,151.226,2.46,7.16,97.53,7.17,0.01,0.00
Ah 8d 2s,AcKd,0.616,79.57,7.34744,153.905,3.78,7.35,96.20,7.35,0.01,0.00
Ah 8d 2s,Ac2h,0.774,79.62,7.65186,160.182,0.83,7.46,99.16,7.65,0.00,0.00
Ah 8d 2s,Ac3h,0.961,65.45,3.08625,78.5846,0.19,2.71,99.79,3.09,0.02,0.00
Ah 8d 2s,Ac4h,0.954,65.53,3.13241,79.6726,0.18,2.73,99.79,3.13,0.02,0.00
Ah 8d 2s,Ac5h,0.919,65.58,3.09297,78.6031,0.19,2.74,99.78,3.09,0.03,0.00
Ah 8d 2s,Ac6h,0.936,65.08,2.90812,74.4811,0.17,2.41,99.81,2.91,0.02,0.00
Ah 8d 2s,Ac7h,0.912,66.57,3.27081,81.8839,0.16,2.76,99.82,3.27,0.02,0.00
Ah 8d 2s,Ac8h,0.445,89.48,13.4161,249.903,60.29,13.42,39.70,13.42,0.01,0.00
Ah 8d 2s,Ac9h,0.667,71.35,4.65609,108.764,0.23,4.19,99.76,4.66,0.01,0.00
Ah 8d 2s,AcTh,0.657,74.16,5.48379,123.249,0.33,5.13,99.67,5.49,0.01,0.00
Ah 8d 2s,AcJh,0.658,77.64,6.57571,141.157,0.65,6.37,99.34,6.58,0.00,0.00
Ah 8d 2s,AcQh,0.547,78.93,7.14548,150.885,2.01,7.12,97.98,7.15,0.01,0.00
Ah 8d 2s,AcKh,0.564,79.44,7.33452,153.873,2.70,7.33,97.29,7.34,0.01,0.00
Ah 8d 2s,Ac3s,0.958,65.46,3.07308,78.2482,0.19,2.71,99.78,3.07,0.02,0.00
Ah 8d 2s,Ac4s,0.951,65.53,3.11849,79.3183,0.19,2.73,99.79,3.12,0.02,0.00
Ah 8d 2s,Ac5s,0.922,65.61,3.08455,78.3527,0.20,2.76,99.78,3.09,0.03,0.00
Ah 8d 2s,Ac6s,0.923,65.16,2.91999,74.6932,0.17,2.44,99.81,2.92,0.02,0.00
