Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah 8d 2s,6c5c,0.799,15.46,0.00261,0.28121,0.43,0.62,0.02,-0.26,99.54,0.00
Ah 8d 2s,7c5c,0.871,16.62,0.00351,0.35187,0.51,0.69,0.03,-0.22,99.46,0.00
Ah 8d 2s,7c6c,0.768,16.81,0.00319,0.31637,0.51,0.64,0.03,-0.19,99.46,0.00
Ah 8d 2s,8c6c,0.458,48.63,0.81603,27.9686,78.39,0.81,21.41,0.86,0.21,0.00
Ah 8d 2s,8c7c,0.476,49.17,0.76285,25.8601,69.23,0.73,30.56,0.85,0.21,0.00
Ah 8d 2s,9c6c,0.963,16.17,0.00166,0.1713,0.34,0.51,0.02,-0.23,99.65,0.00
Ah 8d 2s,9c7c,0.524,17.94,0.01218,1.13168,1.38,0.88,12.34,0.00,86.28,0.00
Ah 8d 2s,9c8c,0.615,49.97,0.77515,25.8549,7.69,0.67,92.08,0.79,0.22,0.00
Ah 8d 2s,9c8h,0.608,50.24,0.93517,31.0206,34.34,1.17,65.44,0.82,0.22,0.00
Ah 8d 2s,9c8s,0.577,50.23,0.85717,28.4439,20.92,1.01,78.87,0.82,0.22,0.00
Ah 8d 2s,Tc7c,0.979,15.22,0.00053,0.05819,0.22,0.26,0.01,-0.25,99.77,0.00
Ah 8d 2s,Tc8c,0.775,50.48,0.79525,26.2547,1.14,0.52,98.65,0.80,0.21,0.00
Ah 8d 2s,Tc9c,0.812,17.49,0.00411,0.3916,0.57,0.77,18.64,0.00,80.78,0.00
Ah 8d 2s,Tc9d,0.788,17.48,0.00291,0.27795,0.43,0.69,0.14,-0.04,99.43,0.00
Ah 8d 2s,Tc8h,0.771,50.68,0.81923,26.942,6.51,0.87,93.28,0.82,0.21,0.00
Ah 8d 2s,Tc9h,0.687,17.43,0.00268,0.25614,0.41,0.66,0.13,-0.04,99.45,0.00
Ah 8d 2s,Tc8s,0.756,50.69,0.817,26.8639,2.11,0.69,97.68,0.82,0.20,0.00
Ah 8d 2s,Tc9s,0.708,17.47,0.00307,0.29266,0.46,0.68,0.15,-0.03,99.39,0.00
Ah 8d 2s,Jc7c,0.989,15.08,-0.0001,-0.01113,0.15,-0.04,0.01,-0.44,99.85,0.00
Ah 8d 2s,Jc8c,0.649,50.80,0.88,28.8706,2.04,0.62,97.77,0.89,0.19,0.00
Ah 8d 2s,Jc9c,0.881,17.40,0.00118,0.11316,0.29,0.42,0.02,-0.07,99.70,0.00
Ah 8d 2s,JcTc,0.629,20.24,0.0017,0.14017,0.31,0.55,50.73,0.00,48.95,0.00
Ah 8d 2s,Jc9d,0.913,17.25,0.00093,0.09006,0.25,0.38,0.01,-0.12,99.74,0.00
Ah 8d 2s,JcTd,0.817,20.07,0.00151,0.12523,0.32,0.49,0.14,-0.05,99.54,0.00
Ah 8d 2s,Jc8h,0.674,50.86,0.88632,29.0436,3.75,0.90,96.06,0.89,0.19,0.00
Ah 8d 2s,Jc9h,0.822,17.17,0.00084,0.0811,0.24,0.35,0.01,-0.12,99.75,0.00
Ah 8d 2s,JcTh,0.711,19.96,0.00146,0.12199,0.32,0.49,0.14,-0.07,99.54,0.00
Ah 8d 2s,Jc8s,0.636,50.89,0.89039,29.1582,2.71,0.83,97.10,0.89,0.19,0.00
Ah 8d 2s,Jc9s,0.868,17.21,0.00097,0.09419,0.25,0.39,0.01,-0.10,99.73,0.00
Ah 8d 2s,JcTs,0.783,20.06,0.00168,0.13949,0.34,0.52,0.15,-0.06,99.51,0.00
Ah 8d 2s,Qc7c,0.994,19.25,-0.00024,-0.02115,0.12,-0.17,0.01,-0.57,99.88,0.00
Ah 8d 2s,Qc8c,0.596,51.21,0.95224,30.9934,17.51,0.64,82.32,1.02,0.18,0.00
Ah 8d 2s,Qc9c,0.987,21.67,-0.00003,-0.00205,0.16,0.01,0.01,-0.33,99.83,0.00
Ah 8d 2s,QcTc,0.977,24.90,0.00016,0.01073,0.17,0.11,0.03,-0.09,99.79,0.00
Ah 8d 2s,QcJc,0.960,29.54,0.0001,0.00552,0.17,0.06,0.10,-0.01,99.73,0.00
Ah 8d 2s,Qc9d,0.987,21.40,-0.00017,-0.01288,0.14,-0.09,0.01,-0.36,99.85,0.00
Ah 8d 2s,QcTd,0.978,24.41,0.00005,0.0036,0.17,0.07,0.04,-0.19,99.79,0.00
Ah 8d 2s,QcJd,0.968,29.09,-0.00011,-0.00603,0.17,0.02,0.10,-0.14,99.74,0.00
Ah 8d 2s,Qc8h,0.528,51.18,0.98413,32.0472,6.24,0.65,93.59,1.01,0.17,0.00
Ah 8d 2s,Qc9h,0.985,21.34,-0.00016,-0.01243,0.14,-0.09,0.01,-0.37,99.85,0.00
Ah 8d 2s,QcTh,0.975,24.26,0.00005,0.00325,0.17,0.07,0.04,-0.21,99.79,0.00
Ah 8d 2s,QcJh,0.950,29.31,0.00007,0.00412,0.18,0.10,0.11,-0.10,99.71,0.00
Ah 8d 2s,Qc8s,0.548,51.23,0.99948,32.517,5.39,0.68,94.44,1.02,0.17,0.00
Ah 8d 2s,Qc9s,0.985,21.36,-0.00012,-0.00904,0.15,-0.05,0.01,-0.36,99.84,0.00
Ah 8d 2s,QcTs,0.976,24.40,0.00011,0.0074,0.18,0.10,0.04,-0.19,99.78,0.00
Ah 8d 2s,QcJs,0.965,29.11,-0.00003,-0.00159,0.17,0.07,0.10,-0.15,99.73,0.00
Ah 8d 2s,Kc2c,0.846,43.66,0.86142,32.8817,2.30,1.36,97.49,0.85,0.21,0.00
Ah 8d 2s,Kc3c,0.990,31.70,-0.0001,-0.00536,0.15,-0.03,0.01,-0.45,99.84,0.00
Ah 8d 2s,Kc4c,0.989,31.77,-0.00009,-0.00447,0.15,-0.01,0.01,-0.44,99.83,0.00
Ah 8d 2s,Kc5c,0.992,32.41,-0.00018,-0.00903,0.14,-0.08,0.01,-0.41,99.84,0.00
