Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2s,6c5c,1.000,15.47,0.13938,15.0176,20.13,0.67,79.87,0.01
Ah 8d 2s,7c5c,1.000,16.19,0.09009,9.27493,12.94,0.65,87.06,0.01
Ah 8d 2s,7c6c,1.000,16.19,0.1493,15.3681,23.18,0.62,76.82,0.01
Ah 8d 2s,8c6c,1.000,48.81,2.79511,95.4425,54.23,1.84,45.77,3.92
Ah 8d 2s,8c7c,1.000,49.13,2.66908,90.544,52.45,1.86,47.55,3.56
Ah 8d 2s,9c6c,1.000,15.44,0.02168,2.34007,3.69,0.48,96.31,0.00
Ah 8d 2s,9c7c,1.000,17.11,0.32112,31.2815,47.59,0.59,52.41,0.08
Ah 8d 2s,9c8c,1.000,50.46,1.76191,58.1921,38.53,1.91,61.47,1.67
Ah 8d 2s,9c8h,1.000,50.55,2.08292,68.6706,39.23,1.93,60.77,2.18
Ah 8d 2s,9c8s,1.000,50.57,1.96749,64.847,42.26,1.94,57.74,1.99
Ah 8d 2s,Tc7c,1.000,14.77,0.0106,1.19613,2.05,0.37,97.95,0.00
Ah 8d 2s,Tc8c,1.000,51.01,1.63411,53.3958,22.48,1.93,77.52,1.55
Ah 8d 2s,Tc9c,1.000,17.09,0.17829,17.3873,18.79,0.50,81.21,0.10
Ah 8d 2s,Tc9d,1.000,17.04,0.11734,11.4784,21.22,0.52,78.78,0.01
Ah 8d 2s,Tc8h,1.000,51.11,1.77578,57.9042,22.88,1.95,77.12,1.72
Ah 8d 2s,Tc9h,1.000,17.05,0.1697,16.5853,31.28,0.52,68.72,0.01
Ah 8d 2s,Tc8s,1.000,51.13,1.70549,55.5942,24.36,1.95,75.64,1.63
Ah 8d 2s,Tc9s,1.000,17.05,0.15933,15.5719,29.19,0.52,70.81,0.01
Ah 8d 2s,Jc7c,1.000,14.41,0.00362,0.41825,1.12,0.21,98.88,0.00
Ah 8d 2s,Jc8c,1.000,51.15,1.76753,57.596,35.08,1.99,64.92,1.65
Ah 8d 2s,Jc9c,1.000,16.70,0.04967,4.95796,11.92,0.38,88.08,0.01
Ah 8d 2s,JcTc,1.000,18.97,0.36053,31.6716,37.13,0.47,62.87,0.30
Ah 8d 2s,Jc9d,1.000,16.65,0.03709,3.71168,8.73,0.39,91.27,0.00
Ah 8d 2s,JcTd,1.000,19.05,0.09513,8.32404,18.30,0.49,81.70,0.01
Ah 8d 2s,Jc8h,1.000,51.26,1.81486,59.0046,32.61,2.01,67.39,1.72
Ah 8d 2s,Jc9h,1.000,16.67,0.0731,7.30734,17.80,0.39,82.20,0.00
Ah 8d 2s,JcTh,1.000,19.07,0.14621,12.7778,28.87,0.49,71.13,0.01
Ah 8d 2s,Jc8s,1.000,51.28,1.81689,59.0492,36.44,2.01,63.56,1.70
Ah 8d 2s,Jc9s,1.000,16.67,0.05508,5.50665,13.17,0.39,86.83,0.00
Ah 8d 2s,JcTs,1.000,19.07,0.11159,9.75193,21.68,0.49,78.32,0.01
Ah 8d 2s,Qc7c,1.000,16.96,0.0008,0.07856,0.64,0.11,99.36,0.00
Ah 8d 2s,Qc8c,1.000,51.56,2.22041,71.7695,40.38,2.08,59.62,2.31
Ah 8d 2s,Qc9c,1.000,19.19,0.00463,0.40218,1.32,0.24,98.68,0.00
