Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah 8d 2s,6c5c,0.799,15.47,0.00643,0.69241,0.43,1.48,0.02,0.17,99.54,0.00
Ah 8d 2s,7c5c,0.871,16.19,0.00621,0.63898,0.51,1.20,0.03,0.18,99.46,0.00
Ah 8d 2s,7c6c,0.768,16.19,0.00733,0.75472,0.51,1.42,0.03,0.30,99.46,0.00
Ah 8d 2s,8c6c,0.458,48.81,3.92207,133.924,78.39,4.68,21.41,1.20,0.21,0.00
Ah 8d 2s,8c7c,0.476,49.13,3.55756,120.684,69.23,4.60,30.56,1.23,0.21,0.00
Ah 8d 2s,9c6c,0.963,15.44,0.00428,0.46231,0.34,1.27,0.02,0.21,99.65,0.00
Ah 8d 2s,9c7c,0.524,17.11,0.07641,7.44346,1.38,1.51,12.34,0.45,86.28,0.00
Ah 8d 2s,9c8c,0.615,50.46,1.66999,55.1564,7.69,3.81,92.08,1.50,0.22,0.00
Ah 8d 2s,9c8h,0.608,50.55,2.17993,71.8687,34.34,3.36,65.44,1.57,0.22,0.00
Ah 8d 2s,9c8s,0.577,50.57,1.98969,65.5787,20.92,3.58,78.87,1.57,0.22,0.00
Ah 8d 2s,Tc7c,0.979,14.77,0.0031,0.34979,0.22,1.41,0.01,0.21,99.77,0.00
Ah 8d 2s,Tc8c,0.775,51.01,1.54824,50.5897,1.14,4.10,98.65,1.52,0.21,0.00
Ah 8d 2s,Tc9c,0.812,17.09,0.1038,10.1231,0.57,2.23,18.64,0.49,80.78,0.00
Ah 8d 2s,Tc9d,0.788,17.04,0.00892,0.87275,0.43,1.92,0.14,0.47,99.43,0.00
Ah 8d 2s,Tc8h,0.771,51.11,1.72409,56.2187,6.51,3.83,93.28,1.58,0.21,0.00
Ah 8d 2s,Tc9h,0.687,17.05,0.00859,0.83932,0.41,1.92,0.13,0.46,99.45,0.00
Ah 8d 2s,Tc8s,0.756,51.13,1.62528,52.9796,2.11,4.08,97.68,1.58,0.20,0.00
Ah 8d 2s,Tc9s,0.708,17.05,0.00999,0.97628,0.46,2.02,0.15,0.49,99.39,0.00
Ah 8d 2s,Jc7c,0.989,14.41,0.00124,0.14371,0.15,0.85,0.01,0.01,99.85,0.00
Ah 8d 2s,Jc8c,0.649,51.15,1.64737,53.6805,2.04,4.19,97.77,1.60,0.19,0.00
Ah 8d 2s,Jc9c,0.881,16.70,0.00504,0.50293,0.29,1.73,0.02,0.40,99.70,0.00
Ah 8d 2s,JcTc,0.629,18.97,0.29556,25.9642,0.31,2.26,50.73,0.57,48.95,0.00
Ah 8d 2s,Jc9d,0.913,16.65,0.00366,0.36589,0.25,1.46,0.01,0.37,99.74,0.00
Ah 8d 2s,JcTd,0.817,19.05,0.00728,0.63663,0.32,1.99,0.14,0.62,99.54,0.00
Ah 8d 2s,Jc8h,0.674,51.26,1.7214,55.9658,3.75,3.95,96.06,1.64,0.19,0.00
Ah 8d 2s,Jc9h,0.822,16.67,0.00352,0.35208,0.24,1.44,0.01,0.36,99.75,0.00
Ah 8d 2s,JcTh,0.711,19.07,0.00696,0.60796,0.32,1.92,0.14,0.60,99.54,0.00
Ah 8d 2s,Jc8s,0.636,51.28,1.7035,55.364,2.71,4.09,97.10,1.64,0.19,0.00
Ah 8d 2s,Jc9s,0.868,16.67,0.00395,0.39489,0.25,1.54,0.01,0.37,99.73,0.00
Ah 8d 2s,JcTs,0.783,19.07,0.00765,0.66854,0.34,1.98,0.15,0.64,99.51,0.00
Ah 8d 2s,Qc7c,0.994,16.96,0.00012,0.01166,0.12,0.11,0.01,-0.18,99.88,0.00
Ah 8d 2s,Qc8c,0.596,51.56,2.31399,74.7942,17.51,5.39,82.32,1.67,0.18,0.00
