Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,6c5c,0.359,29.85,1.90622,106.44,13.85,4.08,86.06,1.56,0.10,0.00
Jh 4d 2h,7c5c,0.989,18.20,0.00206,0.18827,0.17,1.29,0.02,-0.37,99.81,0.00
Jh 4d 2h,7c6c,0.993,18.02,0.00131,0.12086,0.13,1.11,0.02,-0.56,99.85,0.00
Jh 4d 2h,8c6c,0.994,18.31,0.00124,0.11327,0.13,1.08,0.02,-0.58,99.86,0.00
Jh 4d 2h,8c7c,0.994,18.76,0.00143,0.12672,0.14,1.13,0.02,-0.64,99.84,0.00
Jh 4d 2h,9c6c,0.996,17.64,0.00078,0.07411,0.11,0.82,0.01,-0.65,99.88,0.00
Jh 4d 2h,9c7c,0.996,17.85,0.00095,0.08846,0.12,0.86,0.02,-0.60,99.86,0.00
Jh 4d 2h,9c8c,0.993,19.68,0.00231,0.19572,0.17,1.44,0.02,-0.46,99.81,0.00
Jh 4d 2h,9c8d,0.993,19.67,0.00227,0.19262,0.17,1.37,0.03,-0.46,99.80,0.00
Jh 4d 2h,9c8h,0.811,22.85,0.0089,0.64909,0.49,1.84,0.07,-0.17,99.43,0.00
Jh 4d 2h,9c8s,0.994,19.58,0.00222,0.18869,0.16,1.42,0.02,-0.47,99.81,0.00
Jh 4d 2h,Tc7c,0.996,18.33,0.00076,0.06922,0.11,0.81,0.01,-0.71,99.88,0.00
Jh 4d 2h,Tc8c,0.993,20.15,0.00181,0.14934,0.14,1.32,0.02,-0.46,99.83,0.00
Jh 4d 2h,Tc9c,0.985,22.35,0.00349,0.26006,0.21,1.71,0.04,-0.12,99.76,0.00
Jh 4d 2h,Tc8d,0.993,20.16,0.00182,0.15041,0.15,1.28,0.02,-0.47,99.83,0.00
Jh 4d 2h,Tc9d,0.985,22.35,0.00367,0.27333,0.22,1.68,0.04,-0.12,99.74,0.00
Jh 4d 2h,Tc8h,0.889,23.39,0.00604,0.43059,0.34,1.81,0.05,-0.15,99.61,0.00
Jh 4d 2h,Tc9h,0.440,25.50,0.01416,0.92516,0.63,2.22,0.10,0.18,99.27,0.00
Jh 4d 2h,Tc8s,0.994,20.05,0.00173,0.14377,0.14,1.29,0.02,-0.47,99.84,0.00
Jh 4d 2h,Tc9s,0.988,22.26,0.00338,0.25275,0.20,1.69,0.03,-0.13,99.76,0.00
Jh 4d 2h,Jc7c,0.518,71.76,6.16492,143.184,0.53,6.35,99.43,6.17,0.03,0.00
Jh 4d 2h,Jc8c,0.313,71.87,6.13413,142.256,4.87,6.33,95.10,6.13,0.03,0.00
Jh 4d 2h,Jc9c,0.455,72.43,6.28123,144.53,1.02,6.42,98.95,6.28,0.03,0.00
Jh 4d 2h,JcTc,0.535,73.49,6.57139,149.034,20.17,6.68,79.79,6.55,0.03,0.00
Jh 4d 2h,Jc8d,0.705,72.10,6.24232,144.3,21.70,6.27,78.27,6.24,0.03,0.00
Jh 4d 2h,Jc9d,0.714,72.65,6.36007,145.901,15.49,6.35,84.48,6.36,0.03,0.00
Jh 4d 2h,JcTd,0.517,73.64,6.65691,150.673,19.41,6.65,80.56,6.66,0.03,0.00
Jh 4d 2h,Jc8h,0.519,74.31,6.93813,155.622,16.75,6.86,83.23,6.96,0.03,0.00
Jh 4d 2h,Jc9h,0.373,74.80,7.11339,158.505,31.44,7.07,68.53,7.13,0.03,0.00
Jh 4d 2h,JcTh,0.431,75.98,7.50263,164.577,82.88,7.50,17.09,7.52,0.03,0.00
Jh 4d 2h,Jc8s,0.300,71.94,6.14724,142.414,4.54,6.33,95.43,6.14,0.03,0.00
Jh 4d 2h,Jc9s,0.431,72.51,6.29319,144.655,1.05,6.40,98.92,6.29,0.03,0.00
Jh 4d 2h,JcTs,0.539,73.49,6.57115,149.028,20.33,6.68,79.64,6.55,0.03,0.00
Jh 4d 2h,Qc7c,0.991,20.26,0.00202,0.16591,0.18,1.18,0.01,-0.43,99.81,0.00
