Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,Qh8d,0.275,25.06,0.93638,62.2783,41.61,1.99,56.87,0.19,1.52,0.00
Jh 4d 2h,Qh9d,0.338,27.10,1.554,95.5892,70.09,2.04,29.43,0.42,0.48,0.00
Jh 4d 2h,QhTd,0.344,29.66,1.51583,85.1897,60.01,2.18,39.65,0.52,0.34,0.00
Jh 4d 2h,QhJd,0.270,73.43,6.6579,151.121,0.91,5.98,99.09,6.66,0.01,0.00
Jh 4d 2h,QhQd,0.739,79.21,13.1814,277.369,99.97,13.18,0.03,11.71,0.01,0.00
Jh 4d 2h,Qh7h,0.498,48.19,4.69312,162.326,85.37,4.63,14.60,5.08,0.03,0.00
Jh 4d 2h,Qh8h,0.505,49.26,4.97932,168.48,88.83,4.96,11.14,5.18,0.03,0.00
Jh 4d 2h,Qh9h,0.414,50.53,5.10077,168.25,91.42,5.06,8.56,5.55,0.03,0.00
Jh 4d 2h,QhTh,0.464,52.18,5.04234,161.05,89.85,4.97,10.12,5.74,0.02,0.00
Jh 4d 2h,Qh8s,0.259,25.05,1.41505,94.1302,68.25,2.00,29.78,0.17,1.97,0.00
Jh 4d 2h,Qh9s,0.438,27.07,2.03829,125.513,99.01,2.06,0.45,0.39,0.53,0.00
Jh 4d 2h,QhTs,0.442,29.46,1.70914,96.6975,72.72,2.15,26.93,0.53,0.35,0.00
Jh 4d 2h,QhJs,0.233,73.37,6.6619,151.321,0.93,5.96,99.06,6.67,0.01,0.00
Jh 4d 2h,Kh7c,0.176,31.59,0.72465,38.2354,23.67,2.10,75.43,0.30,0.90,0.00
Jh 4d 2h,Kh8c,0.352,32.54,1.46266,74.925,62.75,2.13,36.58,0.35,0.67,0.00
Jh 4d 2h,Kh9c,0.322,34.04,2.25915,110.613,98.89,2.28,0.74,0.55,0.37,0.00
Jh 4d 2h,KhTc,0.341,36.15,1.46528,67.5522,48.25,2.30,51.49,0.69,0.26,0.00
Jh 4d 2h,KhJc,0.369,77.29,8.38336,180.775,10.98,7.81,89.01,8.46,0.01,0.00
Jh 4d 2h,KhQc,0.370,40.32,2.27105,93.8758,94.52,2.32,5.39,1.54,0.10,0.00
Jh 4d 2h,KhKc,0.575,81.54,13.7915,281.888,99.97,13.79,0.03,12.66,0.01,0.00
Jh 4d 2h,Kh7d,0.184,31.74,0.95979,50.3973,37.50,2.06,61.72,0.30,0.78,0.00
Jh 4d 2h,Kh8d,0.284,32.65,1.04151,53.1683,39.04,2.08,60.37,0.38,0.59,0.00
Jh 4d 2h,Kh9d,0.197,34.19,1.89536,92.3879,80.78,2.21,18.88,0.59,0.34,0.00
Jh 4d 2h,KhTd,0.328,36.19,1.7459,80.4002,65.40,2.31,34.34,0.68,0.26,0.00
Jh 4d 2h,KhJd,0.431,77.44,8.45729,182.007,6.43,7.82,93.56,8.50,0.01,0.00
Jh 4d 2h,KhQd,0.451,40.37,2.40637,99.3357,98.77,2.42,1.15,1.58,0.08,0.00
Jh 4d 2h,KhKd,0.613,81.66,14.0976,287.726,99.97,14.10,0.03,12.90,0.01,0.00
Jh 4d 2h,Kh3h,0.411,52.82,6.44629,203.413,98.46,6.44,1.53,6.89,0.02,0.00
Jh 4d 2h,Kh4h,0.381,72.83,9.35654,214.115,60.84,8.94,39.14,10.01,0.01,0.00
Jh 4d 2h,Kh5h,0.533,53.83,6.60757,204.584,99.12,6.61,0.87,6.89,0.02,0.00
Jh 4d 2h,Kh6h,0.293,54.60,6.25246,190.869,80.39,6.13,19.58,6.76,0.02,0.00
Jh 4d 2h,Kh7h,0.369,55.00,6.2734,190.099,50.25,6.05,49.73,6.50,0.02,0.00
Jh 4d 2h,Kh8h,0.418,55.28,6.16117,185.771,56.04,6.03,43.94,6.33,0.02,0.00
Jh 4d 2h,Kh9h,0.380,56.09,6.28612,186.787,68.41,6.14,31.56,6.60,0.02,0.00
Jh 4d 2h,KhTh,0.283,57.60,6.37235,184.388,58.96,6.10,41.01,6.77,0.02,0.00
Jh 4d 2h,KhQh,0.437,60.75,7.39124,202.785,81.43,7.28,18.56,7.91,0.02,0.00
Jh 4d 2h,Kh7s,0.176,31.59,0.72465,38.2356,23.67,2.10,75.43,0.30,0.90,0.00
Jh 4d 2h,Kh8s,0.352,32.54,1.46266,74.9251,62.75,2.13,36.58,0.35,0.67,0.00
Jh 4d 2h,Kh9s,0.322,34.04,2.25915,110.613,98.89,2.28,0.74,0.55,0.37,0.00
Jh 4d 2h,KhTs,0.340,36.15,1.46531,67.5536,48.25,2.30,51.49,0.69,0.26,0.00
Jh 4d 2h,KhJs,0.369,77.29,8.38375,180.783,10.92,7.81,89.07,8.46,0.01,0.00
Jh 4d 2h,KhQs,0.370,40.32,2.27105,93.8761,94.52,2.32,5.39,1.54,0.10,0.00
Jh 4d 2h,Ah2c,0.568,56.33,3.49247,103.326,85.69,3.67,14.25,2.43,0.06,0.00
Jh 4d 2h,Ah3c,0.238,48.74,3.28054,112.188,99.00,3.28,0.95,3.05,0.04,0.00
Jh 4d 2h,Ah4c,0.341,59.67,3.26985,91.3297,53.79,3.60,46.16,2.89,0.05,0.00
Jh 4d 2h,Ah5c,0.327,51.00,3.42183,111.822,99.16,3.43,0.80,2.95,0.04,0.00
Jh 4d 2h,Ah6c,0.021,45.58,2.50927,91.7548,99.56,2.52,0.25,0.77,0.18,0.00
Jh 4d 2h,Ah7c,0.040,49.32,1.05455,35.6341,7.27,2.54,92.54,0.94,0.18,0.00
Jh 4d 2h,Ah8c,0.398,50.96,1.05057,34.3588,1.39,2.59,98.44,1.03,0.16,0.00
Jh 4d 2h,Ah9c,0.844,51.46,1.08582,35.1642,0.96,2.64,98.89,1.07,0.15,0.00
Jh 4d 2h,AhTc,0.821,53.26,1.23217,38.5572,0.35,2.48,99.56,1.23,0.10,0.00
Jh 4d 2h,AhJc,0.556,83.35,11.1917,223.787,98.69,11.18,1.30,12.02,0.01,0.00
Jh 4d 2h,AhQc,0.592,56.28,2.34588,69.465,33.36,2.79,66.57,2.13,0.07,0.00
Jh 4d 2h,AhKc,0.584,56.45,2.21152,65.2905,23.98,2.51,75.95,2.12,0.07,0.00
Jh 4d 2h,AhAc,0.533,87.12,14.868,284.45,99.96,14.87,0.03,15.38,0.01,0.00
Jh 4d 2h,Ah2d,0.563,56.27,3.01926,89.4219,52.62,3.54,47.32,2.44,0.06,0.00
Jh 4d 2h,Ah3d,0.390,48.94,3.15163,107.329,85.85,3.16,14.11,3.08,0.04,0.00
Jh 4d 2h,Ah5d,0.476,51.13,3.45166,112.519,97.13,3.47,2.83,3.02,0.04,0.00
Jh 4d 2h,Ah6d,0.031,45.81,2.6303,95.7032,99.63,2.64,0.22,0.87,0.15,0.00
Jh 4d 2h,Ah7d,0.038,49.45,1.22962,41.444,17.57,2.53,82.27,0.95,0.16,0.00
Jh 4d 2h,Ah8d,0.281,51.20,1.12738,36.6978,4.42,2.54,95.42,1.06,0.16,0.00
Jh 4d 2h,Ah9d,0.834,51.78,1.16414,37.4733,3.83,2.55,96.03,1.11,0.15,0.00
Jh 4d 2h,AhTd,0.847,53.29,1.23153,38.5144,0.40,2.48,99.51,1.23,0.09,0.00
Jh 4d 2h,AhJd,0.600,83.56,11.298,225.343,95.23,11.26,4.76,12.14,0.01,0.00
Jh 4d 2h,AhQd,0.693,56.29,2.3727,70.2489,29.24,2.89,70.69,2.16,0.07,0.00
Jh 4d 2h,AhKd,0.760,56.54,2.35538,69.4315,24.58,3.00,75.35,2.15,0.07,0.00
Jh 4d 2h,AhAd,0.484,87.30,15.0398,287.122,99.96,15.04,0.03,15.65,0.01,0.00
Jh 4d 2h,Ah3h,0.335,67.22,10.4486,259.06,99.84,10.45,0.14,11.54,0.01,0.00
Jh 4d 2h,Ah4h,0.250,75.35,10.3178,228.219,91.70,10.17,8.29,11.92,0.01,0.00
Jh 4d 2h,Ah5h,0.278,68.76,10.5471,255.665,99.86,10.55,0.13,11.38,0.01,0.00
Jh 4d 2h,Ah6h,0.235,65.78,8.46424,214.453,93.51,8.40,6.48,9.34,0.02,0.00
Jh 4d 2h,Ah7h,0.418,68.14,9.05872,221.581,32.73,8.55,67.25,9.31,0.02,0.00
Jh 4d 2h,Ah8h,0.634,68.98,9.14608,220.979,15.71,8.58,84.27,9.25,0.02,0.00
Jh 4d 2h,Ah9h,0.730,69.15,9.13496,220.183,22.16,8.49,77.82,9.32,0.02,0.00
Jh 4d 2h,AhTh,0.624,70.71,9.27502,218.624,32.93,8.74,67.05,9.54,0.01,0.00
Jh 4d 2h,AhQh,0.424,72.95,9.79122,223.693,85.65,9.64,14.34,10.72,0.01,0.00
Jh 4d 2h,AhKh,0.614,73.11,9.79576,223.301,18.75,8.92,81.23,10.00,0.01,0.00
Jh 4d 2h,Ah2s,0.568,56.33,3.49263,103.331,85.71,3.67,14.23,2.43,0.06,0.00
Jh 4d 2h,Ah3s,0.238,48.74,3.28054,112.188,99.00,3.28,0.95,3.05,0.04,0.00
Jh 4d 2h,Ah4s,0.341,59.67,3.26986,91.33,53.79,3.60,46.16,2.89,0.05,0.00
Jh 4d 2h,Ah5s,0.327,51.00,3.42183,111.822,99.16,3.43,0.80,2.95,0.04,0.00
Jh 4d 2h,Ah6s,0.021,45.58,2.50928,91.7548,99.56,2.52,0.25,0.77,0.18,0.00
