Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,6c5c,1.000,29.85,2.44305,136.416,64.06,2.57,35.94,2.22
Jh 4d 2h,7c5c,1.000,18.20,0.61263,56.0895,1.10,1.27,98.90,0.61
Jh 4d 2h,7c6c,1.000,18.02,0.57065,52.7741,0.67,1.20,99.33,0.57
Jh 4d 2h,8c6c,1.000,18.31,0.53688,48.879,0.57,1.09,99.43,0.53
Jh 4d 2h,8c7c,1.000,18.76,0.46658,41.4621,0.61,1.06,99.39,0.46
Jh 4d 2h,9c6c,1.000,17.64,0.48436,45.7575,0.43,1.04,99.57,0.48
Jh 4d 2h,9c7c,1.000,17.85,0.43572,40.6801,0.44,1.10,99.56,0.43
Jh 4d 2h,9c8c,1.000,19.68,0.44716,37.8726,0.73,0.98,99.27,0.44
Jh 4d 2h,9c8d,1.000,19.67,0.45295,38.3771,0.67,1.03,99.33,0.45
Jh 4d 2h,9c8h,1.000,22.85,0.70242,51.2426,18.89,1.14,81.11,0.60
Jh 4d 2h,9c8s,1.000,19.58,0.44567,37.9401,0.65,0.97,99.35,0.44
Jh 4d 2h,Tc7c,1.000,18.33,0.461,41.9285,0.40,1.15,99.60,0.46
Jh 4d 2h,Tc8c,1.000,20.15,0.48244,39.8953,0.73,1.10,99.27,0.48
Jh 4d 2h,Tc9c,1.000,22.35,0.59753,44.5528,1.52,1.23,98.48,0.59
Jh 4d 2h,Tc8d,1.000,20.16,0.49046,40.5449,0.69,1.12,99.31,0.49
Jh 4d 2h,Tc9d,1.000,22.35,0.61344,45.7348,1.47,1.33,98.53,0.60
Jh 4d 2h,Tc8h,1.000,23.39,0.72317,51.5212,11.11,1.41,88.89,0.64
Jh 4d 2h,Tc9h,1.000,25.50,1.21819,79.6135,55.95,1.56,44.05,0.79
Jh 4d 2h,Tc8s,1.000,20.05,0.48035,39.9236,0.65,1.08,99.35,0.48
Jh 4d 2h,Tc9s,1.000,22.26,0.59436,44.5032,1.22,1.21,98.78,0.59
Jh 4d 2h,Jc7c,1.000,71.76,4.74229,110.143,48.24,4.47,51.76,5.00
Jh 4d 2h,Jc8c,1.000,71.87,4.6177,107.089,68.68,4.44,31.32,5.00
Jh 4d 2h,Jc9c,1.000,72.43,4.83439,111.239,54.49,4.60,45.51,5.12
Jh 4d 2h,JcTc,1.000,73.49,5.19372,117.789,46.48,5.03,53.52,5.34
Jh 4d 2h,Jc8d,1.000,72.10,4.91278,113.565,29.51,4.64,70.49,5.03
Jh 4d 2h,Jc9d,1.000,72.65,5.05364,115.931,28.60,4.81,71.40,5.15
Jh 4d 2h,JcTd,1.000,73.64,5.2352,118.494,48.35,5.09,51.65,5.37
Jh 4d 2h,Jc8h,1.000,74.31,5.23887,117.508,48.09,4.95,51.91,5.51
