Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2s,Kh9s,1.000,27.60,0.55952,33.7931,38.97,0.56,61.03,0.56
Ah 8d 2s,KhTs,1.000,30.54,0.7084,38.6556,9.17,0.70,90.83,0.71
Ah 8d 2s,KhJs,1.000,33.87,0.90018,44.2941,1.36,0.85,98.64,0.90
Ah 8d 2s,KhQs,1.000,37.17,1.1025,49.4368,0.49,0.95,99.51,1.10
Ah 8d 2s,3s3c,1.000,39.56,1.9122,80.5696,40.55,1.91,59.45,1.91
Ah 8d 2s,3s3d,1.000,39.66,1.9457,81.7712,53.97,1.95,46.03,1.95
Ah 8d 2s,3s3h,1.000,39.65,1.93862,81.4795,52.47,1.94,47.53,1.94
Ah 8d 2s,4s4c,1.000,39.70,1.92514,80.826,39.98,1.93,60.02,1.93
Ah 8d 2s,4s4d,1.000,39.80,1.95703,81.9463,54.84,1.96,45.16,1.96
Ah 8d 2s,4s4h,1.000,39.80,1.95009,81.6665,52.67,1.95,47.33,1.95
Ah 8d 2s,5s5c,1.000,39.67,1.90452,80.0056,29.24,1.90,70.76,1.90
Ah 8d 2s,5s5d,1.000,39.81,1.94527,81.4367,59.98,1.95,40.02,1.94
Ah 8d 2s,5s5h,1.000,39.81,1.93996,81.2251,59.16,1.94,40.84,1.94
Ah 8d 2s,6s6c,1.000,39.71,1.8225,76.4955,7.94,1.82,92.06,1.82
Ah 8d 2s,6s6d,1.000,39.87,1.86856,78.1091,42.97,1.87,57.03,1.87
Ah 8d 2s,6s6h,1.000,39.87,1.8636,77.8944,42.95,1.86,57.05,1.86
Ah 8d 2s,6s5s,1.000,19.03,1.52543,133.605,55.60,1.53,44.40,1.53
Ah 8d 2s,7s7c,1.000,42.42,1.96568,77.2256,26.92,1.96,73.08,1.97
Ah 8d 2s,7s7d,1.000,42.40,1.99309,78.3454,49.84,1.99,50.16,1.99
Ah 8d 2s,7s7h,1.000,42.54,1.98998,77.9721,51.84,1.99,48.16,1.99
Ah 8d 2s,7s5s,1.000,19.69,1.49514,126.546,59.74,1.50,40.26,1.49
Ah 8d 2s,7s6s,1.000,19.67,1.46064,123.743,61.94,1.46,38.06,1.46
Ah 8d 2s,8s8c,1.000,96.55,15.4002,265.846,99.89,15.40,0.11,14.78
