Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,6c5c,1.000,16.11,0.90042,93.178,30.53,0.90,69.47,0.90
Jh 7d 2h,7c6c,1.000,50.08,2.79892,93.1512,89.46,2.80,10.54,2.79
Jh 7d 2h,8c7c,1.000,52.13,2.94369,94.107,57.17,2.94,42.83,2.94
Jh 7d 2h,9c8c,1.000,28.05,2.61585,155.441,57.62,2.62,42.38,2.62
Jh 7d 2h,Tc8c,1.000,26.17,2.29331,146.058,67.13,2.29,32.87,2.29
Jh 7d 2h,Tc9c,1.000,27.92,2.56856,153.332,85.12,2.57,14.88,2.57
Jh 7d 2h,Jc8c,1.000,64.97,4.26488,109.403,35.53,4.26,64.47,4.26
Jh 7d 2h,Jc9c,1.000,65.05,4.28773,109.854,25.39,4.29,74.61,4.29
Jh 7d 2h,JcTc,1.000,64.69,4.14921,106.906,73.14,4.15,26.86,4.15
Jh 7d 2h,JcTd,1.000,65.01,4.17671,107.085,51.21,4.18,48.79,4.18
Jh 7d 2h,JcTh,1.000,67.62,4.63766,114.307,77.02,4.64,22.98,4.64
Jh 7d 2h,JcTs,1.000,64.82,4.15777,106.905,68.17,4.16,31.83,4.16
Jh 7d 2h,Qc8c,1.000,14.66,0.75594,85.9443,7.14,0.75,92.86,0.76
Jh 7d 2h,Qc9c,1.000,16.35,0.88161,89.8465,36.57,0.88,63.43,0.88
Jh 7d 2h,QcTc,1.000,17.61,0.87317,82.6564,85.85,0.87,14.15,0.86
Jh 7d 2h,QcJc,1.000,69.43,4.87563,117.044,30.13,4.88,69.87,4.88
Jh 7d 2h,QcTd,1.000,17.38,0.88717,85.0985,35.47,0.89,64.53,0.89
Jh 7d 2h,QcJd,1.000,69.73,4.93571,117.974,20.58,4.93,79.42,4.94
Jh 7d 2h,QcTh,1.000,20.59,1.34849,109.172,85.87,1.35,14.13,1.35
Jh 7d 2h,QcTs,1.000,17.30,0.83789,80.7376,14.08,0.83,85.92,0.84
Jh 7d 2h,QcJs,1.000,69.61,4.89211,117.129,28.63,4.89,71.37,4.89
Jh 7d 2h,Kc8c,1.000,16.86,0.79187,78.2811,4.34,0.77,95.66,0.79
Jh 7d 2h,Kc9c,1.000,18.51,0.89507,80.579,51.68,0.90,48.32,0.90
Jh 7d 2h,KcTc,1.000,19.69,0.88735,75.0938,79.79,0.89,20.21,0.88
Jh 7d 2h,KcJc,1.000,69.70,4.97709,119.011,45.22,4.98,54.78,4.98
Jh 7d 2h,KcQc,1.000,24.74,1.17293,79.0169,73.52,1.17,26.48,1.17
Jh 7d 2h,KcTd,1.000,19.53,0.89912,76.7232,38.36,0.90,61.64,0.90
Jh 7d 2h,KcJd,1.000,70.03,5.04482,120.066,36.42,5.04,63.58,5.04
Jh 7d 2h,KcQd,1.000,24.89,1.27272,85.2376,70.91,1.27,29.09,1.27
Jh 7d 2h,KcTh,1.000,22.82,1.32591,96.8405,84.89,1.33,15.11,1.33
Jh 7d 2h,KcQh,1.000,28.32,1.84957,108.846,87.17,1.85,12.83,1.85
Jh 7d 2h,KcTs,1.000,19.41,0.85243,73.1898,14.27,0.84,85.73,0.85
Jh 7d 2h,KcJs,1.000,69.88,4.99525,119.137,43.45,4.99,56.55,5.00
Jh 7d 2h,KcQs,1.000,24.74,1.1727,79.002,73.12,1.17,26.88,1.17
Jh 7d 2h,Ac2c,1.000,47.18,2.20404,77.8582,22.82,2.20,77.18,2.20
Jh 7d 2h,Ac3c,1.000,24.05,0.67863,47.0243,40.00,0.68,60.00,0.68
Jh 7d 2h,Ac4c,1.000,24.05,0.67839,47.0078,39.34,0.68,60.66,0.68
Jh 7d 2h,Ac5c,1.000,24.05,0.66648,46.1827,44.99,0.67,55.01,0.67
Jh 7d 2h,Ac6c,1.000,23.09,0.51418,37.1189,0.77,0.40,99.23,0.52
Jh 7d 2h,Ac7c,1.000,51.88,2.61506,84.005,25.94,2.61,74.06,2.62
Jh 7d 2h,Ac8c,1.000,24.75,0.57272,38.5667,32.89,0.57,67.11,0.57
Jh 7d 2h,Ac9c,1.000,25.36,0.60013,39.4381,17.77,0.60,82.23,0.60
Jh 7d 2h,AcTc,1.000,29.48,0.74528,42.1278,2.77,0.73,97.23,0.75
Jh 7d 2h,AcJc,1.000,74.00,5.87792,132.384,68.91,5.88,31.09,5.88
Jh 7d 2h,AcQc,1.000,38.47,1.37757,59.6763,3.54,1.37,96.46,1.38
Jh 7d 2h,AcKc,1.000,46.31,1.93873,69.7716,1.89,1.91,98.11,1.94
Jh 7d 2h,Ac9d,1.000,25.41,0.60841,39.9109,20.60,0.61,79.40,0.61
Jh 7d 2h,AcTd,1.000,29.64,0.77152,43.378,8.04,0.77,91.96,0.77
Jh 7d 2h,AcJd,1.000,74.19,5.94091,133.456,57.43,5.94,42.57,5.94
Jh 7d 2h,AcQd,1.000,38.67,1.42069,61.2373,15.93,1.42,84.07,1.42
Jh 7d 2h,AcKd,1.000,46.49,1.98267,71.0753,3.45,1.97,96.55,1.98
