Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,6c5c,1.000,42.01,3.85151,152.819,0.36,3.74,99.64,3.85
8h 4d 2h,7c6c,1.000,31.19,1.48147,79.1732,0.18,1.24,99.82,1.48
8h 4d 2h,8c7c,1.000,63.32,3.83924,101.056,0.16,4.36,99.84,3.84
8h 4d 2h,9c7c,1.000,19.86,0.01166,0.97805,0.13,-1.44,99.87,0.01
8h 4d 2h,9c8c,1.000,64.30,3.99896,103.655,0.18,4.75,99.82,4.00
8h 4d 2h,Tc7c,1.000,19.51,0.01032,0.88185,0.12,-1.60,99.88,0.01
8h 4d 2h,Tc8c,1.000,64.98,4.289,110.002,0.20,4.16,99.80,4.29
8h 4d 2h,Tc9c,1.000,19.58,0.0102,0.86843,0.11,-1.48,99.89,0.01
8h 4d 2h,Jc8c,1.000,65.38,4.44051,113.199,0.27,4.74,99.73,4.44
8h 4d 2h,Jc9c,1.000,18.63,0.00888,0.79461,0.10,-1.61,99.90,0.01
8h 4d 2h,JcTc,1.000,19.53,0.00756,0.64465,0.09,-1.89,99.91,0.01
8h 4d 2h,JcTd,1.000,19.56,0.00772,0.6576,0.10,-1.89,99.90,0.01
8h 4d 2h,JcTh,1.000,22.67,0.01103,0.81086,0.15,-1.59,99.85,0.01
8h 4d 2h,JcTs,1.000,19.47,0.00751,0.64279,0.09,-1.95,99.91,0.01
8h 4d 2h,Qc6c,1.000,21.12,0.0102,0.80498,0.10,-1.66,99.90,0.01
8h 4d 2h,Qc7c,1.000,20.10,0.00873,0.72402,0.09,-1.76,99.91,0.01
8h 4d 2h,Qc8c,1.000,65.41,4.48199,114.194,0.25,4.88,99.75,4.48
8h 4d 2h,Qc9c,1.000,20.24,0.00767,0.63165,0.09,-1.67,99.91,0.01
8h 4d 2h,QcTc,1.000,21.24,0.00658,0.51582,0.08,-1.95,99.92,0.01
8h 4d 2h,QcJc,1.000,24.21,0.00756,0.52023,0.08,-1.99,99.92,0.01
8h 4d 2h,QcTd,1.000,21.29,0.00671,0.5256,0.09,-1.98,99.91,0.01
8h 4d 2h,QcJd,1.000,24.32,0.00777,0.53236,0.09,-1.84,99.91,0.01
8h 4d 2h,QcTh,1.000,24.46,0.01045,0.71238,0.13,-1.58,99.87,0.01
8h 4d 2h,QcJh,1.000,27.63,0.01239,0.74711,0.14,-1.58,99.86,0.01
8h 4d 2h,QcTs,1.000,21.18,0.00659,0.51843,0.08,-1.97,99.92,0.01
8h 4d 2h,QcJs,1.000,24.21,0.00755,0.52003,0.08,-1.99,99.92,0.01
8h 4d 2h,Kc2c,1.000,55.27,2.27122,68.4918,0.11,1.80,99.89,2.27
8h 4d 2h,Kc3c,1.000,25.64,0.00736,0.47839,0.08,-1.89,99.92,0.01
8h 4d 2h,Kc4c,1.000,58.16,2.65493,76.0795,0.10,2.08,99.90,2.66
8h 4d 2h,Kc5c,1.000,27.18,0.00972,0.59627,0.10,-1.68,99.90,0.01
8h 4d 2h,Kc6c,1.000,26.91,0.00951,0.58885,0.09,-1.68,99.91,0.01
8h 4d 2h,Kc7c,1.000,26.07,0.00818,0.52304,0.09,-1.72,99.91,0.01
8h 4d 2h,Kc8c,1.000,65.40,4.14524,105.63,0.19,4.75,99.81,4.14
8h 4d 2h,Kc9c,1.000,25.32,0.0062,0.4079,0.08,-1.85,99.92,0.01
8h 4d 2h,KcTc,1.000,26.52,0.00565,0.35527,0.08,-1.98,99.92,0.01
8h 4d 2h,KcJc,1.000,29.60,0.00687,0.38715,0.08,-2.05,99.92,0.01
8h 4d 2h,KcQc,1.000,33.57,0.00889,0.44141,0.08,-1.86,99.92,0.01
8h 4d 2h,Kc8d,1.000,65.49,4.20187,106.934,0.19,4.80,99.81,4.20
8h 4d 2h,Kc9d,1.000,25.37,0.0063,0.41368,0.08,-1.93,99.92,0.01
8h 4d 2h,KcTd,1.000,26.59,0.00573,0.35931,0.08,-1.99,99.92,0.01
8h 4d 2h,KcJd,1.000,29.72,0.00694,0.38894,0.08,-2.02,99.92,0.01
8h 4d 2h,KcQd,1.000,33.70,0.009,0.4451,0.09,-1.80,99.91,0.01
8h 4d 2h,Kc9h,1.000,28.23,0.00911,0.53799,0.11,-1.71,99.89,0.01
8h 4d 2h,KcTh,1.000,29.72,0.00885,0.49616,0.11,-1.61,99.89,0.01
8h 4d 2h,KcJh,1.000,33.02,0.01743,0.87991,0.12,-1.52,99.88,0.02
8h 4d 2h,KcQh,1.000,37.14,0.37637,16.8888,0.11,-0.99,99.89,0.38
8h 4d 2h,Kc8s,1.000,65.40,4.14534,105.633,0.19,4.75,99.81,4.14
8h 4d 2h,Kc9s,1.000,25.27,0.00621,0.40954,0.08,-1.85,99.92,0.01
8h 4d 2h,KcTs,1.000,26.46,0.00567,0.35728,0.07,-1.99,99.93,0.01
8h 4d 2h,KcJs,1.000,29.60,0.00688,0.38717,0.08,-2.05,99.92,0.01
