Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,6c5c,1.000,42.01,3.85062,152.783,0.36,3.49,99.64,3.85
8h 4d 2h,7c6c,1.000,31.19,1.48021,79.1063,0.18,0.54,99.82,1.48
8h 4d 2h,8c7c,1.000,63.32,3.83577,100.965,0.16,2.23,99.84,3.84
8h 4d 2h,9c7c,1.000,19.86,0.01487,1.24775,0.13,1.09,99.87,0.01
8h 4d 2h,9c8c,1.000,64.30,3.99494,103.551,0.18,2.52,99.82,4.00
8h 4d 2h,Tc7c,1.000,19.51,0.01332,1.13812,0.12,1.01,99.88,0.01
8h 4d 2h,Tc8c,1.000,64.98,4.28808,109.978,0.20,3.68,99.80,4.29
8h 4d 2h,Tc9c,1.000,19.58,0.01279,1.08931,0.11,0.88,99.89,0.01
8h 4d 2h,Jc8c,1.000,65.38,4.43763,113.125,0.27,3.70,99.73,4.44
8h 4d 2h,Jc9c,1.000,18.63,0.01124,1.00566,0.10,0.84,99.90,0.01
8h 4d 2h,JcTc,1.000,19.53,0.00997,0.85056,0.09,0.85,99.91,0.01
8h 4d 2h,JcTd,1.000,19.56,0.01043,0.8889,0.10,0.90,99.90,0.01
8h 4d 2h,JcTh,1.000,22.67,0.01503,1.10499,0.15,1.07,99.85,0.01
8h 4d 2h,JcTs,1.000,19.47,0.01,0.85634,0.09,0.88,99.91,0.01
8h 4d 2h,Qc6c,1.000,21.12,0.01276,1.00658,0.10,0.96,99.90,0.01
8h 4d 2h,Qc7c,1.000,20.10,0.01116,0.92569,0.09,0.91,99.91,0.01
8h 4d 2h,Qc8c,1.000,65.41,4.47863,114.108,0.25,3.52,99.75,4.48
8h 4d 2h,Qc9c,1.000,20.24,0.00979,0.80655,0.09,0.78,99.91,0.01
8h 4d 2h,QcTc,1.000,21.24,0.00885,0.69445,0.08,0.81,99.92,0.01
8h 4d 2h,QcJc,1.000,24.21,0.00988,0.6805,0.08,0.86,99.92,0.01
8h 4d 2h,QcTd,1.000,21.29,0.00926,0.72496,0.09,0.88,99.91,0.01
8h 4d 2h,QcJd,1.000,24.32,0.01017,0.6972,0.09,0.79,99.91,0.01
