Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
8h 4d 2h,6c5c,1.000,42.01,3.86371,153.303,0.36,3.61,99.64,3.86
8h 4d 2h,7c6c,1.000,31.19,1.47737,78.9545,0.18,1.02,99.82,1.48
8h 4d 2h,8c7c,1.000,63.32,3.85036,101.349,0.16,3.34,99.84,3.85
8h 4d 2h,9c7c,1.000,19.86,-0.00141,-0.11863,0.13,-0.63,99.87,0.00
8h 4d 2h,9c8c,1.000,64.30,4.00795,103.889,0.18,3.54,99.82,4.01
8h 4d 2h,Tc7c,1.000,19.51,-0.00163,-0.13937,0.12,-0.69,99.88,0.00
8h 4d 2h,Tc8c,1.000,64.98,4.29826,110.239,0.20,3.87,99.80,4.30
8h 4d 2h,Tc9c,1.000,19.58,-0.00146,-0.12417,0.11,-0.73,99.89,0.00
8h 4d 2h,Jc8c,1.000,65.38,4.45235,113.501,0.27,4.13,99.73,4.45
8h 4d 2h,Jc9c,1.000,18.63,-0.00172,-0.1542,0.10,-0.83,99.90,0.00
8h 4d 2h,JcTc,1.000,19.53,-0.0018,-0.15375,0.09,-0.90,99.91,0.00
8h 4d 2h,JcTd,1.000,19.56,-0.00186,-0.15858,0.10,-0.82,99.90,0.00
8h 4d 2h,JcTh,1.000,22.67,0.00144,0.10586,0.15,-0.54,99.85,0.00
8h 4d 2h,JcTs,1.000,19.47,-0.00181,-0.15478,0.09,-0.90,99.91,0.00
8h 4d 2h,Qc6c,1.000,21.12,-0.00179,-0.14111,0.10,-0.81,99.90,0.00
8h 4d 2h,Qc7c,1.000,20.10,-0.00181,-0.14971,0.09,-0.87,99.91,0.00
8h 4d 2h,Qc8c,1.000,65.41,4.49282,114.47,0.25,4.14,99.75,4.49
8h 4d 2h,Qc9c,1.000,20.24,-0.00176,-0.14511,0.09,-0.92,99.91,0.00
8h 4d 2h,QcTc,1.000,21.24,-0.0018,-0.14141,0.08,-0.96,99.92,0.00
8h 4d 2h,QcJc,1.000,24.21,-0.0018,-0.124,0.08,-0.96,99.92,0.00
8h 4d 2h,QcTd,1.000,21.29,-0.00185,-0.14492,0.09,-0.90,99.91,0.00
8h 4d 2h,QcJd,1.000,24.32,-0.00184,-0.12642,0.09,-0.87,99.91,0.00
8h 4d 2h,QcTh,1.000,24.46,0.00124,0.08466,0.13,-0.62,99.87,0.00
8h 4d 2h,QcJh,1.000,27.63,0.00554,0.33422,0.14,-0.58,99.86,0.01
8h 4d 2h,QcTs,1.000,21.18,-0.00181,-0.14248,0.08,-0.98,99.92,0.00
8h 4d 2h,QcJs,1.000,24.21,-0.0018,-0.12405,0.08,-0.96,99.92,0.00
8h 4d 2h,Kc2c,1.000,55.27,2.27043,68.4677,0.11,1.52,99.89,2.27
8h 4d 2h,Kc3c,1.000,25.64,-0.00184,-0.11992,0.08,-0.96,99.92,0.00
8h 4d 2h,Kc4c,1.000,58.16,2.65597,76.1094,0.10,1.84,99.90,2.66
8h 4d 2h,Kc5c,1.000,27.18,-0.0017,-0.10417,0.10,-0.82,99.90,0.00
