Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,6c5c,0.998,13.94,-0.00291,-0.34779,0.09,-3.16,0.01,-1.33,99.90,0.00
Jh 9d 2h,7c6c,0.998,13.68,-0.00279,-0.34045,0.08,-3.20,0.01,-1.28,99.90,0.00
Jh 9d 2h,8c7c,0.992,24.32,-0.00786,-0.5384,0.34,-2.22,0.11,-0.23,99.55,0.00
Jh 9d 2h,9c8c,0.996,52.30,1.1956,38.1018,0.33,-0.61,99.55,1.20,0.12,0.00
Jh 9d 2h,Tc8c,0.973,37.71,1.60862,71.099,32.94,0.77,66.99,2.02,0.07,0.00
Jh 9d 2h,Tc9c,0.997,55.57,1.6925,50.7576,0.05,-0.05,99.87,1.69,0.08,0.00
Jh 9d 2h,Jc8c,0.991,62.09,3.05626,82.0433,0.58,1.03,99.37,3.07,0.04,0.00
Jh 9d 2h,Jc9c,0.953,80.21,14.6561,304.531,98.59,14.69,1.40,12.27,0.01,0.00
Jh 9d 2h,JcTc,0.987,64.53,3.49407,90.2402,1.75,2.04,98.21,3.52,0.03,0.00
Jh 9d 2h,JcTd,0.990,64.63,3.55087,91.5673,0.30,2.02,99.67,3.56,0.03,0.00
Jh 9d 2h,JcTh,0.981,67.01,4.10579,102.121,10.15,4.13,89.82,4.10,0.03,0.00
Jh 9d 2h,JcTs,0.987,64.53,3.49459,90.2535,1.72,2.04,98.25,3.52,0.03,0.00
Jh 9d 2h,Qc8c,0.947,29.28,-0.02973,-1.69211,1.60,-1.83,26.85,0.00,71.55,0.00
Jh 9d 2h,Qc9c,0.997,56.51,2.01491,59.4297,0.04,0.09,99.89,2.02,0.07,0.00
Jh 9d 2h,QcTc,0.973,43.45,1.85531,71.1647,17.78,0.80,82.16,2.09,0.07,0.00
Jh 9d 2h,QcJc,0.984,67.41,4.3753,108.181,2.19,5.65,97.79,4.35,0.02,0.00
Jh 9d 2h,QcTd,0.978,43.57,2.10346,80.4693,1.65,0.98,98.29,2.12,0.06,0.00
Jh 9d 2h,QcJd,0.987,67.51,4.40761,108.81,0.53,6.42,99.45,4.40,0.02,0.00
Jh 9d 2h,QcTh,0.970,46.18,2.17295,78.4154,46.67,1.63,53.27,2.65,0.05,0.00
Jh 9d 2h,QcTs,0.973,43.45,1.85496,71.1516,17.81,0.80,82.13,2.09,0.07,0.00
Jh 9d 2h,QcJs,0.984,67.41,4.37501,108.175,2.16,5.65,97.81,4.35,0.02,0.00
Jh 9d 2h,Kc2c,0.988,45.86,0.31023,11.2755,12.02,-1.27,87.69,0.53,0.29,0.00
Jh 9d 2h,Kc3c,0.997,22.32,-0.00283,-0.21163,0.08,-3.26,0.01,-1.22,99.90,0.00
Jh 9d 2h,Kc4c,0.997,22.40,-0.00285,-0.21175,0.08,-3.25,0.01,-1.21,99.90,0.00
Jh 9d 2h,Kc5c,0.997,22.56,-0.00284,-0.20994,0.08,-3.27,0.01,-1.19,99.90,0.00
Jh 9d 2h,Kc6c,0.997,23.07,-0.00287,-0.20715,0.08,-3.21,0.01,-1.15,99.90,0.00
Jh 9d 2h,Kc7c,0.998,24.62,-0.00287,-0.19453,0.08,-3.32,0.01,-1.10,99.90,0.00
Jh 9d 2h,Kc8c,0.997,26.46,-0.00296,-0.18624,0.09,-3.10,0.02,-1.01,99.89,0.00
Jh 9d 2h,Kc9c,0.997,56.57,2.0694,60.9653,0.03,-0.24,99.90,2.07,0.06,0.00
