Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 9d 2h,6c5c,1.000,14.88,0.3406,38.1571,0.22,-1.88,99.78,0.35
Jh 9d 2h,7c6c,1.000,14.89,0.33727,37.7456,0.20,-1.93,99.80,0.34
Jh 9d 2h,8c7c,1.000,26.64,0.79118,49.5062,0.80,-1.05,99.20,0.81
Jh 9d 2h,9c8c,1.000,59.03,2.48151,70.066,0.38,0.82,99.62,2.49
Jh 9d 2h,Tc8c,1.000,40.47,2.73713,112.718,2.68,2.36,97.32,2.75
Jh 9d 2h,Tc9c,1.000,62.53,2.97383,79.2612,0.29,2.63,99.71,2.97
Jh 9d 2h,Jc8c,1.000,68.58,4.13436,100.479,0.86,5.16,99.14,4.13
Jh 9d 2h,Jc9c,1.000,84.09,10.5962,210.019,4.72,13.46,95.28,10.45
Jh 9d 2h,JcTc,1.000,71.08,4.55302,106.751,1.26,6.24,98.74,4.53
Jh 9d 2h,JcTd,1.000,71.17,4.57379,107.116,1.01,6.15,98.99,4.56
Jh 9d 2h,JcTh,1.000,73.40,5.02946,114.208,1.86,6.93,98.14,4.99
Jh 9d 2h,JcTs,1.000,71.08,4.55311,106.754,1.26,6.24,98.74,4.53
Jh 9d 2h,Qc8c,1.000,31.17,0.85393,45.6549,5.33,-1.09,94.67,0.96
Jh 9d 2h,Qc9c,1.000,63.59,3.25393,85.2817,0.30,4.17,99.70,3.25
Jh 9d 2h,QcTc,1.000,45.55,2.83423,103.712,2.67,2.07,97.33,2.86
Jh 9d 2h,QcJc,1.000,73.31,5.16824,117.5,1.59,7.77,98.41,5.13
Jh 9d 2h,QcTd,1.000,45.62,2.86429,104.647,2.16,1.93,97.84,2.88
Jh 9d 2h,QcJd,1.000,73.39,5.19561,117.992,1.33,7.58,98.67,5.16
Jh 9d 2h,QcTh,1.000,48.16,3.30152,114.264,2.99,3.14,97.01,3.31
Jh 9d 2h,QcTs,1.000,45.55,2.8342,103.71,2.67,2.07,97.33,2.86
Jh 9d 2h,QcJs,1.000,73.31,5.16832,117.501,1.59,7.78,98.41,5.13
Jh 9d 2h,Kc2c,1.000,47.20,1.48671,52.4947,1.22,0.31,98.78,1.50
Jh 9d 2h,Kc3c,1.000,22.31,0.4035,30.1414,0.25,-1.86,99.75,0.41
Jh 9d 2h,Kc4c,1.000,22.48,0.41075,30.4521,0.25,-1.85,99.75,0.42
Jh 9d 2h,Kc5c,1.000,22.68,0.40807,29.9919,0.25,-1.86,99.75,0.41
Jh 9d 2h,Kc6c,1.000,23.10,0.40466,29.2012,0.25,-1.86,99.75,0.41
Jh 9d 2h,Kc7c,1.000,24.66,0.43039,29.0857,0.24,-1.83,99.76,0.44
Jh 9d 2h,Kc8c,1.000,26.25,0.47136,29.9256,0.29,-1.78,99.71,0.48
Jh 9d 2h,Kc9c,1.000,64.05,3.36882,87.6631,0.29,3.63,99.71,3.37
Jh 9d 2h,KcTc,1.000,40.76,1.33675,54.6578,2.51,-0.73,97.49,1.39
Jh 9d 2h,KcJc,1.000,74.08,5.49326,123.593,1.42,7.85,98.58,5.46
Jh 9d 2h,KcQc,1.000,42.71,1.54484,60.2804,1.60,0.14,98.40,1.57
Jh 9d 2h,KcTd,1.000,40.83,1.35441,55.2801,2.88,-0.71,97.12,1.42
Jh 9d 2h,KcJd,1.000,74.17,5.52974,124.263,1.26,7.87,98.74,5.50
Jh 9d 2h,KcQd,1.000,42.80,1.56908,61.0999,1.52,-0.03,98.48,1.59
Jh 9d 2h,KcTh,1.000,43.58,1.80687,69.1038,1.61,0.92,98.39,1.82
Jh 9d 2h,KcQh,1.000,45.77,2.09183,76.1742,2.31,2.06,97.69,2.09
Jh 9d 2h,KcTs,1.000,40.76,1.33669,54.6554,2.51,-0.73,97.49,1.39
Jh 9d 2h,KcJs,1.000,74.08,5.49312,123.59,1.42,7.85,98.58,5.46
Jh 9d 2h,KcQs,1.000,42.71,1.54486,60.281,1.60,0.14,98.40,1.57
Jh 9d 2h,Ac2c,1.000,47.15,1.40546,49.6836,1.13,-0.17,98.87,1.42
Jh 9d 2h,Ac3c,1.000,31.72,0.31924,16.7748,0.23,-1.82,99.77,0.32
Jh 9d 2h,Ac4c,1.000,31.89,0.32829,17.1592,0.23,-1.82,99.77,0.33
Jh 9d 2h,Ac5c,1.000,32.47,0.33788,17.345,0.22,-1.86,99.78,0.34
Jh 9d 2h,Ac6c,1.000,32.49,0.31767,16.298,0.19,-2.04,99.81,0.32
Jh 9d 2h,Ac7c,1.000,34.83,0.35406,16.9401,0.18,-2.00,99.82,0.36
Jh 9d 2h,Ac8c,1.000,37.73,0.43188,19.0781,0.23,-1.83,99.77,0.44
Jh 9d 2h,Ac9c,1.000,64.83,3.58015,92.0373,0.49,3.93,99.51,3.58
Jh 9d 2h,AcTc,1.000,43.51,0.68888,26.3864,0.51,-1.34,99.49,0.70
Jh 9d 2h,Ac2d,1.000,47.21,1.42655,50.359,1.22,-0.23,98.78,1.45
Jh 9d 2h,Ac3d,1.000,31.78,0.3212,16.8432,0.23,-1.85,99.77,0.33
Jh 9d 2h,Ac4d,1.000,31.95,0.33052,17.2404,0.23,-1.86,99.77,0.34
Jh 9d 2h,Ac5d,1.000,32.55,0.34302,17.5657,0.23,-1.88,99.77,0.35
Jh 9d 2h,Ac6d,1.000,32.53,0.32367,16.5832,0.19,-2.07,99.81,0.33
Jh 9d 2h,Ac7d,1.000,34.89,0.36295,17.3387,0.19,-2.01,99.81,0.37
Jh 9d 2h,Ac8d,1.000,37.82,0.44847,19.7641,0.23,-1.84,99.77,0.45
Jh 9d 2h,AcTd,1.000,43.59,0.69158,26.444,0.60,-1.29,99.40,0.70
Jh 9d 2h,AcJd,1.000,75.29,6.22627,137.821,4.19,8.24,95.81,6.14
Jh 9d 2h,Ac3h,1.000,34.01,0.39701,19.4583,0.30,-1.73,99.70,0.40
Jh 9d 2h,Ac4h,1.000,34.22,0.40899,19.9198,0.30,-1.72,99.70,0.42
Jh 9d 2h,Ac5h,1.000,34.96,0.43022,20.5121,0.32,-1.66,99.68,0.44
Jh 9d 2h,Ac6h,1.000,35.12,0.41393,19.6427,0.29,-1.80,99.71,0.42
Jh 9d 2h,Ac7h,1.000,37.49,0.46974,20.883,0.28,-1.62,99.72,0.48
Jh 9d 2h,Ac8h,1.000,40.40,0.56994,23.5138,0.42,-1.48,99.58,0.58
Jh 9d 2h,Ac9h,1.000,67.29,4.11363,101.884,0.88,5.84,99.12,4.10
Jh 9d 2h,AcTh,1.000,46.33,1.06705,38.3871,0.59,-0.84,99.41,1.08
Jh 9d 2h,Ac2s,1.000,47.15,1.40544,49.6831,1.13,-0.17,98.87,1.42
Jh 9d 2h,Ac3s,1.000,31.72,0.31924,16.7746,0.23,-1.82,99.77,0.32
Jh 9d 2h,Ac4s,1.000,31.89,0.32828,17.159,0.23,-1.82,99.77,0.33
Jh 9d 2h,Ac5s,1.000,32.47,0.33788,17.3448,0.22,-1.86,99.78,0.34
Jh 9d 2h,Ac6s,1.000,32.49,0.31767,16.2979,0.19,-2.04,99.81,0.32
Jh 9d 2h,Ac7s,1.000,34.83,0.35406,16.94,0.18,-2.00,99.82,0.36
Jh 9d 2h,Ac8s,1.000,37.73,0.43187,19.0776,0.23,-1.83,99.77,0.44
Jh 9d 2h,Ac9s,1.000,64.83,3.58031,92.0412,0.49,3.95,99.51,3.58
