Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,6c5c,1.000,28.35,2.18911,128.691,87.94,2.19,12.06,2.19
Jh 4d 2h,7c6c,1.000,15.29,0.40747,44.4038,0.53,0.23,99.47,0.41
Jh 4d 2h,8c7c,1.000,15.95,0.37179,38.8416,0.65,0.24,99.35,0.37
Jh 4d 2h,9c8c,1.000,16.57,0.40524,40.7633,2.13,0.38,97.87,0.41
Jh 4d 2h,Tc8c,1.000,15.48,0.38485,41.4375,0.62,0.25,99.38,0.39
Jh 4d 2h,Tc9c,1.000,17.19,0.46782,45.3676,2.02,0.44,97.98,0.47
Jh 4d 2h,Jc8c,1.000,66.84,4.15988,103.728,66.22,4.16,33.78,4.16
Jh 4d 2h,Jc9c,1.000,66.92,4.15937,103.594,55.01,4.16,44.99,4.16
Jh 4d 2h,JcTc,1.000,66.63,3.99487,99.9276,75.86,4.00,24.14,3.99
Jh 4d 2h,JcTd,1.000,66.95,4.03172,100.366,69.97,4.03,30.03,4.03
Jh 4d 2h,JcTh,1.000,69.57,4.63612,111.062,68.62,4.64,31.38,4.64
Jh 4d 2h,JcTs,1.000,66.78,3.99645,99.7468,75.33,4.00,24.67,4.00
Jh 4d 2h,Qc8c,1.000,15.63,0.41716,44.4861,1.01,0.33,98.99,0.42
Jh 4d 2h,Qc9c,1.000,17.38,0.50059,48.0124,17.51,0.50,82.49,0.50
Jh 4d 2h,QcTc,1.000,18.56,0.49034,44.0373,18.94,0.49,81.06,0.49
Jh 4d 2h,QcJc,1.000,72.01,5.04201,116.689,65.13,5.04,34.87,5.04
Jh 4d 2h,QcTd,1.000,18.34,0.51022,46.3639,4.11,0.48,95.89,0.51
Jh 4d 2h,QcJd,1.000,72.33,5.11836,117.933,63.39,5.12,36.61,5.12
Jh 4d 2h,QcTh,1.000,21.57,0.86715,67.0006,86.28,0.87,13.72,0.87
Jh 4d 2h,QcTs,1.000,18.27,0.48876,44.5886,2.32,0.44,97.68,0.49
Jh 4d 2h,QcJs,1.000,72.21,5.05811,116.738,63.56,5.06,36.44,5.06
Jh 4d 2h,Kc8c,1.000,16.52,0.40321,40.6892,0.65,0.27,99.35,0.40
Jh 4d 2h,Kc9c,1.000,18.07,0.44798,41.3188,1.18,0.36,98.82,0.45
Jh 4d 2h,KcTc,1.000,19.30,0.4523,39.0656,1.75,0.40,98.25,0.45
Jh 4d 2h,KcJc,1.000,72.17,5.13346,118.544,79.33,5.13,20.67,5.13
Jh 4d 2h,KcQc,1.000,25.40,0.67025,43.9717,69.30,0.67,30.70,0.67
Jh 4d 2h,KcTd,1.000,19.12,0.46927,40.9032,1.12,0.37,98.88,0.47
Jh 4d 2h,KcJd,1.000,72.52,5.21642,119.888,78.45,5.22,21.55,5.22
Jh 4d 2h,KcQd,1.000,25.53,0.75857,49.5253,86.52,0.76,13.48,0.76
Jh 4d 2h,KcTh,1.000,22.48,0.68724,50.9588,70.95,0.69,29.05,0.69
Jh 4d 2h,KcQh,1.000,28.98,1.37115,78.8673,86.11,1.37,13.89,1.37
Jh 4d 2h,KcTs,1.000,19.02,0.45408,39.7844,0.91,0.35,99.09,0.46
Jh 4d 2h,KcJs,1.000,72.37,5.15235,118.657,78.66,5.15,21.34,5.15
Jh 4d 2h,KcQs,1.000,25.40,0.67003,43.9577,68.76,0.67,31.24,0.67
Jh 4d 2h,Ac2c,1.000,47.47,1.57196,55.192,85.00,1.57,15.00,1.57
Jh 4d 2h,Ac3c,1.000,35.37,2.10228,99.0746,87.82,2.10,12.18,2.10
Jh 4d 2h,Ac4c,1.000,47.64,1.51174,52.8894,51.80,1.51,48.20,1.51
Jh 4d 2h,Ac5c,1.000,35.37,2.04208,96.2377,83.11,2.04,16.89,2.04
Jh 4d 2h,Ac6c,1.000,24.38,0.30625,20.9371,0.48,0.11,99.52,0.31
Jh 4d 2h,Ac7c,1.000,24.59,0.29069,19.7063,0.39,0.05,99.61,0.29
Jh 4d 2h,Ac8c,1.000,25.17,0.31012,20.5374,0.56,0.15,99.44,0.31
Jh 4d 2h,Ac9c,1.000,25.82,0.32931,21.2581,0.60,0.17,99.40,0.33
Jh 4d 2h,AcTc,1.000,29.95,0.38315,21.3252,0.48,0.19,99.52,0.38
Jh 4d 2h,AcJc,1.000,76.89,6.58566,142.744,75.52,6.59,24.48,6.58
Jh 4d 2h,AcQc,1.000,39.54,0.74788,31.5253,38.13,0.75,61.87,0.75
Jh 4d 2h,AcKc,1.000,46.96,1.17254,41.6166,41.07,1.17,58.93,1.17
Jh 4d 2h,Ac9d,1.000,25.87,0.33453,21.5554,0.48,0.12,99.52,0.34
Jh 4d 2h,AcTd,1.000,30.08,0.39331,21.7926,0.58,0.22,99.42,0.39
Jh 4d 2h,AcJd,1.000,77.08,6.65939,143.99,74.78,6.66,25.22,6.66
Jh 4d 2h,AcQd,1.000,39.70,0.82364,34.5768,75.17,0.82,24.83,0.82
Jh 4d 2h,AcKd,1.000,47.12,1.24465,44.0274,52.12,1.24,47.88,1.24
Jh 4d 2h,Ac9h,1.000,28.60,0.43186,25.1682,4.74,0.43,95.26,0.43
Jh 4d 2h,AcTh,1.000,33.29,0.565,28.2863,23.95,0.57,76.05,0.56
Jh 4d 2h,AcQh,1.000,42.94,1.40744,54.6268,69.51,1.41,30.49,1.41
Jh 4d 2h,AcKh,1.000,50.32,1.97318,65.3602,58.87,1.97,41.13,1.97
Jh 4d 2h,Ac9s,1.000,25.82,0.32934,21.2596,0.60,0.17,99.40,0.33
Jh 4d 2h,AcTs,1.000,29.95,0.38315,21.325,0.48,0.19,99.52,0.38
Jh 4d 2h,AcJs,1.000,76.89,6.58567,142.744,75.54,6.59,24.46,6.58
Jh 4d 2h,AcQs,1.000,39.54,0.74788,31.525,38.13,0.75,61.87,0.75
Jh 4d 2h,AcKs,1.000,46.96,1.17255,41.6168,41.06,1.17,58.94,1.17
Jh 4d 2h,2d2c,1.000,90.50,13.2392,243.804,78.82,13.24,21.18,13.24
Jh 4d 2h,3d3c,1.000,42.64,1.0883,42.5381,79.01,1.09,20.99,1.09
Jh 4d 2h,5d5c,1.000,43.12,1.11901,43.2496,75.48,1.12,24.52,1.12
