Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,6c5c,1.000,28.35,2.32257,136.537,87.94,2.19,12.06,3.30
Jh 4d 2h,7c6c,1.000,15.29,0.00112,0.12172,0.53,0.23,99.47,0.00
Jh 4d 2h,8c7c,1.000,15.95,0.00074,0.07741,0.65,0.24,99.35,0.00
Jh 4d 2h,9c8c,1.000,16.57,0.00796,0.80076,2.13,0.38,97.87,0.00
Jh 4d 2h,Tc8c,1.000,15.48,0.00114,0.12323,0.62,0.25,99.38,0.00
Jh 4d 2h,Tc9c,1.000,17.19,0.00901,0.87328,2.02,0.44,97.98,0.00
Jh 4d 2h,Jc8c,1.000,66.84,4.49144,111.996,66.22,4.16,33.78,5.14
Jh 4d 2h,Jc9c,1.000,66.92,4.51717,112.506,55.01,4.16,44.99,4.95
Jh 4d 2h,JcTc,1.000,66.63,4.30913,107.788,75.86,4.00,24.14,5.30
Jh 4d 2h,JcTd,1.000,66.95,4.20033,104.563,69.97,4.03,30.03,4.59
Jh 4d 2h,JcTh,1.000,69.57,5.05616,121.124,68.62,4.64,31.38,5.97
Jh 4d 2h,JcTs,1.000,66.78,4.16669,103.996,75.33,4.00,24.67,4.69
Jh 4d 2h,Qc8c,1.000,15.63,0.00354,0.37768,1.01,0.33,98.99,0.00
Jh 4d 2h,Qc9c,1.000,17.38,0.09005,8.63709,17.51,0.50,82.49,0.00
Jh 4d 2h,QcTc,1.000,18.56,0.09503,8.53419,18.94,0.49,81.06,0.00
Jh 4d 2h,QcJc,1.000,72.01,5.35752,123.991,65.13,5.04,34.87,5.95
Jh 4d 2h,QcTd,1.000,18.34,0.02248,2.043,4.11,0.48,95.89,0.00
Jh 4d 2h,QcJd,1.000,72.33,5.43196,125.159,63.39,5.12,36.61,5.97
Jh 4d 2h,QcTh,1.000,21.57,0.94233,72.8091,86.28,0.87,13.72,1.42
Jh 4d 2h,QcTs,1.000,18.27,0.01188,1.08364,2.32,0.44,97.68,0.00
Jh 4d 2h,QcJs,1.000,72.21,5.38567,124.297,63.56,5.06,36.44,5.96
Jh 4d 2h,Kc8c,1.000,16.52,0.00108,0.10861,0.65,0.27,99.35,0.00
Jh 4d 2h,Kc9c,1.000,18.07,0.00412,0.37986,1.18,0.36,98.82,0.00
Jh 4d 2h,KcTc,1.000,19.30,0.00739,0.63791,1.75,0.40,98.25,0.00
Jh 4d 2h,KcJc,1.000,72.17,5.31029,122.627,79.33,5.13,20.67,5.99
Jh 4d 2h,KcQc,1.000,25.40,0.54177,35.5426,69.30,0.67,30.70,0.25
Jh 4d 2h,KcTd,1.000,19.12,0.00457,0.39802,1.12,0.37,98.88,0.00
Jh 4d 2h,KcJd,1.000,72.52,5.3914,123.909,78.45,5.22,21.55,6.03
Jh 4d 2h,KcQd,1.000,25.53,0.69273,45.2269,86.52,0.76,13.48,0.27
Jh 4d 2h,KcTh,1.000,22.48,0.4943,36.6526,70.95,0.69,29.05,0.02
Jh 4d 2h,KcQh,1.000,28.98,1.5365,88.3785,86.11,1.37,13.89,2.56
Jh 4d 2h,KcTs,1.000,19.02,0.0033,0.28902,0.91,0.35,99.09,0.00
Jh 4d 2h,KcJs,1.000,72.37,5.32999,122.748,78.66,5.15,21.34,5.98
Jh 4d 2h,KcQs,1.000,25.40,0.53305,34.9712,68.76,0.67,31.24,0.23
Jh 4d 2h,Ac2c,1.000,47.47,1.5855,55.6673,85.00,1.57,15.00,1.66
Jh 4d 2h,Ac3c,1.000,35.37,2.21054,104.177,87.82,2.10,12.18,2.99
Jh 4d 2h,Ac4c,1.000,47.64,1.32163,46.2383,51.80,1.51,48.20,1.12
Jh 4d 2h,Ac5c,1.000,35.37,2.12839,100.305,83.11,2.04,16.89,2.55
Jh 4d 2h,Ac6c,1.000,24.38,0.00026,0.01786,0.48,0.11,99.52,0.00
Jh 4d 2h,Ac7c,1.000,24.59,-0.00019,-0.01297,0.39,0.05,99.61,0.00
Jh 4d 2h,Ac8c,1.000,25.17,0.00063,0.04163,0.56,0.15,99.44,0.00
Jh 4d 2h,Ac9c,1.000,25.82,0.00087,0.05644,0.60,0.17,99.40,0.00
Jh 4d 2h,AcTc,1.000,29.95,0.00113,0.06294,0.48,0.19,99.52,0.00
Jh 4d 2h,AcJc,1.000,76.89,7.01685,152.09,75.52,6.59,24.48,8.35
Jh 4d 2h,AcQc,1.000,39.54,0.34766,14.6547,38.13,0.75,61.87,0.10
Jh 4d 2h,AcKc,1.000,46.96,0.79812,28.3273,41.07,1.17,58.93,0.54
Jh 4d 2h,Ac9d,1.000,25.87,0.00049,0.03134,0.48,0.12,99.52,0.00
Jh 4d 2h,AcTd,1.000,30.08,0.00157,0.08701,0.58,0.22,99.42,0.00
Jh 4d 2h,AcJd,1.000,77.08,7.08181,153.124,74.78,6.66,25.22,8.33
Jh 4d 2h,AcQd,1.000,39.70,0.72237,30.3255,75.17,0.82,24.83,0.42
Jh 4d 2h,AcKd,1.000,47.12,0.98044,34.6815,52.12,1.24,47.88,0.69
Jh 4d 2h,Ac9h,1.000,28.60,0.02047,1.19321,4.74,0.43,95.26,0.00
Jh 4d 2h,AcTh,1.000,33.29,0.14053,7.03535,23.95,0.57,76.05,0.01
Jh 4d 2h,AcQh,1.000,42.94,1.40806,54.6506,69.51,1.41,30.49,1.41
Jh 4d 2h,AcKh,1.000,50.32,1.97848,65.5357,58.87,1.97,41.13,1.99
Jh 4d 2h,Ac9s,1.000,25.82,0.00087,0.05645,0.60,0.17,99.40,0.00
Jh 4d 2h,AcTs,1.000,29.95,0.00113,0.06293,0.48,0.19,99.52,0.00
Jh 4d 2h,AcJs,1.000,76.89,7.01644,152.081,75.54,6.59,24.46,8.35
Jh 4d 2h,AcQs,1.000,39.54,0.34769,14.6562,38.13,0.75,61.87,0.10
Jh 4d 2h,AcKs,1.000,46.96,0.79779,28.3156,41.06,1.17,58.94,0.54
Jh 4d 2h,2d2c,1.000,90.50,14.0901,259.474,78.82,13.24,21.18,17.26
Jh 4d 2h,3d3c,1.000,42.64,0.93851,36.6833,79.01,1.09,20.99,0.37
Jh 4d 2h,5d5c,1.000,43.12,0.9606,37.127,75.48,1.12,24.52,0.47
Jh 4d 2h,6d6c,1.000,44.02,0.49529,18.7539,42.71,1.06,57.29,0.07
Jh 4d 2h,6d5d,1.000,31.38,2.90504,154.307,79.36,2.64,20.64,3.94
