Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,6c5c,1.000,28.35,2.81379,165.414,87.94,2.90,12.06,2.19
Jh 4d 2h,7c6c,1.000,15.29,0.39596,43.1489,0.53,-1.96,99.47,0.41
Jh 4d 2h,8c7c,1.000,15.95,0.35739,37.3376,0.65,-1.99,99.35,0.37
Jh 4d 2h,9c8c,1.000,16.57,0.35695,35.9052,2.13,-1.89,97.87,0.41
Jh 4d 2h,Tc8c,1.000,15.48,0.37159,40.0097,0.62,-1.88,99.38,0.39
Jh 4d 2h,Tc9c,1.000,17.19,0.4259,41.3025,2.02,-1.64,97.98,0.47
Jh 4d 2h,Jc8c,1.000,66.84,5.66155,141.173,66.22,6.43,33.78,4.16
Jh 4d 2h,Jc9c,1.000,66.92,5.47691,136.409,55.01,6.55,44.99,4.16
Jh 4d 2h,JcTc,1.000,66.63,5.08749,127.258,75.86,5.44,24.14,3.99
Jh 4d 2h,JcTd,1.000,66.95,5.1801,128.953,69.97,5.67,30.03,4.03
Jh 4d 2h,JcTh,1.000,69.57,6.25452,149.831,68.62,6.99,31.38,4.64
Jh 4d 2h,JcTs,1.000,66.78,4.9653,123.928,75.33,5.28,24.67,4.00
Jh 4d 2h,Qc8c,1.000,15.63,0.3959,42.2193,1.01,-1.78,98.99,0.42
Jh 4d 2h,Qc9c,1.000,17.38,0.13623,13.0658,17.51,-1.58,82.49,0.50
Jh 4d 2h,QcTc,1.000,18.56,0.13701,12.3046,18.94,-1.37,81.06,0.49
Jh 4d 2h,QcJc,1.000,72.01,6.44956,149.265,65.13,7.20,34.87,5.04
Jh 4d 2h,QcTd,1.000,18.34,0.43107,39.1714,4.11,-1.44,95.89,0.51
Jh 4d 2h,QcJd,1.000,72.33,6.60684,152.229,63.39,7.47,36.61,5.12
Jh 4d 2h,QcTh,1.000,21.57,-0.75659,-58.4578,86.28,-1.01,13.72,0.87
Jh 4d 2h,QcTs,1.000,18.27,0.44611,40.6972,2.32,-1.40,97.68,0.49
Jh 4d 2h,QcJs,1.000,72.21,6.44496,148.745,63.56,7.24,36.44,5.06
Jh 4d 2h,Kc8c,1.000,16.52,0.38896,39.2506,0.65,-1.92,99.35,0.40
Jh 4d 2h,Kc9c,1.000,18.07,0.42236,38.955,1.18,-1.82,98.82,0.45
Jh 4d 2h,KcTc,1.000,19.30,0.41716,36.0308,1.75,-1.60,98.25,0.45
Jh 4d 2h,KcJc,1.000,72.17,5.8331,134.7,79.33,6.02,20.67,5.13
Jh 4d 2h,KcQc,1.000,25.40,-0.63578,-41.7106,69.30,-1.21,30.70,0.67
Jh 4d 2h,KcTd,1.000,19.12,0.44651,38.9197,1.12,-1.67,98.88,0.47
Jh 4d 2h,KcJd,1.000,72.52,6.09666,140.118,78.45,6.34,21.55,5.22
Jh 4d 2h,KcQd,1.000,25.53,-0.99008,-64.6402,86.52,-1.26,13.48,0.76
Jh 4d 2h,KcTh,1.000,22.48,-0.73954,-54.8366,70.95,-1.32,29.05,0.69
Jh 4d 2h,KcQh,1.000,28.98,1.1852,68.1717,86.11,1.16,13.89,1.37
Jh 4d 2h,KcTs,1.000,19.02,0.43615,38.2135,0.91,-1.63,99.09,0.46
Jh 4d 2h,KcJs,1.000,72.37,5.81376,133.89,78.66,5.99,21.34,5.15
Jh 4d 2h,KcQs,1.000,25.40,-0.62711,-41.1419,68.76,-1.22,31.24,0.67
Jh 4d 2h,Ac2c,1.000,47.47,0.92018,32.3078,85.00,0.81,15.00,1.57
Jh 4d 2h,Ac3c,1.000,35.37,1.7352,81.7755,87.82,1.68,12.18,2.10
Jh 4d 2h,Ac4c,1.000,47.64,1.01148,35.3873,51.80,0.55,48.20,1.51
Jh 4d 2h,Ac5c,1.000,35.37,1.69463,79.8635,83.11,1.62,16.89,2.04
Jh 4d 2h,Ac6c,1.000,24.38,0.29636,20.2613,0.48,-1.95,99.52,0.31
Jh 4d 2h,Ac7c,1.000,24.59,0.28257,19.156,0.39,-2.04,99.61,0.29
Jh 4d 2h,Ac8c,1.000,25.17,0.29811,19.7418,0.56,-1.99,99.44,0.31
Jh 4d 2h,Ac9c,1.000,25.82,0.31648,20.4298,0.60,-1.98,99.40,0.33
Jh 4d 2h,AcTc,1.000,29.95,0.37384,20.8069,0.48,-1.74,99.52,0.38
Jh 4d 2h,AcJc,1.000,76.89,8.41505,182.396,75.52,9.01,24.48,6.58
Jh 4d 2h,AcQc,1.000,39.54,0.05798,2.4441,38.13,-1.06,61.87,0.75
Jh 4d 2h,AcKc,1.000,46.96,0.42982,15.2553,41.07,-0.64,58.93,1.17
Jh 4d 2h,Ac9d,1.000,25.87,0.32429,20.8958,0.48,-2.00,99.52,0.34
Jh 4d 2h,AcTd,1.000,30.08,0.38194,21.1631,0.58,-1.75,99.42,0.39
