Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 4d 2h,6c5c,0.121,27.96,-0.26027,-15.5125,99.05,-0.28,0.88,1.79,0.07,0.00
Jh 4d 2h,7c6c,0.995,15.22,-0.00413,-0.45205,0.13,-3.11,0.01,-0.74,99.86,0.00
Jh 4d 2h,8c7c,0.994,15.77,-0.00479,-0.50591,0.14,-3.31,0.01,-0.84,99.84,0.00
Jh 4d 2h,9c8c,0.979,16.12,-0.00633,-0.65435,0.19,-3.19,0.02,-0.66,99.79,0.00
Jh 4d 2h,Tc8c,0.994,14.68,-0.00482,-0.54749,0.14,-3.43,0.02,-0.63,99.85,0.00
Jh 4d 2h,Tc9c,0.980,16.09,-0.00608,-0.62975,0.19,-3.14,0.02,-0.40,99.79,0.00
Jh 4d 2h,Jc8c,0.338,61.68,4.25123,114.874,47.67,5.33,52.29,3.27,0.04,0.00
Jh 4d 2h,Jc9c,0.450,61.81,4.01843,108.351,27.07,5.94,72.89,3.31,0.04,0.00
Jh 4d 2h,JcTc,0.241,61.79,4.78584,129.095,67.10,5.61,32.86,3.10,0.04,0.00
Jh 4d 2h,JcTd,0.300,61.96,3.7223,100.121,42.84,4.52,57.11,3.12,0.04,0.00
Jh 4d 2h,JcTh,0.314,64.31,5.1973,134.697,64.67,5.86,35.30,3.99,0.03,0.00
Jh 4d 2h,JcTs,0.247,61.90,3.01267,81.1103,42.44,2.91,57.52,3.09,0.04,0.00
Jh 4d 2h,Qc8c,0.990,14.70,-0.00732,-0.82965,0.22,-3.25,0.02,-0.60,99.76,0.00
Jh 4d 2h,Qc9c,0.825,16.21,-0.01393,-1.43193,0.48,-2.88,0.04,-0.29,99.48,0.00
Jh 4d 2h,QcTc,0.811,16.91,-0.01082,-1.06612,0.40,-2.72,0.05,-0.14,99.55,0.00
Jh 4d 2h,QcJc,0.349,67.07,4.70108,116.828,14.93,6.98,85.04,4.30,0.03,0.00
Jh 4d 2h,QcTd,0.959,16.75,-0.01139,-1.13281,0.41,-2.75,0.06,-0.21,99.53,0.00
Jh 4d 2h,QcJd,0.366,67.36,4.71101,116.571,11.86,6.88,88.11,4.42,0.03,0.00
Jh 4d 2h,QcTh,0.137,19.75,-1.94588,-164.17,89.24,-2.21,9.68,0.23,1.08,0.00
Jh 4d 2h,QcTs,0.977,16.66,-0.00922,-0.92306,0.33,-2.81,0.04,-0.19,99.63,0.00
Jh 4d 2h,QcJs,0.364,67.07,4.68269,116.357,14.26,6.98,85.71,4.30,0.03,0.00
Jh 4d 2h,Kc8c,0.993,15.63,-0.0054,-0.57559,0.15,-3.55,0.02,-0.73,99.83,0.00
Jh 4d 2h,Kc9c,0.988,16.89,-0.00626,-0.61741,0.18,-3.34,0.02,-0.59,99.79,0.00
Jh 4d 2h,KcTc,0.982,17.63,-0.0063,-0.59581,0.20,-3.14,0.03,-0.30,99.77,0.00
Jh 4d 2h,KcJc,0.207,65.99,3.83071,96.7537,20.36,2.98,79.61,4.05,0.03,0.00
Jh 4d 2h,KcQc,0.307,25.25,-0.2489,-16.43,10.15,-2.45,3.58,-0.01,86.27,0.00
Jh 4d 2h,KcTd,0.989,17.71,-0.00644,-0.6061,0.20,-3.24,0.03,-0.36,99.78,0.00
