Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 9d 2h,6c5c,1.000,13.30,-0.00202,-0.25368,0.06,-1.40,99.94,0.00
Jh 9d 2h,7c6c,1.000,13.49,-0.00205,-0.2533,0.06,-1.38,99.94,0.00
Jh 9d 2h,8c7c,1.000,25.39,-0.00129,-0.08475,0.13,-0.58,99.87,0.00
Jh 9d 2h,9c7c,1.000,51.69,1.37242,44.2482,0.13,0.66,99.87,1.37
Jh 9d 2h,9c8c,1.000,52.51,1.29771,41.1854,0.12,0.53,99.88,1.30
Jh 9d 2h,Tc7c,1.000,26.29,0.00876,0.55514,0.19,-0.30,99.81,0.01
Jh 9d 2h,Tc8c,1.000,37.66,2.30974,102.233,0.31,1.93,99.69,2.31
Jh 9d 2h,Tc9c,1.000,55.13,1.58687,47.976,0.12,0.77,99.88,1.59
Jh 9d 2h,Jc8c,1.000,60.83,2.9407,80.5759,0.13,2.10,99.87,2.94
Jh 9d 2h,Jc9c,1.000,81.60,13.847,282.808,0.44,13.09,99.56,13.85
Jh 9d 2h,JcTc,1.000,62.24,3.06869,82.1742,0.14,2.27,99.86,3.07
Jh 9d 2h,JcTd,1.000,62.44,3.1185,83.2413,0.14,2.31,99.86,3.12
Jh 9d 2h,JcTh,1.000,64.83,3.7238,95.7291,0.16,2.92,99.84,3.73
Jh 9d 2h,JcTs,1.000,62.27,3.06597,82.0639,0.14,2.26,99.86,3.07
Jh 9d 2h,Qc6c,1.000,15.42,-0.00192,-0.20714,0.08,-1.09,99.92,0.00
Jh 9d 2h,Qc7c,1.000,15.55,-0.00192,-0.20601,0.08,-1.07,99.92,0.00
Jh 9d 2h,Qc8c,1.000,26.24,-0.00091,-0.05782,0.17,-0.37,99.83,0.00
Jh 9d 2h,Qc9c,1.000,54.97,1.70232,51.6112,0.11,0.83,99.89,1.70
Jh 9d 2h,QcTc,1.000,40.22,1.86591,77.3188,0.28,1.58,99.72,1.87
Jh 9d 2h,QcJc,1.000,66.04,4.07357,102.803,0.17,3.31,99.83,4.07
Jh 9d 2h,QcTd,1.000,40.28,1.86158,77.0193,0.28,1.61,99.72,1.86
Jh 9d 2h,QcJd,1.000,66.02,4.08027,103.013,0.16,3.32,99.84,4.08
Jh 9d 2h,QcTh,1.000,42.79,2.55326,99.4521,0.37,2.21,99.63,2.55
Jh 9d 2h,QcTs,1.000,40.20,1.8747,77.7271,0.28,1.58,99.72,1.88
Jh 9d 2h,QcJs,1.000,66.04,4.07318,102.793,0.17,3.31,99.83,4.07
Jh 9d 2h,Kc2c,1.000,40.24,0.35056,14.5211,0.26,-0.07,99.74,0.35
Jh 9d 2h,Kc3c,1.000,15.54,-0.00201,-0.21553,0.07,-1.29,99.93,0.00
Jh 9d 2h,Kc4c,1.000,15.85,-0.00201,-0.21148,0.07,-1.28,99.93,0.00
Jh 9d 2h,Kc5c,1.000,16.15,-0.00201,-0.20767,0.07,-1.27,99.93,0.00
Jh 9d 2h,Kc6c,1.000,16.49,-0.00203,-0.20541,0.07,-1.28,99.93,0.00
Jh 9d 2h,Kc7c,1.000,17.65,-0.00203,-0.19135,0.07,-1.20,99.93,0.00
Jh 9d 2h,Kc8c,1.000,18.16,-0.00202,-0.18508,0.07,-1.16,99.93,0.00
Jh 9d 2h,Kc9c,1.000,54.48,1.43207,43.8114,0.13,0.69,99.87,1.43
Jh 9d 2h,KcTc,1.000,31.27,0.05744,3.06162,0.27,-0.13,99.73,0.06
Jh 9d 2h,KcJc,1.000,68.02,4.73034,115.909,0.19,4.02,99.81,4.73
Jh 9d 2h,KcQc,1.000,34.75,0.34266,16.4365,0.27,0.06,99.73,0.34
Jh 9d 2h,Kc8d,1.000,18.22,-0.00201,-0.18429,0.08,-1.13,99.92,0.00
Jh 9d 2h,KcTd,1.000,31.30,0.08295,4.41607,0.29,-0.08,99.71,0.08
Jh 9d 2h,KcJd,1.000,68.00,4.74149,116.216,0.19,4.04,99.81,4.74
Jh 9d 2h,KcQd,1.000,34.82,0.36904,17.6641,0.27,0.09,99.73,0.37
Jh 9d 2h,Kc8h,1.000,21.11,-0.00186,-0.14699,0.09,-0.94,99.91,0.00
Jh 9d 2h,Kc9h,1.000,56.86,2.11611,62.0308,0.13,1.29,99.87,2.12
Jh 9d 2h,KcTh,1.000,34.15,0.61185,29.8578,0.24,0.30,99.76,0.61
Jh 9d 2h,KcQh,1.000,37.87,1.05119,46.2626,0.31,0.71,99.69,1.05
Jh 9d 2h,Kc8s,1.000,18.16,-0.00202,-0.18508,0.07,-1.17,99.93,0.00
Jh 9d 2h,Kc9s,1.000,54.49,1.42715,43.6529,0.13,0.68,99.87,1.43
Jh 9d 2h,KcTs,1.000,31.22,0.04621,2.46677,0.27,-0.13,99.73,0.05
Jh 9d 2h,KcJs,1.000,68.02,4.72934,115.884,0.19,4.02,99.81,4.73
Jh 9d 2h,KcQs,1.000,34.75,0.34207,16.4081,0.27,0.06,99.73,0.34
Jh 9d 2h,Ac2c,1.000,39.11,0.22573,9.61956,0.19,-0.27,99.81,0.23
Jh 9d 2h,Ac3c,1.000,21.47,-0.002,-0.1551,0.06,-1.47,99.94,0.00
Jh 9d 2h,Ac4c,1.000,21.79,-0.002,-0.15266,0.06,-1.46,99.94,0.00
Jh 9d 2h,Ac5c,1.000,22.33,-0.00199,-0.1488,0.06,-1.44,99.94,0.00
Jh 9d 2h,Ac6c,1.000,21.86,-0.00205,-0.15609,0.06,-1.53,99.94,0.00
Jh 9d 2h,Ac7c,1.000,23.63,-0.00204,-0.14366,0.06,-1.44,99.94,0.00
Jh 9d 2h,Ac8c,1.000,25.74,-0.00199,-0.12888,0.06,-1.35,99.94,0.00
Jh 9d 2h,Ac9c,1.000,55.07,1.95854,59.2758,0.11,1.04,99.89,1.96
Jh 9d 2h,AcTc,1.000,30.72,-0.00182,-0.09856,0.08,-1.07,99.92,0.00
Jh 9d 2h,Ac2d,1.000,39.13,0.2442,10.4015,0.18,-0.25,99.82,0.25
Jh 9d 2h,Ac3d,1.000,21.40,-0.002,-0.15577,0.06,-1.47,99.94,0.00
Jh 9d 2h,Ac4d,1.000,21.72,-0.002,-0.15322,0.06,-1.46,99.94,0.00
Jh 9d 2h,Ac5d,1.000,22.26,-0.002,-0.14942,0.06,-1.44,99.94,0.00
Jh 9d 2h,Ac6d,1.000,21.79,-0.00206,-0.15723,0.06,-1.55,99.94,0.00
Jh 9d 2h,Ac7d,1.000,23.57,-0.00205,-0.14502,0.06,-1.45,99.94,0.00
Jh 9d 2h,Ac8d,1.000,25.67,-0.00201,-0.1303,0.06,-1.35,99.94,0.00
Jh 9d 2h,AcTd,1.000,30.78,-0.0018,-0.09727,0.08,-1.02,99.92,0.00
Jh 9d 2h,AcJd,1.000,70.75,6.31024,148.654,0.35,5.75,99.65,6.31
Jh 9d 2h,Ac3h,1.000,23.86,-0.00194,-0.13556,0.07,-1.27,99.93,0.00
Jh 9d 2h,Ac4h,1.000,24.24,-0.00194,-0.13325,0.07,-1.26,99.93,0.00
Jh 9d 2h,Ac5h,1.000,24.83,-0.00193,-0.12982,0.07,-1.25,99.93,0.00
Jh 9d 2h,Ac6h,1.000,24.45,-0.00199,-0.13568,0.07,-1.32,99.93,0.00
Jh 9d 2h,Ac7h,1.000,26.27,-0.00195,-0.12384,0.07,-1.25,99.93,0.00
Jh 9d 2h,Ac8h,1.000,28.40,-0.00185,-0.10829,0.07,-1.14,99.93,0.00
Jh 9d 2h,Ac9h,1.000,57.50,2.58235,74.8484,0.14,1.78,99.86,2.58
Jh 9d 2h,AcTh,1.000,33.74,-0.00101,-0.0501,0.12,-0.65,99.88,0.00
Jh 9d 2h,Ac2s,1.000,39.06,0.14609,6.23379,0.18,-0.29,99.82,0.15
Jh 9d 2h,Ac3s,1.000,21.34,-0.002,-0.15643,0.06,-1.50,99.94,0.00
Jh 9d 2h,Ac4s,1.000,21.65,-0.002,-0.15394,0.06,-1.49,99.94,0.00
Jh 9d 2h,Ac5s,1.000,22.20,-0.002,-0.1501,0.06,-1.48,99.94,0.00
Jh 9d 2h,Ac6s,1.000,21.72,-0.00206,-0.15769,0.06,-1.56,99.94,0.00
Jh 9d 2h,Ac7s,1.000,23.51,-0.00205,-0.14544,0.06,-1.47,99.94,0.00
Jh 9d 2h,Ac8s,1.000,25.62,-0.00201,-0.13058,0.06,-1.38,99.94,0.00
Jh 9d 2h,Ac9s,1.000,55.07,1.95736,59.2401,0.11,1.04,99.89,1.96
