Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,QhTs,0.996,42.59,2.07656,81.2692,50.07,1.69,49.87,2.46,0.06,0.00
Jh 9d 2h,QhJs,0.998,67.31,4.54669,112.574,8.91,5.81,91.06,4.42,0.03,0.00
Jh 9d 2h,Kh8c,0.999,21.86,-0.00288,-0.21964,0.12,-2.10,0.05,-0.81,99.83,0.00
Jh 9d 2h,Kh9c,0.999,55.86,1.94554,58.045,0.52,0.02,99.40,1.96,0.08,0.00
Jh 9d 2h,KhTc,0.997,34.36,0.38065,18.4648,22.01,-0.73,77.77,0.70,0.22,0.00
Jh 9d 2h,KhJc,0.997,69.52,5.43287,130.25,12.50,6.73,87.48,5.25,0.02,0.00
Jh 9d 2h,KhQc,0.997,38.11,0.7171,31.363,45.02,0.45,54.83,0.94,0.16,0.00
Jh 9d 2h,Kh8d,0.999,21.88,-0.00293,-0.22291,0.12,-2.11,0.05,-0.82,99.83,0.00
Jh 9d 2h,KhTd,0.997,34.44,0.3158,15.2815,27.86,-0.72,71.93,0.72,0.21,0.00
Jh 9d 2h,KhJd,0.997,69.50,5.52791,132.568,13.01,7.29,86.96,5.27,0.02,0.00
Jh 9d 2h,KhQd,0.997,38.19,0.48016,20.9556,42.19,-0.18,57.65,0.96,0.15,0.00
Jh 9d 2h,Kh3h,0.998,45.20,2.78244,102.589,11.82,2.19,88.13,2.86,0.05,0.00
Jh 9d 2h,Kh4h,0.998,45.47,2.84068,104.118,6.54,2.17,93.42,2.89,0.05,0.00
Jh 9d 2h,Kh5h,0.998,45.74,2.8582,104.148,5.59,2.16,94.37,2.90,0.05,0.00
Jh 9d 2h,Kh6h,0.998,46.04,2.77936,100.615,17.97,2.31,81.98,2.88,0.05,0.00
Jh 9d 2h,Kh7h,0.998,46.73,2.90353,103.551,8.48,2.46,91.47,2.95,0.05,0.00
Jh 9d 2h,Kh8h,0.998,46.95,3.01496,107.019,0.40,2.57,99.55,3.02,0.05,0.00
Jh 9d 2h,Kh9h,0.995,70.64,7.38211,174.166,16.24,9.14,83.74,7.04,0.02,0.00
Jh 9d 2h,KhTh,0.994,55.04,6.02868,182.567,55.05,6.69,44.92,5.22,0.02,0.00
Jh 9d 2h,KhQh,0.994,57.84,6.7389,194.177,98.67,6.75,1.32,5.71,0.01,0.00
Jh 9d 2h,Kh8s,0.999,21.86,-0.00288,-0.21964,0.12,-2.10,0.05,-0.81,99.83,0.00
Jh 9d 2h,Kh9s,0.999,55.86,1.94569,58.0494,0.51,0.02,99.41,1.96,0.08,0.00
Jh 9d 2h,KhTs,0.997,34.36,0.38067,18.4659,22.01,-0.73,77.77,0.70,0.22,0.00
Jh 9d 2h,KhJs,0.997,69.52,5.43246,130.24,12.48,6.73,87.49,5.25,0.02,0.00
Jh 9d 2h,KhQs,0.997,38.11,0.71701,31.3591,44.99,0.45,54.85,0.94,0.16,0.00
Jh 9d 2h,Ah2c,0.997,43.34,1.62984,62.6712,23.37,2.15,76.53,1.47,0.10,0.00
Jh 9d 2h,Ah3c,0.998,26.00,-0.01421,-0.9108,0.89,-1.55,0.20,-0.23,98.92,0.00
Jh 9d 2h,Ah4c,0.998,26.33,-0.01494,-0.94557,0.95,-1.53,0.21,-0.20,98.84,0.00
Jh 9d 2h,Ah5c,0.998,26.92,-0.01615,-0.99971,1.04,-1.51,0.24,-0.17,98.72,0.00
Jh 9d 2h,Ah6c,0.999,26.51,-0.00724,-0.45481,0.42,-1.62,0.13,-0.26,99.44,0.00
