Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 9d 2h,Ac6s,1.000,21.72,0.04988,3.82642,0.06,0.54,99.94,0.05
Jh 9d 2h,Ac7s,1.000,23.51,0.0562,3.98464,0.06,0.61,99.94,0.06
Jh 9d 2h,Ac8s,1.000,25.62,0.06768,4.40177,0.06,0.61,99.94,0.07
Jh 9d 2h,Ac9s,1.000,55.07,1.91238,57.8788,0.11,0.72,99.89,1.91
Jh 9d 2h,AcTs,1.000,30.72,0.11578,6.28086,0.08,0.93,99.92,0.12
Jh 9d 2h,AcJs,1.000,70.76,5.99584,141.225,0.33,4.78,99.67,6.00
Jh 9d 2h,6d6c,1.000,40.52,0.19106,7.85869,0.12,1.14,99.88,0.19
Jh 9d 2h,6d5d,1.000,17.08,0.09783,9.54612,0.08,0.53,99.92,0.10
Jh 9d 2h,7d7c,1.000,43.44,0.22228,8.52745,0.14,1.22,99.86,0.22
Jh 9d 2h,7d6d,1.000,17.29,0.0933,8.99504,0.08,0.56,99.92,0.09
Jh 9d 2h,8d8c,1.000,46.83,0.29231,10.4027,0.17,1.20,99.83,0.29
Jh 9d 2h,8d7d,1.000,28.57,0.25147,14.6697,0.19,1.12,99.81,0.25
Jh 9d 2h,TdTc,1.000,56.41,1.78086,52.6175,0.11,1.76,99.89,1.78
Jh 9d 2h,Td7d,1.000,29.44,0.62261,35.2506,0.16,1.73,99.84,0.62
Jh 9d 2h,Td8d,1.000,40.23,2.98377,123.598,0.42,2.89,99.58,2.98
Jh 9d 2h,JdTc,1.000,62.24,2.92955,78.447,0.14,1.92,99.86,2.93
Jh 9d 2h,Jd8d,1.000,62.59,3.58867,95.5567,0.17,2.14,99.83,3.59
Jh 9d 2h,JdTd,1.000,63.95,3.6797,95.9018,0.22,2.76,99.78,3.68
Jh 9d 2h,JdTh,1.000,64.81,3.51988,90.5224,0.16,2.05,99.84,3.52
Jh 9d 2h,JdTs,1.000,62.24,2.92955,78.447,0.14,1.92,99.86,2.93
Jh 9d 2h,QdTc,1.000,40.29,1.97963,81.9008,0.27,2.29,99.73,1.98
Jh 9d 2h,QdJc,1.000,66.20,3.91838,98.6452,0.17,2.60,99.83,3.92
Jh 9d 2h,Qd6d,1.000,19.23,0.13075,11.3316,0.10,0.84,99.90,0.13
Jh 9d 2h,Qd7d,1.000,19.36,0.12937,11.1358,0.10,0.97,99.90,0.13
Jh 9d 2h,Qd8d,1.000,29.51,0.37553,21.2094,0.24,1.64,99.76,0.37
Jh 9d 2h,QdTd,1.000,42.81,2.72028,105.905,0.39,2.70,99.61,2.72
Jh 9d 2h,QdJd,1.000,67.57,4.56778,112.67,0.27,3.48,99.73,4.57
Jh 9d 2h,QdTh,1.000,42.88,2.53974,98.7248,0.36,2.37,99.64,2.54
Jh 9d 2h,QdTs,1.000,40.29,1.97963,81.9007,0.27,2.29,99.73,1.98
Jh 9d 2h,QdJs,1.000,66.20,3.91838,98.6453,0.17,2.60,99.83,3.92
Jh 9d 2h,Kd8c,1.000,18.19,0.08124,7.44361,0.08,0.97,99.92,0.08
Jh 9d 2h,Kd9c,1.000,54.58,1.45444,44.4115,0.13,1.75,99.87,1.45
Jh 9d 2h,KdTc,1.000,31.30,0.26112,13.9051,0.30,1.57,99.70,0.26
Jh 9d 2h,KdJc,1.000,68.18,4.58314,112.03,0.18,3.14,99.82,4.59
Jh 9d 2h,KdQc,1.000,34.83,0.47629,22.7938,0.28,1.63,99.72,0.47
Jh 9d 2h,Kd2d,1.000,43.15,1.21816,47.0567,0.21,1.38,99.79,1.22
Jh 9d 2h,Kd3d,1.000,19.38,0.11111,9.55723,0.09,0.80,99.91,0.11
Jh 9d 2h,Kd4d,1.000,19.68,0.11093,9.3951,0.09,0.81,99.91,0.11
Jh 9d 2h,Kd5d,1.000,19.98,0.10964,9.14437,0.09,0.85,99.91,0.11
Jh 9d 2h,Kd6d,1.000,20.32,0.10573,8.67084,0.09,0.89,99.91,0.11
Jh 9d 2h,Kd7d,1.000,21.42,0.11167,8.68969,0.09,1.06,99.91,0.11
Jh 9d 2h,Kd8d,1.000,21.88,0.11894,9.06126,0.10,1.16,99.90,0.12
Jh 9d 2h,KdTd,1.000,34.36,0.87715,42.5452,0.22,1.58,99.78,0.88
Jh 9d 2h,KdJd,1.000,69.49,5.24022,125.677,0.31,3.89,99.69,5.24
Jh 9d 2h,KdQd,1.000,37.77,1.14508,50.5236,0.30,1.82,99.70,1.14
Jh 9d 2h,Kd8h,1.000,21.14,0.11188,8.82,0.09,1.01,99.91,0.11
Jh 9d 2h,Kd9h,1.000,56.95,2.03834,59.6535,0.13,1.13,99.87,2.04
Jh 9d 2h,KdTh,1.000,34.23,0.73837,35.9536,0.25,1.55,99.75,0.74
Jh 9d 2h,KdQh,1.000,37.95,1.05625,46.3855,0.31,1.27,99.69,1.06
Jh 9d 2h,Kd8s,1.000,18.19,0.08124,7.44361,0.08,0.97,99.92,0.08
Jh 9d 2h,Kd9s,1.000,54.58,1.45444,44.4115,0.13,1.75,99.87,1.45
Jh 9d 2h,KdTs,1.000,31.30,0.26112,13.905,0.30,1.57,99.70,0.26
Jh 9d 2h,KdJs,1.000,68.18,4.58314,112.03,0.18,3.14,99.82,4.59
Jh 9d 2h,KdQs,1.000,34.83,0.4763,22.7939,0.28,1.63,99.72,0.47
Jh 9d 2h,Ad2c,1.000,39.28,0.31151,13.2186,0.20,1.44,99.80,0.31
Jh 9d 2h,Ad3c,1.000,21.45,0.05692,4.42278,0.06,0.40,99.94,0.06
Jh 9d 2h,Ad4c,1.000,21.76,0.05715,4.37693,0.07,0.46,99.93,0.06
Jh 9d 2h,Ad5c,1.000,22.31,0.0573,4.28027,0.07,0.52,99.93,0.06
Jh 9d 2h,Ad6c,1.000,21.84,0.05007,3.82099,0.06,0.73,99.94,0.05
Jh 9d 2h,Ad7c,1.000,23.64,0.05645,3.98027,0.07,0.78,99.93,0.06
Jh 9d 2h,Ad8c,1.000,25.77,0.06848,4.4289,0.07,0.76,99.93,0.07
Jh 9d 2h,Ad9c,1.000,55.31,1.98014,59.6728,0.10,0.80,99.90,1.98
Jh 9d 2h,AdTc,1.000,30.91,0.118,6.36363,0.09,1.02,99.91,0.12
Jh 9d 2h,AdJc,1.000,71.01,6.0586,142.197,0.28,4.91,99.72,6.06
Jh 9d 2h,Ad2d,1.000,42.31,1.31033,51.6196,0.18,1.07,99.82,1.31
Jh 9d 2h,Ad3d,1.000,25.18,0.10755,7.11963,0.10,0.78,99.90,0.11
Jh 9d 2h,Ad4d,1.000,25.49,0.10762,7.03698,0.10,0.83,99.90,0.11
Jh 9d 2h,Ad5d,1.000,26.02,0.1073,6.87231,0.10,0.84,99.90,0.11
Jh 9d 2h,Ad6d,1.000,25.61,0.09511,6.19016,0.09,0.92,99.91,0.09
Jh 9d 2h,Ad7d,1.000,27.29,0.10411,6.35839,0.10,1.02,99.90,0.10
Jh 9d 2h,Ad8d,1.000,29.25,0.11974,6.8221,0.11,1.08,99.89,0.12
Jh 9d 2h,AdTd,1.000,34.01,0.1717,8.41334,0.15,1.29,99.85,0.17
Jh 9d 2h,Ad3h,1.000,23.97,0.07444,5.17686,0.08,0.66,99.92,0.07
Jh 9d 2h,Ad4h,1.000,24.34,0.07498,5.13351,0.08,0.70,99.92,0.07
Jh 9d 2h,Ad5h,1.000,24.95,0.07614,5.0869,0.08,0.71,99.92,0.08
Jh 9d 2h,Ad6h,1.000,24.57,0.06973,4.72995,0.07,0.84,99.93,0.07
Jh 9d 2h,Ad7h,1.000,26.40,0.08004,5.05262,0.08,0.82,99.92,0.08
Jh 9d 2h,Ad8h,1.000,28.55,0.09517,5.5557,0.08,0.68,99.92,0.09
Jh 9d 2h,Ad9h,1.000,57.74,2.53482,73.1698,0.13,1.23,99.87,2.54
Jh 9d 2h,AdTh,1.000,33.92,0.15104,7.4215,0.14,1.07,99.86,0.15
Jh 9d 2h,Ad2s,1.000,39.28,0.31151,13.2186,0.20,1.44,99.80,0.31
Jh 9d 2h,Ad3s,1.000,21.45,0.05692,4.42278,0.06,0.40,99.94,0.06
Jh 9d 2h,Ad4s,1.000,21.76,0.05715,4.37693,0.07,0.46,99.93,0.06
Jh 9d 2h,Ad5s,1.000,22.31,0.0573,4.28028,0.07,0.52,99.93,0.06
Jh 9d 2h,Ad6s,1.000,21.84,0.05007,3.82099,0.06,0.73,99.94,0.05
Jh 9d 2h,Ad7s,1.000,23.64,0.05645,3.98026,0.07,0.78,99.93,0.06
Jh 9d 2h,Ad8s,1.000,25.77,0.06848,4.4289,0.07,0.76,99.93,0.07
Jh 9d 2h,Ad9s,1.000,55.31,1.98014,59.6727,0.10,0.80,99.90,1.98
Jh 9d 2h,AdTs,1.000,30.91,0.118,6.36362,0.09,1.02,99.91,0.12
Jh 9d 2h,AdJs,1.000,71.01,6.0586,142.197,0.28,4.91,99.72,6.06
Jh 9d 2h,6h6c,1.000,43.03,0.34483,13.3559,0.16,1.33,99.84,0.34
Jh 9d 2h,6h6d,1.000,43.10,0.38266,14.7976,0.16,1.36,99.84,0.38
Jh 9d 2h,6h5h,1.000,42.39,2.65457,104.36,0.18,2.15,99.82,2.66
Jh 9d 2h,7h7c,1.000,45.93,0.48062,17.4398,0.15,1.22,99.85,0.48
Jh 9d 2h,7h7d,1.000,46.00,0.52452,19.0024,0.14,1.31,99.86,0.52
Jh 9d 2h,7h6h,1.000,42.64,2.53393,99.0335,0.17,2.55,99.83,2.53
Jh 9d 2h,8h8c,1.000,49.35,0.69089,23.3319,0.14,1.20,99.86,0.69
Jh 9d 2h,8h8d,1.000,49.35,0.70809,23.9161,0.14,1.26,99.86,0.71
Jh 9d 2h,8h7h,1.000,50.20,3.99544,132.648,0.41,3.07,99.59,4.00
Jh 9d 2h,9h9c,1.000,90.79,21.4482,393.748,0.72,18.53,99.28,21.47
Jh 9d 2h,9h7h,1.000,69.19,6.64572,160.078,0.46,4.93,99.54,6.65
Jh 9d 2h,9h8h,1.000,69.63,6.57546,157.385,0.52,4.94,99.48,6.58
Jh 9d 2h,ThTc,1.000,58.83,2.27421,64.425,0.13,1.63,99.87,2.28
Jh 9d 2h,ThTd,1.000,59.00,2.32265,65.613,0.13,1.64,99.87,2.32
Jh 9d 2h,Th7h,1.000,51.18,4.46982,145.558,0.29,4.43,99.71,4.47
Jh 9d 2h,Th8h,1.000,58.28,7.19065,205.633,0.82,6.05,99.18,7.20
Jh 9d 2h,Th9h,1.000,71.40,6.90371,161.155,0.37,5.47,99.63,6.91
Jh 9d 2h,QhTc,1.000,43.07,2.63021,101.779,0.39,2.53,99.61,2.63
Jh 9d 2h,QhJc,1.000,68.70,4.60409,111.697,0.21,2.78,99.79,4.61
Jh 9d 2h,QhTd,1.000,43.16,2.67123,103.163,0.39,2.58,99.61,2.67
Jh 9d 2h,QhJd,1.000,68.67,4.61739,112.06,0.21,2.78,99.79,4.62
Jh 9d 2h,Qh6h,1.000,44.96,2.96807,110.016,0.25,2.82,99.75,2.97
Jh 9d 2h,Qh7h,1.000,45.07,2.93958,108.714,0.22,2.84,99.78,2.94
Jh 9d 2h,Qh8h,1.000,51.73,4.31304,138.963,0.39,3.94,99.61,4.31
Jh 9d 2h,Qh9h,1.000,71.74,6.98916,162.384,0.37,5.46,99.63,6.99
Jh 9d 2h,QhTh,1.000,60.57,7.48482,205.959,0.59,6.12,99.41,7.49
Jh 9d 2h,QhTs,1.000,43.07,2.63021,101.779,0.39,2.53,99.61,2.63
Jh 9d 2h,QhJs,1.000,68.70,4.60407,111.697,0.21,2.78,99.79,4.61
Jh 9d 2h,Kh8c,1.000,21.93,0.13135,9.98208,0.13,1.33,99.87,0.13
Jh 9d 2h,Kh9c,1.000,57.57,2.25054,65.1551,0.12,1.07,99.88,2.25
Jh 9d 2h,KhTc,1.000,34.64,0.9188,44.2115,0.26,1.52,99.74,0.92
Jh 9d 2h,KhJc,1.000,70.90,5.40561,127.075,0.25,3.45,99.75,5.41
Jh 9d 2h,KhQc,1.000,38.16,1.15017,50.2303,0.33,1.49,99.67,1.15
Jh 9d 2h,Kh8d,1.000,21.99,0.13522,10.2501,0.13,1.37,99.87,0.13
Jh 9d 2h,KhTd,1.000,34.72,0.9445,45.3426,0.25,1.39,99.75,0.94
Jh 9d 2h,KhJd,1.000,70.88,5.423,127.517,0.26,3.52,99.74,5.43
Jh 9d 2h,KhQd,1.000,38.24,1.17482,51.2057,0.32,1.42,99.68,1.17
Jh 9d 2h,Kh3h,1.000,45.45,3.01614,110.603,0.24,2.85,99.76,3.02
Jh 9d 2h,Kh4h,1.000,45.70,3.0381,110.809,0.24,2.87,99.76,3.04
Jh 9d 2h,Kh5h,1.000,45.94,3.04731,110.55,0.24,2.92,99.76,3.05
Jh 9d 2h,Kh6h,1.000,46.22,3.02936,109.239,0.24,2.90,99.76,3.03
Jh 9d 2h,Kh7h,1.000,46.93,3.08211,109.468,0.22,3.10,99.78,3.08
Jh 9d 2h,Kh8h,1.000,47.20,3.15498,111.401,0.21,3.08,99.79,3.16
Jh 9d 2h,Kh9h,1.000,71.87,7.04138,163.286,0.46,5.10,99.54,7.05
Jh 9d 2h,KhTh,1.000,55.42,5.26068,158.206,0.59,4.64,99.41,5.26
Jh 9d 2h,KhQh,1.000,58.07,5.78515,166.051,0.62,4.67,99.38,5.79
Jh 9d 2h,Kh8s,1.000,21.93,0.13135,9.98213,0.13,1.33,99.87,0.13
Jh 9d 2h,Kh9s,1.000,57.57,2.25054,65.1552,0.12,1.07,99.88,2.25
Jh 9d 2h,KhTs,1.000,34.64,0.9188,44.2115,0.26,1.52,99.74,0.92
Jh 9d 2h,KhJs,1.000,70.90,5.40561,127.076,0.25,3.45,99.75,5.41
