Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,6c5c,0.999,13.22,-0.00054,-0.0683,0.04,0.19,0.04,-1.66,99.93,0.00
Jh 9d 2h,7c6c,0.999,13.41,-0.00047,-0.05873,0.04,0.39,0.04,-1.63,99.92,0.00
Jh 9d 2h,8c7c,0.999,25.12,0.00092,0.06129,0.16,0.84,0.11,-0.38,99.73,0.00
Jh 9d 2h,9c7c,0.999,50.26,1.13949,37.7836,6.94,1.88,92.92,1.09,0.14,0.00
Jh 9d 2h,9c8c,0.999,51.15,1.05697,34.4412,4.83,1.76,95.02,1.02,0.15,0.00
Jh 9d 2h,Tc7c,0.998,25.97,0.01018,0.65321,0.45,2.29,8.92,0.00,90.64,0.00
Jh 9d 2h,Tc8c,0.997,37.18,2.61606,117.274,38.82,3.43,61.12,2.10,0.07,0.00
Jh 9d 2h,Tc9c,0.999,53.46,1.23947,38.6444,0.02,2.29,99.86,1.24,0.13,0.00
Jh 9d 2h,Jc8c,0.999,59.46,2.59392,72.7102,0.02,2.82,99.92,2.60,0.06,0.00
Jh 9d 2h,Jc9c,0.996,80.78,12.5559,259.04,99.54,12.55,0.45,13.63,0.00,0.00
Jh 9d 2h,JcTc,0.999,60.64,2.6465,72.7422,1.56,3.48,98.39,2.63,0.06,0.00
Jh 9d 2h,JcTd,0.999,60.80,2.67926,73.4436,0.39,3.40,99.56,2.68,0.05,0.00
Jh 9d 2h,JcTh,0.998,63.26,3.28079,86.4343,7.01,3.65,92.95,3.25,0.04,0.00
Jh 9d 2h,JcTs,0.999,60.66,2.6344,72.3785,0.21,3.48,99.73,2.63,0.06,0.00
Jh 9d 2h,Qc6c,0.999,15.15,0.00015,0.01595,0.06,0.75,0.02,-1.43,99.92,0.00
Jh 9d 2h,Qc7c,0.999,15.30,0.00011,0.01153,0.06,0.68,0.02,-1.42,99.92,0.00
Jh 9d 2h,Qc8c,0.998,25.80,0.0035,0.22603,0.22,1.77,0.14,-0.24,99.64,0.00
Jh 9d 2h,Qc9c,0.999,53.28,1.34583,42.1002,0.02,1.83,99.87,1.35,0.11,0.00
Jh 9d 2h,QcTc,0.997,39.71,2.03778,85.5303,21.75,3.21,78.17,1.71,0.08,0.00
Jh 9d 2h,QcJc,0.998,64.59,3.65174,94.2222,1.99,3.27,97.97,3.66,0.04,0.00
Jh 9d 2h,QcTd,0.997,39.77,1.82698,76.5616,5.73,3.14,94.19,1.75,0.08,0.00
Jh 9d 2h,QcJd,0.998,64.57,3.67552,94.8705,0.05,3.18,99.91,3.68,0.04,0.00
Jh 9d 2h,QcTh,0.996,42.30,2.93489,115.641,45.64,3.69,54.30,2.31,0.06,0.00
Jh 9d 2h,QcTs,0.997,39.68,2.15729,90.605,24.24,3.54,75.68,1.72,0.08,0.00
Jh 9d 2h,QcJs,0.998,64.59,3.65273,94.247,1.79,3.28,98.17,3.66,0.04,0.00
Jh 9d 2h,Kc2c,0.997,39.62,1.00601,42.3143,42.51,2.26,54.60,0.08,2.89,0.00
Jh 9d 2h,Kc3c,0.999,15.43,-0.00009,-0.0101,0.05,0.45,0.02,-1.66,99.93,0.00
Jh 9d 2h,Kc4c,0.999,15.76,-0.00009,-0.00934,0.05,0.45,0.02,-1.62,99.93,0.00
Jh 9d 2h,Kc5c,0.999,16.09,-0.00008,-0.00822,0.05,0.46,0.02,-1.60,99.93,0.00
Jh 9d 2h,Kc6c,0.999,16.46,-0.00007,-0.00663,0.05,0.49,0.02,-1.58,99.93,0.00
Jh 9d 2h,Kc7c,0.999,17.62,-0.00005,-0.00458,0.05,0.52,0.02,-1.51,99.92,0.00
Jh 9d 2h,Kc8c,0.999,18.07,-0.00005,-0.00472,0.06,0.50,0.02,-1.47,99.92,0.00
Jh 9d 2h,Kc9c,0.999,52.76,1.08293,34.2089,0.02,1.31,99.84,1.08,0.14,0.00
Jh 9d 2h,KcTc,0.997,30.97,0.03499,1.88315,1.68,2.03,82.26,0.00,16.06,0.00
Jh 9d 2h,KcJc,0.998,66.60,4.30388,107.704,2.16,3.99,97.81,4.31,0.03,0.00
Jh 9d 2h,KcQc,0.997,34.67,0.51733,24.8708,15.23,2.26,83.90,0.21,0.87,0.00
Jh 9d 2h,Kc8d,0.999,18.09,-0.00003,-0.00249,0.06,0.54,0.02,-1.49,99.92,0.00
Jh 9d 2h,KcTd,0.997,31.00,0.03822,2.05449,1.15,1.99,88.92,0.02,9.92,0.00
Jh 9d 2h,KcJd,0.998,66.57,4.32483,108.27,0.38,3.93,99.59,4.33,0.03,0.00
Jh 9d 2h,KcQd,0.997,34.75,0.56042,26.8792,16.01,2.32,83.22,0.23,0.77,0.00
Jh 9d 2h,Kc8h,0.999,20.97,0.00027,0.02183,0.07,0.83,0.03,-1.19,99.90,0.00
Jh 9d 2h,Kc9h,0.999,55.15,1.684,50.8959,0.02,1.29,99.89,1.69,0.09,0.00
Jh 9d 2h,KcTh,0.998,33.84,0.78392,38.607,15.67,2.38,83.99,0.49,0.34,0.00
Jh 9d 2h,KcQh,0.997,37.81,1.64138,72.3484,41.52,2.82,58.30,0.81,0.18,0.00
Jh 9d 2h,Kc8s,0.999,18.07,-0.00005,-0.00468,0.06,0.50,0.02,-1.47,99.92,0.00
Jh 9d 2h,Kc9s,0.999,52.77,1.07889,34.0778,0.02,1.29,99.84,1.08,0.14,0.00
Jh 9d 2h,KcTs,0.997,30.92,0.0341,1.83819,1.71,2.02,62.58,0.00,35.70,0.00
Jh 9d 2h,KcJs,0.998,66.60,4.30624,107.763,1.73,4.05,98.24,4.31,0.03,0.00
