Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,6c5c,0.999,13.22,-0.00138,-0.1738,0.04,-2.08,0.04,-1.66,99.93,0.00
Jh 9d 2h,7c6c,0.999,13.41,-0.00137,-0.17045,0.04,-1.98,0.04,-1.63,99.92,0.00
Jh 9d 2h,8c7c,0.999,25.12,-0.00132,-0.08724,0.16,-0.56,0.11,-0.38,99.73,0.00
Jh 9d 2h,9c7c,0.999,50.26,1.0839,35.9405,6.94,1.08,92.92,1.09,0.14,0.00
Jh 9d 2h,9c8c,0.999,51.15,1.02127,33.2779,4.83,1.02,95.02,1.02,0.15,0.00
Jh 9d 2h,Tc7c,0.998,25.97,-0.00127,-0.08122,0.45,-0.26,8.92,0.00,90.64,0.00
Jh 9d 2h,Tc8c,0.997,37.18,2.09764,94.0344,38.82,2.10,61.12,2.10,0.07,0.00
Jh 9d 2h,Tc9c,0.999,53.46,1.23929,38.6387,0.02,1.12,99.86,1.24,0.13,0.00
Jh 9d 2h,Jc8c,0.999,59.46,2.59385,72.7083,0.02,2.54,99.92,2.60,0.06,0.00
Jh 9d 2h,Jc9c,0.996,80.78,13.8709,286.17,99.54,13.87,0.45,13.63,0.00,0.00
Jh 9d 2h,JcTc,0.999,60.64,2.63327,72.3786,1.56,2.63,98.39,2.63,0.06,0.00
Jh 9d 2h,JcTd,0.999,60.80,2.67645,73.3666,0.39,2.67,99.56,2.68,0.05,0.00
Jh 9d 2h,JcTh,0.998,63.26,3.25256,85.6906,7.01,3.25,92.95,3.25,0.04,0.00
Jh 9d 2h,JcTs,0.999,60.66,2.6326,72.3291,0.21,2.63,99.73,2.63,0.06,0.00
Jh 9d 2h,Qc6c,0.999,15.15,-0.0014,-0.15413,0.06,-1.78,0.02,-1.43,99.92,0.00
Jh 9d 2h,Qc7c,0.999,15.30,-0.00139,-0.15188,0.06,-1.73,0.02,-1.42,99.92,0.00
Jh 9d 2h,Qc8c,0.998,25.80,-0.00131,-0.08488,0.22,-0.45,0.14,-0.24,99.64,0.00
Jh 9d 2h,Qc9c,0.999,53.28,1.3457,42.0962,0.02,1.17,99.87,1.35,0.11,0.00
Jh 9d 2h,QcTc,0.997,39.71,1.71128,71.8263,21.75,1.71,78.17,1.71,0.08,0.00
Jh 9d 2h,QcJc,0.998,64.59,3.65939,94.4197,1.99,3.66,97.97,3.66,0.04,0.00
Jh 9d 2h,QcTd,0.997,39.77,1.74711,73.2143,5.73,1.75,94.19,1.75,0.08,0.00
Jh 9d 2h,QcJd,0.998,64.57,3.67574,94.8762,0.05,3.61,99.91,3.68,0.04,0.00
Jh 9d 2h,QcTh,0.996,42.30,2.30359,90.7661,45.64,2.30,54.30,2.31,0.06,0.00
Jh 9d 2h,QcTs,0.997,39.68,1.71391,71.9834,24.24,1.71,75.68,1.72,0.08,0.00
Jh 9d 2h,QcJs,0.998,64.59,3.65953,94.4225,1.79,3.66,98.17,3.66,0.04,0.00
Jh 9d 2h,Kc2c,0.997,39.62,0.07691,3.23503,42.51,0.08,54.60,0.08,2.89,0.00
Jh 9d 2h,Kc3c,0.999,15.43,-0.00141,-0.15255,0.05,-2.10,0.02,-1.66,99.93,0.00
Jh 9d 2h,Kc4c,0.999,15.76,-0.00141,-0.14935,0.05,-2.10,0.02,-1.62,99.93,0.00
Jh 9d 2h,Kc5c,0.999,16.09,-0.00141,-0.14611,0.05,-2.09,0.02,-1.60,99.93,0.00
Jh 9d 2h,Kc6c,0.999,16.46,-0.00141,-0.14277,0.05,-2.06,0.02,-1.58,99.93,0.00
Jh 9d 2h,Kc7c,0.999,17.62,-0.0014,-0.13289,0.05,-1.95,0.02,-1.51,99.92,0.00
Jh 9d 2h,Kc8c,0.999,18.07,-0.00141,-0.12982,0.06,-1.86,0.02,-1.47,99.92,0.00
Jh 9d 2h,Kc9c,0.999,52.76,1.08286,34.2069,0.02,0.99,99.84,1.08,0.14,0.00
Jh 9d 2h,KcTc,0.997,30.97,0.00044,0.02368,1.68,-0.03,82.26,0.00,16.06,0.00
Jh 9d 2h,KcJc,0.998,66.60,4.31076,107.876,2.16,4.31,97.81,4.31,0.03,0.00
Jh 9d 2h,KcQc,0.997,34.67,0.20399,9.8069,15.23,0.20,83.90,0.21,0.87,0.00
Jh 9d 2h,Kc8d,0.999,18.09,-0.00141,-0.13016,0.06,-1.85,0.02,-1.49,99.92,0.00
Jh 9d 2h,KcTd,0.997,31.00,0.01523,0.81864,1.15,0.00,88.92,0.02,9.92,0.00
Jh 9d 2h,KcJd,0.998,66.57,4.32631,108.307,0.38,4.31,99.59,4.33,0.03,0.00
Jh 9d 2h,KcQd,0.997,34.75,0.22569,10.8248,16.01,0.23,83.22,0.23,0.77,0.00
Jh 9d 2h,Kc8h,0.999,20.97,-0.0014,-0.11157,0.07,-1.47,0.03,-1.19,99.90,0.00
Jh 9d 2h,Kc9h,0.999,55.15,1.68406,50.8978,0.02,1.58,99.89,1.69,0.09,0.00
Jh 9d 2h,KcTh,0.998,33.84,0.48773,24.0198,15.67,0.49,83.99,0.49,0.34,0.00
Jh 9d 2h,KcQh,0.997,37.81,0.80461,35.4654,41.52,0.81,58.30,0.81,0.18,0.00
Jh 9d 2h,Kc8s,0.999,18.07,-0.00141,-0.12982,0.06,-1.86,0.02,-1.47,99.92,0.00
Jh 9d 2h,Kc9s,0.999,52.77,1.07883,34.0759,0.02,0.97,99.84,1.08,0.14,0.00
Jh 9d 2h,KcTs,0.997,30.92,-0.00108,-0.05803,1.71,-0.03,62.58,0.00,35.70,0.00
Jh 9d 2h,KcJs,0.998,66.60,4.31074,107.875,1.73,4.31,98.24,4.31,0.03,0.00
Jh 9d 2h,KcQs,0.997,34.67,0.20397,9.80606,15.08,0.20,84.05,0.21,0.87,0.00
Jh 9d 2h,Ac2c,0.998,38.48,0.03669,1.58935,15.86,0.04,79.15,0.04,4.99,0.00
Jh 9d 2h,Ac3c,0.999,21.64,-0.00138,-0.10628,0.04,-1.78,0.04,-1.47,99.92,0.00
Jh 9d 2h,Ac4c,0.999,21.98,-0.00138,-0.10453,0.04,-1.77,0.04,-1.43,99.91,0.00
Jh 9d 2h,Ac5c,0.999,22.54,-0.00138,-0.10188,0.04,-1.76,0.04,-1.40,99.91,0.00
Jh 9d 2h,Ac6c,0.999,22.07,-0.00139,-0.10484,0.04,-1.99,0.04,-1.46,99.92,0.00
Jh 9d 2h,Ac7c,0.999,23.76,-0.00138,-0.0971,0.04,-1.86,0.04,-1.35,99.91,0.00
Jh 9d 2h,Ac8c,0.999,25.70,-0.00138,-0.0896,0.05,-1.66,0.05,-1.21,99.90,0.00
Jh 9d 2h,Ac9c,0.999,53.26,1.60649,50.2707,0.01,1.59,99.89,1.61,0.09,0.00
Jh 9d 2h,AcTc,0.999,30.55,-0.00137,-0.07474,0.07,-1.25,0.07,-0.84,99.87,0.00
Jh 9d 2h,Ac2d,0.998,38.49,0.05357,2.31948,15.41,0.05,81.05,0.06,3.54,0.00
