Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 9d 2h,6c5c,1.000,13.30,0.05905,7.39782,0.06,-1.40,99.94,0.06
Jh 9d 2h,7c6c,1.000,13.49,0.05585,6.90024,0.06,-1.38,99.94,0.06
Jh 9d 2h,8c7c,1.000,25.39,0.16151,10.6,0.13,-0.58,99.87,0.16
Jh 9d 2h,9c7c,1.000,51.69,1.36693,44.0713,0.13,0.66,99.87,1.37
Jh 9d 2h,9c8c,1.000,52.51,1.30162,41.3096,0.12,0.53,99.88,1.30
Jh 9d 2h,Tc7c,1.000,26.29,0.20326,12.8834,0.19,-0.30,99.81,0.20
Jh 9d 2h,Tc8c,1.000,37.66,2.24277,99.2682,0.31,1.93,99.69,2.24
Jh 9d 2h,Tc9c,1.000,55.13,1.5675,47.3904,0.12,0.77,99.88,1.57
Jh 9d 2h,Jc8c,1.000,60.83,2.83993,77.8149,0.13,2.10,99.87,2.84
Jh 9d 2h,Jc9c,1.000,81.60,13.3207,272.06,0.44,13.09,99.56,13.32
Jh 9d 2h,JcTc,1.000,62.24,2.91863,78.1559,0.14,2.27,99.86,2.92
Jh 9d 2h,JcTd,1.000,62.44,2.96902,79.2512,0.14,2.31,99.86,2.97
Jh 9d 2h,JcTh,1.000,64.83,3.51126,90.2651,0.16,2.92,99.84,3.51
Jh 9d 2h,JcTs,1.000,62.27,2.91857,78.1186,0.14,2.26,99.86,2.92
Jh 9d 2h,Qc6c,1.000,15.42,0.09278,10.031,0.08,-1.09,99.92,0.09
Jh 9d 2h,Qc7c,1.000,15.55,0.09042,9.6911,0.08,-1.07,99.92,0.09
Jh 9d 2h,Qc8c,1.000,26.24,0.19297,12.2582,0.17,-0.37,99.83,0.19
Jh 9d 2h,Qc9c,1.000,54.97,1.66764,50.5597,0.11,0.83,99.89,1.67
Jh 9d 2h,QcTc,1.000,40.22,1.92066,79.5877,0.28,1.58,99.72,1.92
Jh 9d 2h,QcJc,1.000,66.04,3.89041,98.1809,0.17,3.31,99.83,3.89
Jh 9d 2h,QcTd,1.000,40.28,1.96016,81.098,0.28,1.61,99.72,1.96
Jh 9d 2h,QcJd,1.000,66.02,3.90475,98.5819,0.16,3.32,99.84,3.91
Jh 9d 2h,QcTh,1.000,42.79,2.4835,96.7349,0.37,2.21,99.63,2.48
Jh 9d 2h,QcTs,1.000,40.20,1.92368,79.7579,0.28,1.58,99.72,1.92
Jh 9d 2h,QcJs,1.000,66.04,3.89053,98.184,0.17,3.31,99.83,3.89
Jh 9d 2h,Kc2c,1.000,40.24,0.32302,13.3802,0.26,-0.07,99.74,0.32
Jh 9d 2h,Kc3c,1.000,15.54,0.07296,7.82251,0.07,-1.29,99.93,0.07
Jh 9d 2h,Kc4c,1.000,15.85,0.07303,7.68113,0.07,-1.28,99.93,0.07
Jh 9d 2h,Kc5c,1.000,16.15,0.07218,7.44753,0.07,-1.27,99.93,0.07
Jh 9d 2h,Kc6c,1.000,16.49,0.06899,6.97218,0.07,-1.28,99.93,0.07
Jh 9d 2h,Kc7c,1.000,17.65,0.07353,6.94241,0.07,-1.20,99.93,0.07
Jh 9d 2h,Kc8c,1.000,18.16,0.07884,7.23584,0.07,-1.16,99.93,0.08
Jh 9d 2h,Kc9c,1.000,54.48,1.42228,43.5119,0.13,0.69,99.87,1.42
Jh 9d 2h,KcTc,1.000,31.27,0.23923,12.7519,0.27,-0.13,99.73,0.24
Jh 9d 2h,KcJc,1.000,68.02,4.52849,110.963,0.19,4.02,99.81,4.53
Jh 9d 2h,KcQc,1.000,34.75,0.43747,20.9844,0.27,0.06,99.73,0.44
Jh 9d 2h,Kc8d,1.000,18.22,0.08117,7.42691,0.08,-1.13,99.92,0.08
Jh 9d 2h,KcTd,1.000,31.30,0.25866,13.7715,0.29,-0.08,99.71,0.26
Jh 9d 2h,KcJd,1.000,68.00,4.54518,111.405,0.19,4.04,99.81,4.55
Jh 9d 2h,KcQd,1.000,34.82,0.46139,22.0844,0.27,0.09,99.73,0.46
Jh 9d 2h,Kc8h,1.000,21.11,0.10868,8.58119,0.09,-0.94,99.91,0.11
Jh 9d 2h,Kc9h,1.000,56.86,2.0025,58.7005,0.13,1.29,99.87,2.00
Jh 9d 2h,KcTh,1.000,34.15,0.71082,34.6877,0.24,0.30,99.76,0.71
Jh 9d 2h,KcQh,1.000,37.87,1.0159,44.7097,0.31,0.71,99.69,1.02
Jh 9d 2h,Kc8s,1.000,18.16,0.07885,7.23667,0.07,-1.17,99.93,0.08
Jh 9d 2h,Kc9s,1.000,54.49,1.41852,43.3889,0.13,0.68,99.87,1.42
Jh 9d 2h,KcTs,1.000,31.22,0.23824,12.7168,0.27,-0.13,99.73,0.24
Jh 9d 2h,KcJs,1.000,68.02,4.52852,110.964,0.19,4.02,99.81,4.53
Jh 9d 2h,KcQs,1.000,34.75,0.43745,20.9834,0.27,0.06,99.73,0.44
Jh 9d 2h,Ac2c,1.000,39.11,0.26112,11.1279,0.19,-0.27,99.81,0.26
Jh 9d 2h,Ac3c,1.000,21.47,0.05501,4.26924,0.06,-1.47,99.94,0.06
Jh 9d 2h,Ac4c,1.000,21.79,0.05527,4.22835,0.06,-1.46,99.94,0.06
Jh 9d 2h,Ac5c,1.000,22.33,0.05567,4.15551,0.06,-1.44,99.94,0.06
Jh 9d 2h,Ac6c,1.000,21.86,0.04917,3.74983,0.06,-1.53,99.94,0.05
Jh 9d 2h,Ac7c,1.000,23.63,0.05605,3.95324,0.06,-1.44,99.94,0.06
Jh 9d 2h,Ac8c,1.000,25.74,0.06834,4.42548,0.06,-1.35,99.94,0.07
Jh 9d 2h,Ac9c,1.000,55.07,1.91276,57.8903,0.11,1.04,99.89,1.91
Jh 9d 2h,AcTc,1.000,30.72,0.11422,6.19635,0.08,-1.07,99.92,0.12
Jh 9d 2h,Ac2d,1.000,39.13,0.27946,11.9033,0.18,-0.25,99.82,0.28
Jh 9d 2h,Ac3d,1.000,21.40,0.05525,4.3025,0.06,-1.47,99.94,0.06
Jh 9d 2h,Ac4d,1.000,21.72,0.05557,4.26484,0.06,-1.46,99.94,0.06
