Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,6c5c,0.999,13.30,-0.00115,-0.14452,0.04,-1.60,0.04,-1.53,99.93,0.00
Jh 9d 2h,7c6c,0.999,13.49,-0.00118,-0.14545,0.04,-1.57,0.04,-1.53,99.92,0.00
Jh 9d 2h,8c7c,0.999,25.39,-0.00056,-0.03686,0.16,-0.17,0.11,-0.27,99.73,0.00
Jh 9d 2h,9c7c,0.999,51.69,1.37337,44.2788,6.94,1.53,92.92,1.36,0.14,0.00
Jh 9d 2h,9c8c,0.999,52.51,1.29865,41.2152,4.83,1.47,95.02,1.29,0.15,0.00
Jh 9d 2h,Tc7c,0.998,26.29,0.00936,0.59314,0.45,0.16,8.92,0.10,90.64,0.00
Jh 9d 2h,Tc8c,0.997,37.66,2.31093,102.285,38.82,2.46,61.12,2.22,0.07,0.00
Jh 9d 2h,Tc9c,0.999,55.13,1.58783,48.005,0.02,1.63,99.86,1.59,0.13,0.00
Jh 9d 2h,Jc8c,0.999,60.83,2.94175,80.6049,0.02,3.02,99.92,2.94,0.06,0.00
Jh 9d 2h,Jc9c,0.996,81.60,13.8504,282.878,99.54,13.85,0.45,13.68,0.00,0.00
Jh 9d 2h,JcTc,0.999,62.24,3.06986,82.2054,1.56,3.15,98.39,3.07,0.06,0.00
Jh 9d 2h,JcTd,0.999,62.44,3.11966,83.2724,0.39,3.25,99.56,3.12,0.05,0.00
Jh 9d 2h,JcTh,0.998,64.83,3.72509,95.7622,7.01,3.81,92.95,3.72,0.04,0.00
Jh 9d 2h,JcTs,0.999,62.27,3.06713,82.0949,0.21,3.15,99.73,3.07,0.06,0.00
Jh 9d 2h,Qc6c,0.999,15.42,-0.00107,-0.11609,0.06,-1.29,0.02,-1.31,99.92,0.00
Jh 9d 2h,Qc7c,0.999,15.55,-0.00108,-0.11596,0.06,-1.27,0.02,-1.31,99.92,0.00
Jh 9d 2h,Qc8c,0.998,26.24,-0.00028,-0.01768,0.22,-0.04,0.14,-0.14,99.64,0.00
Jh 9d 2h,Qc9c,0.999,54.97,1.70329,51.6407,0.02,1.71,99.87,1.71,0.11,0.00
Jh 9d 2h,QcTc,0.997,40.22,1.86672,77.3523,21.75,2.13,78.17,1.80,0.08,0.00
Jh 9d 2h,QcJc,0.998,66.04,4.07484,102.835,1.99,4.30,97.97,4.07,0.04,0.00
Jh 9d 2h,QcTd,0.997,40.28,1.86227,77.0479,5.73,2.18,94.19,1.84,0.08,0.00
Jh 9d 2h,QcJd,0.998,66.02,4.0815,103.044,0.05,4.24,99.91,4.08,0.04,0.00
Jh 9d 2h,QcTh,0.996,42.79,2.5545,99.5005,45.64,2.70,54.30,2.43,0.06,0.00
Jh 9d 2h,QcTs,0.997,40.20,1.87553,77.7616,24.24,2.12,75.68,1.80,0.08,0.00
Jh 9d 2h,QcJs,0.998,66.04,4.07445,102.825,1.79,4.30,98.17,4.07,0.04,0.00
Jh 9d 2h,Kc2c,0.997,40.24,0.35165,14.5662,42.51,0.49,54.60,0.27,2.89,0.00
Jh 9d 2h,Kc3c,0.999,15.54,-0.00114,-0.12239,0.05,-1.62,0.02,-1.55,99.93,0.00
Jh 9d 2h,Kc4c,0.999,15.85,-0.00114,-0.12025,0.05,-1.62,0.02,-1.53,99.93,0.00
Jh 9d 2h,Kc5c,0.999,16.15,-0.00115,-0.1183,0.05,-1.62,0.02,-1.50,99.93,0.00
Jh 9d 2h,Kc6c,0.999,16.49,-0.00116,-0.11737,0.05,-1.62,0.02,-1.50,99.93,0.00
Jh 9d 2h,Kc7c,0.999,17.65,-0.00116,-0.10974,0.05,-1.54,0.02,-1.43,99.92,0.00
Jh 9d 2h,Kc8c,0.999,18.16,-0.00115,-0.10595,0.06,-1.46,0.02,-1.37,99.92,0.00
Jh 9d 2h,Kc9c,0.999,54.48,1.43302,43.8404,0.02,1.49,99.84,1.44,0.14,0.00
Jh 9d 2h,KcTc,0.997,31.27,0.05795,3.08899,1.68,0.38,82.26,0.06,16.06,0.00
Jh 9d 2h,KcJc,0.998,68.02,4.73167,115.942,2.16,4.91,97.81,4.73,0.03,0.00
Jh 9d 2h,KcQc,0.997,34.75,0.3434,16.4719,15.23,0.62,83.90,0.30,0.87,0.00
Jh 9d 2h,Kc8d,0.999,18.22,-0.00115,-0.10562,0.06,-1.44,0.02,-1.39,99.92,0.00
Jh 9d 2h,KcTd,0.997,31.30,0.08344,4.44228,1.15,0.41,88.92,0.09,9.92,0.00
Jh 9d 2h,KcJd,0.998,68.00,4.7428,116.248,0.38,4.94,99.59,4.74,0.03,0.00
Jh 9d 2h,KcQd,0.997,34.82,0.36979,17.6997,16.01,0.63,83.22,0.32,0.77,0.00
Jh 9d 2h,Kc8h,0.999,21.11,-0.00103,-0.08132,0.07,-1.00,0.03,-1.07,99.90,0.00
Jh 9d 2h,Kc9h,0.999,56.86,2.11718,62.0623,0.02,2.22,99.89,2.12,0.09,0.00
Jh 9d 2h,KcTh,0.998,34.15,0.6126,29.8946,15.67,0.88,83.99,0.57,0.34,0.00
Jh 9d 2h,KcQh,0.997,37.87,1.05226,46.3099,41.52,1.21,58.30,0.94,0.18,0.00
Jh 9d 2h,Kc8s,0.999,18.16,-0.00115,-0.10595,0.06,-1.46,0.02,-1.37,99.92,0.00
Jh 9d 2h,Kc9s,0.999,54.49,1.4281,43.6819,0.02,1.48,99.84,1.43,0.14,0.00
Jh 9d 2h,KcTs,0.997,31.22,0.0467,2.49268,1.71,0.38,62.58,0.06,35.70,0.00
Jh 9d 2h,KcJs,0.998,68.02,4.73067,115.917,1.73,4.90,98.24,4.73,0.03,0.00
Jh 9d 2h,KcQs,0.997,34.75,0.34281,16.4436,15.08,0.62,84.05,0.30,0.87,0.00
Jh 9d 2h,Ac2c,0.998,39.11,0.22663,9.65816,15.86,0.47,79.15,0.19,4.99,0.00
Jh 9d 2h,Ac3c,0.999,21.47,-0.00112,-0.08692,0.04,-1.28,0.04,-1.36,99.92,0.00
Jh 9d 2h,Ac4c,0.999,21.79,-0.00112,-0.0855,0.04,-1.27,0.04,-1.33,99.91,0.00
