Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah Qd Jc,6c5c,1.000,8.98,0.15355,28.5098,0.05,-2.40,99.95,0.15
Ah Qd Jc,7c6c,1.000,9.54,0.12547,21.9249,0.05,-2.44,99.95,0.13
Ah Qd Jc,8c7c,1.000,11.10,0.12413,18.6319,0.05,-2.37,99.95,0.13
Ah Qd Jc,9c7c,1.000,11.57,0.12319,17.7395,0.05,-2.38,99.95,0.12
Ah Qd Jc,9c8c,1.000,19.74,0.18846,15.9108,0.07,-1.92,99.93,0.19
Ah Qd Jc,Tc7c,1.000,23.93,0.32456,22.6025,0.15,-1.24,99.85,0.33
Ah Qd Jc,Tc8c,1.000,35.14,2.28444,108.359,0.29,2.81,99.71,2.28
Ah Qd Jc,Tc9c,1.000,35.98,2.26789,105.046,0.29,2.74,99.71,2.27
Ah Qd Jc,Qc6c,1.000,44.31,0.50978,19.1754,0.13,-1.15,99.87,0.51
Ah Qd Jc,Qc7c,1.000,44.19,0.49361,18.6191,0.13,-1.14,99.87,0.50
Ah Qd Jc,Qc8c,1.000,44.63,0.48788,18.2192,0.13,-1.12,99.87,0.49
Ah Qd Jc,Qc9c,1.000,44.71,0.48795,18.1911,0.13,-1.16,99.87,0.49
Ah Qd Jc,QcTc,1.000,53.23,1.78503,55.894,0.14,1.97,99.86,1.78
Ah Qd Jc,QcTd,1.000,51.29,1.09674,35.6382,0.13,0.11,99.87,1.10
Ah Qd Jc,QcJd,1.000,66.44,5.05642,126.84,0.13,5.58,99.87,5.06
Ah Qd Jc,QcTh,1.000,51.27,1.09561,35.6128,0.13,0.14,99.87,1.10
Ah Qd Jc,QcJh,1.000,66.44,5.00934,125.659,0.13,5.35,99.87,5.01
Ah Qd Jc,QcTs,1.000,51.22,1.07141,34.8655,0.13,0.16,99.87,1.07
Ah Qd Jc,QcJs,1.000,66.39,5.05326,126.864,0.13,5.41,99.87,5.05
Ah Qd Jc,Kc2c,1.000,22.76,0.30899,22.6292,0.14,-1.32,99.86,0.31
Ah Qd Jc,Kc3c,1.000,23.06,0.30942,22.3594,0.14,-1.32,99.86,0.31
Ah Qd Jc,Kc4c,1.000,23.37,0.3099,22.1011,0.14,-1.32,99.86,0.31
Ah Qd Jc,Kc5c,1.000,23.68,0.30902,21.7534,0.14,-1.09,99.86,0.31
Ah Qd Jc,Kc6c,1.000,23.98,0.29626,20.5886,0.15,0.24,99.85,0.30
Ah Qd Jc,Kc7c,1.000,24.22,0.28057,19.3081,0.15,0.24,99.85,0.28
Ah Qd Jc,Kc8c,1.000,24.45,0.27184,18.5296,0.14,0.09,99.86,0.27
Ah Qd Jc,Kc9c,1.000,24.95,0.27609,18.4439,0.13,-0.91,99.87,0.28
Ah Qd Jc,KcTc,1.000,89.40,16.4245,306.184,0.43,17.95,99.57,16.42
Ah Qd Jc,KcQc,1.000,56.02,2.11518,62.9334,0.16,2.52,99.84,2.11
Ah Qd Jc,Kc8d,1.000,21.46,0.21569,16.7531,0.09,-1.81,99.91,0.22
Ah Qd Jc,Kc9d,1.000,21.86,0.22213,16.9323,0.09,-1.86,99.91,0.22
Ah Qd Jc,KcTd,1.000,89.39,16.3635,305.094,0.37,18.21,99.63,16.36
Ah Qd Jc,KcJd,1.000,47.96,0.89434,31.0792,0.12,0.49,99.88,0.89
Ah Qd Jc,Kc8h,1.000,21.42,0.21786,16.9492,0.09,-1.79,99.91,0.22
Ah Qd Jc,Kc9h,1.000,21.84,0.22204,16.9432,0.09,-1.89,99.91,0.22
Ah Qd Jc,KcTh,1.000,89.35,16.3407,304.802,0.38,18.25,99.62,16.33
Ah Qd Jc,KcJh,1.000,47.93,0.90111,31.3351,0.12,0.36,99.88,0.90
Ah Qd Jc,KcQh,1.000,54.24,1.45281,44.6405,0.14,1.50,99.86,1.45
Ah Qd Jc,Kc8s,1.000,21.41,0.20492,15.9505,0.09,-1.84,99.91,0.21
Ah Qd Jc,Kc9s,1.000,21.80,0.21083,16.1147,0.09,-1.90,99.91,0.21
Ah Qd Jc,KcTs,1.000,89.25,16.254,303.516,0.40,18.07,99.60,16.25
Ah Qd Jc,KcJs,1.000,47.86,0.86042,29.9642,0.12,-0.22,99.88,0.86
Ah Qd Jc,KcQs,1.000,54.17,1.427,43.9044,0.14,1.53,99.86,1.43
Ah Qd Jc,Ac2c,1.000,56.56,1.58114,46.5957,0.14,0.76,99.86,1.58
Ah Qd Jc,Ac3c,1.000,56.57,1.58387,46.6679,0.14,0.77,99.86,1.59
Ah Qd Jc,Ac4c,1.000,56.58,1.58655,46.7388,0.14,0.77,99.86,1.59
Ah Qd Jc,Ac5c,1.000,56.62,1.59218,46.8702,0.14,0.84,99.86,1.59
Ah Qd Jc,Ac6c,1.000,56.72,1.59209,46.7809,0.14,1.35,99.86,1.59
Ah Qd Jc,Ac7c,1.000,56.82,1.60879,47.1859,0.14,1.85,99.86,1.61
Ah Qd Jc,Ac8c,1.000,57.70,1.71007,49.3959,0.13,1.61,99.87,1.71
Ah Qd Jc,Ac9c,1.000,58.74,1.89012,53.633,0.12,1.71,99.88,1.89
Ah Qd Jc,AcTc,1.000,68.48,4.46833,108.757,0.17,5.43,99.83,4.47
Ah Qd Jc,Ac2d,1.000,54.49,0.72986,22.3249,0.15,-0.83,99.85,0.73
Ah Qd Jc,Ac3d,1.000,54.50,0.73227,22.3946,0.15,-0.82,99.85,0.73
Ah Qd Jc,Ac4d,1.000,54.51,0.73461,22.462,0.15,-0.80,99.85,0.74
Ah Qd Jc,Ac5d,1.000,54.55,0.73976,22.6015,0.15,-0.73,99.85,0.74
Ah Qd Jc,Ac6d,1.000,54.66,0.73913,22.536,0.14,-0.54,99.86,0.74
Ah Qd Jc,Ac7d,1.000,54.78,0.7598,23.1149,0.13,-0.48,99.87,0.76
Ah Qd Jc,Ac8d,1.000,55.76,0.87198,26.0638,0.13,-0.58,99.87,0.87
Ah Qd Jc,Ac9d,1.000,56.84,1.07963,31.6575,0.11,0.09,99.89,1.08
Ah Qd Jc,AcTd,1.000,67.27,3.82916,94.8752,0.15,4.60,99.85,3.83
Ah Qd Jc,AcJd,1.000,74.60,7.25517,162.097,0.15,8.47,99.85,7.25
Ah Qd Jc,Ac2h,1.000,54.43,0.73175,22.4066,0.14,-0.76,99.86,0.73
Ah Qd Jc,Ac3h,1.000,54.44,0.73441,22.4842,0.14,-0.75,99.86,0.74
Ah Qd Jc,Ac4h,1.000,54.45,0.73698,22.5586,0.14,-0.75,99.86,0.74
Ah Qd Jc,Ac5h,1.000,54.49,0.74233,22.7041,0.14,-0.69,99.86,0.74
Ah Qd Jc,Ac6h,1.000,54.60,0.74057,22.6043,0.14,-0.48,99.86,0.74
Ah Qd Jc,Ac7h,1.000,54.72,0.75805,23.0868,0.14,-0.06,99.86,0.76
Ah Qd Jc,Ac8h,1.000,55.69,0.86782,25.9699,0.13,-0.14,99.87,0.87
Ah Qd Jc,Ac9h,1.000,56.72,1.05457,30.9864,0.11,0.44,99.89,1.06
Ah Qd Jc,AcTh,1.000,67.20,3.8073,94.423,0.14,4.55,99.86,3.81
Ah Qd Jc,AcJh,1.000,74.62,7.18436,160.469,0.15,8.59,99.85,7.18
Ah Qd Jc,Ac2s,1.000,54.42,0.70388,21.5588,0.15,-0.81,99.85,0.71
Ah Qd Jc,Ac3s,1.000,54.43,0.70586,21.6157,0.15,-0.79,99.85,0.71
Ah Qd Jc,Ac4s,1.000,54.44,0.70802,21.6778,0.15,-0.78,99.85,0.71
