Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah Qd Jc,6c5c,0.999,8.98,-0.00079,-0.14599,0.05,-1.18,0.02,-1.34,99.94,0.00
Ah Qd Jc,7c6c,0.999,9.54,-0.00082,-0.1437,0.05,-1.22,0.02,-1.37,99.93,0.00
Ah Qd Jc,8c7c,0.999,11.10,-0.00078,-0.11744,0.05,-1.10,0.02,-1.23,99.93,0.00
Ah Qd Jc,9c7c,0.999,11.57,-0.00081,-0.11596,0.05,-1.19,0.02,-1.26,99.93,0.00
Ah Qd Jc,9c8c,0.999,19.74,-0.00055,-0.04641,0.08,-0.49,0.03,-0.50,99.89,0.00
Ah Qd Jc,Tc7c,0.998,23.93,0.06796,4.73291,1.06,0.57,26.64,0.23,72.30,0.00
Ah Qd Jc,Tc8c,0.997,35.14,2.79552,132.601,43.35,2.93,56.60,2.70,0.06,0.00
Ah Qd Jc,Tc9c,0.997,35.98,2.71873,125.929,41.99,2.91,57.95,2.58,0.06,0.00
Ah Qd Jc,Qc6c,0.999,44.31,0.24519,9.22263,1.45,0.71,87.16,0.27,11.39,0.00
Ah Qd Jc,Qc7c,0.999,44.19,0.2402,9.06032,1.31,0.68,87.63,0.26,11.06,0.00
Ah Qd Jc,Qc8c,0.999,44.63,0.24017,8.96866,4.41,0.70,82.41,0.25,13.18,0.00
Ah Qd Jc,Qc9c,0.999,44.71,0.06581,2.45335,3.08,0.69,14.09,0.32,82.83,0.00
Ah Qd Jc,QcTc,0.999,53.23,1.79074,56.0728,5.03,2.06,94.89,1.78,0.09,0.00
Ah Qd Jc,QcTd,0.999,51.29,0.99243,32.2487,0.38,1.25,99.44,0.99,0.19,0.00
Ah Qd Jc,QcJd,0.999,66.44,5.59736,140.41,6.09,5.65,93.89,5.60,0.02,0.00
Ah Qd Jc,QcTh,0.999,51.27,0.98103,31.8884,0.40,1.25,99.41,0.98,0.18,0.00
Ah Qd Jc,QcJh,0.999,66.44,5.53085,138.741,1.18,5.60,98.80,5.53,0.02,0.00
Ah Qd Jc,QcTs,0.999,51.22,0.96853,31.5175,0.29,1.22,99.52,0.97,0.19,0.00
Ah Qd Jc,QcJs,0.999,66.39,5.57629,139.995,8.55,5.66,91.43,5.57,0.02,0.00
Ah Qd Jc,Kc2c,0.999,22.76,0.17167,12.5726,6.10,1.12,29.43,0.35,64.48,0.00
Ah Qd Jc,Kc3c,0.999,23.06,0.17353,12.54,6.23,1.12,30.16,0.34,63.61,0.00
Ah Qd Jc,Kc4c,0.999,23.37,0.17485,12.4696,6.32,1.12,30.71,0.34,62.97,0.00
Ah Qd Jc,Kc5c,0.999,23.68,0.17897,12.5987,6.90,1.11,31.87,0.32,61.23,0.00
Ah Qd Jc,Kc6c,0.999,23.98,0.277,19.2503,17.88,1.08,27.81,0.30,54.31,0.00
Ah Qd Jc,Kc7c,0.999,24.22,0.27559,18.9651,20.38,1.04,24.23,0.27,55.39,0.00
Ah Qd Jc,Kc8c,0.999,24.45,0.17782,12.1208,11.98,0.77,33.37,0.26,54.65,0.00
Ah Qd Jc,Kc9c,0.999,24.95,0.18721,12.5059,1.33,0.72,69.70,0.25,28.98,0.00
Ah Qd Jc,KcTc,0.996,89.40,17.0866,318.528,89.83,17.05,10.17,17.41,0.00,0.00
Ah Qd Jc,KcQc,0.998,56.02,2.42709,72.214,2.64,2.64,97.29,2.42,0.07,0.00
Ah Qd Jc,Kc8d,0.999,21.46,0.00068,0.05309,0.20,0.44,0.06,-0.33,99.75,0.00
Ah Qd Jc,Kc9d,0.999,21.86,0.00035,0.02638,0.16,0.32,0.06,-0.31,99.78,0.00
Ah Qd Jc,KcTd,0.996,89.39,17.2731,322.054,21.87,16.99,78.12,17.35,0.01,0.00
Ah Qd Jc,KcJd,0.999,47.96,0.83906,29.1582,8.60,1.50,91.13,0.78,0.27,0.00
Ah Qd Jc,Kc8h,0.999,21.42,0.00111,0.0862,0.20,0.65,0.05,-0.35,99.75,0.00
Ah Qd Jc,Kc9h,0.999,21.84,0.00044,0.03381,0.15,0.41,0.05,-0.35,99.80,0.00
Ah Qd Jc,KcTh,0.996,89.35,17.2524,321.808,21.65,16.97,78.34,17.33,0.01,0.00
Ah Qd Jc,KcJh,0.999,47.93,0.81355,28.2901,5.14,1.47,94.60,0.78,0.27,0.00
Ah Qd Jc,KcQh,0.999,54.24,1.71061,52.5618,4.05,1.93,95.83,1.70,0.12,0.00
Ah Qd Jc,Kc8s,0.999,21.41,0.00094,0.07316,0.18,0.61,0.06,-0.32,99.76,0.00
