Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah Qd Jc,6c5c,1.000,8.98,-0.00145,-0.26966,0.05,-1.25,99.95,0.00
Ah Qd Jc,7c6c,1.000,9.54,-0.00151,-0.26317,0.05,-1.33,99.95,0.00
Ah Qd Jc,8c7c,1.000,11.10,-0.00146,-0.21983,0.05,-1.28,99.95,0.00
Ah Qd Jc,9c7c,1.000,11.57,-0.00149,-0.21453,0.05,-1.29,99.95,0.00
Ah Qd Jc,9c8c,1.000,19.74,-0.00116,-0.09806,0.07,-0.84,99.93,0.00
Ah Qd Jc,Tc7c,1.000,23.93,0.06758,4.70642,0.15,-0.18,99.85,0.07
Ah Qd Jc,Tc8c,1.000,35.14,2.79327,132.494,0.29,2.01,99.71,2.80
Ah Qd Jc,Tc9c,1.000,35.98,2.71664,125.832,0.29,2.00,99.71,2.72
Ah Qd Jc,Qc6c,1.000,44.31,0.24477,9.20703,0.13,-0.07,99.87,0.25
Ah Qd Jc,Qc7c,1.000,44.19,0.23976,9.04372,0.13,-0.10,99.87,0.24
Ah Qd Jc,Qc8c,1.000,44.63,0.23973,8.95228,0.13,-0.09,99.87,0.24
Ah Qd Jc,Qc9c,1.000,44.71,0.06557,2.44465,0.13,-0.11,99.87,0.07
Ah Qd Jc,QcTc,1.000,53.23,1.78996,56.0482,0.14,1.24,99.86,1.79
Ah Qd Jc,QcTd,1.000,51.29,0.99181,32.2285,0.13,0.52,99.87,0.99
Ah Qd Jc,QcJd,1.000,66.44,5.59585,140.372,0.13,4.47,99.87,5.60
Ah Qd Jc,QcTh,1.000,51.27,0.98043,31.8689,0.13,0.53,99.87,0.98
Ah Qd Jc,QcJh,1.000,66.44,5.52941,138.705,0.13,4.40,99.87,5.53
Ah Qd Jc,QcTs,1.000,51.22,0.9679,31.4971,0.13,0.48,99.87,0.97
Ah Qd Jc,QcJs,1.000,66.39,5.57483,139.959,0.13,4.45,99.87,5.58
Ah Qd Jc,Kc2c,1.000,22.76,0.1711,12.5305,0.14,-0.23,99.86,0.17
Ah Qd Jc,Kc3c,1.000,23.06,0.17295,12.4982,0.14,-0.23,99.86,0.17
Ah Qd Jc,Kc4c,1.000,23.37,0.17427,12.4284,0.14,-0.23,99.86,0.17
Ah Qd Jc,Kc5c,1.000,23.68,0.17839,12.5573,0.14,-0.24,99.86,0.18
Ah Qd Jc,Kc6c,1.000,23.98,0.27626,19.199,0.15,-0.23,99.85,0.28
Ah Qd Jc,Kc7c,1.000,24.22,0.27484,18.9138,0.15,-0.24,99.85,0.28
Ah Qd Jc,Kc8c,1.000,24.45,0.17718,12.0775,0.14,-0.28,99.86,0.18
Ah Qd Jc,Kc9c,1.000,24.95,0.18656,12.4627,0.13,-0.31,99.87,0.19
Ah Qd Jc,KcTc,1.000,89.40,17.0829,318.46,0.43,16.24,99.57,17.09
Ah Qd Jc,KcQc,1.000,56.02,2.42582,72.176,0.16,1.65,99.84,2.43
Ah Qd Jc,Kc8d,1.000,21.46,0.00012,0.00934,0.09,-0.62,99.91,0.00
Ah Qd Jc,Kc9d,1.000,21.86,-0.00022,-0.01641,0.09,-0.61,99.91,0.00
Ah Qd Jc,KcTd,1.000,89.39,17.269,321.977,0.37,16.14,99.63,17.27
Ah Qd Jc,KcJd,1.000,47.96,0.83837,29.1343,0.12,0.28,99.88,0.84
Ah Qd Jc,Kc8h,1.000,21.42,0.00054,0.04236,0.09,-0.62,99.91,0.00
Ah Qd Jc,Kc9h,1.000,21.84,-0.00012,-0.00926,0.09,-0.62,99.91,0.00
Ah Qd Jc,KcTh,1.000,89.35,17.2481,321.728,0.38,16.13,99.62,17.25
Ah Qd Jc,KcJh,1.000,47.93,0.8129,28.2675,0.12,0.27,99.88,0.81
Ah Qd Jc,KcQh,1.000,54.24,1.70951,52.5279,0.14,0.91,99.86,1.71
Ah Qd Jc,Kc8s,1.000,21.41,0.00036,0.02808,0.09,-0.65,99.91,0.00
Ah Qd Jc,Kc9s,1.000,21.80,0,0.00027,0.09,-0.65,99.91,0.00
Ah Qd Jc,KcTs,1.000,89.25,17.1321,319.914,0.40,16.05,99.60,17.14
Ah Qd Jc,KcJs,1.000,47.86,0.73273,25.5174,0.12,0.24,99.88,0.73
Ah Qd Jc,KcQs,1.000,54.17,1.66989,51.3775,0.14,0.89,99.86,1.67
Ah Qd Jc,Ac2c,1.000,56.56,1.56806,46.2102,0.14,1.03,99.86,1.57
Ah Qd Jc,Ac3c,1.000,56.57,1.57543,46.4193,0.14,1.03,99.86,1.58
Ah Qd Jc,Ac4c,1.000,56.58,1.57965,46.5355,0.14,1.03,99.86,1.58
Ah Qd Jc,Ac5c,1.000,56.62,1.59275,46.8869,0.14,1.04,99.86,1.59
Ah Qd Jc,Ac6c,1.000,56.72,1.66807,49.0134,0.14,1.05,99.86,1.67
Ah Qd Jc,Ac7c,1.000,56.82,1.74572,51.2019,0.14,1.07,99.86,1.75
Ah Qd Jc,Ac8c,1.000,57.70,1.84492,53.291,0.13,1.14,99.87,1.85
Ah Qd Jc,Ac9c,1.000,58.74,1.98819,56.4157,0.12,1.27,99.88,1.99
Ah Qd Jc,AcTc,1.000,68.48,5.07817,123.601,0.17,3.98,99.83,5.08
Ah Qd Jc,Ac2d,1.000,54.49,0.5646,17.2699,0.15,0.22,99.85,0.57
