Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 4d 2h,6c5c,1.000,28.36,3.13444,184.235,95.73,3.15,4.27,2.87
Jh 4d 2h,7c6c,1.000,15.30,0.76,82.7985,13.80,1.35,86.20,0.67
Jh 4d 2h,8c7c,1.000,15.96,0.95108,99.3364,42.05,1.35,57.95,0.66
Jh 4d 2h,9c8c,1.000,16.57,1.14933,115.581,53.45,1.51,46.55,0.74
Jh 4d 2h,Tc8c,1.000,15.48,0.73664,79.2943,11.41,1.50,88.59,0.64
Jh 4d 2h,Tc9c,1.000,17.19,1.46882,142.406,70.53,1.73,29.47,0.85
Jh 4d 2h,Jc8c,1.000,66.86,4.66778,116.364,65.66,4.54,34.34,4.91
Jh 4d 2h,Jc9c,1.000,66.93,4.66118,116.064,61.62,4.51,38.38,4.91
Jh 4d 2h,JcTc,1.000,66.65,4.46352,111.62,95.05,4.44,4.95,4.85
Jh 4d 2h,JcTd,1.000,66.97,4.55578,113.382,91.92,4.53,8.08,4.90
Jh 4d 2h,JcTh,1.000,69.59,4.95457,118.661,91.83,4.92,8.17,5.39
Jh 4d 2h,JcTs,1.000,66.79,4.48959,112.024,94.31,4.47,5.69,4.87
Jh 4d 2h,Qc8c,1.000,15.63,0.78637,83.8368,12.96,1.31,87.04,0.71
Jh 4d 2h,Qc9c,1.000,17.38,1.45279,139.303,69.11,1.69,30.89,0.92
Jh 4d 2h,QcTc,1.000,18.56,1.59089,142.847,95.03,1.63,4.97,0.92
Jh 4d 2h,QcJc,1.000,72.03,5.22596,120.922,67.33,4.98,32.67,5.72
Jh 4d 2h,QcTd,1.000,18.34,1.44365,131.158,71.96,1.64,28.04,0.93
Jh 4d 2h,QcJd,1.000,72.35,5.36554,123.603,56.94,5.04,43.06,5.80
Jh 4d 2h,QcTh,1.000,21.58,1.93279,149.305,98.40,1.94,1.60,1.49
Jh 4d 2h,QcTs,1.000,18.27,1.24034,113.131,49.92,1.58,50.08,0.90
Jh 4d 2h,QcJs,1.000,72.23,5.24432,121.009,67.32,5.00,32.68,5.75
Jh 4d 2h,Kc8c,1.000,16.52,0.6999,70.6095,1.78,1.44,98.22,0.69
Jh 4d 2h,Kc9c,1.000,18.07,0.96503,88.984,21.74,1.70,78.26,0.76
Jh 4d 2h,KcTc,1.000,19.30,1.65067,142.534,92.86,1.72,7.14,0.79
Jh 4d 2h,KcJc,1.000,72.19,5.4148,125.006,84.66,5.33,15.34,5.87
Jh 4d 2h,KcQc,1.000,25.40,1.52458,100.019,95.30,1.54,4.70,1.24
Jh 4d 2h,KcTd,1.000,19.13,1.36944,119.335,61.09,1.74,38.91,0.80
Jh 4d 2h,KcJd,1.000,72.54,5.52921,127.042,79.03,5.42,20.97,5.95
Jh 4d 2h,KcQd,1.000,25.53,1.77902,116.135,97.01,1.79,2.99,1.34
Jh 4d 2h,KcTh,1.000,22.48,2.07818,154.057,97.92,2.09,2.08,1.30
Jh 4d 2h,KcQh,1.000,28.98,2.18611,125.725,97.09,2.19,2.91,2.01
Jh 4d 2h,KcTs,1.000,19.03,1.04727,91.7369,29.92,1.69,70.08,0.77
Jh 4d 2h,KcJs,1.000,72.39,5.45039,125.487,83.38,5.36,16.62,5.89
Jh 4d 2h,KcQs,1.000,25.40,1.52903,100.311,95.20,1.54,4.80,1.24
Jh 4d 2h,Ac2c,1.000,47.48,2.4561,86.2089,77.13,2.46,22.87,2.43
Jh 4d 2h,Ac3c,1.000,35.37,2.90032,136.67,97.86,2.90,2.14,2.77
Jh 4d 2h,Ac4c,1.000,47.65,2.36508,82.7198,54.12,2.38,45.88,2.35
Jh 4d 2h,Ac5c,1.000,35.37,2.82601,133.168,95.49,2.83,4.51,2.75
Jh 4d 2h,Ac6c,1.000,24.38,0.66595,45.5246,34.91,1.01,65.09,0.48
Jh 4d 2h,Ac7c,1.000,24.59,0.52635,35.6777,10.25,0.95,89.75,0.48
Jh 4d 2h,Ac8c,1.000,25.17,0.68311,45.2323,35.96,0.99,64.04,0.51
Jh 4d 2h,Ac9c,1.000,25.82,0.63357,40.8936,18.74,1.08,81.26,0.53
Jh 4d 2h,AcTc,1.000,29.95,0.76541,42.5944,22.35,1.11,77.65,0.67
Jh 4d 2h,AcJc,1.000,76.91,6.43302,139.401,92.35,6.38,7.65,7.01
Jh 4d 2h,AcQc,1.000,39.55,1.52346,64.2044,60.96,1.57,39.04,1.45
Jh 4d 2h,AcKc,1.000,46.97,2.20811,78.3505,58.45,2.34,41.55,2.02
Jh 4d 2h,Ac9d,1.000,25.87,0.66844,43.0658,25.13,1.05,74.87,0.54
Jh 4d 2h,AcTd,1.000,30.09,0.85486,47.3561,33.04,1.19,66.96,0.69
Jh 4d 2h,AcJd,1.000,77.10,6.51529,140.843,90.82,6.46,9.18,7.08
Jh 4d 2h,AcQd,1.000,39.71,1.68559,70.7416,66.28,1.77,33.72,1.52
Jh 4d 2h,AcKd,1.000,47.13,2.32899,82.3588,53.75,2.54,46.25,2.08
Jh 4d 2h,Ac9h,1.000,28.60,1.2613,73.4972,89.56,1.32,10.44,0.80
Jh 4d 2h,AcTh,1.000,33.30,1.64457,82.3175,94.72,1.67,5.28,1.15
Jh 4d 2h,AcQh,1.000,42.95,2.19801,85.2873,77.23,2.23,22.77,2.09
Jh 4d 2h,AcKh,1.000,50.33,2.94728,97.5975,73.78,3.02,26.22,2.76
Jh 4d 2h,Ac9s,1.000,25.82,0.63355,40.8919,18.72,1.08,81.28,0.53
Jh 4d 2h,AcTs,1.000,29.95,0.76584,42.6183,22.45,1.11,77.55,0.67
Jh 4d 2h,AcJs,1.000,76.91,6.43232,139.386,92.36,6.38,7.64,7.01
Jh 4d 2h,AcQs,1.000,39.55,1.52335,64.1995,60.98,1.57,39.02,1.45
Jh 4d 2h,AcKs,1.000,46.97,2.20826,78.3555,58.50,2.34,41.50,2.02
Jh 4d 2h,2d2c,1.000,90.52,12.015,221.226,99.72,12.01,0.28,12.91
Jh 4d 2h,3d3c,1.000,42.65,2.29272,89.5894,73.94,2.39,26.06,2.02
Jh 4d 2h,5d5c,1.000,43.13,2.32583,89.8674,69.81,2.44,30.19,2.05
Jh 4d 2h,6d6c,1.000,44.03,2.19031,82.9102,55.89,2.36,44.11,1.97
Jh 4d 2h,6d5d,1.000,31.38,3.52913,187.429,98.01,3.53,1.99,3.34
Jh 4d 2h,7d7c,1.000,46.55,2.24575,80.398,60.12,2.33,39.88,2.11
Jh 4d 2h,7d6d,1.000,19.02,1.5959,139.816,75.50,1.76,24.50,1.09
Jh 4d 2h,8d8c,1.000,50.43,2.62049,86.6117,71.20,2.67,28.80,2.50
Jh 4d 2h,8d7d,1.000,19.69,1.70301,144.128,86.38,1.80,13.62,1.08
Jh 4d 2h,9d9c,1.000,54.42,3.02704,92.7044,86.39,3.03,13.61,3.00
Jh 4d 2h,9d8d,1.000,20.31,1.80414,148.061,87.18,1.90,12.82,1.16
Jh 4d 2h,TdTc,1.000,59.10,3.53392,99.6623,55.87,3.55,44.13,3.51
Jh 4d 2h,Td8d,1.000,19.32,1.61236,139.086,61.66,1.93,38.34,1.09
Jh 4d 2h,Td9d,1.000,20.95,1.8996,151.099,74.20,2.09,25.80,1.34
Jh 4d 2h,JdTc,1.000,66.88,4.52018,112.643,92.31,4.49,7.69,4.91
Jh 4d 2h,JdJc,1.000,94.64,13.1087,230.862,94.60,13.02,5.40,14.64
Jh 4d 2h,Jd8d,1.000,68.54,5.04555,122.685,79.16,4.96,20.84,5.38
Jh 4d 2h,Jd9d,1.000,68.60,5.05335,122.771,75.62,4.95,24.38,5.39
Jh 4d 2h,JdTd,1.000,68.39,4.97875,121.336,96.42,4.96,3.58,5.36
Jh 4d 2h,JdTh,1.000,69.67,4.98536,119.254,89.68,4.94,10.32,5.42
Jh 4d 2h,JdTs,1.000,66.88,4.52011,112.641,92.31,4.49,7.69,4.91
Jh 4d 2h,QdTc,1.000,18.36,1.65017,149.799,80.77,1.80,19.23,1.02
Jh 4d 2h,QdJc,1.000,72.41,5.40332,124.366,51.33,5.10,48.67,5.73
Jh 4d 2h,QdQc,1.000,78.29,8.5084,181.126,99.57,8.51,0.43,8.80
Jh 4d 2h,Qd8d,1.000,19.62,1.96456,166.92,91.25,2.03,8.75,1.27
Jh 4d 2h,Qd9d,1.000,21.28,2.21784,173.71,95.66,2.25,4.34,1.54
Jh 4d 2h,QdTd,1.000,22.41,2.25362,167.61,98.38,2.26,1.62,1.58
Jh 4d 2h,QdJd,1.000,73.51,5.61997,127.418,84.43,5.52,15.57,6.15
Jh 4d 2h,QdTh,1.000,21.66,2.09604,161.274,98.20,2.11,1.80,1.61
Jh 4d 2h,QdTs,1.000,18.36,1.65019,149.8,80.77,1.80,19.23,1.02
Jh 4d 2h,QdJs,1.000,72.41,5.4033,124.365,51.33,5.10,48.67,5.73
Jh 4d 2h,KdTc,1.000,19.11,1.40052,122.155,66.46,1.68,33.54,0.84
Jh 4d 2h,KdJc,1.000,72.56,5.59153,128.428,76.65,5.49,23.35,5.92
Jh 4d 2h,KdQc,1.000,25.53,1.68089,109.728,96.06,1.70,3.94,1.32
Jh 4d 2h,KdKc,1.000,81.95,9.57682,194.761,99.38,9.57,0.62,10.08
Jh 4d 2h,Kd8d,1.000,20.54,1.66852,135.419,60.08,1.99,39.92,1.18
Jh 4d 2h,Kd9d,1.000,22.02,2.12546,160.902,94.54,2.17,5.46,1.34
Jh 4d 2h,KdTd,1.000,23.18,2.19212,157.629,98.44,2.20,1.56,1.42
Jh 4d 2h,KdJd,1.000,73.72,5.95923,134.728,95.12,5.94,4.88,6.37
Jh 4d 2h,KdQd,1.000,29.14,2.04797,117.124,98.79,2.05,1.21,1.96
Jh 4d 2h,KdTh,1.000,22.57,2.05324,151.653,95.88,2.08,4.12,1.38
Jh 4d 2h,KdQh,1.000,29.10,2.37824,136.19,96.88,2.39,3.12,2.09
Jh 4d 2h,KdTs,1.000,19.11,1.40046,122.149,66.46,1.68,33.54,0.84
Jh 4d 2h,KdJs,1.000,72.56,5.59172,128.432,76.62,5.49,23.38,5.92
Jh 4d 2h,KdQs,1.000,25.53,1.68101,109.736,96.06,1.70,3.94,1.32
Jh 4d 2h,Ad9c,1.000,25.90,0.90035,57.9489,48.73,1.24,51.27,0.58
Jh 4d 2h,AdTc,1.000,30.04,0.90774,50.3687,42.41,1.18,57.59,0.71
Jh 4d 2h,AdJc,1.000,77.09,6.52971,141.162,90.20,6.47,9.80,7.05
Jh 4d 2h,AdQc,1.000,39.68,1.56231,65.6238,58.52,1.61,41.48,1.49
Jh 4d 2h,AdKc,1.000,47.13,2.20564,78.0013,46.37,2.39,53.63,2.04
Jh 4d 2h,AdAc,1.000,86.61,9.81108,188.797,90.36,9.73,9.64,10.60
Jh 4d 2h,Ad2d,1.000,50.21,3.1719,105.278,86.86,3.17,13.14,3.19
Jh 4d 2h,Ad3d,1.000,38.37,3.48536,151.412,98.69,3.49,1.31,3.43
Jh 4d 2h,Ad5d,1.000,38.37,3.43059,149.033,98.15,3.43,1.85,3.41
Jh 4d 2h,Ad6d,1.000,27.98,1.50031,89.3711,80.67,1.59,19.33,1.11
Jh 4d 2h,Ad7d,1.000,28.21,1.31662,77.792,56.66,1.50,43.34,1.08
Jh 4d 2h,Ad8d,1.000,28.79,1.52679,88.3942,88.27,1.58,11.73,1.12
Jh 4d 2h,Ad9d,1.000,29.42,1.74813,99.0399,94.52,1.78,5.48,1.15
Jh 4d 2h,AdTd,1.000,33.35,1.59985,79.9425,80.76,1.67,19.24,1.32
Jh 4d 2h,AdJd,1.000,78.29,6.9334,147.596,94.95,6.90,5.05,7.52
Jh 4d 2h,AdQd,1.000,42.63,2.12819,83.2046,90.18,2.13,9.82,2.13
Jh 4d 2h,AdKd,1.000,49.71,2.93012,98.2382,87.95,2.96,12.05,2.70
Jh 4d 2h,Ad9h,1.000,28.68,1.33124,77.3751,93.19,1.37,6.81,0.85
Jh 4d 2h,AdTh,1.000,33.38,1.65293,82.5202,95.56,1.67,4.44,1.19
Jh 4d 2h,AdQh,1.000,43.08,2.15884,83.5147,71.94,2.18,28.06,2.11
Jh 4d 2h,AdKh,1.000,50.49,2.88507,95.239,58.47,2.98,41.53,2.76
Jh 4d 2h,Ad9s,1.000,25.90,0.90036,57.9493,48.73,1.24,51.27,0.58
Jh 4d 2h,AdTs,1.000,30.04,0.90769,50.3656,42.40,1.18,57.60,0.71
Jh 4d 2h,AdJs,1.000,77.09,6.52948,141.157,90.19,6.47,9.81,7.05
Jh 4d 2h,AdQs,1.000,39.68,1.56233,65.6242,58.51,1.61,41.49,1.49
Jh 4d 2h,AdKs,1.000,47.13,2.20568,78.0026,46.37,2.40,53.63,2.04
Jh 4d 2h,3h3c,1.000,44.79,2.59302,96.4812,82.52,2.65,17.48,2.32
Jh 4d 2h,3h3d,1.000,44.85,2.53545,94.2265,85.47,2.57,14.53,2.35
Jh 4d 2h,4h4c,1.000,90.95,12.1808,223.209,99.76,12.18,0.24,12.99
Jh 4d 2h,5h5c,1.000,45.28,2.57524,94.7989,79.20,2.63,20.80,2.36
Jh 4d 2h,5h5d,1.000,45.33,2.58909,95.196,82.68,2.63,17.32,2.39
Jh 4d 2h,6h6c,1.000,46.24,2.55108,91.9413,80.45,2.62,19.55,2.28
Jh 4d 2h,6h6d,1.000,46.30,2.58589,93.0772,85.23,2.63,14.77,2.31
Jh 4d 2h,6h5h,1.000,52.33,6.13277,195.325,95.59,6.11,4.41,6.56
Jh 4d 2h,7h7c,1.000,48.82,2.56119,87.4326,71.02,2.61,28.98,2.45
Jh 4d 2h,7h7d,1.000,48.88,2.58833,88.2527,80.14,2.62,19.86,2.48
Jh 4d 2h,7h6h,1.000,44.41,4.6561,174.747,86.89,4.66,13.11,4.64
Jh 4d 2h,8h8c,1.000,52.69,2.91415,92.1802,85.82,2.92,14.18,2.86
Jh 4d 2h,8h8d,1.000,52.75,2.94684,93.1115,88.30,2.95,11.70,2.89
Jh 4d 2h,8h7h,1.000,45.10,4.48515,165.742,87.65,4.47,12.35,4.62
Jh 4d 2h,9h9c,1.000,56.66,3.31248,97.432,94.78,3.31,5.22,3.37
Jh 4d 2h,9h9d,1.000,56.72,3.35454,98.5723,96.00,3.35,4.00,3.41
Jh 4d 2h,9h8h,1.000,45.72,4.57538,166.808,66.05,4.51,33.95,4.70
Jh 4d 2h,ThTc,1.000,61.59,3.85349,104.285,74.00,3.82,26.00,3.94
Jh 4d 2h,ThTd,1.000,61.74,3.90938,105.541,74.05,3.89,25.95,3.96
Jh 4d 2h,Th8h,1.000,45.57,5.14258,188.064,92.38,5.14,7.62,5.22
Jh 4d 2h,Th9h,1.000,46.65,5.36531,191.677,94.18,5.36,5.82,5.52
Jh 4d 2h,QhTc,1.000,21.82,2.29581,175.325,96.73,2.31,3.27,1.74
Jh 4d 2h,QhJc,1.000,75.05,5.84571,129.811,57.10,5.62,42.90,6.15
Jh 4d 2h,QhQc,1.000,80.93,9.14546,188.351,99.61,9.14,0.39,9.41
Jh 4d 2h,QhTd,1.000,21.90,2.30784,175.67,93.79,2.34,6.21,1.76
Jh 4d 2h,QhJd,1.000,75.17,5.93674,131.625,48.87,5.66,51.13,6.20
Jh 4d 2h,QhQd,1.000,81.12,9.19935,188.997,99.61,9.20,0.39,9.42
Jh 4d 2h,Qh8h,1.000,46.15,5.28718,190.942,96.00,5.28,4.00,5.34
Jh 4d 2h,Qh9h,1.000,47.26,5.56877,196.397,97.60,5.57,2.40,5.67
Jh 4d 2h,QhTh,1.000,48.27,6.19976,214.073,99.50,6.20,0.50,6.26
Jh 4d 2h,QhTs,1.000,21.82,2.29584,175.326,96.73,2.31,3.27,1.74
Jh 4d 2h,QhJs,1.000,75.05,5.84575,129.812,57.09,5.62,42.91,6.15
Jh 4d 2h,KhTc,1.000,22.79,2.2869,167.265,97.44,2.31,2.56,1.58
Jh 4d 2h,KhJc,1.000,75.41,6.02666,133.197,74.19,5.89,25.81,6.42
Jh 4d 2h,KhQc,1.000,29.21,2.24201,127.917,93.36,2.26,6.64,2.01
Jh 4d 2h,KhKc,1.000,84.64,10.1725,200.311,98.78,10.16,1.22,10.78
Jh 4d 2h,KhTd,1.000,22.89,2.31763,168.775,96.90,2.34,3.10,1.61
Jh 4d 2h,KhJd,1.000,75.56,6.09883,134.532,69.69,5.93,30.31,6.48
Jh 4d 2h,KhQd,1.000,29.34,2.48184,141.004,90.84,2.52,9.16,2.10
Jh 4d 2h,KhKd,1.000,84.83,10.2867,202.096,97.87,10.28,2.13,10.81
Jh 4d 2h,Kh8h,1.000,47.24,5.55162,195.851,98.11,5.55,1.89,5.55
Jh 4d 2h,Kh9h,1.000,48.23,5.69068,196.637,98.28,5.69,1.72,5.77
Jh 4d 2h,KhTh,1.000,49.07,5.95765,202.337,99.18,5.96,0.82,6.12
Jh 4d 2h,KhQh,1.000,53.42,6.45384,201.346,99.03,6.45,0.97,6.57
Jh 4d 2h,KhTs,1.000,22.79,2.2869,167.265,97.44,2.31,2.56,1.58
Jh 4d 2h,KhJs,1.000,75.41,6.02667,133.198,74.19,5.89,25.81,6.42
Jh 4d 2h,KhQs,1.000,29.21,2.24197,127.914,93.35,2.26,6.65,2.01
Jh 4d 2h,Ah9c,1.000,29.86,2.18434,121.901,95.87,2.21,4.13,1.70
Jh 4d 2h,AhTc,1.000,33.98,2.05863,100.959,97.24,2.07,2.76,1.79
Jh 4d 2h,AhJc,1.000,80.42,7.01535,145.389,88.88,6.94,11.12,7.63
Jh 4d 2h,AhQc,1.000,43.55,2.32084,88.8122,91.50,2.31,8.50,2.49
