Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah Qd Jc,6s6d,1.000,8.81,0.5881,111.231,0.50,0.41,99.50,0.59
Ah Qd Jc,6s6h,1.000,8.79,0.58666,111.177,0.49,0.40,99.51,0.59
Ah Qd Jc,6s5s,1.000,2.23,0.07112,53.2374,0.28,-0.27,99.72,0.07
Ah Qd Jc,7s7c,1.000,13.62,0.59583,72.9293,0.45,0.40,99.55,0.60
Ah Qd Jc,7s7d,1.000,13.62,0.5958,72.9315,0.46,0.41,99.54,0.60
Ah Qd Jc,7s7h,1.000,13.60,0.59488,72.9056,0.46,0.40,99.54,0.60
Ah Qd Jc,7s6s,1.000,2.52,0.05709,37.6998,0.18,-0.46,99.82,0.06
Ah Qd Jc,8s8c,1.000,18.99,0.57509,50.4847,0.46,0.38,99.54,0.58
Ah Qd Jc,8s8d,1.000,18.98,0.57519,50.4949,0.48,0.39,99.52,0.58
Ah Qd Jc,8s8h,1.000,18.98,0.56755,49.8244,0.50,0.39,99.50,0.57
Ah Qd Jc,8s7s,1.000,4.81,0.07735,26.783,0.20,-0.38,99.80,0.08
Ah Qd Jc,9s9c,1.000,24.32,0.66203,45.3786,0.28,0.34,99.72,0.66
Ah Qd Jc,9s9d,1.000,24.31,0.66094,45.3042,0.28,0.35,99.72,0.66
Ah Qd Jc,9s9h,1.000,24.31,0.65548,44.9307,0.29,0.34,99.71,0.66
Ah Qd Jc,9s8s,1.000,13.56,0.44554,54.7542,0.35,0.17,99.65,0.45
Ah Qd Jc,TsTc,1.000,38.46,1.63904,71.0325,28.80,1.64,71.20,1.64
Ah Qd Jc,TsTd,1.000,38.40,1.62923,70.7109,12.18,1.63,87.82,1.63
Ah Qd Jc,TsTh,1.000,38.72,1.64376,70.7611,11.21,1.64,88.79,1.64
Ah Qd Jc,Ts8s,1.000,30.62,2.69457,146.644,88.32,2.69,11.68,2.69
Ah Qd Jc,Ts9s,1.000,31.35,2.75327,146.372,53.80,2.75,46.20,2.75
Ah Qd Jc,JsTc,1.000,42.06,1.8145,71.9041,41.70,1.81,58.30,1.81
Ah Qd Jc,JsTd,1.000,41.68,1.7966,71.834,39.06,1.80,60.94,1.80
Ah Qd Jc,JsJd,1.000,83.87,9.14154,181.666,27.03,9.14,72.97,9.14
Ah Qd Jc,JsTh,1.000,41.96,1.80064,71.5147,25.72,1.80,74.28,1.80
Ah Qd Jc,JsJh,1.000,83.79,9.0908,180.816,26.09,9.09,73.91,9.09
Ah Qd Jc,Js8s,1.000,34.51,1.09884,53.0633,0.50,0.93,99.50,1.10
Ah Qd Jc,Js9s,1.000,34.49,1.00321,48.4752,0.62,0.86,99.38,1.00
Ah Qd Jc,JsTs,1.000,42.01,1.79066,71.0427,34.77,1.79,65.23,1.79
Ah Qd Jc,QsTc,1.000,46.76,2.05622,73.296,14.08,2.05,85.92,2.06
Ah Qd Jc,QsQc,1.000,87.89,11.1685,211.796,61.75,11.17,38.25,11.17
Ah Qd Jc,QsTd,1.000,46.39,2.03022,72.9389,18.02,2.03,81.98,2.03
Ah Qd Jc,QsJd,1.000,61.92,4.52207,121.711,43.90,4.52,56.10,4.52
Ah Qd Jc,QsTh,1.000,46.36,2.0281,72.9133,22.52,2.03,77.48,2.03
Ah Qd Jc,QsJh,1.000,62.11,4.53895,121.8,25.76,4.54,74.24,4.54
Ah Qd Jc,QsQh,1.000,87.76,11.1108,211.015,65.71,11.11,34.29,11.11
Ah Qd Jc,Qs8s,1.000,38.32,1.24348,54.0875,0.61,1.09,99.39,1.24
Ah Qd Jc,Qs9s,1.000,38.30,1.15297,50.1777,0.84,1.03,99.16,1.15
Ah Qd Jc,QsTs,1.000,46.29,2.01904,72.7007,54.56,2.02,45.44,2.02
Ah Qd Jc,QsJs,1.000,61.84,4.56056,122.911,90.06,4.56,9.94,4.55
Ah Qd Jc,KsTc,1.000,87.85,12.0533,228.669,94.54,12.05,5.46,12.05
Ah Qd Jc,KsQc,1.000,49.79,2.23107,74.6851,23.46,2.23,76.54,2.23
Ah Qd Jc,KsKc,1.000,52.75,2.45651,77.6171,0.85,2.34,99.15,2.46
Ah Qd Jc,KsTd,1.000,87.84,12.0431,228.509,94.15,12.04,5.85,12.04
Ah Qd Jc,KsJd,1.000,43.64,1.80863,69.0759,18.87,1.80,81.13,1.81
Ah Qd Jc,KsKd,1.000,52.36,2.41978,77.026,0.86,2.30,99.14,2.42
Ah Qd Jc,KsTh,1.000,87.80,12.0397,228.551,94.04,12.04,5.96,12.03
Ah Qd Jc,KsJh,1.000,43.86,1.82002,69.1551,15.72,1.82,84.28,1.82
Ah Qd Jc,KsQh,1.000,49.98,2.24211,74.7657,24.60,2.24,75.40,2.24
Ah Qd Jc,KsKh,1.000,52.43,2.4236,77.0466,1.42,2.36,98.58,2.42
Ah Qd Jc,Ks8s,1.000,17.60,0.90372,85.6006,39.82,0.91,60.18,0.90
Ah Qd Jc,Ks9s,1.000,18.30,0.90328,82.2469,11.56,0.90,88.44,0.90
Ah Qd Jc,KsTs,1.000,87.35,11.8694,226.471,87.88,11.87,12.12,11.87
Ah Qd Jc,KsJs,1.000,43.80,1.79551,68.3178,50.40,1.80,49.60,1.80
Ah Qd Jc,KsQs,1.000,49.85,2.20864,73.8447,10.01,2.20,89.99,2.21
Ah Qd Jc,As9c,1.000,47.97,1.64538,57.1727,18.99,1.65,81.01,1.65
Ah Qd Jc,AsTc,1.000,59.09,3.10517,87.5858,2.46,3.08,97.54,3.11
Ah Qd Jc,AsQc,1.000,76.96,7.17587,155.396,10.39,7.18,89.61,7.18
Ah Qd Jc,AsKc,1.000,68.15,4.44405,108.689,25.56,4.44,74.44,4.44
Ah Qd Jc,AsAc,1.000,89.53,11.4035,212.276,51.85,11.40,48.15,11.40
