Flop,Hand,Weight IP,IP Equity,IP EV,IP EQR,BET 13%,BET 13 EV,CHECK%,CHECK EV
8h 4d 2h,As2s,1.000,61.73,13.7691,92.9444,12.30,13.73,87.70,13.77
8h 4d 2h,As3s,1.000,41.97,9.91284,98.4163,61.39,9.92,38.61,9.91
8h 4d 2h,As4s,1.000,62.04,13.5759,91.1834,38.99,13.58,61.01,13.58
8h 4d 2h,As5s,1.000,43.07,10.6167,102.706,9.16,10.59,90.84,10.62
8h 4d 2h,As6s,1.000,33.50,6.42837,79.9603,98.17,6.43,1.83,6.18
8h 4d 2h,As7s,1.000,33.61,6.41688,79.5594,98.30,6.42,1.70,6.18
8h 4d 2h,As8s,1.000,68.23,18.5888,113.526,98.82,18.59,1.18,18.16
8h 4d 2h,As9s,1.000,33.50,6.51763,81.0619,98.63,6.52,1.37,6.18
8h 4d 2h,AsTs,1.000,37.47,6.58575,73.2427,4.63,6.43,95.37,6.59
8h 4d 2h,AsJs,1.000,46.59,8.31063,74.324,0.48,7.40,99.52,8.31
8h 4d 2h,AsQs,1.000,56.07,10.7584,79.9503,0.61,10.18,99.39,10.76
8h 4d 2h,AsKs,1.000,62.10,12.9449,86.8489,15.20,12.94,84.80,12.95
