Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Ah 8d 2s,6c5c,1.000,15.47,0.36179,38.9809,19.66,-0.15,80.34,0.49
Ah 8d 2s,7c5c,1.000,16.19,0.3883,39.9766,13.41,-0.15,86.59,0.47
Ah 8d 2s,7c6c,1.000,16.19,0.35069,36.0988,16.00,-0.17,84.00,0.45
Ah 8d 2s,8c6c,1.000,48.81,1.83137,62.5346,17.93,2.27,82.07,1.73
Ah 8d 2s,8c7c,1.000,49.13,1.8315,62.1305,21.26,2.19,78.74,1.74
Ah 8d 2s,9c6c,1.000,15.44,0.35453,38.2733,1.56,-0.28,98.44,0.36
Ah 8d 2s,9c7c,1.000,17.11,0.32381,31.5437,15.09,-0.22,84.91,0.42
Ah 8d 2s,9c8c,1.000,50.46,1.79465,59.2737,6.28,2.30,93.72,1.76
Ah 8d 2s,9c8h,1.000,50.55,1.83634,60.5411,9.28,2.35,90.72,1.78
Ah 8d 2s,9c8s,1.000,50.57,1.83352,60.4317,9.16,2.28,90.84,1.79
Ah 8d 2s,Tc7c,1.000,14.77,0.30941,34.9107,1.02,-0.32,98.98,0.32
Ah 8d 2s,Tc8c,1.000,51.01,1.80841,59.0911,2.47,2.28,97.53,1.80
Ah 8d 2s,Tc9c,1.000,17.09,0.30555,29.7984,8.92,-0.27,91.08,0.36
Ah 8d 2s,Tc9d,1.000,17.04,0.34435,33.6848,5.40,-0.21,94.60,0.38
Ah 8d 2s,Tc8h,1.000,51.11,1.8342,59.8092,3.01,2.42,96.99,1.82
Ah 8d 2s,Tc9h,1.000,17.05,0.33804,33.037,6.75,-0.21,93.25,0.38
Ah 8d 2s,Tc8s,1.000,51.13,1.83484,59.8108,3.15,2.30,96.85,1.82
Ah 8d 2s,Tc9s,1.000,17.05,0.34219,33.4445,5.73,-0.21,94.27,0.38
Ah 8d 2s,Jc7c,1.000,14.41,0.23123,26.7488,0.63,-0.46,99.37,0.24
Ah 8d 2s,Jc8c,1.000,51.15,1.84039,59.97,4.97,2.19,95.03,1.82
Ah 8d 2s,Jc9c,1.000,16.70,0.26063,26.014,1.88,-0.35,98.12,0.27
Ah 8d 2s,JcTc,1.000,18.97,0.31707,27.8535,2.61,-0.27,97.39,0.33
Ah 8d 2s,Jc9d,1.000,16.65,0.27359,27.3822,1.53,-0.35,98.47,0.28
Ah 8d 2s,JcTd,1.000,19.05,0.33144,29.0005,2.45,-0.23,97.55,0.35
Ah 8d 2s,Jc8h,1.000,51.26,1.87618,60.9981,6.81,2.34,93.19,1.84
Ah 8d 2s,Jc9h,1.000,16.67,0.27556,27.5472,1.69,-0.32,98.31,0.29
Ah 8d 2s,JcTh,1.000,19.07,0.33085,28.9139,2.73,-0.25,97.27,0.35
Ah 8d 2s,Jc8s,1.000,51.28,1.87216,60.8456,6.74,2.22,93.26,1.85
Ah 8d 2s,Jc9s,1.000,16.67,0.27434,27.4258,1.57,-0.35,98.43,0.28
Ah 8d 2s,JcTs,1.000,19.07,0.33046,28.8795,2.64,-0.25,97.36,0.35
Ah 8d 2s,Qc7c,1.000,16.96,0.20248,19.9036,0.42,-0.53,99.58,0.21
Ah 8d 2s,Qc8c,1.000,51.56,1.91606,61.9321,5.17,2.45,94.83,1.89
Ah 8d 2s,Qc9c,1.000,19.19,0.22747,19.7583,0.61,-0.48,99.39,0.23
Ah 8d 2s,QcTc,1.000,21.59,0.27795,21.4571,0.78,-0.40,99.22,0.28
Ah 8d 2s,QcJc,1.000,24.79,0.27494,18.485,0.86,-0.39,99.14,0.28
Ah 8d 2s,Qc9d,1.000,19.15,0.23393,20.3611,0.60,-0.45,99.40,0.24
Ah 8d 2s,QcTd,1.000,21.66,0.28847,22.1953,0.82,-0.36,99.18,0.29
Ah 8d 2s,QcJd,1.000,24.85,0.28033,18.8031,1.08,-0.33,98.92,0.29
Ah 8d 2s,Qc8h,1.000,51.69,1.95306,62.9723,6.17,2.63,93.83,1.91
Ah 8d 2s,Qc9h,1.000,19.18,0.23632,20.5332,0.63,-0.44,99.37,0.24
Ah 8d 2s,QcTh,1.000,21.70,0.28871,22.175,0.86,-0.39,99.14,0.29
Ah 8d 2s,QcJh,1.000,24.98,0.28291,18.878,1.36,-0.33,98.64,0.29
Ah 8d 2s,Qc8s,1.000,51.71,1.94142,62.5711,6.19,2.38,93.81,1.91
Ah 8d 2s,Qc9s,1.000,19.18,0.23546,20.4588,0.60,-0.44,99.40,0.24
Ah 8d 2s,QcTs,1.000,21.70,0.28812,22.1301,0.85,-0.38,99.15,0.29
Ah 8d 2s,QcJs,1.000,24.90,0.28105,18.8137,1.12,-0.32,98.88,0.29
Ah 8d 2s,Kc2c,1.000,43.82,1.66105,63.1815,5.27,1.69,94.73,1.66
Ah 8d 2s,Kc3c,1.000,25.37,0.23521,15.4536,0.54,-0.45,99.46,0.24
Ah 8d 2s,Kc4c,1.000,25.39,0.24043,15.7833,0.55,-0.46,99.45,0.24
Ah 8d 2s,Kc5c,1.000,25.52,0.22646,14.7877,0.48,-0.45,99.52,0.23
Ah 8d 2s,Kc6c,1.000,24.82,0.17472,11.7339,0.34,-0.47,99.66,0.18
Ah 8d 2s,Kc7c,1.000,25.76,0.15786,10.2118,0.35,-0.49,99.65,0.16
Ah 8d 2s,Kc8c,1.000,51.86,1.97081,63.3402,2.80,1.95,97.20,1.97
Ah 8d 2s,Kc9c,1.000,27.82,0.17815,10.6731,0.34,-0.51,99.66,0.18
