Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 6%,RAISE 6 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah 8d 2s,6c5c,0.803,15.04,-0.01639,-1.81635,0.93,-1.70,0.43,-0.12,98.64,0.00
Ah 8d 2s,7c5c,0.866,15.91,-0.01749,-1.83312,1.01,-1.68,0.50,-0.10,98.49,0.00
Ah 8d 2s,7c6c,0.840,15.89,-0.01859,-1.94956,1.11,-1.64,0.76,-0.05,98.13,0.00
Ah 8d 2s,8c6c,0.821,47.10,0.38169,13.5049,57.92,-0.10,41.93,1.04,0.15,0.00
Ah 8d 2s,8c7c,0.787,47.76,1.19299,41.6343,65.78,1.26,34.08,1.08,0.15,0.00
Ah 8d 2s,9c6c,0.984,15.35,-0.00901,-0.97845,0.47,-1.90,0.07,-0.13,99.46,0.00
Ah 8d 2s,9c7c,0.849,17.13,-0.02689,-2.61563,1.74,-1.69,64.14,0.00,34.12,0.00
Ah 8d 2s,9c8c,0.937,48.83,1.04021,35.5047,1.05,0.36,98.79,1.05,0.15,0.00
Ah 8d 2s,9c8h,0.907,49.05,0.60395,20.5204,35.33,-0.26,64.53,1.08,0.15,0.00
Ah 8d 2s,9c8s,0.908,49.04,0.63413,21.5497,29.96,-0.42,69.89,1.09,0.15,0.00
Ah 8d 2s,Tc7c,0.990,14.42,-0.00561,-0.64821,0.31,-1.82,0.02,-0.19,99.68,0.00
Ah 8d 2s,Tc8c,0.975,49.24,1.05861,35.8303,0.26,-0.63,99.60,1.06,0.14,0.00
Ah 8d 2s,Tc9c,0.911,16.96,-0.01146,-1.12605,0.71,-1.59,19.90,0.00,79.39,0.00
Ah 8d 2s,Tc9d,0.946,16.88,-0.00874,-0.86273,0.57,-1.48,0.48,-0.05,98.95,0.00
Ah 8d 2s,Tc8h,0.970,49.38,1.07367,36.2369,0.28,-0.58,99.58,1.08,0.14,0.00
Ah 8d 2s,Tc9h,0.932,16.89,-0.0088,-0.86844,0.58,-1.47,0.48,-0.05,98.94,0.00
