Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 9d 2h,6c5c,1.000,14.10,0.36765,43.4575,0.31,0.13,99.69,0.37
Jh 9d 2h,7c6c,1.000,14.11,0.35028,41.3631,0.23,0.05,99.77,0.35
Jh 9d 2h,8c7c,1.000,25.30,0.83137,54.7677,10.86,0.83,89.14,0.83
Jh 9d 2h,9c8c,1.000,55.40,2.15397,64.8029,52.54,2.15,47.46,2.15
Jh 9d 2h,Tc8c,1.000,36.90,2.90304,131.125,52.29,2.90,47.71,2.90
Jh 9d 2h,Tc9c,1.000,58.75,2.35836,66.9094,21.77,2.36,78.23,2.36
Jh 9d 2h,Jc8c,1.000,62.03,2.91169,78.2337,20.36,2.91,79.64,2.91
Jh 9d 2h,Jc9c,1.000,83.31,9.45044,189.057,40.17,9.45,59.83,9.45
Jh 9d 2h,JcTc,1.000,63.20,2.90012,76.481,35.82,2.90,64.18,2.90
Jh 9d 2h,JcTd,1.000,63.47,2.93474,77.064,23.56,2.93,76.44,2.93
Jh 9d 2h,JcTh,1.000,65.89,3.40946,86.2383,28.92,3.41,71.08,3.41
Jh 9d 2h,JcTs,1.000,63.32,2.89747,76.2662,24.29,2.90,75.71,2.90
Jh 9d 2h,Qc8c,1.000,24.96,0.94623,63.1881,46.14,0.95,53.86,0.95
Jh 9d 2h,Qc9c,1.000,58.45,2.44955,69.8471,7.56,2.45,92.44,2.45
Jh 9d 2h,QcTc,1.000,38.62,2.83324,122.272,37.40,2.83,62.60,2.83
Jh 9d 2h,QcJc,1.000,67.46,3.69913,91.3929,18.54,3.70,81.46,3.70
Jh 9d 2h,QcTd,1.000,38.60,2.89764,125.101,37.48,2.90,62.52,2.90
Jh 9d 2h,QcJd,1.000,67.74,3.7549,92.3831,13.03,3.75,86.97,3.76
Jh 9d 2h,QcTh,1.000,41.17,3.42575,138.694,50.65,3.43,49.35,3.43
Jh 9d 2h,QcTs,1.000,38.51,2.84796,123.25,43.71,2.85,56.29,2.85
Jh 9d 2h,QcJs,1.000,67.62,3.70613,91.3449,16.79,3.71,83.21,3.71
Jh 9d 2h,Kc8c,1.000,17.18,0.47481,46.0599,0.35,0.27,99.65,0.48
Jh 9d 2h,Kc9c,1.000,56.91,2.26019,66.1932,20.47,2.26,79.53,2.26
Jh 9d 2h,KcTc,1.000,28.62,1.25363,73.0093,21.39,1.25,78.61,1.25
Jh 9d 2h,KcJc,1.000,67.00,3.67098,91.3145,27.37,3.67,72.63,3.67
Jh 9d 2h,KcQc,1.000,33.50,1.56285,77.7474,37.03,1.56,62.97,1.56
Jh 9d 2h,KcTd,1.000,28.52,1.28309,74.9925,58.10,1.28,41.90,1.28
Jh 9d 2h,KcJd,1.000,67.30,3.73138,92.4018,23.03,3.73,76.97,3.73
Jh 9d 2h,KcQd,1.000,33.62,1.61757,80.1925,33.38,1.62,66.62,1.62
Jh 9d 2h,KcTh,1.000,31.41,1.66504,88.3382,34.83,1.67,65.17,1.66
Jh 9d 2h,KcQh,1.000,36.71,2.16081,98.1062,48.79,2.16,51.21,2.16
Jh 9d 2h,KcTs,1.000,28.42,1.23942,72.6803,62.91,1.24,37.09,1.24
Jh 9d 2h,KcJs,1.000,67.16,3.67898,91.3029,26.98,3.68,73.02,3.68
Jh 9d 2h,KcQs,1.000,33.50,1.56253,77.7313,37.30,1.56,62.70,1.56
Jh 9d 2h,Ac2c,1.000,44.22,1.23796,46.6582,14.91,1.24,85.09,1.24
Jh 9d 2h,Ac3c,1.000,21.49,0.35477,27.5148,0.48,0.22,99.52,0.36
Jh 9d 2h,Ac4c,1.000,21.49,0.35476,27.5133,0.48,0.22,99.52,0.36
Jh 9d 2h,Ac5c,1.000,21.49,0.34926,27.087,0.48,0.21,99.52,0.35
Jh 9d 2h,Ac6c,1.000,20.46,0.25466,20.747,0.20,-0.08,99.80,0.26
Jh 9d 2h,Ac7c,1.000,21.75,0.29358,22.5012,0.22,-0.01,99.78,0.29
Jh 9d 2h,Ac8c,1.000,23.30,0.33212,23.752,0.28,0.09,99.72,0.33
Jh 9d 2h,Ac9c,1.000,55.99,2.1009,62.5423,1.99,2.08,98.01,2.10
Jh 9d 2h,AcTc,1.000,28.27,0.4191,24.7053,0.42,0.27,99.58,0.42
Jh 9d 2h,AcJc,1.000,70.03,4.70123,111.881,30.59,4.70,69.41,4.70
Jh 9d 2h,AcQc,1.000,36.70,0.64415,29.2545,8.31,0.64,91.69,0.64
Jh 9d 2h,AcKc,1.000,43.33,0.87577,33.6832,9.77,0.88,90.23,0.88
Jh 9d 2h,AcTd,1.000,28.38,0.43809,25.7248,0.44,0.29,99.56,0.44
Jh 9d 2h,AcJd,1.000,70.22,4.7802,113.464,32.48,4.78,67.52,4.78
Jh 9d 2h,AcQd,1.000,36.83,0.66523,30.1017,11.88,0.66,88.12,0.67
Jh 9d 2h,AcKd,1.000,43.47,0.90949,34.8682,27.03,0.91,72.97,0.91
Jh 9d 2h,Ac9h,1.000,58.18,2.47417,70.8829,7.16,2.48,92.84,2.47
Jh 9d 2h,AcTh,1.000,31.37,0.61438,32.6381,15.81,0.62,84.19,0.61
Jh 9d 2h,AcQh,1.000,39.96,1.07405,44.7976,52.76,1.07,47.24,1.07
Jh 9d 2h,AcKh,1.000,46.65,1.49361,53.3589,22.05,1.49,77.95,1.49
Jh 9d 2h,Ac9s,1.000,55.99,2.10088,62.5417,1.99,2.08,98.01,2.10
Jh 9d 2h,AcTs,1.000,28.27,0.41903,24.7014,0.42,0.27,99.58,0.42
Jh 9d 2h,AcJs,1.000,70.03,4.70112,111.879,30.60,4.70,69.40,4.70
Jh 9d 2h,AcQs,1.000,36.70,0.6441,29.2523,8.28,0.64,91.72,0.64
Jh 9d 2h,AcKs,1.000,43.33,0.87576,33.6826,9.78,0.88,90.22,0.88
Jh 9d 2h,2d2c,1.000,85.83,10.5556,204.971,61.40,10.56,38.60,10.56
Jh 9d 2h,3d3c,1.000,38.90,0.78554,33.6566,5.74,0.77,94.26,0.79
Jh 9d 2h,4d4c,1.000,38.90,0.78544,33.6522,5.74,0.77,94.26,0.79
Jh 9d 2h,5d5c,1.000,38.90,0.7846,33.6164,5.59,0.77,94.41,0.79
Jh 9d 2h,6d6c,1.000,40.47,0.7761,31.9641,1.00,0.69,99.00,0.78
Jh 9d 2h,6d5d,1.000,17.80,0.5332,49.9393,0.91,0.46,99.09,0.53
Jh 9d 2h,7d7c,1.000,45.00,0.93055,34.4625,1.44,0.88,98.56,0.93
Jh 9d 2h,7d6d,1.000,17.84,0.49902,46.6154,0.45,0.35,99.55,0.50
Jh 9d 2h,8d8c,1.000,50.09,1.22808,40.8632,1.21,1.17,98.79,1.23
Jh 9d 2h,8d7d,1.000,28.48,1.12268,65.7021,39.25,1.12,60.75,1.12
Jh 9d 2h,TdTc,1.000,57.09,1.94452,56.7637,2.30,1.93,97.70,1.94
Jh 9d 2h,Td8d,1.000,39.50,3.41403,144.034,52.17,3.41,47.83,3.41
Jh 9d 2h,JdTc,1.000,63.41,2.94891,77.5113,21.85,2.95,78.15,2.95
Jh 9d 2h,JdJc,1.000,91.30,14.5285,265.227,37.16,14.53,62.84,14.53
Jh 9d 2h,Jd8d,1.000,63.83,3.50825,91.608,34.31,3.51,65.69,3.51
Jh 9d 2h,JdTd,1.000,64.95,3.50624,89.9741,42.27,3.51,57.73,3.51
Jh 9d 2h,JdTh,1.000,65.98,3.45904,87.3752,32.29,3.46,67.71,3.46
Jh 9d 2h,JdTs,1.000,63.41,2.94886,77.51,21.79,2.95,78.21,2.95
Jh 9d 2h,QdTc,1.000,38.62,2.91408,125.771,36.49,2.91,63.51,2.91
Jh 9d 2h,QdJc,1.000,67.78,3.74688,92.137,9.01,3.74,90.99,3.75
Jh 9d 2h,QdQc,1.000,74.77,6.55604,146.146,55.39,6.56,44.61,6.56
Jh 9d 2h,Qd8d,1.000,28.33,1.32999,78.257,50.46,1.33,49.54,1.33
Jh 9d 2h,QdTd,1.000,41.28,3.40859,137.622,51.59,3.41,48.41,3.41
Jh 9d 2h,QdJd,1.000,69.07,4.26846,103.001,31.78,4.27,68.22,4.27
