Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 9d 2h,6c5c,1.000,14.10,0.37017,43.755,0.31,0.96,99.69,0.37
Jh 9d 2h,7c6c,1.000,14.11,0.35263,41.6412,0.23,1.07,99.77,0.35
Jh 9d 2h,8c7c,1.000,25.30,0.91748,60.441,10.86,1.63,89.14,0.83
Jh 9d 2h,9c8c,1.000,55.40,2.16149,65.0293,52.54,2.17,47.46,2.15
Jh 9d 2h,Tc8c,1.000,36.90,2.97059,134.176,52.29,3.03,47.71,2.90
Jh 9d 2h,Tc9c,1.000,58.75,2.46229,69.8579,21.77,2.84,78.23,2.36
Jh 9d 2h,Jc8c,1.000,62.03,2.85536,76.7203,20.36,2.64,79.64,2.91
Jh 9d 2h,Jc9c,1.000,83.31,9.10675,182.182,40.17,8.59,59.83,9.45
Jh 9d 2h,JcTc,1.000,63.20,2.8752,75.8238,35.82,2.83,64.18,2.90
Jh 9d 2h,JcTd,1.000,63.47,2.91713,76.6018,23.56,2.86,76.44,2.93
Jh 9d 2h,JcTh,1.000,65.89,3.35079,84.7543,28.92,3.21,71.08,3.41
Jh 9d 2h,JcTs,1.000,63.32,2.88514,75.9419,24.29,2.85,75.71,2.90
Jh 9d 2h,Qc8c,1.000,24.96,1.36845,91.3833,46.14,1.86,53.86,0.95
Jh 9d 2h,Qc9c,1.000,58.45,2.49208,71.0598,7.56,3.01,92.44,2.45
Jh 9d 2h,QcTc,1.000,38.62,2.82703,122.004,37.40,2.82,62.60,2.83
Jh 9d 2h,QcJc,1.000,67.46,3.69051,91.18,18.54,3.65,81.46,3.70
Jh 9d 2h,QcTd,1.000,38.60,2.97726,128.539,37.48,3.11,62.52,2.90
Jh 9d 2h,QcJd,1.000,67.74,3.75113,92.2905,13.03,3.73,86.97,3.76
Jh 9d 2h,QcTh,1.000,41.17,3.46332,140.215,50.65,3.50,49.35,3.43
Jh 9d 2h,QcTs,1.000,38.51,2.96741,128.419,43.71,3.12,56.29,2.85
Jh 9d 2h,QcJs,1.000,67.62,3.69485,91.067,16.79,3.64,83.21,3.71
Jh 9d 2h,Kc8c,1.000,17.18,0.47849,46.4172,0.35,1.32,99.65,0.48
Jh 9d 2h,Kc9c,1.000,56.91,2.37348,69.5113,20.47,2.81,79.53,2.26
Jh 9d 2h,KcTc,1.000,28.62,1.36104,79.2648,21.39,1.75,78.61,1.25
Jh 9d 2h,KcJc,1.000,67.00,3.71219,92.3398,27.37,3.82,72.63,3.67
Jh 9d 2h,KcQc,1.000,33.50,1.74143,86.631,37.03,2.04,62.97,1.56
Jh 9d 2h,KcTd,1.000,28.52,1.69959,99.3361,58.10,2.00,41.90,1.28
Jh 9d 2h,KcJd,1.000,67.30,3.79495,93.9761,23.03,4.01,76.97,3.73
Jh 9d 2h,KcQd,1.000,33.62,1.7746,87.9773,33.38,2.09,66.62,1.62
Jh 9d 2h,KcTh,1.000,31.41,1.8216,96.6443,34.83,2.11,65.17,1.66
Jh 9d 2h,KcQh,1.000,36.71,2.35803,107.06,48.79,2.57,51.21,2.16
Jh 9d 2h,KcTs,1.000,28.42,1.68922,99.0562,62.91,1.96,37.09,1.24
Jh 9d 2h,KcJs,1.000,67.16,3.72546,92.4564,26.98,3.85,73.02,3.68
Jh 9d 2h,KcQs,1.000,33.50,1.74428,86.7728,37.30,2.05,62.70,1.56
Jh 9d 2h,Ac2c,1.000,44.22,1.27377,48.0079,14.91,1.48,85.09,1.24
Jh 9d 2h,Ac3c,1.000,21.49,0.35793,27.7595,0.48,0.88,99.52,0.36
Jh 9d 2h,Ac4c,1.000,21.49,0.35792,27.7585,0.48,0.88,99.52,0.36
Jh 9d 2h,Ac5c,1.000,21.49,0.35259,27.3455,0.48,0.91,99.52,0.35
Jh 9d 2h,Ac6c,1.000,20.46,0.25621,20.8733,0.20,0.70,99.80,0.26
Jh 9d 2h,Ac7c,1.000,21.75,0.29595,22.6824,0.22,1.07,99.78,0.29
Jh 9d 2h,Ac8c,1.000,23.30,0.33428,23.9062,0.28,0.87,99.72,0.33
Jh 9d 2h,Ac9c,1.000,55.99,2.09924,62.4927,1.99,1.99,98.01,2.10
Jh 9d 2h,AcTc,1.000,28.27,0.42261,24.912,0.42,1.11,99.58,0.42
Jh 9d 2h,AcJc,1.000,70.03,4.59873,109.442,30.59,4.37,69.41,4.70
Jh 9d 2h,AcQc,1.000,36.70,0.69174,31.4159,8.31,1.22,91.69,0.64
Jh 9d 2h,AcKc,1.000,43.33,0.93355,35.9053,9.77,1.47,90.23,0.88
Jh 9d 2h,AcTd,1.000,28.38,0.44136,25.9171,0.44,1.03,99.56,0.44
Jh 9d 2h,AcJd,1.000,70.22,4.67349,110.931,32.48,4.45,67.52,4.78
Jh 9d 2h,AcQd,1.000,36.83,0.72852,32.9656,11.88,1.20,88.12,0.67
Jh 9d 2h,AcKd,1.000,43.47,1.06518,40.8371,27.03,1.49,72.97,0.91
Jh 9d 2h,Ac9h,1.000,58.18,2.45553,70.349,7.16,2.22,92.84,2.47
Jh 9d 2h,AcTh,1.000,31.37,0.73921,39.2698,15.81,1.40,84.19,0.61
Jh 9d 2h,AcQh,1.000,39.96,1.31289,54.7594,52.76,1.53,47.24,1.07
Jh 9d 2h,AcKh,1.000,46.65,1.62769,58.149,22.05,2.10,77.95,1.49
Jh 9d 2h,Ac9s,1.000,55.99,2.09922,62.4922,1.99,1.99,98.01,2.10
Jh 9d 2h,AcTs,1.000,28.27,0.42259,24.9109,0.42,1.11,99.58,0.42
Jh 9d 2h,AcJs,1.000,70.03,4.59839,109.434,30.60,4.37,69.40,4.70
Jh 9d 2h,AcQs,1.000,36.70,0.69156,31.4076,8.28,1.22,91.72,0.64
Jh 9d 2h,AcKs,1.000,43.33,0.93354,35.9051,9.78,1.47,90.22,0.88
Jh 9d 2h,2d2c,1.000,85.83,9.97061,193.612,61.40,9.60,38.60,10.56
Jh 9d 2h,3d3c,1.000,38.90,0.83778,35.8947,5.74,1.68,94.26,0.79
Jh 9d 2h,4d4c,1.000,38.90,0.83769,35.8908,5.74,1.68,94.26,0.79
Jh 9d 2h,5d5c,1.000,38.90,0.8347,35.7629,5.59,1.66,94.41,0.79
Jh 9d 2h,6d6c,1.000,40.47,0.78388,32.2845,1.00,1.47,99.00,0.78
Jh 9d 2h,6d5d,1.000,17.80,0.53955,50.5336,0.91,1.16,99.09,0.53
Jh 9d 2h,7d7c,1.000,45.00,0.94307,34.9264,1.44,1.75,98.56,0.93
Jh 9d 2h,7d6d,1.000,17.84,0.50302,46.9886,0.45,1.24,99.55,0.50
Jh 9d 2h,8d8c,1.000,50.09,1.23669,41.1497,1.21,1.88,98.79,1.23
Jh 9d 2h,8d7d,1.000,28.48,1.36519,79.8941,39.25,1.74,60.75,1.12
Jh 9d 2h,TdTc,1.000,57.09,1.95908,57.1887,2.30,2.57,97.70,1.94
Jh 9d 2h,Td8d,1.000,39.50,3.46522,146.193,52.17,3.51,47.83,3.41
Jh 9d 2h,JdTc,1.000,63.41,2.94451,77.3956,21.85,2.93,78.15,2.95
Jh 9d 2h,JdJc,1.000,91.30,14.1356,258.055,37.16,13.47,62.84,14.53
Jh 9d 2h,Jd8d,1.000,63.83,3.42122,89.3354,34.31,3.25,65.69,3.51
Jh 9d 2h,JdTd,1.000,64.95,3.46388,88.8871,42.27,3.41,57.73,3.51
Jh 9d 2h,JdTh,1.000,65.98,3.41197,86.1864,32.29,3.31,67.71,3.46
Jh 9d 2h,JdTs,1.000,63.41,2.94456,77.397,21.79,2.93,78.21,2.95
Jh 9d 2h,QdTc,1.000,38.62,2.97805,128.532,36.49,3.09,63.51,2.91
Jh 9d 2h,QdJc,1.000,67.78,3.74038,91.9771,9.01,3.67,90.99,3.75
Jh 9d 2h,QdQc,1.000,74.77,6.63985,148.014,55.39,6.71,44.61,6.56
Jh 9d 2h,Qd8d,1.000,28.33,1.74908,102.916,50.46,2.16,49.54,1.33
Jh 9d 2h,QdTd,1.000,41.28,3.41501,137.881,51.59,3.42,48.41,3.41
Jh 9d 2h,QdJd,1.000,69.07,4.23866,102.282,31.78,4.17,68.22,4.27
Jh 9d 2h,QdTh,1.000,41.27,3.51946,142.131,54.12,3.54,45.88,3.49
Jh 9d 2h,QdTs,1.000,38.62,2.97751,128.508,36.10,3.09,63.90,2.91
Jh 9d 2h,QdJs,1.000,67.78,3.74035,91.9764,9.01,3.67,90.99,3.75
Jh 9d 2h,KdTc,1.000,28.51,1.76955,103.457,61.71,2.05,38.29,1.31
Jh 9d 2h,KdJc,1.000,67.32,3.73149,92.3857,22.95,3.80,77.05,3.71
Jh 9d 2h,KdQc,1.000,33.63,1.80687,89.5561,34.42,2.13,65.58,1.64
Jh 9d 2h,KdKc,1.000,77.45,7.62145,164,54.49,7.57,45.51,7.68
Jh 9d 2h,Kd8d,1.000,21.01,0.76244,60.4895,7.14,1.63,92.86,0.70
Jh 9d 2h,KdTd,1.000,31.84,1.95824,102.515,39.30,2.18,60.70,1.82
Jh 9d 2h,KdJd,1.000,68.72,4.32151,104.812,41.20,4.36,58.80,4.29
Jh 9d 2h,KdQd,1.000,36.67,2.52771,114.882,64.46,2.71,35.54,2.20
Jh 9d 2h,KdTh,1.000,31.50,1.85975,98.4037,26.97,2.19,73.03,1.74
Jh 9d 2h,KdQh,1.000,36.83,2.39473,108.365,46.91,2.58,53.09,2.23
Jh 9d 2h,KdTs,1.000,28.51,1.77319,103.67,62.16,2.05,37.84,1.31
Jh 9d 2h,KdJs,1.000,67.32,3.73161,92.3887,23.01,3.80,76.99,3.71
Jh 9d 2h,KdQs,1.000,33.63,1.80735,89.5796,34.51,2.13,65.49,1.64
Jh 9d 2h,Ad9c,1.000,56.15,2.13674,63.4261,2.36,1.94,97.64,2.14
Jh 9d 2h,AdTc,1.000,28.36,0.48244,28.3478,0.45,1.31,99.55,0.48
Jh 9d 2h,AdJc,1.000,70.22,4.65197,110.415,21.05,4.33,78.95,4.74
Jh 9d 2h,AdQc,1.000,36.83,0.7316,33.1062,4.67,1.31,95.33,0.70
Jh 9d 2h,AdKc,1.000,43.49,0.96504,36.9799,7.88,1.49,92.12,0.92
Jh 9d 2h,AdAc,1.000,79.02,7.71231,162.667,51.89,7.32,48.11,8.14
Jh 9d 2h,Ad2d,1.000,47.08,1.95025,69.0466,18.17,1.85,81.83,1.97
Jh 9d 2h,Ad3d,1.000,25.16,0.9516,63.0467,49.33,1.27,50.67,0.65
Jh 9d 2h,Ad4d,1.000,25.16,0.95237,63.0979,49.37,1.27,50.63,0.65
Jh 9d 2h,Ad5d,1.000,25.16,0.99714,66.0637,55.95,1.28,44.05,0.64
Jh 9d 2h,Ad6d,1.000,24.21,0.52049,35.8392,0.93,1.11,99.07,0.51
