Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 9d 2h,KsJs,0.726,67.00,4.17489,103.849,0.34,3.96,99.61,4.18,0.05,0.00
Jh 9d 2h,KsQs,0.630,33.50,1.14488,56.9543,10.78,2.31,89.05,1.01,0.17,0.00
Jh 9d 2h,As9c,0.980,55.99,1.68669,50.2114,0.08,2.34,99.80,1.69,0.12,0.00
Jh 9d 2h,AsTc,0.996,28.27,0.00037,0.0217,0.10,0.47,0.02,-0.66,99.88,0.00
Jh 9d 2h,AsJc,0.694,70.03,5.27676,125.578,11.46,5.93,88.51,5.19,0.03,0.00
Jh 9d 2h,AsQc,0.917,36.70,0.00223,0.10146,0.17,1.17,0.19,0.10,99.64,0.00
Jh 9d 2h,AsKc,0.902,43.33,0.1005,3.86531,0.24,1.05,44.31,0.22,55.45,0.00
Jh 9d 2h,AsAc,0.488,78.80,8.83804,186.93,14.15,9.36,85.84,8.75,0.01,0.00
Jh 9d 2h,AsTd,0.996,28.38,0.00047,0.02772,0.11,0.52,0.02,-0.61,99.87,0.00
Jh 9d 2h,AsJd,0.675,70.22,5.35619,127.136,4.97,6.20,95.00,5.31,0.03,0.00
Jh 9d 2h,AsQd,0.881,36.83,0.00217,0.0982,0.17,1.25,0.19,-0.01,99.63,0.00
Jh 9d 2h,AsKd,0.730,43.47,0.12536,4.80624,0.26,1.25,61.86,0.20,37.89,0.00
Jh 9d 2h,AsAd,0.481,79.02,8.87292,187.146,17.09,9.16,82.90,8.81,0.01,0.00
Jh 9d 2h,As9h,0.928,58.18,2.35237,67.3936,10.74,2.79,89.18,2.30,0.08,0.00
Jh 9d 2h,AsTh,0.842,31.37,0.00522,0.27731,0.34,1.56,0.06,-0.15,99.60,0.00
Jh 9d 2h,AsQh,0.472,39.96,0.82121,34.2518,17.20,1.90,82.45,0.60,0.34,0.00
