Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2c,6c5c,1.000,19.13,0.67612,58.9165,55.77,0.33,44.23,1.11
Ah 8d 2c,7c6c,1.000,19.38,0.79222,68.1475,50.36,0.53,49.64,1.05
Ah 8d 2c,8c7c,1.000,52.87,2.79728,88.1781,32.92,3.29,67.08,2.56
Ah 8d 2c,9c8c,1.000,54.69,2.70938,82.566,8.42,3.09,91.58,2.67
Ah 8d 2c,Tc8c,1.000,55.65,2.82735,84.6761,23.72,3.04,76.28,2.76
Ah 8d 2c,Tc9c,1.000,23.14,0.70036,50.4402,56.48,0.41,43.52,1.08
Ah 8d 2c,Jc8c,1.000,56.64,2.9181,85.8645,23.08,2.94,76.92,2.91
Ah 8d 2c,Jc9c,1.000,24.33,0.42356,29.0103,46.71,-0.16,53.29,0.94
Ah 8d 2c,JcTc,1.000,27.45,0.94559,57.4234,48.30,0.82,51.70,1.06
Ah 8d 2c,JcTd,1.000,24.17,0.33861,23.3507,26.27,-0.68,73.73,0.70
Ah 8d 2c,JcTh,1.000,24.18,0.31587,21.7715,28.47,-0.66,71.53,0.70
Ah 8d 2c,JcTs,1.000,24.10,0.30473,21.0723,27.39,-0.68,72.61,0.68
Ah 8d 2c,Qc8c,1.000,57.68,3.05068,88.1518,11.63,3.19,88.37,3.03
Ah 8d 2c,Qc9c,1.000,27.30,0.61222,37.3737,18.50,-0.24,81.50,0.80
Ah 8d 2c,QcTc,1.000,30.39,0.31461,17.2523,60.37,-0.09,39.63,0.94
Ah 8d 2c,QcJc,1.000,32.37,0.71166,36.6378,50.93,0.46,49.07,0.97
Ah 8d 2c,QcTd,1.000,27.22,0.29802,18.2473,19.91,-0.86,80.09,0.59
Ah 8d 2c,QcJd,1.000,29.29,0.34838,19.8219,18.91,-0.81,81.09,0.62
Ah 8d 2c,QcTh,1.000,27.23,0.30049,18.3905,20.24,-0.83,79.76,0.59
Ah 8d 2c,QcJh,1.000,29.30,0.29137,16.5713,23.51,-0.81,76.49,0.63
Ah 8d 2c,QcTs,1.000,27.15,0.24476,15.027,21.84,-0.89,78.16,0.56
Ah 8d 2c,QcJs,1.000,29.22,0.35273,20.1215,17.60,-0.78,82.40,0.60
Ah 8d 2c,Kc3c,1.000,31.07,0.16812,9.01956,53.96,-0.36,46.04,0.78
Ah 8d 2c,Kc4c,1.000,31.21,0.11886,6.34745,62.33,-0.29,37.67,0.80
Ah 8d 2c,Kc5c,1.000,31.39,0.07012,3.72257,58.12,-0.45,41.88,0.79
Ah 8d 2c,Kc6c,1.000,30.78,0.23913,12.9473,32.33,-0.67,67.67,0.67
Ah 8d 2c,Kc7c,1.000,31.36,0.47065,25.0118,15.50,-0.57,84.50,0.66
Ah 8d 2c,Kc8c,1.000,58.83,3.24797,92.0111,19.47,3.51,80.53,3.18
Ah 8d 2c,Kc9c,1.000,34.67,0.69408,33.3687,4.39,-0.57,95.61,0.75
Ah 8d 2c,KcTc,1.000,37.76,0.68449,30.2087,20.90,-0.17,79.10,0.91
Ah 8d 2c,KcJc,1.000,39.82,1.02074,42.726,3.04,0.74,96.96,1.03
Ah 8d 2c,KcQc,1.000,41.95,1.15429,45.855,1.64,1.31,98.36,1.15
Ah 8d 2c,KcTd,1.000,34.93,0.55103,26.2913,2.45,-0.84,97.55,0.59
Ah 8d 2c,KcJd,1.000,37.08,0.6869,30.8759,1.31,-0.71,98.69,0.71
Ah 8d 2c,KcQd,1.000,39.31,0.8199,34.7606,0.88,-0.48,99.12,0.83
