Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah 8d 2c,6c5c,0.442,18.37,-0.55,-49.9027,49.93,-1.15,44.84,0.05,5.23,0.00
Ah 8d 2c,7c6c,0.496,18.83,-0.3135,-27.7541,25.97,-1.32,66.37,0.05,7.66,0.00
Ah 8d 2c,8c7c,0.671,50.50,1.96918,64.9956,27.62,2.35,72.30,1.82,0.08,0.00
Ah 8d 2c,9c8c,0.916,52.24,1.91266,61.0193,0.09,1.26,99.83,1.91,0.08,0.00
Ah 8d 2c,Tc8c,0.763,53.26,1.99468,62.4215,2.26,1.42,97.66,2.01,0.07,0.00
Ah 8d 2c,Tc9c,0.435,24.03,0.08088,5.61029,5.77,-1.06,92.76,0.15,1.48,0.00
Ah 8d 2c,Jc8c,0.769,54.15,2.21088,68.0518,0.09,2.25,99.85,2.21,0.07,0.00
Ah 8d 2c,Jc9c,0.533,27.30,0.0146,0.89132,0.57,-1.37,90.22,0.02,9.21,0.00
Ah 8d 2c,JcTc,0.517,31.94,0.26776,13.9713,4.17,-0.91,95.22,0.32,0.61,0.00
Ah 8d 2c,JcTd,0.737,29.01,-0.00617,-0.35427,0.35,-1.74,3.84,0.00,95.81,0.00
Ah 8d 2c,JcTh,0.715,29.05,-0.0062,-0.35562,0.35,-1.77,6.84,0.00,92.81,0.00
Ah 8d 2c,JcTs,0.726,29.02,-0.00529,-0.30361,0.32,-1.70,27.14,0.00,72.54,0.00
Ah 8d 2c,Qc8c,0.884,55.20,2.35133,70.9952,1.24,2.56,98.70,2.35,0.06,0.00
Ah 8d 2c,Qc9c,0.815,32.37,-0.00575,-0.29599,0.38,-1.38,2.02,-0.02,97.60,0.00
Ah 8d 2c,QcTc,0.396,35.67,0.23886,11.1595,1.56,-1.03,97.59,0.26,0.85,0.00
Ah 8d 2c,QcJc,0.491,37.73,0.26585,11.743,1.09,-0.79,98.19,0.28,0.73,0.00
Ah 8d 2c,QcTd,0.801,32.84,-0.00425,-0.21574,0.22,-1.88,0.33,-0.06,99.45,0.00
Ah 8d 2c,QcJd,0.811,35.01,-0.00418,-0.19902,0.22,-1.79,0.56,-0.03,99.21,0.00
Ah 8d 2c,QcTh,0.798,32.87,-0.00425,-0.21555,0.21,-1.90,0.32,-0.06,99.46,0.00
Ah 8d 2c,QcJh,0.765,34.92,-0.00435,-0.20752,0.23,-1.84,0.45,-0.02,99.31,0.00
Ah 8d 2c,QcTs,0.782,32.99,-0.00387,-0.19574,0.22,-1.75,0.33,-0.03,99.46,0.00
Ah 8d 2c,QcJs,0.824,35.18,-0.00372,-0.1762,0.21,-1.68,1.55,-0.01,98.24,0.00
Ah 8d 2c,Kc3c,0.460,36.32,-0.01394,-0.6399,1.65,-1.10,55.83,0.01,42.52,0.00
Ah 8d 2c,Kc4c,0.377,36.46,-0.08136,-3.71948,8.08,-1.16,63.57,0.02,28.34,0.00
Ah 8d 2c,Kc5c,0.419,36.63,0.00594,0.27023,0.68,-1.12,83.54,0.02,15.78,0.00
Ah 8d 2c,Kc6c,0.677,36.06,-0.00575,-0.26575,0.32,-1.71,0.30,-0.10,99.38,0.00
Ah 8d 2c,Kc7c,0.845,36.34,-0.00533,-0.24462,0.27,-1.86,0.28,-0.10,99.45,0.00
Ah 8d 2c,Kc8c,0.805,56.04,2.60089,77.3511,7.24,3.13,92.70,2.56,0.06,0.00
Ah 8d 2c,Kc9c,0.956,38.59,-0.00501,-0.21638,0.26,-1.84,36.63,0.00,63.11,0.00
Ah 8d 2c,KcTc,0.791,40.57,0.2066,8.48767,0.07,-1.31,99.03,0.21,0.90,0.00
Ah 8d 2c,KcJc,0.970,40.83,0.23269,9.49933,0.08,-1.11,99.24,0.24,0.69,0.00
Ah 8d 2c,KcQc,0.984,41.17,0.24256,9.81849,0.09,-0.70,99.27,0.24,0.63,0.00
Ah 8d 2c,KcTd,0.976,37.92,-0.00369,-0.16234,0.15,-2.24,0.25,-0.12,99.60,0.00
Ah 8d 2c,KcJd,0.987,38.19,-0.00356,-0.15531,0.16,-2.03,0.34,-0.08,99.50,0.00
Ah 8d 2c,KcQd,0.991,38.55,-0.00324,-0.14014,0.17,-1.64,0.52,-0.08,99.31,0.00
Ah 8d 2c,KcTh,0.975,37.96,-0.00367,-0.16112,0.15,-2.22,0.24,-0.13,99.60,0.00
Ah 8d 2c,KcJh,0.985,38.08,-0.00345,-0.15117,0.16,-1.98,0.33,-0.09,99.51,0.00
Ah 8d 2c,KcQh,0.991,38.54,-0.00337,-0.14585,0.17,-1.70,0.44,-0.10,99.39,0.00
Ah 8d 2c,KcTs,0.979,38.12,-0.00339,-0.14822,0.15,-2.07,0.25,-0.09,99.60,0.00
Ah 8d 2c,KcJs,0.987,38.43,-0.00328,-0.14238,0.13,-2.01,0.83,-0.07,99.03,0.00
Ah 8d 2c,KcQs,0.992,38.72,-0.00335,-0.14407,0.13,-1.63,1.68,-0.08,98.19,0.00
Ah 8d 2c,Ac3c,0.795,69.68,4.12354,98.6323,3.62,4.97,96.35,4.09,0.03,0.00
Ah 8d 2c,Ac4c,0.784,69.70,4.15194,99.2762,3.98,5.07,95.99,4.12,0.03,0.00
Ah 8d 2c,Ac5c,0.707,69.64,4.11636,98.5151,3.70,5.26,96.27,4.07,0.03,0.00
Ah 8d 2c,Ac6c,0.770,69.41,3.95525,94.9748,0.17,4.71,99.80,3.96,0.03,0.00
Ah 8d 2c,Ac7c,0.546,69.41,3.93771,94.5545,0.16,4.64,99.82,3.94,0.03,0.00
Ah 8d 2c,Ac8c,0.342,89.54,13.0603,243.106,23.25,14.30,76.74,12.69,0.01,0.00
Ah 8d 2c,Ac9c,0.502,70.72,4.50211,106.104,2.47,5.46,97.51,4.48,0.03,0.00
Ah 8d 2c,AcTc,0.691,72.72,4.96347,113.76,0.51,5.98,99.47,4.96,0.02,0.00
Ah 8d 2c,Ac2d,0.616,82.81,9.18926,184.943,2.46,10.41,97.54,9.16,0.00,0.00
Ah 8d 2c,Ac3d,0.913,67.93,3.27156,80.2723,0.18,4.24,99.78,3.27,0.04,0.00
Ah 8d 2c,Ac4d,0.908,67.96,3.29719,80.8649,0.17,4.15,99.79,3.30,0.04,0.00
Ah 8d 2c,Ac5d,0.871,67.91,3.26371,80.0971,0.15,4.25,99.81,3.26,0.04,0.00
Ah 8d 2c,Ac6d,0.900,67.74,3.16951,77.983,0.13,3.02,99.84,3.17,0.04,0.00
Ah 8d 2c,Ac7d,0.852,67.82,3.19528,78.5201,0.11,2.87,99.86,3.20,0.03,0.00
Ah 8d 2c,Ac9d,0.614,69.00,3.70233,89.4254,0.27,4.24,99.70,3.70,0.03,0.00
Ah 8d 2c,AcTd,0.695,71.17,4.21853,98.7875,0.35,4.89,99.63,4.22,0.02,0.00
Ah 8d 2c,AcJd,0.728,73.87,5.19618,117.24,0.39,5.92,99.60,5.19,0.01,0.00
Ah 8d 2c,Ac2h,0.622,82.82,9.20538,185.256,4.05,10.42,95.95,9.15,0.00,0.00
Ah 8d 2c,Ac3h,0.915,67.93,3.27295,80.297,0.18,4.30,99.78,3.27,0.04,0.00
Ah 8d 2c,Ac4h,0.906,67.96,3.29757,80.867,0.17,4.24,99.79,3.30,0.04,0.00
Ah 8d 2c,Ac5h,0.846,67.92,3.26551,80.1348,0.15,4.34,99.81,3.27,0.04,0.00
Ah 8d 2c,Ac6h,0.885,67.68,3.15574,77.7121,0.13,3.17,99.84,3.16,0.04,0.00
Ah 8d 2c,Ac7h,0.793,67.74,3.16873,77.9637,0.11,2.86,99.85,3.17,0.04,0.00
Ah 8d 2c,Ac8h,0.537,88.83,12.4868,234.274,22.66,13.59,77.33,12.16,0.01,0.00
Ah 8d 2c,Ac9h,0.542,68.90,3.68599,89.1658,0.27,4.34,99.70,3.69,0.03,0.00
Ah 8d 2c,AcTh,0.675,71.17,4.21587,98.7313,0.33,4.89,99.65,4.21,0.02,0.00
Ah 8d 2c,AcJh,0.671,73.74,5.10617,115.407,0.39,5.90,99.60,5.10,0.01,0.00
Ah 8d 2c,Ac2s,0.687,82.81,9.23449,185.858,4.22,10.53,95.77,9.18,0.00,0.00
Ah 8d 2c,Ac3s,0.820,67.94,3.26985,80.2131,0.58,4.42,99.38,3.26,0.04,0.00
Ah 8d 2c,Ac4s,0.800,67.98,3.29767,80.8483,0.59,4.42,99.38,3.29,0.04,0.00
Ah 8d 2c,Ac5s,0.807,68.03,3.26908,80.085,0.15,4.47,99.81,3.27,0.04,0.00
Ah 8d 2c,Ac6s,0.840,67.72,3.14603,77.4331,0.13,3.41,99.83,3.15,0.04,0.00
Ah 8d 2c,Ac7s,0.713,67.98,3.20368,78.5492,0.11,3.31,99.85,3.20,0.04,0.00
Ah 8d 2c,Ac8s,0.535,88.84,12.5797,235.997,24.14,13.66,75.85,12.24,0.01,0.00
Ah 8d 2c,Ac9s,0.596,69.69,3.79064,90.6545,0.29,4.98,99.67,3.79,0.03,0.00
Ah 8d 2c,AcTs,0.721,71.27,4.22718,98.8483,0.41,5.59,99.57,4.22,0.02,0.00
Ah 8d 2c,AcJs,0.715,73.97,5.21519,117.506,0.55,6.55,99.44,5.21,0.01,0.00
Ah 8d 2c,6d6c,0.713,39.00,0.33641,14.3765,0.22,-0.97,99.35,0.34,0.43,0.00
Ah 8d 2c,6d5d,0.418,18.48,-0.59557,-53.7096,65.29,-0.97,32.79,0.12,1.93,0.00
Ah 8d 2c,7d7c,0.661,39.02,0.31508,13.4588,0.13,-1.61,99.50,0.32,0.37,0.00
Ah 8d 2c,7d6d,0.448,18.90,-0.4664,-41.1303,42.37,-1.27,55.62,0.13,2.00,0.00
Ah 8d 2c,9d9c,0.690,50.54,1.34566,44.3747,0.33,0.24,99.57,1.35,0.11,0.00
Ah 8d 2c,TdTc,0.828,53.91,1.66117,51.3591,0.07,0.44,99.85,1.66,0.09,0.00
Ah 8d 2c,Td9d,0.414,24.09,0.09732,6.73262,8.44,-1.07,90.57,0.21,0.99,0.00
Ah 8d 2c,JdTc,0.727,29.05,-0.00668,-0.38327,0.37,-1.79,3.04,0.00,96.59,0.00
Ah 8d 2c,Jd9d,0.515,27.30,0.01374,0.83889,2.44,-1.45,92.45,0.05,5.10,0.00
Ah 8d 2c,JdTd,0.456,32.02,0.28139,14.6472,6.10,-0.99,93.39,0.37,0.50,0.00
Ah 8d 2c,JdTh,0.729,29.05,-0.00667,-0.38258,0.35,-1.83,8.76,0.00,90.89,0.00
Ah 8d 2c,JdTs,0.726,29.02,-0.00584,-0.33541,0.33,-1.73,33.77,0.00,65.90,0.00
Ah 8d 2c,QdTc,0.802,32.90,-0.00452,-0.22886,0.23,-1.90,0.35,-0.06,99.42,0.00
Ah 8d 2c,QdJc,0.812,35.05,-0.00419,-0.19915,0.23,-1.77,0.54,-0.02,99.23,0.00
Ah 8d 2c,Qd9d,0.773,32.33,-0.00889,-0.45815,0.57,-1.55,16.12,0.00,83.31,0.00
Ah 8d 2c,QdTd,0.430,35.75,0.22238,10.3678,5.69,-1.17,93.63,0.31,0.68,0.00
Ah 8d 2c,QdJd,0.537,37.81,0.31204,13.7537,1.19,-0.86,98.23,0.33,0.59,0.00
Ah 8d 2c,QdTh,0.792,32.89,-0.00455,-0.23037,0.22,-1.95,0.34,-0.06,99.43,0.00
Ah 8d 2c,QdJh,0.760,34.93,-0.00466,-0.22244,0.25,-1.86,0.52,-0.02,99.24,0.00
Ah 8d 2c,QdTs,0.771,33.01,-0.00418,-0.21096,0.23,-1.80,0.35,-0.03,99.42,0.00
Ah 8d 2c,QdJs,0.820,35.19,-0.00404,-0.19121,0.23,-1.74,1.50,0.00,98.28,0.00
Ah 8d 2c,KdTc,0.977,37.97,-0.00358,-0.15701,0.15,-2.20,0.24,-0.13,99.61,0.00
Ah 8d 2c,KdJc,0.988,38.23,-0.00339,-0.14764,0.15,-2.04,0.32,-0.10,99.53,0.00
Ah 8d 2c,KdQc,0.992,38.55,-0.00321,-0.13856,0.16,-1.71,0.42,-0.11,99.42,0.00
Ah 8d 2c,Kd2d,0.527,44.73,1.62211,60.4476,30.13,1.63,69.78,1.62,0.09,0.00
Ah 8d 2c,Kd3d,0.381,36.45,-0.0119,-0.544,1.34,-1.19,58.77,0.01,39.89,0.00
Ah 8d 2c,Kd4d,0.330,36.59,-0.09358,-4.26191,8.74,-1.23,68.43,0.02,22.83,0.00
Ah 8d 2c,Kd5d,0.337,36.76,0.01297,0.58802,0.60,-1.35,87.73,0.02,11.67,0.00
Ah 8d 2c,Kd6d,0.619,36.13,-0.00624,-0.28778,0.32,-1.87,0.38,-0.08,99.30,0.00
Ah 8d 2c,Kd7d,0.820,36.40,-0.00589,-0.26968,0.29,-1.95,0.38,-0.07,99.33,0.00
Ah 8d 2c,Kd9d,0.954,38.57,-0.00553,-0.23911,0.28,-1.80,44.82,0.00,54.90,0.00
Ah 8d 2c,KdTd,0.861,40.62,0.2237,9.17853,0.07,-1.30,99.16,0.23,0.76,0.00
Ah 8d 2c,KdJd,0.977,40.88,0.27298,11.1288,0.08,-1.13,99.37,0.28,0.56,0.00
Ah 8d 2c,KdQd,0.987,41.26,0.29063,11.741,0.10,-0.83,99.37,0.29,0.53,0.00
Ah 8d 2c,KdTh,0.976,37.95,-0.00373,-0.16387,0.15,-2.30,0.24,-0.13,99.61,0.00
Ah 8d 2c,KdJh,0.986,38.07,-0.00366,-0.16017,0.16,-2.15,0.33,-0.09,99.52,0.00
Ah 8d 2c,KdQh,0.992,38.54,-0.00351,-0.15181,0.17,-1.83,0.43,-0.10,99.40,0.00
Ah 8d 2c,KdTs,0.980,38.12,-0.00348,-0.15195,0.15,-2.13,0.25,-0.10,99.60,0.00
Ah 8d 2c,KdJs,0.988,38.43,-0.00342,-0.14835,0.16,-2.03,0.33,-0.07,99.51,0.00
Ah 8d 2c,KdQs,0.992,38.72,-0.00347,-0.14954,0.16,-1.76,0.87,-0.08,98.97,0.00
Ah 8d 2c,Ad3c,0.911,67.92,3.27324,80.3249,0.17,3.98,99.79,3.27,0.04,0.00
Ah 8d 2c,Ad4c,0.907,67.95,3.29772,80.891,0.17,4.08,99.79,3.30,0.04,0.00
Ah 8d 2c,Ad5c,0.868,67.90,3.26575,80.1562,0.15,4.23,99.81,3.27,0.04,0.00
Ah 8d 2c,Ad6c,0.898,67.67,3.1559,77.7297,0.13,3.06,99.83,3.16,0.04,0.00
Ah 8d 2c,Ad7c,0.833,67.75,3.17579,78.1289,0.11,2.94,99.86,3.18,0.03,0.00
Ah 8d 2c,Ad8c,0.537,88.83,12.5015,234.559,21.98,13.64,78.01,12.18,0.01,0.00
Ah 8d 2c,Ad9c,0.612,69.11,3.72211,89.7651,0.26,4.41,99.71,3.72,0.03,0.00
Ah 8d 2c,AdTc,0.682,71.16,4.22162,98.8802,0.33,5.01,99.65,4.22,0.02,0.00
Ah 8d 2c,AdJc,0.700,73.87,5.21391,117.645,0.40,6.15,99.59,5.21,0.01,0.00
Ah 8d 2c,Ad2d,0.460,83.64,9.90226,197.321,13.40,11.09,86.59,9.72,0.01,0.00
Ah 8d 2c,Ad3d,0.779,69.50,4.06388,97.4613,4.82,4.98,95.15,4.02,0.03,0.00
Ah 8d 2c,Ad4d,0.771,69.52,4.08113,97.835,4.43,4.91,95.54,4.04,0.03,0.00
Ah 8d 2c,Ad5d,0.682,69.46,4.04709,97.1105,4.48,5.03,95.48,4.00,0.03,0.00
Ah 8d 2c,Ad6d,0.757,69.31,3.91338,94.1068,0.17,4.59,99.80,3.91,0.03,0.00
Ah 8d 2c,Ad7d,0.517,69.31,3.90482,93.8911,0.16,4.42,99.81,3.91,0.03,0.00
Ah 8d 2c,Ad9d,0.503,70.44,4.4282,104.773,2.48,5.28,97.49,4.41,0.03,0.00
Ah 8d 2c,AdTd,0.698,72.55,4.90465,112.67,0.70,5.87,99.28,4.90,0.02,0.00
Ah 8d 2c,Ad2h,0.669,82.84,9.17485,184.598,1.50,10.42,98.50,9.16,0.00,0.00
Ah 8d 2c,Ad3h,0.916,67.91,3.27206,80.3014,0.18,4.13,99.79,3.27,0.04,0.00
Ah 8d 2c,Ad4h,0.911,67.94,3.29651,80.8675,0.17,4.08,99.79,3.30,0.04,0.00
Ah 8d 2c,Ad5h,0.857,67.89,3.26381,80.1195,0.15,4.13,99.81,3.26,0.04,0.00
Ah 8d 2c,Ad6h,0.885,67.66,3.15444,77.7067,0.13,3.06,99.83,3.16,0.04,0.00
Ah 8d 2c,Ad7h,0.807,67.73,3.1687,77.977,0.11,2.79,99.86,3.17,0.03,0.00
Ah 8d 2c,Ad8h,0.458,88.89,12.5232,234.815,23.03,13.63,76.97,12.19,0.01,0.00
Ah 8d 2c,Ad9h,0.545,68.87,3.68316,89.1318,0.27,4.33,99.71,3.68,0.03,0.00
Ah 8d 2c,AdTh,0.687,71.15,4.21309,98.695,0.33,4.88,99.66,4.21,0.02,0.00
Ah 8d 2c,AdJh,0.677,73.72,5.1005,115.308,0.39,5.90,99.60,5.10,0.01,0.00
Ah 8d 2c,Ad2s,0.718,82.83,9.20023,185.124,1.53,10.56,98.46,9.18,0.00,0.00
Ah 8d 2c,Ad3s,0.831,67.92,3.26582,80.1401,0.32,4.32,99.64,3.26,0.04,0.00
Ah 8d 2c,Ad4s,0.828,67.96,3.29925,80.9133,0.88,4.32,99.08,3.29,0.04,0.00
Ah 8d 2c,Ad5s,0.815,68.01,3.26772,80.0777,0.15,4.25,99.81,3.27,0.04,0.00
Ah 8d 2c,Ad6s,0.842,67.70,3.14475,77.4229,0.13,3.36,99.83,3.15,0.04,0.00
Ah 8d 2c,Ad7s,0.731,67.96,3.20372,78.5686,0.11,3.25,99.85,3.20,0.04,0.00
Ah 8d 2c,Ad8s,0.461,88.90,12.623,236.662,24.91,13.70,75.09,12.27,0.01,0.00
Ah 8d 2c,Ad9s,0.594,69.67,3.79182,90.7095,0.56,4.99,99.41,3.79,0.03,0.00
Ah 8d 2c,AdTs,0.730,71.25,4.22432,98.8097,0.41,5.53,99.57,4.22,0.02,0.00
Ah 8d 2c,AdJs,0.712,73.96,5.209,117.391,0.54,6.55,99.45,5.20,0.01,0.00
Ah 8d 2c,6h6c,0.720,39.12,0.31813,13.5552,0.24,-1.04,99.30,0.32,0.46,0.00
Ah 8d 2c,6h6d,0.762,38.97,0.31801,13.6,0.23,-1.01,99.31,0.32,0.45,0.00
Ah 8d 2c,6h5h,0.463,18.53,-0.64329,-57.8582,57.31,-1.17,39.32,0.07,3.37,0.00
Ah 8d 2c,7h7c,0.537,39.18,0.30354,12.9128,0.14,-1.63,99.47,0.31,0.39,0.00
Ah 8d 2c,7h7d,0.628,39.01,0.30423,12.9994,0.14,-1.66,99.47,0.31,0.39,0.00
Ah 8d 2c,7h6h,0.511,19.04,-0.43473,-38.0532,37.00,-1.31,59.70,0.09,3.31,0.00
Ah 8d 2c,8h8c,0.348,95.02,21.2442,372.635,94.23,21.33,5.76,19.79,0.00,0.00
Ah 8d 2c,8h7h,0.655,50.60,2.04654,67.4071,28.62,2.42,71.30,1.90,0.08,0.00
Ah 8d 2c,9h9c,0.618,50.37,1.28681,42.5759,1.48,0.25,98.41,1.30,0.11,0.00
Ah 8d 2c,9h9d,0.708,50.24,1.28943,42.7747,0.39,0.20,99.50,1.30,0.11,0.00
Ah 8d 2c,9h8h,0.889,52.13,1.95334,62.4504,0.17,1.73,99.75,1.96,0.08,0.00
Ah 8d 2c,ThTc,0.842,53.88,1.62843,50.3681,0.47,0.40,99.44,1.64,0.09,0.00
Ah 8d 2c,ThTd,0.863,53.89,1.64464,50.8637,0.07,0.29,99.85,1.65,0.08,0.00
Ah 8d 2c,Th8h,0.718,53.41,2.0916,65.2679,2.04,2.03,97.89,2.09,0.07,0.00
