Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 2%,BET 2 EV,CHECK%,CHECK EV
Ah 8d 2c,6c5c,1.000,19.13,1.38947,121.076,55.77,1.11,44.23,1.74
Ah 8d 2c,7c6c,1.000,19.38,1.1107,95.5431,50.36,1.05,49.64,1.17
Ah 8d 2c,8c7c,1.000,52.87,2.93687,92.5783,32.92,2.56,67.08,3.12
Ah 8d 2c,9c8c,1.000,54.69,2.5566,77.9103,8.42,2.67,91.58,2.55
Ah 8d 2c,Tc8c,1.000,55.65,2.68123,80.3,23.72,2.76,76.28,2.66
Ah 8d 2c,Tc9c,1.000,23.14,0.95007,68.4248,56.48,1.08,43.52,0.78
Ah 8d 2c,Jc8c,1.000,56.64,2.84255,83.6414,23.08,2.91,76.92,2.82
Ah 8d 2c,Jc9c,1.000,24.33,0.70429,48.238,46.71,0.94,53.29,0.50
Ah 8d 2c,JcTc,1.000,27.45,0.99773,60.5898,48.30,1.06,51.70,0.94
Ah 8d 2c,JcTd,1.000,24.17,0.20482,14.1246,26.27,0.70,73.73,0.03
Ah 8d 2c,JcTh,1.000,24.18,0.23148,15.9548,28.47,0.70,71.53,0.04
Ah 8d 2c,JcTs,1.000,24.10,0.27643,19.115,27.39,0.68,72.61,0.13
Ah 8d 2c,Qc8c,1.000,57.68,2.90678,83.9935,11.63,3.03,88.37,2.89
Ah 8d 2c,Qc9c,1.000,27.30,0.16493,10.0684,18.50,0.80,81.50,0.02
Ah 8d 2c,QcTc,1.000,30.39,0.89255,48.945,60.37,0.94,39.63,0.83
Ah 8d 2c,QcJc,1.000,32.37,0.90225,46.4501,50.93,0.97,49.07,0.83
Ah 8d 2c,QcTd,1.000,27.22,0.1209,7.4025,19.91,0.58,80.09,0.01
Ah 8d 2c,QcJd,1.000,29.29,0.12272,6.98261,18.91,0.62,81.09,0.01
Ah 8d 2c,QcTh,1.000,27.23,0.12304,7.53034,20.24,0.58,79.76,0.01
Ah 8d 2c,QcJh,1.000,29.30,0.15306,8.70537,23.51,0.63,76.49,0.01
Ah 8d 2c,QcTs,1.000,27.15,0.12798,7.85729,21.84,0.56,78.16,0.01
Ah 8d 2c,QcJs,1.000,29.22,0.11508,6.56479,17.60,0.59,82.40,0.01
Ah 8d 2c,Kc3c,1.000,31.07,0.53165,28.5231,53.96,0.78,46.04,0.24
Ah 8d 2c,Kc4c,1.000,31.21,0.65443,34.9484,62.33,0.80,37.67,0.41
Ah 8d 2c,Kc5c,1.000,31.39,0.58338,30.9706,58.12,0.79,41.88,0.30
