Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Ah 8d 2c,6c5c,0.442,18.37,0.49013,44.4704,49.93,0.94,44.84,0.05,5.23,0.00
Ah 8d 2c,7c6c,0.496,18.83,0.27607,24.441,25.97,0.95,66.37,0.05,7.66,0.00
Ah 8d 2c,8c7c,0.671,50.50,1.82977,60.394,27.62,1.85,72.30,1.82,0.08,0.00
Ah 8d 2c,9c8c,0.916,52.24,1.91366,61.0514,0.09,2.34,99.83,1.91,0.08,0.00
Ah 8d 2c,Tc8c,0.763,53.26,2.0204,63.2263,2.26,2.56,97.66,2.01,0.07,0.00
Ah 8d 2c,Tc9c,0.435,24.03,0.20416,14.1608,5.77,1.07,92.76,0.15,1.48,0.00
Ah 8d 2c,Jc8c,0.769,54.15,2.21096,68.0543,0.09,2.34,99.85,2.21,0.07,0.00
Ah 8d 2c,Jc9c,0.533,27.30,0.02797,1.70732,0.57,0.97,90.22,0.02,9.21,0.00
Ah 8d 2c,JcTc,0.517,31.94,0.35904,18.7336,4.17,1.28,95.22,0.32,0.61,0.00
Ah 8d 2c,JcTd,0.737,29.01,0.00256,0.14701,0.35,0.75,3.84,0.00,95.81,0.00
Ah 8d 2c,JcTh,0.715,29.05,0.00255,0.14621,0.35,0.75,6.84,0.00,92.81,0.00
Ah 8d 2c,JcTs,0.726,29.02,0.00262,0.15027,0.32,0.77,27.14,0.00,72.54,0.00
Ah 8d 2c,Qc8c,0.884,55.20,2.35074,70.9773,1.24,2.51,98.70,2.35,0.06,0.00
Ah 8d 2c,Qc9c,0.815,32.37,0.00219,0.11293,0.38,0.69,2.02,-0.02,97.60,0.00
Ah 8d 2c,QcTc,0.396,35.67,0.2741,12.8058,1.56,1.23,97.59,0.26,0.85,0.00
Ah 8d 2c,QcJc,0.491,37.73,0.28725,12.6881,1.09,1.18,98.19,0.28,0.73,0.00
Ah 8d 2c,QcTd,0.801,32.84,0.00112,0.05683,0.22,0.61,0.33,-0.06,99.45,0.00
Ah 8d 2c,QcJd,0.811,35.01,0.00116,0.05525,0.22,0.59,0.56,-0.03,99.21,0.00
Ah 8d 2c,QcTh,0.798,32.87,0.00112,0.0569,0.21,0.61,0.32,-0.06,99.46,0.00
Ah 8d 2c,QcJh,0.765,34.92,0.00128,0.06112,0.23,0.60,0.45,-0.02,99.31,0.00
Ah 8d 2c,QcTs,0.782,32.99,0.00094,0.04773,0.22,0.49,0.33,-0.03,99.46,0.00
Ah 8d 2c,QcJs,0.824,35.18,0.00088,0.04162,0.21,0.49,1.55,-0.01,98.24,0.00
Ah 8d 2c,Kc3c,0.460,36.32,0.01859,0.85326,1.65,0.88,55.83,0.01,42.52,0.00
Ah 8d 2c,Kc4c,0.377,36.46,0.08779,4.01345,8.08,0.93,63.57,0.02,28.34,0.00
Ah 8d 2c,Kc5c,0.419,36.63,0.01892,0.86095,0.68,0.79,83.54,0.02,15.78,0.00
Ah 8d 2c,Kc6c,0.677,36.06,0.00203,0.09363,0.32,0.73,0.30,-0.10,99.38,0.00
Ah 8d 2c,Kc7c,0.845,36.34,0.00155,0.07111,0.27,0.67,0.28,-0.10,99.45,0.00
Ah 8d 2c,Kc8c,0.805,56.04,2.5619,76.1914,7.24,2.59,92.70,2.56,0.06,0.00
Ah 8d 2c,Kc9c,0.956,38.59,0.00143,0.06194,0.26,0.63,36.63,0.00,63.11,0.00
Ah 8d 2c,KcTc,0.791,40.57,0.20822,8.5543,0.07,1.00,99.03,0.21,0.90,0.00
Ah 8d 2c,KcJc,0.970,40.83,0.23429,9.56469,0.08,1.02,99.24,0.24,0.69,0.00
Ah 8d 2c,KcQc,0.984,41.17,0.24412,9.88133,0.09,0.99,99.27,0.24,0.63,0.00
Ah 8d 2c,KcTd,0.976,37.92,0.00033,0.01435,0.15,0.42,0.25,-0.12,99.60,0.00
Ah 8d 2c,KcJd,0.987,38.19,0.00038,0.01658,0.16,0.40,0.34,-0.08,99.50,0.00
Ah 8d 2c,KcQd,0.991,38.55,0.00032,0.01372,0.17,0.44,0.52,-0.08,99.31,0.00
Ah 8d 2c,KcTh,0.975,37.96,0.00031,0.01368,0.15,0.41,0.24,-0.13,99.60,0.00
Ah 8d 2c,KcJh,0.985,38.08,0.00032,0.01414,0.16,0.38,0.33,-0.09,99.51,0.00
Ah 8d 2c,KcQh,0.991,38.54,0.0004,0.01725,0.17,0.49,0.44,-0.10,99.39,0.00
Ah 8d 2c,KcTs,0.979,38.12,0.00025,0.01108,0.15,0.32,0.25,-0.09,99.60,0.00
Ah 8d 2c,KcJs,0.987,38.43,-0.00014,-0.00608,0.13,0.33,0.83,-0.07,99.03,0.00
Ah 8d 2c,KcQs,0.992,38.72,-0.0008,-0.03427,0.13,0.37,1.68,-0.08,98.19,0.00
Ah 8d 2c,Ac3c,0.795,69.68,4.07483,97.4673,3.62,3.63,96.35,4.09,0.03,0.00
Ah 8d 2c,Ac4c,0.784,69.70,4.09345,97.8777,3.98,3.60,95.99,4.12,0.03,0.00
Ah 8d 2c,Ac5c,0.707,69.64,4.04806,96.8803,3.70,3.42,96.27,4.07,0.03,0.00
Ah 8d 2c,Ac6c,0.770,69.41,3.95329,94.9276,0.17,3.53,99.80,3.96,0.03,0.00
Ah 8d 2c,Ac7c,0.546,69.41,3.93594,94.5118,0.16,3.50,99.82,3.94,0.03,0.00
Ah 8d 2c,Ac8c,0.342,89.54,12.3698,230.252,23.25,11.33,76.74,12.69,0.01,0.00
Ah 8d 2c,Ac9c,0.502,70.72,4.4695,105.336,2.47,4.14,97.51,4.48,0.03,0.00
Ah 8d 2c,AcTc,0.691,72.72,4.95618,113.593,0.51,4.56,99.47,4.96,0.02,0.00
