Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,BET 3%,BET 3 EV,CHECK%,CHECK EV
Jh 7d 2h,6c5c,1.000,17.54,0.46381,44.0753,0.35,0.21,99.65,0.46
Jh 7d 2h,7c6c,1.000,57.42,2.46866,71.6562,1.03,2.38,98.97,2.47
Jh 7d 2h,8c7c,1.000,59.83,2.67211,74.4371,0.37,2.43,99.63,2.67
Jh 7d 2h,9c8c,1.000,30.05,1.67957,93.1644,1.95,1.63,98.05,1.68
Jh 7d 2h,Tc8c,1.000,30.76,1.71564,92.9609,1.27,1.64,98.73,1.72
Jh 7d 2h,Tc9c,1.000,33.63,1.83126,90.7461,1.58,1.77,98.42,1.83
Jh 7d 2h,Jc8c,1.000,70.96,4.63183,108.795,0.70,4.50,99.30,4.63
Jh 7d 2h,Jc9c,1.000,72.09,4.86666,112.506,0.90,4.76,99.10,4.87
Jh 7d 2h,JcTc,1.000,73.33,5.07727,115.398,0.97,4.98,99.03,5.08
Jh 7d 2h,JcTd,1.000,73.46,5.11936,116.156,0.85,5.01,99.15,5.12
Jh 7d 2h,JcTh,1.000,75.70,5.61343,123.589,1.34,5.54,98.66,5.61
Jh 7d 2h,JcTs,1.000,73.33,5.07725,115.397,0.97,4.98,99.03,5.08
Jh 7d 2h,Qc8c,1.000,23.09,0.53496,38.6096,0.38,0.30,99.62,0.54
Jh 7d 2h,Qc9c,1.000,26.03,0.61225,39.2059,0.53,0.44,99.47,0.61
Jh 7d 2h,QcTc,1.000,28.91,0.64125,36.9748,0.54,0.46,99.46,0.64
Jh 7d 2h,QcJc,1.000,75.56,5.7674,127.222,1.48,5.70,98.52,5.77
Jh 7d 2h,QcTd,1.000,28.95,0.66227,38.1302,0.58,0.48,99.42,0.66
Jh 7d 2h,QcJd,1.000,75.51,5.77761,127.526,1.19,5.69,98.81,5.78
Jh 7d 2h,QcTh,1.000,32.08,0.82668,42.9433,2.70,0.79,97.30,0.83
Jh 7d 2h,QcTs,1.000,28.91,0.64124,36.9738,0.54,0.46,99.46,0.64
Jh 7d 2h,QcJs,1.000,75.56,5.76729,127.22,1.48,5.70,98.52,5.77
Jh 7d 2h,Kc2c,1.000,51.01,1.9012,62.1127,0.82,1.79,99.18,1.90
Jh 7d 2h,Kc3c,1.000,25.64,0.40745,26.4854,0.28,0.09,99.72,0.41
Jh 7d 2h,Kc4c,1.000,25.81,0.41357,26.7046,0.29,0.10,99.71,0.41
Jh 7d 2h,Kc5c,1.000,26.09,0.41454,26.4794,0.29,0.11,99.71,0.42
Jh 7d 2h,Kc6c,1.000,26.45,0.42222,26.6096,0.28,0.10,99.72,0.42
Jh 7d 2h,Kc7c,1.000,60.80,2.97924,81.6741,0.42,2.76,99.58,2.98
Jh 7d 2h,Kc8c,1.000,29.55,0.48474,27.3387,0.35,0.23,99.65,0.49
Jh 7d 2h,Kc9c,1.000,32.52,0.5619,28.8,0.49,0.38,99.51,0.56
Jh 7d 2h,KcTc,1.000,35.42,0.61766,29.0669,0.55,0.44,99.45,0.62
