Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 7d 2h,6c5c,0.997,16.47,-0.00296,-0.30001,0.18,-1.50,0.03,-0.87,99.79,0.00
Jh 7d 2h,7c6c,0.990,52.39,1.45044,46.1412,14.63,1.29,85.27,1.48,0.09,0.00
Jh 7d 2h,8c7c,0.996,54.36,1.65056,50.6031,0.06,0.68,99.87,1.65,0.07,0.00
Jh 7d 2h,9c8c,0.981,28.08,0.92745,55.0433,11.15,-0.14,88.72,1.06,0.13,0.00
Jh 7d 2h,Tc8c,0.987,29.03,1.07811,61.8883,4.41,0.32,95.47,1.11,0.13,0.00
Jh 7d 2h,Tc9c,0.984,32.30,1.12869,58.2353,9.27,0.59,90.61,1.19,0.12,0.00
Jh 7d 2h,Jc8c,0.993,65.83,3.88517,98.3594,0.08,2.71,99.88,3.89,0.03,0.00
Jh 7d 2h,Jc9c,0.991,66.75,4.08574,102.019,1.00,3.28,98.97,4.10,0.03,0.00
Jh 7d 2h,JcTc,0.990,68.01,4.32259,105.935,4.19,4.79,95.78,4.30,0.03,0.00
Jh 7d 2h,JcTd,0.991,67.98,4.32754,106.101,0.52,3.42,99.46,4.33,0.02,0.00
Jh 7d 2h,JcTh,0.987,70.40,5.08127,120.298,11.02,6.03,88.96,4.97,0.02,0.00
Jh 7d 2h,JcTs,0.990,68.01,4.32254,105.934,4.18,4.79,95.79,4.30,0.03,0.00
Jh 7d 2h,Qc8c,0.996,22.41,-0.00334,-0.24843,0.19,-1.69,0.03,-0.59,99.78,0.00
Jh 7d 2h,Qc9c,0.995,25.69,-0.00426,-0.27609,0.30,-1.35,0.06,-0.26,99.64,0.00
Jh 7d 2h,QcTc,0.995,28.75,-0.00426,-0.24674,0.30,-1.34,0.11,-0.26,99.60,0.00
Jh 7d 2h,QcJc,0.985,70.62,5.20405,122.819,2.07,6.88,97.91,5.17,0.02,0.00
Jh 7d 2h,QcTd,0.994,28.76,-0.00392,-0.22744,0.26,-1.40,0.10,-0.32,99.64,0.00
Jh 7d 2h,QcJd,0.988,70.56,5.17554,122.245,0.38,4.81,99.60,5.18,0.01,0.00
Jh 7d 2h,QcTh,0.973,31.71,-0.14976,-7.87052,15.13,-0.99,68.23,0.00,16.64,0.00
Jh 7d 2h,QcTs,0.995,28.75,-0.00426,-0.24686,0.30,-1.34,0.11,-0.26,99.60,0.00
Jh 7d 2h,QcJs,0.985,70.62,5.20346,122.808,2.05,6.88,97.94,5.17,0.02,0.00
Jh 7d 2h,Kc2c,0.992,48.53,1.01917,34.9979,4.49,-0.13,95.38,1.07,0.13,0.00
Jh 7d 2h,Kc3c,0.997,25.88,-0.00276,-0.17755,0.15,-1.75,0.02,-0.84,99.83,0.00
Jh 7d 2h,Kc4c,0.997,25.98,-0.0028,-0.17971,0.15,-1.74,0.02,-0.82,99.83,0.00
Jh 7d 2h,Kc5c,0.997,26.17,-0.00286,-0.18202,0.15,-1.74,0.02,-0.80,99.82,0.00
Jh 7d 2h,Kc6c,0.997,26.53,-0.00293,-0.18391,0.16,-1.74,0.03,-0.76,99.82,0.00
Jh 7d 2h,Kc7c,0.996,55.55,2.00935,60.2837,0.06,1.00,99.88,2.01,0.06,0.00
Jh 7d 2h,Kc8c,0.996,29.81,-0.00343,-0.19166,0.19,-1.76,0.03,-0.54,99.78,0.00
Jh 7d 2h,Kc9c,0.995,33.14,-0.00417,-0.20973,0.29,-1.37,0.06,-0.25,99.65,0.00
Jh 7d 2h,KcTc,0.994,36.17,-0.00424,-0.19545,0.31,-1.28,0.16,-0.19,99.53,0.00
Jh 7d 2h,KcJc,0.980,72.54,5.87065,134.891,4.24,6.97,95.75,5.82,0.01,0.00
Jh 7d 2h,KcQc,0.990,39.16,0.04831,2.05596,2.58,-1.17,95.54,0.08,1.87,0.00
Jh 7d 2h,KcTd,0.994,36.12,-0.00398,-0.18352,0.27,-1.32,0.15,-0.25,99.58,0.00
Jh 7d 2h,KcJd,0.984,72.44,5.79533,133.331,1.17,4.49,98.82,5.81,0.01,0.00
Jh 7d 2h,KcQd,0.989,39.08,0.07187,3.06553,0.32,-1.25,97.69,0.08,1.99,0.00
Jh 7d 2h,KcTh,0.982,38.96,-0.04139,-1.77043,11.78,-0.88,85.76,0.07,2.46,0.00
Jh 7d 2h,KcQh,0.986,42.17,0.50316,19.8838,19.39,0.10,80.38,0.60,0.23,0.00
Jh 7d 2h,KcTs,0.994,36.17,-0.00424,-0.19546,0.31,-1.28,0.16,-0.19,99.53,0.00
Jh 7d 2h,KcJs,0.980,72.54,5.86794,134.829,3.93,6.99,96.05,5.82,0.01,0.00
Jh 7d 2h,KcQs,0.990,39.16,0.04894,2.08289,2.53,-1.17,95.60,0.08,1.87,0.00
Jh 7d 2h,Ac2c,0.993,49.74,0.84605,28.3501,11.77,0.00,88.09,0.96,0.14,0.00
Jh 7d 2h,Ac3c,0.997,38.26,-0.00303,-0.13182,0.21,-1.34,0.05,-0.55,99.75,0.00
Jh 7d 2h,Ac4c,0.997,38.34,-0.00309,-0.1344,0.21,-1.34,0.05,-0.53,99.74,0.00
Jh 7d 2h,Ac5c,0.997,38.99,-0.00328,-0.14018,0.23,-1.32,0.05,-0.47,99.72,0.00
Jh 7d 2h,Ac6c,0.998,38.99,-0.00264,-0.11286,0.17,-1.46,0.04,-0.59,99.80,0.00
Jh 7d 2h,Ac7c,0.994,57.33,2.12788,61.8595,0.06,2.67,99.88,2.13,0.06,0.00
Jh 7d 2h,Ac8c,0.998,43.81,-0.00281,-0.10683,0.21,-1.25,0.08,-0.21,99.71,0.00
