Flop,Hand,Weight OOP,OOP Equity,OOP EV,OOP EQR,RAISE 9%,RAISE 9 EV,CALL%,CALL EV,FOLD%,FOLD EV
Jh 7d 2h,6c5c,0.997,17.54,0.00211,0.20025,0.18,1.21,0.03,-0.39,99.79,0.00
Jh 7d 2h,7c6c,0.990,57.42,2.59294,75.2634,14.63,3.25,85.27,2.48,0.09,0.00
Jh 7d 2h,8c7c,0.996,59.83,2.74615,76.4997,0.06,3.08,99.87,2.75,0.07,0.00
Jh 7d 2h,9c8c,0.981,30.05,1.62972,90.3992,11.15,2.88,88.72,1.47,0.13,0.00
Jh 7d 2h,Tc8c,0.987,30.76,1.50517,81.5569,4.41,2.99,95.47,1.44,0.13,0.00
Jh 7d 2h,Tc9c,0.984,33.63,1.73319,85.8865,9.27,2.97,90.61,1.61,0.12,0.00
Jh 7d 2h,Jc8c,0.993,70.96,5.29523,124.378,0.08,5.68,99.88,5.30,0.03,0.00
Jh 7d 2h,Jc9c,0.991,72.09,5.54081,128.091,1.00,5.83,98.97,5.54,0.03,0.00
Jh 7d 2h,JcTc,0.990,73.33,5.85909,133.167,4.19,6.20,95.78,5.85,0.03,0.00
Jh 7d 2h,JcTd,0.991,73.46,5.96171,135.268,0.52,6.09,99.46,5.96,0.02,0.00
Jh 7d 2h,JcTh,0.987,75.70,6.66531,146.748,11.02,7.03,88.96,6.62,0.02,0.00
Jh 7d 2h,JcTs,0.990,73.33,5.85878,133.16,4.18,6.20,95.79,5.85,0.03,0.00
Jh 7d 2h,Qc8c,0.996,23.09,0.0019,0.13726,0.19,1.04,0.03,-0.17,99.78,0.00
Jh 7d 2h,Qc9c,0.995,26.03,0.00407,0.26056,0.30,1.30,0.06,0.22,99.64,0.00
Jh 7d 2h,QcTc,0.995,28.91,0.00447,0.25752,0.30,1.43,0.11,0.21,99.60,0.00
Jh 7d 2h,QcJc,0.985,75.56,6.51891,143.799,2.07,7.21,97.91,6.51,0.02,0.00
Jh 7d 2h,QcTd,0.994,28.95,0.00371,0.21351,0.26,1.38,0.10,0.15,99.64,0.00
Jh 7d 2h,QcJd,0.988,75.51,6.47822,142.99,0.38,6.77,99.60,6.48,0.01,0.00
Jh 7d 2h,QcTh,0.973,32.08,0.60976,31.6751,15.13,1.72,68.23,0.51,16.64,0.00
Jh 7d 2h,QcTs,0.995,28.91,0.00447,0.25757,0.30,1.43,0.11,0.21,99.60,0.00
Jh 7d 2h,QcJs,0.985,75.56,6.51862,143.793,2.05,7.21,97.94,6.51,0.02,0.00
Jh 7d 2h,Kc2c,0.992,51.01,1.75311,57.2747,4.49,2.78,95.38,1.71,0.13,0.00
Jh 7d 2h,Kc3c,0.997,25.64,0.00134,0.08687,0.15,0.99,0.02,-0.47,99.83,0.00
Jh 7d 2h,Kc4c,0.997,25.81,0.00138,0.08897,0.15,0.99,0.02,-0.42,99.83,0.00
Jh 7d 2h,Kc5c,0.997,26.09,0.00141,0.09,0.15,0.98,0.02,-0.38,99.82,0.00
Jh 7d 2h,Kc6c,0.997,26.45,0.00147,0.09253,0.16,1.00,0.03,-0.38,99.82,0.00
